battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,73,510,7867.41,1.841,5,159,438520890,-53253777,225,1.841,2024-04-11 18:24:12,13.0,181.0,306.0,306.0,323.0,68.0,10.19
,74,511,7869.31,1.853,5,158,438520980,-53253560,236,1.853,2024-04-11 18:24:13,13.0,172.0,306.20000000000005,306.20000000000005,323.0,68.0,9.65
,78,511,7871.54,1.853,5,159,438521090,-53253305,243,1.853,2024-04-11 18:24:14,13.0,186.0,306.4,306.4,323.0,68.0,8.84
,77,511,7873.63,1.853,5,160,438521209,-53253060,296,1.853,2024-04-11 18:24:15,13.0,176.0,306.6,306.6,323.0,68.0,8.16
,79,512,7875.73,1.853,5,161,438521300,-53252801,356,1.853,2024-04-11 18:24:16,13.0,166.0,306.79999999999995,306.79999999999995,323.0,68.0,7.78
,89,512,7877.96,1.878,5,160,438521409,-53252532,314,1.878,2024-04-11 18:24:17,13.0,176.0,307.0,307.0,324.0,68.0,7.73
,78,512,7880.57,2.144,5,161,438521563,-53252239,201,2.144,2024-04-11 18:24:18,13.0,184.0,307.0,307.0,324.0,68.0,7.76
,78,512,7883.64,2.667,5,162,438521763,-53251929,150,2.667,2024-04-11 18:24:19,13.0,184.0,307.0,307.0,324.0,68.0,7.72
,0,512,7887.34,3.193,5,161,438522045,-53251601,0,3.193,2024-04-11 18:24:20,13.0,183.0,307.0,307.0,324.0,68.0,7.31
,0,512,7891.3,3.617,5,161,438522391,-53251280,0,3.617,2024-04-11 18:24:21,13.0,183.0,307.0,307.0,324.0,68.0,6.28
,93,512,7894.73,3.639,5,162,438522710,-53251032,9,3.639,2024-04-11 18:24:22,13.0,182.0,307.0,307.0,324.0,68.0,4.7
,6,512,7898.54,3.639,5,163,438523063,-53250804,10,3.639,2024-04-11 18:24:23,13.0,181.0,307.0,307.0,324.0,68.0,3.01
,0,512,7902.79,3.901,5,163,438523527,-53250681,0,3.901,2024-04-11 18:24:24,13.0,181.0,306.79999999999995,306.79999999999995,324.0,68.0,1.36
,0,512,7907.14,4.306,5,160,438523984,-53250648,0,4.306,2024-04-11 18:24:25,13.0,180.0,306.6,306.6,324.0,68.0,0.0
,0,512,7910.89,4.357,5,159,438524373,-53250634,0,4.357,2024-04-11 18:24:26,13.0,179.0,306.6,306.6,324.0,68.0,-0.27
,0,512,7915.43,4.273,5,159,438524873,-53250674,0,4.273,2024-04-11 18:24:27,13.0,179.0,306.4,306.4,324.0,68.0,-1.15
,0,512,7920.36,4.324,5,158,438525392,-53250830,0,4.324,2024-04-11 18:24:28,13.0,178.0,306.20000000000005,306.20000000000005,324.0,68.0,-1.6
,0,512,7926.07,5.293,5,159,438525970,-53251105,0,5.293,2024-04-11 18:24:29,13.0,177.0,305.79999999999995,305.79999999999995,324.0,68.0,-2.07
,0,512,7932.98,6.094,5,158,438526657,-53251454,0,6.094,2024-04-11 18:24:30,13.0,176.0,305.6,305.6,324.0,69.0,-2.64
,0,512,7939.68,6.111,5,157,438527331,-53251773,0,6.111,2024-04-11 18:24:31,13.0,176.0,305.20000000000005,305.20000000000005,324.0,69.0,-3.28
,0,512,7944.58,5.814,5,157,438527796,-53252048,0,5.814,2024-04-11 18:24:32,13.0,175.0,304.79999999999995,304.79999999999995,324.0,69.0,-3.89
,0,512,7949.42,4.879,5,157,438528135,-53252492,0,4.879,2024-04-11 18:24:33,13.0,174.0,304.6,304.6,324.0,70.0,-4.28
,91,512,7953.56,3.98,5,157,438528201,-53252983,129,3.98,2024-04-11 18:24:34,13.0,174.0,304.6,304.6,324.0,70.0,-4.42
,87,513,7956.94,3.693,5,158,438527983,-53253348,479,3.693,2024-04-11 18:24:35,13.0,171.0,304.6,304.6,324.0,70.0,-4.31
,84,513,7960.66,3.554,5,157,438527711,-53253709,512,3.554,2024-04-11 18:24:36,13.0,165.0,304.79999999999995,304.79999999999995,324.0,70.0,-3.99
,84,514,7964.3,3.408,5,157,438527420,-53254026,341,3.408,2024-04-11 18:24:37,13.0,165.0,304.79999999999995,304.79999999999995,324.0,70.0,-3.49
,104,514,7967.8,3.531,5,158,438527120,-53254311,101,3.531,2024-04-11 18:24:38,13.0,188.0,304.79999999999995,304.79999999999995,324.0,70.0,-2.81
,100,514,7971.3,3.693,4,159,438526882,-53254646,66,3.693,2024-04-11 18:24:39,13.0,181.0,304.79999999999995,304.79999999999995,324.0,70.0,-1.98
,85,514,7974.71,3.644,5,160,438526718,-53255054,201,3.644,2024-04-11 18:24:40,13.0,178.0,305.0,305.0,324.0,70.0,-0.96
,82,514,7978.02,3.628,5,161,438526599,-53255473,245,3.628,2024-04-11 18:24:41,13.0,176.0,305.0,305.0,324.0,70.0,0.0
,87,514,7981.33,3.532,6,161,438526526,-53255903,196,3.532,2024-04-11 18:24:42,13.0,174.0,305.20000000000005,305.20000000000005,324.0,70.0,0.33
,93,515,7985.19,3.408,6,161,438526480,-53256413,159,3.408,2024-04-11 18:24:43,13.0,171.0,305.20000000000005,305.20000000000005,324.0,70.0,1.53
,88,515,7989.21,3.408,6,163,438526417,-53256948,158,3.408,2024-04-11 18:24:44,13.0,173.0,305.20000000000005,305.20000000000005,325.0,70.0,1.84
,87,515,7992.9,3.408,6,164,438526326,-53257433,183,3.408,2024-04-11 18:24:45,13.0,171.0,305.4,305.4,325.0,70.0,1.94
,93,515,7997.27,3.477,6,164,438526253,-53258007,218,3.477,2024-04-11 18:24:46,13.0,172.0,305.4,305.4,325.0,70.0,1.96
,89,515,8001.56,3.594,5,163,438526208,-53258576,241,3.594,2024-04-11 18:24:47,13.0,178.0,305.6,305.6,325.0,70.0,1.94
,88,516,8005.45,3.611,5,163,438526197,-53259095,257,3.611,2024-04-11 18:24:48,13.0,178.0,305.79999999999995,305.79999999999995,325.0,70.0,1.98
,79,516,8009.04,3.6,5,164,438526278,-53259561,272,3.6,2024-04-11 18:24:49,13.0,171.0,306.0,306.0,325.0,70.0,2.08
,90,516,8012.42,3.616,5,163,438526432,-53259957,190,3.616,2024-04-11 18:24:50,13.0,173.0,306.0,306.0,325.0,70.0,2.3
,85,516,8016.17,3.681,5,162,438526668,-53260346,134,3.681,2024-04-11 18:24:51,13.0,171.0,306.0,306.0,325.0,70.0,2.56
,94,516,8020.6,3.858,5,163,438527039,-53260733,52,3.858,2024-04-11 18:24:52,13.0,172.0,306.0,306.0,325.0,70.0,2.7
,94,516,8025.26,4.38,5,162,438527459,-53261054,27,4.38,2024-04-11 18:24:53,13.0,172.0,305.79999999999995,305.79999999999995,325.0,70.0,2.56
,0,516,8029.74,4.982,5,161,438527914,-53261229,0,4.982,2024-04-11 18:24:54,13.0,175.0,305.6,305.6,325.0,70.0,2.09
,0,516,8035.1,5.242,5,162,438528487,-53261343,0,5.242,2024-04-11 18:24:55,13.0,178.0,305.6,305.6,325.0,71.0,1.19
,0,516,8039.89,4.965,5,161,438528997,-53261432,0,4.965,2024-04-11 18:24:56,13.0,182.0,305.6,305.6,325.0,71.0,0.0
,0,516,8043.85,4.015,5,160,438529417,-53261578,0,4.015,2024-04-11 18:24:57,13.0,185.0,305.6,305.6,325.0,71.0,0.0
,0,516,8047.06,3.203,5,160,438529692,-53261810,0,3.203,2024-04-11 18:24:58,13.0,189.0,305.4,305.4,325.0,71.0,-0.21
,0,516,8049.91,3.214,5,160,438529793,-53262147,0,3.214,2024-04-11 18:24:59,13.0,192.0,305.4,305.4,325.0,71.0,-1.29
,0,516,8053.68,3.402,5,159,438529749,-53262621,0,3.402,2024-04-11 18:25:00,13.0,196.0,305.20000000000005,305.20000000000005,325.0,71.0,-1.46
,75,516,8057.76,3.685,5,160,438529550,-53263092,0,3.685,2024-04-11 18:25:01,13.0,199.0,305.20000000000005,305.20000000000005,325.0,71.0,-1.57
,82,516,8061.61,3.696,5,159,438529323,-53263530,66,3.696,2024-04-11 18:25:02,13.0,171.0,305.20000000000005,305.20000000000005,325.0,71.0,-1.68
,76,517,8065.55,3.667,5,159,438529077,-53263959,253,3.667,2024-04-11 18:25:03,13.0,163.0,305.20000000000005,305.20000000000005,325.0,71.0,-1.79
,87,517,8069.62,3.659,4,159,438528786,-53264362,310,3.659,2024-04-11 18:25:04,13.0,177.0,305.4,305.4,325.0,71.0,-1.75
,87,517,8074.08,3.647,4,159,438528449,-53264788,260,3.647,2024-04-11 18:25:05,13.0,162.0,305.4,305.4,325.0,71.0,-1.26
,95,518,8078.48,3.822,4,160,438528138,-53265231,228,3.822,2024-04-11 18:25:06,13.0,162.0,305.6,305.6,325.0,71.0,0.0
,99,518,8082.33,4.202,4,160,438527893,-53265644,147,4.202,2024-04-11 18:25:07,13.0,185.0,305.6,305.6,325.0,71.0,0.0
,0,518,8087.02,4.395,5,159,438527585,-53266142,0,4.395,2024-04-11 18:25:08,13.0,182.0,305.4,305.4,326.0,71.0,0.16
,17,518,8092.25,4.592,5,160,438527168,-53266605,31,4.592,2024-04-11 18:25:09,13.0,177.0,305.4,305.4,326.0,71.0,1.02
,93,518,8097.21,5.069,5,159,438526703,-53266945,217,5.069,2024-04-11 18:25:10,13.0,174.0,305.4,305.4,326.0,71.0,0.89
,90,518,8101.2,4.892,5,159,438526312,-53267133,245,4.892,2024-04-11 18:25:11,13.0,165.0,305.4,305.4,326.0,71.0,0.0
,109,518,8104.95,4.067,5,160,438525948,-53267303,191,4.067,2024-04-11 18:25:12,13.0,182.0,305.4,305.4,326.0,71.0,0.0
,91,519,8108.85,4.056,5,160,438525583,-53267547,257,4.056,2024-04-11 18:25:13,13.0,178.0,305.4,305.4,326.0,71.0,0.0
,82,519,8112.75,4.056,5,159,438525236,-53267857,293,4.056,2024-04-11 18:25:14,13.0,176.0,305.6,305.6,326.0,71.0,0.0
,86,519,8116.51,4.056,5,159,438524936,-53268213,296,4.056,2024-04-11 18:25:15,13.0,172.0,305.79999999999995,305.79999999999995,326.0,71.0,0.0
,81,519,8120.24,4.02,6,160,438524663,-53268583,234,4.02,2024-04-11 18:25:16,13.0,180.0,306.0,306.0,326.0,71.0,0.17
,94,520,8124.15,3.917,6,161,438524407,-53268982,212,3.917,2024-04-11 18:25:17,13.0,168.0,306.20000000000005,306.20000000000005,326.0,71.0,1.23
,105,520,8127.99,3.819,5,161,438524179,-53269397,207,3.819,2024-04-11 18:25:18,13.0,153.0,306.20000000000005,306.20000000000005,326.0,71.0,2.02
,38,520,8131.94,3.778,6,160,438523952,-53269850,140,3.778,2024-04-11 18:25:19,13.0,206.0,306.4,306.4,326.0,71.0,2.63
,90,520,8135.99,3.767,6,161,438523724,-53270318,134,3.767,2024-04-11 18:25:20,13.0,176.0,306.4,306.4,326.0,71.0,2.96
,79,520,8139.85,3.747,6,161,438523514,-53270762,231,3.747,2024-04-11 18:25:21,13.0,164.0,306.6,306.6,326.0,71.0,3.02
,84,521,8143.43,3.716,6,160,438523332,-53271173,305,3.716,2024-04-11 18:25:22,13.0,165.0,306.79999999999995,306.79999999999995,326.0,71.0,2.91
,79,521,8146.86,3.672,6,160,438523133,-53271554,196,3.672,2024-04-11 18:25:23,13.0,157.0,306.79999999999995,306.79999999999995,327.0,71.0,2.77
,0,521,8150.37,3.667,6,161,438522906,-53271935,0,3.667,2024-04-11 18:25:24,13.0,158.0,306.79999999999995,306.79999999999995,327.0,71.0,2.54
,0,521,8154.31,3.696,6,161,438522696,-53272396,0,3.696,2024-04-11 18:25:25,13.0,159.0,306.6,306.6,327.0,71.0,2.3
,0,521,8158.74,3.745,6,161,438522531,-53272956,0,3.745,2024-04-11 18:25:26,13.0,160.0,306.4,306.4,327.0,71.0,1.9
,0,521,8163.44,3.851,6,160,438522412,-53273563,0,3.851,2024-04-11 18:25:27,13.0,161.0,305.79999999999995,305.79999999999995,327.0,71.0,1.11
,0,521,8168.31,4.013,6,160,438522339,-53274203,0,4.013,2024-04-11 18:25:28,13.0,162.0,305.4,305.4,327.0,71.0,-0.26
,0,521,8173.31,4.044,6,160,438522329,-53274870,0,4.044,2024-04-11 18:25:29,13.0,163.0,305.20000000000005,305.20000000000005,327.0,71.0,-1.98
,0,521,8178.05,4.083,6,159,438522339,-53275505,0,4.083,2024-04-11 18:25:30,13.0,164.0,305.0,305.0,327.0,72.0,-3.72
,0,521,8182.52,4.213,6,157,438522276,-53276094,0,4.213,2024-04-11 18:25:31,13.0,165.0,304.79999999999995,304.79999999999995,327.0,72.0,-5.12
,0,521,8187.06,4.507,6,155,438522132,-53276668,0,4.507,2024-04-11 18:25:32,13.0,166.0,304.79999999999995,304.79999999999995,327.0,73.0,-6.02
,0,521,8191.72,4.645,6,154,438521922,-53277235,0,4.645,2024-04-11 18:25:33,13.0,167.0,304.79999999999995,304.79999999999995,327.0,73.0,-6.08
,0,521,8195.97,4.637,6,154,438521722,-53277740,0,4.637,2024-04-11 18:25:34,13.0,169.0,304.79999999999995,304.79999999999995,327.0,73.0,-5.49
,0,521,8199.64,4.331,6,154,438521477,-53278143,0,4.331,2024-04-11 18:25:35,13.0,170.0,304.6,304.6,327.0,73.0,-4.46
,0,521,8203.3,3.809,5,153,438521222,-53278518,0,3.809,2024-04-11 18:25:36,13.0,171.0,304.6,304.6,327.0,73.0,-3.32
,89,521,8207.0,3.823,5,153,438521012,-53278926,57,3.823,2024-04-11 18:25:37,13.0,172.0,304.6,304.6,327.0,73.0,-2.35
,82,521,8210.86,3.939,5,154,438520848,-53279393,107,3.939,2024-04-11 18:25:38,13.0,175.0,304.6,304.6,327.0,73.0,-1.71
,82,521,8214.7,3.917,5,154,438520693,-53279873,115,3.917,2024-04-11 18:25:39,13.0,175.0,304.6,304.6,327.0,73.0,-1.3
,0,521,8218.65,3.961,5,155,438520511,-53280359,0,3.961,2024-04-11 18:25:40,13.0,173.0,304.6,304.6,327.0,73.0,-0.86
,27,521,8222.62,3.958,5,156,438520329,-53280837,9,3.958,2024-04-11 18:25:41,13.0,170.0,304.6,304.6,327.0,73.0,0.0
,99,521,8226.51,3.903,5,157,438520147,-53281301,77,3.903,2024-04-11 18:25:42,13.0,168.0,304.6,304.6,327.0,73.0,0.0
,63,522,8230.55,4.02,6,158,438519929,-53281748,103,4.02,2024-04-11 18:25:43,13.0,168.0,304.4,304.4,327.0,73.0,0.0
,0,522,8234.66,4.093,6,158,438519603,-53282109,0,4.093,2024-04-11 18:25:44,13.0,168.0,304.4,304.4,327.0,73.0,0.0
,0,522,8238.46,4.154,6,158,438519229,-53282361,0,4.154,2024-04-11 18:25:45,13.0,168.0,304.20000000000005,304.20000000000005,327.0,73.0,0.0
,0,522,8241.55,3.729,6,157,438518928,-53282500,0,3.729,2024-04-11 18:25:46,13.0,168.0,304.0,304.0,327.0,73.0,-0.16
,0,522,8244.31,3.018,6,157,438518654,-53282495,0,3.018,2024-04-11 18:25:47,13.0,169.0,303.6,303.6,327.0,73.0,-1.2
,0,522,8247.26,3.034,6,158,438518363,-53282319,0,3.034,2024-04-11 18:25:48,13.0,169.0,303.20000000000005,303.20000000000005,327.0,73.0,-2.12
,0,522,8250.98,3.131,6,157,438518010,-53282071,0,3.131,2024-04-11 18:25:49,13.0,169.0,303.20000000000005,303.20000000000005,327.0,74.0,-3.16
,0,522,8254.4,2.986,6,156,438517671,-53281865,0,2.986,2024-04-11 18:25:50,13.0,169.0,303.0,303.0,327.0,74.0,-4.09
,0,522,8256.67,2.903,6,155,438517444,-53281754,0,2.903,2024-04-11 18:25:51,13.0,169.0,302.79999999999995,302.79999999999995,327.0,74.0,-5.01
,0,522,8259.24,3.131,6,154,438517198,-53281624,0,3.131,2024-04-11 18:25:52,13.0,169.0,302.4,302.4,327.0,75.0,-5.8
,0,522,8262.42,3.131,6,154,438516889,-53281444,0,3.131,2024-04-11 18:25:53,13.0,169.0,302.20000000000005,302.20000000000005,327.0,75.0,-6.5
,0,522,8265.99,3.131,6,154,438516525,-53281275,0,3.131,2024-04-11 18:25:54,13.0,170.0,301.79999999999995,301.79999999999995,327.0,75.0,-6.95
,0,522,8269.32,3.069,6,154,438516179,-53281146,0,3.069,2024-04-11 18:25:55,13.0,170.0,301.6,301.6,327.0,75.0,-7.26
,60,522,8272.24,2.888,6,154,438515878,-53281105,35,2.888,2024-04-11 18:25:56,13.0,170.0,301.4,301.4,327.0,76.0,-7.36
,55,522,8274.87,2.758,6,155,438515623,-53281162,90,2.758,2024-04-11 18:25:57,13.0,170.0,301.20000000000005,301.20000000000005,327.0,76.0,-7.36
,90,522,8277.29,2.693,6,154,438515396,-53281321,116,2.693,2024-04-11 18:25:58,13.0,188.0,301.0,301.0,327.0,76.0,-7.45
,96,522,8279.89,2.567,6,156,438515204,-53281580,94,2.567,2024-04-11 18:25:59,13.0,183.0,300.79999999999995,300.79999999999995,327.0,76.0,-7.51
,0,522,8282.91,2.553,6,157,438515032,-53281921,0,2.553,2024-04-11 18:26:00,13.0,,300.4,300.4,327.0,77.0,-7.42
,0,522,8286.2,2.754,6,157,438514822,-53282283,0,2.754,2024-04-11 18:26:01,13.0,,300.20000000000005,300.20000000000005,327.0,77.0,-7.45
,0,522,8289.28,3.013,6,158,438514640,-53282615,0,3.013,2024-04-11 18:26:02,13.0,,299.79999999999995,299.79999999999995,327.0,77.0,-7.61
,0,522,8292.26,3.015,6,158,438514440,-53282926,0,3.015,2024-04-11 18:26:03,13.0,,299.6,299.6,327.0,77.0,-7.91
,0,522,8294.95,2.844,6,159,438514247,-53283207,0,2.844,2024-04-11 18:26:04,13.0,,299.20000000000005,299.20000000000005,327.0,78.0,-8.21
,0,522,8297.27,2.567,5,158,438514111,-53283465,0,2.567,2024-04-11 18:26:05,13.0,,299.0,299.0,327.0,78.0,-8.64
,0,522,8299.55,2.517,5,157,438513975,-53283723,0,2.517,2024-04-11 18:26:06,13.0,,298.6,298.6,327.0,78.0,-8.94
,0,522,8301.86,2.511,5,158,438513839,-53283981,0,2.511,2024-04-11 18:26:07,13.0,,298.4,298.4,327.0,78.0,-9.05
,0,522,8304.22,2.528,5,156,438513702,-53284241,0,2.528,2024-04-11 18:26:08,13.0,,298.0,298.0,327.0,79.0,-9.18
,0,522,8306.42,2.503,6,155,438513583,-53284500,0,2.503,2024-04-11 18:26:09,13.0,,297.6,297.6,327.0,79.0,-9.43
,0,522,8308.72,2.464,6,156,438513474,-53284768,0,2.464,2024-04-11 18:26:10,13.0,,297.20000000000005,297.20000000000005,327.0,79.0,-9.89
,0,522,8311.31,2.464,5,156,438513320,-53285044,0,2.464,2024-04-11 18:26:11,13.0,,296.6,296.6,327.0,80.0,-10.79
,0,522,8314.35,2.752,5,156,438513120,-53285359,0,2.752,2024-04-11 18:26:12,13.0,,296.0,296.0,327.0,80.0,-12.13
,0,522,8318.39,3.856,5,157,438512839,-53285778,0,3.856,2024-04-11 18:26:13,13.0,,295.4,295.4,327.0,81.0,-13.78
,0,522,8323.17,4.881,5,158,438512475,-53286241,0,4.881,2024-04-11 18:26:14,13.0,,294.79999999999995,294.79999999999995,327.0,81.0,-15.46
,0,522,8328.02,4.92,5,156,438512057,-53286617,0,4.92,2024-04-11 18:26:15,13.0,,294.4,294.4,327.0,82.0,-16.44
,0,522,8332.92,4.912,5,154,438511557,-53286840,0,4.912,2024-04-11 18:26:16,13.0,,294.20000000000005,294.20000000000005,327.0,82.0,-16.05
,0,522,8338.23,4.749,6,153,438511005,-53286893,0,4.749,2024-04-11 18:26:17,13.0,,293.79999999999995,293.79999999999995,327.0,83.0,-14.34
,91,522,8343.4,4.658,6,152,438510456,-53286775,2,4.658,2024-04-11 18:26:18,13.0,,293.6,293.6,327.0,83.0,-12.12
,0,522,8347.68,4.658,6,151,438510010,-53286596,0,4.658,2024-04-11 18:26:19,13.0,,293.6,293.6,327.0,84.0,-9.89
,85,522,8352.14,4.358,6,150,438509546,-53286455,91,4.358,2024-04-11 18:26:20,13.0,167.0,293.6,293.6,327.0,84.0,-7.89
,81,522,8355.83,3.715,6,150,438509156,-53286384,259,3.715,2024-04-11 18:26:21,13.0,167.0,293.6,293.6,327.0,84.0,-6.13
,81,523,8359.15,3.43,6,151,438508807,-53286287,288,3.43,2024-04-11 18:26:22,13.0,152.0,293.79999999999995,293.79999999999995,327.0,84.0,-4.58
,104,523,8362.54,3.408,6,150,438508505,-53286064,194,3.408,2024-04-11 18:26:23,13.0,165.0,293.6,293.6,327.0,84.0,-3.23
,43,523,8366.46,3.661,5,150,438508216,-53285702,120,3.661,2024-04-11 18:26:24,13.0,,293.4,293.4,327.0,84.0,-2.17
,0,523,8371.26,4.35,6,151,438507845,-53285248,0,4.35,2024-04-11 18:26:25,13.0,,293.20000000000005,293.20000000000005,327.0,84.0,-1.46
,0,523,8377.05,5.258,6,151,438507336,-53284794,0,5.258,2024-04-11 18:26:26,13.0,,292.6,292.6,327.0,84.0,-1.25
,0,523,8383.52,6.083,6,150,438506726,-53284407,0,6.083,2024-04-11 18:26:27,13.0,,292.0,292.0,327.0,84.0,-1.93
,0,523,8390.53,6.573,7,150,438506038,-53284038,0,6.573,2024-04-11 18:26:28,13.0,,291.20000000000005,291.20000000000005,327.0,85.0,-3.41
,0,523,8398.7,7.625,8,151,438505245,-53283543,0,7.625,2024-04-11 18:26:29,12.0,,290.4,290.4,327.0,85.0,-5.36
,0,523,8407.94,8.97,7,151,438504388,-53282900,0,8.97,2024-04-11 18:26:30,12.0,,289.4,289.4,327.0,86.0,-7.22
,0,523,8417.67,9.714,7,151,438503482,-53282252,0,9.714,2024-04-11 18:26:31,12.0,,288.6,288.6,327.0,87.0,-8.62
,0,523,8427.18,9.703,7,150,438502587,-53281664,0,9.703,2024-04-11 18:26:32,12.0,,288.20000000000005,288.20000000000005,327.0,88.0,-9.27
,0,523,8435.34,8.918,7,150,438501808,-53281165,0,8.918,2024-04-11 18:26:33,12.0,,288.0,288.0,327.0,89.0,-9.0
,0,523,8441.8,7.151,7,153,438501191,-53280815,0,7.151,2024-04-11 18:26:34,12.0,,287.6,287.6,327.0,89.0,-8.2
,0,523,8447.8,6.158,7,156,438500563,-53280652,0,6.158,2024-04-11 18:26:35,12.0,,287.20000000000005,287.20000000000005,327.0,90.0,-7.23
,0,523,8453.91,6.028,7,155,438499897,-53280572,0,6.028,2024-04-11 18:26:36,12.0,,287.0,287.0,327.0,90.0,-6.27
,0,523,8459.59,5.959,7,154,438499295,-53280452,0,5.959,2024-04-11 18:26:37,12.0,,286.79999999999995,286.79999999999995,327.0,90.0,-5.46
,0,523,8464.98,6.005,7,154,438498768,-53280216,0,6.005,2024-04-11 18:26:38,12.0,,286.20000000000005,286.20000000000005,327.0,91.0,-4.81
,0,523,8470.57,6.242,7,153,438498232,-53279861,0,6.242,2024-04-11 18:26:39,12.0,,285.79999999999995,285.79999999999995,327.0,91.0,-4.47
,0,523,8477.18,6.522,6,153,438497603,-53279442,0,6.522,2024-04-11 18:26:40,12.0,,285.0,285.0,327.0,91.0,-4.45
,0,523,8484.9,7.402,6,152,438496851,-53279015,0,7.402,2024-04-11 18:26:41,12.0,,284.0,284.0,327.0,92.0,-5.0
,0,523,8493.86,8.672,7,152,438495934,-53278595,0,8.672,2024-04-11 18:26:42,12.0,,283.20000000000005,283.20000000000005,327.0,92.0,-6.06
,0,523,8503.45,9.644,7,152,438494933,-53278239,0,9.644,2024-04-11 18:26:43,12.0,,282.4,282.4,327.0,93.0,-7.14
,0,523,8513.11,9.769,6,152,438493929,-53277985,0,9.769,2024-04-11 18:26:44,12.0,,281.79999999999995,281.79999999999995,327.0,94.0,-7.94
,0,523,8522.5,9.718,6,153,438492944,-53277759,0,9.718,2024-04-11 18:26:45,12.0,,281.4,281.4,327.0,95.0,-8.29
,0,523,8531.42,9.346,6,153,438492045,-53277383,0,9.346,2024-04-11 18:26:46,12.0,,281.0,281.0,327.0,95.0,-8.14
,0,523,8539.89,8.886,6,154,438491247,-53276835,0,8.886,2024-04-11 18:26:47,12.0,,280.6,280.6,327.0,96.0,-7.54
,0,523,8548.41,8.884,6,153,438490454,-53276213,0,8.884,2024-04-11 18:26:48,12.0,,280.0,280.0,327.0,97.0,-6.71
,0,523,8557.21,8.889,6,152,438489648,-53275628,0,8.889,2024-04-11 18:26:49,12.0,,279.6,279.6,327.0,97.0,-5.98
,0,523,8565.47,8.809,6,152,438488875,-53275111,0,8.809,2024-04-11 18:26:50,12.0,,279.4,279.4,327.0,97.0,-5.31
,0,523,8572.44,7.621,6,153,438488191,-53274701,0,7.621,2024-04-11 18:26:51,12.0,,279.6,279.6,327.0,98.0,-4.66
,0,523,8578.19,5.795,6,154,438487645,-53274355,0,5.795,2024-04-11 18:26:52,12.0,,279.4,279.4,327.0,98.0,-4.01
,0,523,8583.57,5.519,6,155,438487135,-53273985,0,5.519,2024-04-11 18:26:53,12.0,,279.4,279.4,327.0,98.0,-3.39
,0,523,8588.87,5.577,6,154,438486679,-53273577,0,5.577,2024-04-11 18:26:54,12.0,,279.6,279.6,327.0,98.0,-2.78
,0,523,8594.45,5.798,6,155,438486188,-53273149,0,5.798,2024-04-11 18:26:55,12.0,,279.4,279.4,327.0,98.0,-2.16
,0,523,8600.26,5.989,6,155,438485661,-53272712,0,5.989,2024-04-11 18:26:56,12.0,,279.4,279.4,327.0,98.0,-1.59
,0,523,8606.1,5.972,6,156,438485178,-53272245,0,5.972,2024-04-11 18:26:57,12.0,,279.4,279.4,327.0,98.0,-1.05
,0,523,8611.77,5.972,6,155,438484723,-53271753,0,5.972,2024-04-11 18:26:58,12.0,,279.4,279.4,327.0,98.0,0.0
,0,523,8617.22,5.954,6,155,438484267,-53271278,0,5.954,2024-04-11 18:26:59,12.0,,279.20000000000005,279.20000000000005,327.0,98.0,0.0
,0,523,8622.67,5.845,6,156,438483847,-53270773,0,5.845,2024-04-11 18:27:00,12.0,,279.20000000000005,279.20000000000005,327.0,98.0,0.0
,0,523,8628.1,5.722,6,156,438483484,-53270202,0,5.722,2024-04-11 18:27:01,12.0,,279.0,279.0,327.0,98.0,0.0
,0,523,8634.07,5.802,6,154,438483102,-53269555,0,5.802,2024-04-11 18:27:02,12.0,,278.79999999999995,278.79999999999995,327.0,98.0,-0.02
,0,523,8640.02,5.925,6,153,438482675,-53268957,0,5.925,2024-04-11 18:27:03,12.0,,278.6,278.6,327.0,99.0,-1.2
,0,523,8645.6,5.868,5,154,438482239,-53268458,0,5.868,2024-04-11 18:27:04,12.0,,278.4,278.4,327.0,99.0,-1.52
,0,523,8650.56,5.475,6,153,438481847,-53268044,0,5.475,2024-04-11 18:27:05,12.0,,278.20000000000005,278.20000000000005,327.0,99.0,-1.98
,0,523,8654.92,4.667,6,153,438481482,-53267675,0,4.667,2024-04-11 18:27:06,12.0,,277.6,277.6,327.0,99.0,-2.7
,0,523,8659.11,4.147,6,153,438481118,-53267316,0,4.147,2024-04-11 18:27:07,12.0,,276.79999999999995,276.79999999999995,327.0,99.0,-3.84
,0,523,8663.58,4.325,6,152,438480736,-53266967,0,4.325,2024-04-11 18:27:08,12.0,,275.79999999999995,275.79999999999995,327.0,100.0,-5.35
,0,523,8668.6,4.908,6,152,438480275,-53266654,0,4.908,2024-04-11 18:27:09,12.0,,274.79999999999995,274.79999999999995,327.0,101.0,-7.31
,0,523,8674.2,5.518,6,152,438479694,-53266413,0,5.518,2024-04-11 18:27:10,12.0,,273.6,273.6,327.0,102.0,-9.86
,0,523,8680.49,6.029,6,150,438479037,-53266210,0,6.029,2024-04-11 18:27:11,12.0,,272.79999999999995,272.79999999999995,327.0,103.0,-12.75
,0,523,8687.29,6.638,6,149,438478355,-53265929,0,6.638,2024-04-11 18:27:12,12.0,,271.79999999999995,271.79999999999995,327.0,104.0,-15.31
