calories,heart_rate,timestamp,battery_soc,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade
282,140,2024-01-06 09:07:14,,6.0,4822.75,2.286,4.0,438288052.0,-53286951.0,2.286,130.39999999999998,130.39999999999998,116.0,14.0,4.5
283,141,2024-01-06 09:07:15,,6.0,4825.03,2.26,4.0,438288234.0,-53287127.0,2.26,130.60000000000002,130.60000000000002,116.0,14.0,4.47
283,142,2024-01-06 09:07:16,,6.0,4827.45,2.258,4.0,438288458.0,-53287308.0,2.258,130.60000000000002,130.60000000000002,116.0,14.0,4.56
283,142,2024-01-06 09:07:17,,6.0,4830.02,2.284,4.0,438288687.0,-53287544.0,2.284,130.79999999999995,130.79999999999995,116.0,14.0,4.69
283,142,2024-01-06 09:07:18,,6.0,4832.47,2.296,4.0,438288872.0,-53287783.0,2.296,130.79999999999995,130.79999999999995,117.0,14.0,4.81
284,143,2024-01-06 09:07:19,,6.0,4835.3,2.313,4.0,438289097.0,-53288022.0,2.313,131.0,131.0,117.0,14.0,4.84
284,143,2024-01-06 09:07:20,,6.0,4837.14,2.814,4.0,438289240.0,-53288188.0,2.814,131.20000000000005,131.20000000000005,117.0,14.0,4.87
284,143,2024-01-06 09:07:21,,6.0,4839.55,2.534,4.0,438289418.0,-53288398.0,2.534,131.20000000000005,131.20000000000005,117.0,14.0,4.92
284,143,2024-01-06 09:07:22,,6.0,4841.91,2.385,4.0,438289601.0,-53288622.0,2.385,131.39999999999998,131.39999999999998,117.0,14.0,4.88
284,142,2024-01-06 09:07:23,,6.0,4844.26,2.359,4.0,438289824.0,-53288820.0,2.359,131.60000000000002,131.60000000000002,117.0,14.0,4.8
285,143,2024-01-06 09:07:24,,6.0,4846.41,2.335,4.0,438289967.0,-53288998.0,2.335,131.60000000000002,131.60000000000002,117.0,14.0,4.63
285,143,2024-01-06 09:07:25,,6.0,4848.56,2.333,4.0,438290147.0,-53289176.0,2.333,131.79999999999995,131.79999999999995,118.0,14.0,4.46
285,143,2024-01-06 09:07:26,,6.0,4850.92,2.359,4.0,438290371.0,-53289373.0,2.359,131.79999999999995,131.79999999999995,118.0,14.0,4.39
285,142,2024-01-06 09:07:27,,6.0,4853.3,2.335,4.0,438290557.0,-53289573.0,2.335,132.0,132.0,118.0,14.0,4.36
286,142,2024-01-06 09:07:28,,6.0,4855.41,2.333,4.0,438290738.0,-53289771.0,2.333,132.0,132.0,118.0,14.0,4.34
286,142,2024-01-06 09:07:29,,6.0,4857.91,2.326,4.0,438290921.0,-53289971.0,2.326,132.20000000000005,132.20000000000005,118.0,14.0,4.29
286,141,2024-01-06 09:07:30,,6.0,4860.34,2.325,4.0,438291144.0,-53290153.0,2.325,132.39999999999998,132.39999999999998,118.0,14.0,4.28
286,140,2024-01-06 09:07:31,,6.0,4862.67,2.325,4.0,438291328.0,-53290366.0,2.325,132.39999999999998,132.39999999999998,118.0,14.0,4.33
287,140,2024-01-06 09:07:32,,6.0,4865.03,2.325,4.0,438291512.0,-53290590.0,2.325,132.60000000000002,132.60000000000002,118.0,14.0,4.37
287,139,2024-01-06 09:07:33,,6.0,4867.39,2.325,4.0,438291693.0,-53290789.0,2.325,132.60000000000002,132.60000000000002,118.0,14.0,4.4
287,139,2024-01-06 09:07:34,,6.0,4869.76,2.325,4.0,438291917.0,-53290988.0,2.325,132.79999999999995,132.79999999999995,119.0,14.0,4.36
287,139,2024-01-06 09:07:35,,6.0,4871.92,2.315,4.0,438292103.0,-53291167.0,2.315,132.79999999999995,132.79999999999995,119.0,14.0,4.28
287,138,2024-01-06 09:07:36,,6.0,4874.33,2.314,4.0,438292285.0,-53291400.0,2.314,133.0,133.0,119.0,14.0,4.22
288,138,2024-01-06 09:07:37,,6.0,4876.53,2.306,4.0,438292466.0,-53291564.0,2.306,133.0,133.0,119.0,14.0,4.15
288,137,2024-01-06 09:07:38,,6.0,4879.43,2.298,4.0,438292736.0,-53291779.0,2.298,133.20000000000005,133.20000000000005,119.0,14.0,4.1
288,137,2024-01-06 09:07:39,,6.0,4881.31,2.297,4.0,438292881.0,-53291926.0,2.297,133.20000000000005,133.20000000000005,119.0,14.0,4.04
288,138,2024-01-06 09:07:40,,6.0,4883.56,2.287,4.0,438293102.0,-53292100.0,2.287,133.39999999999998,133.39999999999998,119.0,14.0,4.04
289,138,2024-01-06 09:07:41,,6.0,4885.49,2.286,4.0,438293245.0,-53292261.0,2.286,133.60000000000002,133.60000000000002,119.0,14.0,4.13
289,139,2024-01-06 09:07:42,,6.0,4887.61,2.271,4.0,438293424.0,-53292441.0,2.271,133.79999999999995,133.79999999999995,119.0,14.0,4.37
289,139,2024-01-06 09:07:43,,6.0,4889.82,2.251,4.0,438293649.0,-53292565.0,2.251,134.0,134.0,120.0,14.0,4.73
289,139,2024-01-06 09:07:44,,6.0,4891.87,2.25,4.0,438293875.0,-53292588.0,2.25,134.0,134.0,120.0,14.0,5.1
289,140,2024-01-06 09:07:45,,6.0,4894.2,2.25,4.0,438294104.0,-53292499.0,2.25,134.20000000000005,134.20000000000005,120.0,14.0,5.32
290,141,2024-01-06 09:07:46,,6.0,4896.71,2.232,4.0,438294332.0,-53292343.0,2.232,134.20000000000005,134.20000000000005,120.0,14.0,5.44
290,141,2024-01-06 09:07:47,,6.0,4898.29,2.215,4.0,438294474.0,-53292200.0,2.215,134.39999999999998,134.39999999999998,120.0,14.0,5.51
290,141,2024-01-06 09:07:48,,6.0,4900.07,2.152,4.0,438294609.0,-53292064.0,2.152,134.60000000000002,134.60000000000002,120.0,14.0,5.58
290,142,2024-01-06 09:07:49,,6.0,4901.73,1.823,4.0,438294787.0,-53291960.0,1.823,134.79999999999995,134.79999999999995,120.0,14.0,5.56
291,143,2024-01-06 09:07:50,,6.0,4903.41,2.046,4.0,438294971.0,-53291952.0,2.046,134.79999999999995,134.79999999999995,121.0,14.0,5.44
291,144,2024-01-06 09:07:51,,6.0,4905.67,2.064,4.0,438295196.0,-53292027.0,2.064,135.0,135.0,121.0,14.0,5.27
291,144,2024-01-06 09:07:52,,6.0,4907.97,2.197,4.0,438295424.0,-53292107.0,2.197,135.0,135.0,121.0,14.0,5.14
291,145,2024-01-06 09:07:53,,6.0,4910.43,2.151,4.0,438295693.0,-53292186.0,2.151,135.20000000000005,135.20000000000005,121.0,14.0,5.08
292,145,2024-01-06 09:07:54,,6.0,4912.84,2.147,4.0,438295966.0,-53292175.0,2.147,135.20000000000005,135.20000000000005,121.0,14.0,5.09
292,146,2024-01-06 09:07:55,,6.0,4915.78,2.192,4.0,438296240.0,-53292041.0,2.192,135.39999999999998,135.39999999999998,121.0,14.0,5.07
292,147,2024-01-06 09:07:56,,6.0,4917.74,2.194,4.0,438296427.0,-53291883.0,2.194,135.60000000000002,135.60000000000002,121.0,14.0,5.06
292,148,2024-01-06 09:07:57,,6.0,4919.91,2.194,4.0,438296609.0,-53291724.0,2.194,135.79999999999995,135.79999999999995,121.0,14.0,5.15
293,148,2024-01-06 09:07:58,,6.0,4922.15,2.194,4.0,438296835.0,-53291601.0,2.194,135.79999999999995,135.79999999999995,122.0,14.0,5.36
293,149,2024-01-06 09:07:59,,6.0,4923.47,2.194,4.0,438296934.0,-53291519.0,2.194,136.0,136.0,122.0,14.0,5.63
293,149,2024-01-06 09:08:00,,6.0,4925.18,2.194,4.0,438297136.0,-53291465.0,2.194,136.20000000000005,136.20000000000005,122.0,14.0,5.95
293,149,2024-01-06 09:08:01,,6.0,4927.19,2.194,4.0,438297337.0,-53291420.0,2.194,136.39999999999998,136.39999999999998,122.0,14.0,6.24
294,149,2024-01-06 09:08:02,,6.0,4929.25,2.005,4.0,438297563.0,-53291380.0,2.005,136.60000000000002,136.60000000000002,122.0,14.0,6.48
294,150,2024-01-06 09:08:03,,6.0,4931.48,1.973,4.0,438297791.0,-53291340.0,1.973,136.79999999999995,136.79999999999995,122.0,14.0,6.67
294,150,2024-01-06 09:08:04,,6.0,4933.53,1.928,4.0,438298018.0,-53291338.0,1.928,137.0,137.0,123.0,14.0,6.91
294,150,2024-01-06 09:08:05,,6.0,4935.05,1.891,4.0,438298161.0,-53291354.0,1.891,137.20000000000005,137.20000000000005,123.0,14.0,7.26
295,151,2024-01-06 09:08:06,,6.0,4937.04,1.871,4.0,438298381.0,-53291339.0,1.871,137.39999999999998,137.39999999999998,123.0,14.0,7.7
295,152,2024-01-06 09:08:07,,6.0,4938.95,1.869,4.0,438298608.0,-53291280.0,1.869,137.60000000000002,137.60000000000002,123.0,14.0,8.17
295,152,2024-01-06 09:08:08,,6.0,4940.58,1.869,4.0,438298773.0,-53291241.0,1.869,137.79999999999995,137.79999999999995,123.0,14.0,8.61
295,153,2024-01-06 09:08:09,,6.0,4942.19,1.869,4.0,438298933.0,-53291204.0,1.869,138.0,138.0,124.0,14.0,9.03
296,154,2024-01-06 09:08:10,,6.0,4944.07,1.869,5.0,438299113.0,-53291143.0,1.869,138.20000000000005,138.20000000000005,124.0,14.0,9.39
296,155,2024-01-06 09:08:11,,6.0,4945.89,1.828,5.0,438299295.0,-53291049.0,1.828,138.39999999999998,138.39999999999998,124.0,14.0,9.58
296,155,2024-01-06 09:08:12,,6.0,4947.49,1.789,5.0,438299435.0,-53290930.0,1.789,138.60000000000002,138.60000000000002,124.0,14.0,9.67
296,156,2024-01-06 09:08:13,,6.0,4948.93,1.786,5.0,438299615.0,-53290847.0,1.786,138.79999999999995,138.79999999999995,124.0,14.0,9.66
297,156,2024-01-06 09:08:14,,6.0,4950.81,1.77,5.0,438299797.0,-53290784.0,1.77,139.0,139.0,125.0,14.0,9.64
297,157,2024-01-06 09:08:15,,6.0,4952.87,1.785,5.0,438300021.0,-53290727.0,1.785,139.20000000000005,139.20000000000005,125.0,14.0,9.64
297,157,2024-01-06 09:08:16,,6.0,4954.62,1.786,4.0,438300206.0,-53290665.0,1.786,139.39999999999998,139.39999999999998,125.0,14.0,9.73
298,158,2024-01-06 09:08:17,,6.0,4956.28,1.771,4.0,438300382.0,-53290609.0,1.771,139.79999999999995,139.79999999999995,125.0,14.0,9.93
298,158,2024-01-06 09:08:18,,6.0,4958.1,1.769,4.0,438300527.0,-53290530.0,1.769,139.79999999999995,139.79999999999995,125.0,14.0,10.08
298,158,2024-01-06 09:08:19,,6.0,4959.46,1.769,5.0,438300706.0,-53290487.0,1.769,140.0,140.0,126.0,14.0,10.19
298,159,2024-01-06 09:08:20,,6.0,4961.33,1.725,6.0,438300889.0,-53290426.0,1.725,140.20000000000005,140.20000000000005,126.0,14.0,10.18
299,159,2024-01-06 09:08:21,,6.0,4962.89,1.722,6.0,438301028.0,-53290369.0,1.722,140.39999999999998,140.39999999999998,126.0,14.0,10.04
299,159,2024-01-06 09:08:22,,6.0,4964.48,1.766,6.0,438301206.0,-53290291.0,1.766,140.60000000000002,140.60000000000002,126.0,14.0,9.81
299,159,2024-01-06 09:08:23,,6.0,4966.67,1.769,6.0,438301432.0,-53290173.0,1.769,140.79999999999995,140.79999999999995,126.0,14.0,9.47
299,159,2024-01-06 09:08:24,,6.0,4968.09,1.725,6.0,438301574.0,-53290107.0,1.725,140.79999999999995,140.79999999999995,127.0,14.0,9.08
300,159,2024-01-06 09:08:25,,6.0,4969.73,1.714,6.0,438301710.0,-53290013.0,1.714,141.0,141.0,127.0,14.0,8.71
300,159,2024-01-06 09:08:26,,6.0,4971.75,1.703,5.0,438301890.0,-53289857.0,1.703,141.20000000000005,141.20000000000005,127.0,14.0,8.46
300,159,2024-01-06 09:08:27,,6.0,4973.28,1.677,5.0,438302029.0,-53289751.0,1.677,141.39999999999998,141.39999999999998,127.0,14.0,8.4
301,158,2024-01-06 09:08:28,,6.0,4974.82,1.701,5.0,438302208.0,-53289692.0,1.701,141.60000000000002,141.60000000000002,127.0,14.0,8.4
301,157,2024-01-06 09:08:29,,6.0,4976.95,1.703,5.0,438302433.0,-53289592.0,1.703,141.79999999999995,141.79999999999995,127.0,14.0,8.58
301,157,2024-01-06 09:08:30,,6.0,4978.7,1.713,5.0,438302575.0,-53289532.0,1.713,142.0,142.0,128.0,14.0,8.95
301,156,2024-01-06 09:08:31,,6.0,4980.22,1.781,5.0,438302754.0,-53289492.0,1.781,142.20000000000005,142.20000000000005,128.0,14.0,9.43
302,156,2024-01-06 09:08:32,,6.0,4982.14,1.878,5.0,438302936.0,-53289414.0,1.878,142.39999999999998,142.39999999999998,128.0,14.0,9.92
302,156,2024-01-06 09:08:33,,6.0,4983.75,1.715,5.0,438303117.0,-53289335.0,1.715,142.60000000000002,142.60000000000002,128.0,14.0,10.3
302,156,2024-01-06 09:08:34,,6.0,4985.19,1.677,5.0,438303257.0,-53289255.0,1.677,142.79999999999995,142.79999999999995,128.0,14.0,10.52
302,156,2024-01-06 09:08:35,,6.0,4987.27,1.701,5.0,438303480.0,-53289175.0,1.701,143.0,143.0,129.0,14.0,10.56
303,157,2024-01-06 09:08:36,,6.0,4988.81,1.703,5.0,438303621.0,-53289133.0,1.703,143.20000000000005,143.20000000000005,129.0,14.0,10.45
303,156,2024-01-06 09:08:37,,6.0,4990.62,1.776,5.0,438303801.0,-53289040.0,1.776,143.20000000000005,143.20000000000005,129.0,14.0,10.13
303,156,2024-01-06 09:08:38,,6.0,4992.62,1.974,5.0,438304021.0,-53288924.0,1.974,143.39999999999998,143.39999999999998,129.0,14.0,9.56
304,156,2024-01-06 09:08:39,,6.0,4994.49,1.876,5.0,438304168.0,-53288819.0,1.876,143.60000000000002,143.60000000000002,129.0,14.0,8.92
304,157,2024-01-06 09:08:40,,6.0,4996.37,1.785,5.0,438304387.0,-53288759.0,1.785,143.79999999999995,143.79999999999995,129.0,14.0,8.5
304,157,2024-01-06 09:08:41,,6.0,4998.63,1.778,4.0,438304617.0,-53288696.0,1.778,144.0,144.0,130.0,14.0,8.22
304,157,2024-01-06 09:08:42,,6.0,5000.53,1.778,4.0,438304802.0,-53288655.0,1.778,144.20000000000005,144.20000000000005,130.0,14.0,8.15
305,158,2024-01-06 09:08:43,,6.0,5002.03,1.778,5.0,438304983.0,-53288674.0,1.778,144.39999999999998,144.39999999999998,130.0,14.0,8.25
305,158,2024-01-06 09:08:44,,6.0,5003.68,1.778,5.0,438305164.0,-53288691.0,1.778,144.60000000000002,144.60000000000002,130.0,14.0,8.43
305,158,2024-01-06 09:08:45,,6.0,5005.18,1.785,5.0,438305304.0,-53288714.0,1.785,144.60000000000002,144.60000000000002,130.0,14.0,8.6
305,158,2024-01-06 09:08:46,,6.0,5007.35,1.778,5.0,438305567.0,-53288731.0,1.778,144.79999999999995,144.79999999999995,130.0,14.0,8.68
306,158,2024-01-06 09:08:47,,6.0,5009.23,1.778,5.0,438305755.0,-53288753.0,1.778,145.0,145.0,131.0,14.0,8.58
306,158,2024-01-06 09:08:48,,6.0,5011.13,1.785,5.0,438305937.0,-53288808.0,1.785,145.20000000000005,145.20000000000005,131.0,14.0,8.4
306,158,2024-01-06 09:08:49,,6.0,5012.68,1.822,5.0,438306120.0,-53288849.0,1.822,145.39999999999998,145.39999999999998,131.0,14.0,8.26
307,158,2024-01-06 09:08:50,,6.0,5014.26,1.825,5.0,438306260.0,-53288926.0,1.825,145.60000000000002,145.60000000000002,131.0,14.0,8.42
307,158,2024-01-06 09:08:51,,6.0,5015.81,1.789,4.0,438306438.0,-53288989.0,1.789,146.0,146.0,131.0,14.0,8.85
307,158,2024-01-06 09:08:52,,6.0,5017.73,1.719,5.0,438306621.0,-53289068.0,1.719,146.20000000000005,146.20000000000005,132.0,14.0,9.49
307,159,2024-01-06 09:08:53,,6.0,5019.1,1.714,5.0,438306761.0,-53289111.0,1.714,146.39999999999998,146.39999999999998,132.0,14.0,10.07
308,159,2024-01-06 09:08:54,,6.0,5020.79,1.714,5.0,438306938.0,-53289166.0,1.714,146.39999999999998,146.39999999999998,132.0,14.0,10.45
308,159,2024-01-06 09:08:55,,6.0,5022.56,1.755,5.0,438307121.0,-53289244.0,1.755,146.60000000000002,146.60000000000002,132.0,14.0,10.58
308,159,2024-01-06 09:08:56,,6.0,5024.75,1.758,5.0,438307346.0,-53289361.0,1.758,146.79999999999995,146.79999999999995,132.0,14.0,10.34
308,160,2024-01-06 09:08:57,,6.0,5026.3,1.784,5.0,438307489.0,-53289459.0,1.784,146.79999999999995,146.79999999999995,133.0,14.0,9.77
309,160,2024-01-06 09:08:58,,6.0,5028.3,1.786,5.0,438307667.0,-53289577.0,1.786,147.0,147.0,133.0,14.0,8.98
309,160,2024-01-06 09:08:59,,6.0,5030.15,1.796,5.0,438307850.0,-53289681.0,1.796,147.20000000000005,147.20000000000005,133.0,14.0,8.09
309,160,2024-01-06 09:09:00,,6.0,5031.66,1.791,5.0,438308026.0,-53289736.0,1.791,147.20000000000005,147.20000000000005,133.0,14.0,7.31
310,161,2024-01-06 09:09:01,,6.0,5033.49,1.789,5.0,438308218.0,-53289809.0,1.789,147.39999999999998,147.39999999999998,133.0,14.0,6.71
310,161,2024-01-06 09:09:02,,6.0,5035.93,1.797,5.0,438308438.0,-53289919.0,1.797,147.39999999999998,147.39999999999998,133.0,14.0,6.35
310,161,2024-01-06 09:09:03,,6.0,5037.32,1.797,5.0,438308581.0,-53289943.0,1.797,147.60000000000002,147.60000000000002,133.0,14.0,6.16
310,160,2024-01-06 09:09:04,,6.0,5039.18,1.797,5.0,438308802.0,-53290002.0,1.797,147.79999999999995,147.79999999999995,133.0,14.0,6.05
311,160,2024-01-06 09:09:05,,6.0,5041.09,1.797,5.0,438308987.0,-53290060.0,1.797,147.79999999999995,147.79999999999995,134.0,14.0,6.04
311,159,2024-01-06 09:09:06,,6.0,5042.82,1.805,5.0,438309169.0,-53290122.0,1.805,148.0,148.0,134.0,14.0,6.02
311,158,2024-01-06 09:09:07,,6.0,5044.34,1.798,5.0,438309350.0,-53290163.0,1.798,148.20000000000005,148.20000000000005,134.0,14.0,6.11
312,158,2024-01-06 09:09:08,,6.0,5046.02,1.805,5.0,438309533.0,-53290203.0,1.805,148.39999999999998,148.39999999999998,134.0,14.0,6.22
312,158,2024-01-06 09:09:09,,6.0,5047.92,1.806,5.0,438309716.0,-53290259.0,1.806,148.39999999999998,148.39999999999998,134.0,14.0,6.41
312,157,2024-01-06 09:09:10,,6.0,5049.85,1.806,5.0,438309897.0,-53290336.0,1.806,148.60000000000002,148.60000000000002,134.0,14.0,6.6
312,157,2024-01-06 09:09:11,,6.0,5051.53,1.806,5.0,438310079.0,-53290437.0,1.806,148.79999999999995,148.79999999999995,134.0,14.0,6.79
313,157,2024-01-06 09:09:12,,6.0,5053.84,1.806,4.0,438310304.0,-53290592.0,1.806,148.79999999999995,148.79999999999995,135.0,14.0,6.92
313,157,2024-01-06 09:09:13,,6.0,5055.85,1.806,4.0,438310488.0,-53290693.0,1.806,149.0,149.0,135.0,14.0,7.0
313,157,2024-01-06 09:09:14,,6.0,5057.44,1.813,4.0,438310629.0,-53290759.0,1.813,149.20000000000005,149.20000000000005,135.0,14.0,6.98
313,156,2024-01-06 09:09:15,,6.0,5059.31,1.814,4.0,438310849.0,-53290816.0,1.814,149.20000000000005,149.20000000000005,135.0,14.0,6.91
314,156,2024-01-06 09:09:16,,6.0,5060.84,1.865,4.0,438310993.0,-53290857.0,1.865,149.39999999999998,149.39999999999998,135.0,14.0,6.76
314,156,2024-01-06 09:09:17,,6.0,5062.55,1.869,4.0,438311172.0,-53290918.0,1.869,149.60000000000002,149.60000000000002,135.0,14.0,6.64
314,156,2024-01-06 09:09:18,,6.0,5064.36,1.869,4.0,438311390.0,-53290938.0,1.869,149.60000000000002,149.60000000000002,135.0,14.0,6.6
315,156,2024-01-06 09:09:19,,6.0,5066.21,1.876,4.0,438311575.0,-53290904.0,1.876,149.79999999999995,149.79999999999995,135.0,14.0,6.52
315,156,2024-01-06 09:09:20,,6.0,5067.92,1.863,4.0,438311759.0,-53290900.0,1.863,150.0,150.0,136.0,14.0,6.39
315,156,2024-01-06 09:09:21,,6.0,5069.62,1.861,4.0,438311940.0,-53290849.0,1.861,150.0,150.0,136.0,14.0,6.31
315,156,2024-01-06 09:09:22,,6.0,5072.05,1.861,4.0,438312203.0,-53290752.0,1.861,150.20000000000005,150.20000000000005,136.0,14.0,6.31
316,156,2024-01-06 09:09:23,,6.0,5073.85,1.844,4.0,438312354.0,-53290690.0,1.844,150.39999999999998,150.39999999999998,136.0,14.0,6.48
316,156,2024-01-06 09:09:24,,6.0,5075.73,1.85,4.0,438312573.0,-53290648.0,1.85,150.60000000000002,150.60000000000002,136.0,14.0,6.79
316,156,2024-01-06 09:09:25,,6.0,5077.24,1.818,4.0,438312718.0,-53290624.0,1.818,150.79999999999995,150.79999999999995,136.0,14.0,7.22
316,157,2024-01-06 09:09:26,,6.0,5078.75,1.814,4.0,438312895.0,-53290586.0,1.814,151.0,151.0,137.0,14.0,7.77
317,157,2024-01-06 09:09:27,,6.0,5080.62,1.84,4.0,438313079.0,-53290530.0,1.84,151.39999999999998,151.39999999999998,137.0,14.0,8.47
317,157,2024-01-06 09:09:28,,6.0,5082.36,1.802,4.0,438313260.0,-53290468.0,1.802,151.60000000000002,151.60000000000002,137.0,14.0,9.31
317,157,2024-01-06 09:09:29,,6.0,5083.87,1.787,4.0,438313401.0,-53290375.0,1.787,151.79999999999995,151.79999999999995,137.0,14.0,10.1
317,158,2024-01-06 09:09:30,,6.0,5085.72,1.826,4.0,438313578.0,-53290258.0,1.826,152.20000000000005,152.20000000000005,137.0,14.0,10.87
318,158,2024-01-06 09:09:31,,6.0,5087.56,1.821,4.0,438313761.0,-53290154.0,1.821,152.39999999999998,152.39999999999998,138.0,14.0,11.59
318,159,2024-01-06 09:09:32,,6.0,5089.02,1.757,4.0,438313901.0,-53290072.0,1.757,152.60000000000002,152.60000000000002,138.0,14.0,12.21
318,159,2024-01-06 09:09:33,,6.0,5090.62,1.701,4.0,438314069.0,-53290016.0,1.701,153.0,153.0,138.0,14.0,12.71
319,160,2024-01-06 09:09:34,,6.0,5091.89,1.72,4.0,438314220.0,-53289986.0,1.72,153.20000000000005,153.20000000000005,139.0,14.0,13.05
319,160,2024-01-06 09:09:35,,6.0,5093.34,1.591,4.0,438314356.0,-53289969.0,1.591,153.39999999999998,153.39999999999998,139.0,14.0,13.23
319,161,2024-01-06 09:09:36,,6.0,5094.89,1.575,4.0,438314534.0,-53289911.0,1.575,153.79999999999995,153.79999999999995,139.0,14.0,13.33
319,162,2024-01-06 09:09:37,,6.0,5096.38,1.632,4.0,438314675.0,-53289818.0,1.632,154.0,154.0,139.0,14.0,13.42
320,163,2024-01-06 09:09:38,,6.0,5097.96,1.622,4.0,438314811.0,-53289737.0,1.622,154.20000000000005,154.20000000000005,140.0,14.0,13.49
320,164,2024-01-06 09:09:39,,6.0,5099.62,1.663,4.0,438314989.0,-53289708.0,1.663,154.39999999999998,154.39999999999998,140.0,14.0,13.47
320,165,2024-01-06 09:09:40,,6.0,5101.48,1.642,4.0,438315171.0,-53289670.0,1.642,154.60000000000002,154.60000000000002,140.0,14.0,13.33
321,165,2024-01-06 09:09:41,,6.0,5103.17,1.639,4.0,438315353.0,-53289650.0,1.639,154.79999999999995,154.79999999999995,140.0,14.0,13.15
321,166,2024-01-06 09:09:42,,6.0,5105.0,1.639,4.0,438315575.0,-53289648.0,1.639,155.0,155.0,141.0,14.0,12.87
321,167,2024-01-06 09:09:43,,6.0,5106.43,1.639,4.0,438315713.0,-53289630.0,1.639,155.20000000000005,155.20000000000005,141.0,14.0,12.59
321,166,2024-01-06 09:09:44,,6.0,5108.15,1.639,4.0,438315897.0,-53289626.0,1.639,155.60000000000002,155.60000000000002,141.0,14.0,12.33
322,167,2024-01-06 09:09:45,,6.0,5109.86,1.639,4.0,438316081.0,-53289661.0,1.639,155.79999999999995,155.79999999999995,141.0,14.0,12.13
322,167,2024-01-06 09:09:46,,6.0,5111.86,1.639,4.0,438316303.0,-53289686.0,1.639,156.0,156.0,141.0,14.0,11.97
322,167,2024-01-06 09:09:47,,6.0,5113.41,1.664,4.0,438316450.0,-53289704.0,1.664,156.20000000000005,156.20000000000005,142.0,14.0,11.93
323,167,2024-01-06 09:09:48,,6.0,5115.24,1.642,4.0,438316669.0,-53289690.0,1.642,156.39999999999998,156.39999999999998,142.0,14.0,11.97
323,167,2024-01-06 09:09:49,,6.0,5117.07,1.664,4.0,438316855.0,-53289688.0,1.664,156.60000000000002,156.60000000000002,142.0,14.0,11.99
323,167,2024-01-06 09:09:50,,6.0,5119.18,1.995,4.0,438317087.0,-53289704.0,1.995,156.79999999999995,156.79999999999995,142.0,14.0,11.98
324,166,2024-01-06 09:09:51,,6.0,5120.81,1.745,4.0,438317265.0,-53289726.0,1.745,157.0,157.0,143.0,14.0,11.88
324,166,2024-01-06 09:09:52,,6.0,5122.05,1.671,4.0,438317411.0,-53289765.0,1.671,157.20000000000005,157.20000000000005,143.0,14.0,11.7
324,166,2024-01-06 09:09:53,,6.0,5123.5,1.667,4.0,438317545.0,-53289783.0,1.667,157.60000000000002,157.60000000000002,143.0,14.0,11.48
324,166,2024-01-06 09:09:54,,6.0,5125.69,1.667,4.0,438317768.0,-53289769.0,1.667,157.79999999999995,157.79999999999995,143.0,14.0,11.36
325,166,2024-01-06 09:09:55,,6.0,5127.05,1.693,4.0,438317911.0,-53289768.0,1.693,158.0,158.0,143.0,14.0,11.42
325,166,2024-01-06 09:09:56,,6.0,5128.69,1.702,4.0,438318090.0,-53289784.0,1.702,158.20000000000005,158.20000000000005,144.0,14.0,11.61
325,166,2024-01-06 09:09:57,,6.0,5130.77,1.703,4.0,438318314.0,-53289859.0,1.703,158.60000000000002,158.60000000000002,144.0,14.0,11.98
326,166,2024-01-06 09:09:58,,6.0,5132.37,2.075,4.0,438318500.0,-53289923.0,2.075,158.79999999999995,158.79999999999995,144.0,14.0,12.51
326,166,2024-01-06 09:09:59,,6.0,5133.79,1.724,4.0,438318639.0,-53290001.0,1.724,159.0,159.0,144.0,14.0,12.94
326,166,2024-01-06 09:10:00,,6.0,5135.48,1.684,4.0,438318794.0,-53290084.0,1.684,159.20000000000005,159.20000000000005,145.0,14.0,13.09
326,166,2024-01-06 09:10:01,,6.0,5137.03,1.687,4.0,438318944.0,-53290153.0,1.687,159.60000000000002,159.60000000000002,145.0,14.0,12.91
327,166,2024-01-06 09:10:02,,6.0,5138.53,1.694,4.0,438319093.0,-53290218.0,1.694,159.79999999999995,159.79999999999995,145.0,14.0,12.67
327,167,2024-01-06 09:10:03,,6.0,5140.49,1.694,4.0,438319273.0,-53290318.0,1.694,160.0,160.0,145.0,14.0,12.48
327,167,2024-01-06 09:10:04,,6.0,5141.96,1.669,4.0,438319456.0,-53290400.0,1.669,160.20000000000005,160.20000000000005,146.0,14.0,12.42
