calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature
1067,11865.3,6.286,5,129,438477128,-53168915,6.286,2023-06-09 18:22:56,272.79999999999995,529.0,,288.0,272.79999999999995,-5.05,22.0
1067,11871.94,6.362,5,129,438476442,-53169190,6.362,2023-06-09 18:22:57,272.4,529.0,,288.0,272.4,-5.39,22.0
1068,11878.65,6.483,5,128,438475759,-53169501,6.483,2023-06-09 18:22:58,272.0,529.0,,289.0,272.0,-5.69,22.0
1068,11885.65,6.508,5,128,438475091,-53169844,6.508,2023-06-09 18:22:59,271.6,529.0,,289.0,271.6,-5.88,22.0
1068,11891.62,6.302,5,128,438474471,-53170094,6.302,2023-06-09 18:23:00,271.4,529.0,,290.0,271.4,-5.92,22.0
1068,11897.18,5.595,5,128,438473899,-53170290,5.595,2023-06-09 18:23:01,271.0,529.0,,290.0,271.0,-5.81,22.0
1068,11901.64,4.885,5,127,438473434,-53170419,4.885,2023-06-09 18:23:02,270.79999999999995,529.0,,290.0,270.79999999999995,-5.53,22.0
1068,11904.99,3.498,5,127,438473079,-53170490,3.498,2023-06-09 18:23:03,270.6,529.0,,291.0,270.6,-5.17,22.0
1069,11905.52,1.015,5,129,438472687,-53170460,1.015,2023-06-09 18:23:14,269.79999999999995,529.0,,291.0,269.79999999999995,0.0,22.0
1069,11906.51,1.591,5,130,438472551,-53170381,1.591,2023-06-09 18:23:15,269.79999999999995,529.0,,291.0,269.79999999999995,0.0,22.0
1069,11908.31,1.894,5,131,438472379,-53170301,1.894,2023-06-09 18:23:16,269.79999999999995,529.0,,291.0,269.79999999999995,0.0,22.0
1069,11910.63,2.196,5,132,438472159,-53170189,2.196,2023-06-09 18:23:17,269.79999999999995,529.0,,291.0,269.79999999999995,0.0,22.0
1070,11913.81,2.514,5,132,438471826,-53170021,2.514,2023-06-09 18:23:18,269.6,529.0,,291.0,269.6,0.0,22.0
1070,11916.73,2.992,5,131,438471534,-53169875,2.992,2023-06-09 18:23:19,269.6,529.0,,291.0,269.6,0.0,22.0
1070,11920.33,3.41,5,130,438471211,-53169648,3.41,2023-06-09 18:23:20,269.6,529.0,,291.0,269.6,0.0,22.0
1070,11924.08,3.761,5,129,438470866,-53169385,3.761,2023-06-09 18:23:21,269.4,529.0,,291.0,269.4,0.0,22.0
1070,11928.15,4.003,5,128,438470504,-53169044,4.003,2023-06-09 18:23:22,269.20000000000005,529.0,,292.0,269.20000000000005,-1.42,22.0
1071,11932.54,4.084,5,128,438470168,-53168644,4.084,2023-06-09 18:23:23,269.0,529.0,,292.0,269.0,-2.59,22.0
1071,11936.93,4.327,4,127,438469857,-53168224,4.327,2023-06-09 18:23:24,268.79999999999995,529.0,,292.0,268.79999999999995,-2.83,22.0
1071,11941.77,4.471,4,127,438469499,-53167737,4.471,2023-06-09 18:23:25,268.6,529.0,,293.0,268.6,-3.08,22.0
1071,11946.77,4.871,4,127,438469176,-53167217,4.871,2023-06-09 18:23:26,268.4,529.0,,293.0,268.4,-3.32,22.0
1071,11953.33,5.266,4,127,438468776,-53166489,5.266,2023-06-09 18:23:27,268.0,529.0,,293.0,268.0,-3.61,22.0
1071,11958.65,5.91,4,126,438468448,-53165890,5.91,2023-06-09 18:23:28,267.6,529.0,,293.0,267.6,-4.03,22.0
1072,11965.18,6.439,4,124,438468055,-53165170,6.439,2023-06-09 18:23:29,267.0,529.0,,293.0,267.0,-4.6,22.0
1072,11972.12,6.978,4,122,438467592,-53164443,6.978,2023-06-09 18:23:30,266.20000000000005,529.0,,294.0,266.20000000000005,-5.29,22.0
1072,11980.2,7.534,4,122,438467028,-53163628,7.534,2023-06-09 18:23:31,265.6,529.0,,294.0,265.6,-6.04,22.0
1072,11988.05,7.798,5,122,438466454,-53162866,7.798,2023-06-09 18:23:32,264.79999999999995,529.0,,295.0,264.79999999999995,-6.76,22.0
1072,11996.02,7.975,5,120,438465895,-53162069,7.975,2023-06-09 18:23:33,264.20000000000005,529.0,,296.0,264.20000000000005,-7.37,22.0
1073,12004.21,7.871,5,119,438465263,-53161293,7.871,2023-06-09 18:23:34,263.4,529.0,,296.0,263.4,-7.78,22.0
1073,12011.87,7.835,5,119,438464707,-53160561,7.835,2023-06-09 18:23:35,262.79999999999995,529.0,,297.0,262.79999999999995,-7.99,22.0
1073,12019.31,7.463,4,118,438464131,-53159865,7.463,2023-06-09 18:23:36,262.20000000000005,529.0,,298.0,262.20000000000005,-8.02,22.0
1073,12026.55,7.378,5,117,438463585,-53159183,7.378,2023-06-09 18:23:37,261.6,529.0,,299.0,261.6,-7.89,22.0
1073,12034.22,7.576,5,116,438463019,-53158413,7.576,2023-06-09 18:23:38,261.0,529.0,,299.0,261.0,-7.66,22.0
1073,12041.77,7.628,5,115,438462558,-53157593,7.628,2023-06-09 18:23:39,260.4,529.0,,300.0,260.4,-7.44,22.0
1074,12049.74,7.793,5,114,438462136,-53156656,7.793,2023-06-09 18:23:40,259.6,529.0,,300.0,259.6,-7.32,22.0
1074,12058.15,7.84,5,114,438461765,-53155643,7.84,2023-06-09 18:23:41,258.79999999999995,529.0,,301.0,258.79999999999995,-7.3,22.0
1074,12066.5,7.842,5,114,438461368,-53154633,7.842,2023-06-09 18:23:42,258.0,529.0,,302.0,258.0,-7.42,22.0
1074,12074.35,7.994,6,114,438460983,-53153702,7.994,2023-06-09 18:23:43,257.20000000000005,529.0,,302.0,257.20000000000005,-7.67,22.0
1074,12080.8,6.765,6,115,438460590,-53153002,6.765,2023-06-09 18:23:44,256.4,529.0,,303.0,256.4,-7.97,22.0
1074,12086.63,6.035,6,115,438460154,-53152450,6.035,2023-06-09 18:23:45,255.79999999999995,529.0,,304.0,255.79999999999995,-8.27,22.0
1075,12092.37,5.873,6,114,438459654,-53152027,5.873,2023-06-09 18:23:46,255.20000000000005,529.0,,305.0,255.20000000000005,-8.53,22.0
1075,12098.41,5.861,6,114,438459038,-53151807,5.861,2023-06-09 18:23:47,254.60000000000002,529.0,,305.0,254.60000000000002,-8.77,22.0
1075,12104.9,6.478,6,114,438458336,-53151691,6.478,2023-06-09 18:23:48,254.0,529.0,,306.0,254.0,-8.98,22.0
1075,12111.92,6.691,6,114,438457587,-53151623,6.691,2023-06-09 18:23:49,253.39999999999998,529.0,,307.0,253.39999999999998,-9.12,22.0
1075,12119.03,6.703,5,115,438456814,-53151528,6.703,2023-06-09 18:23:50,253.0,529.0,,307.0,253.0,-9.12,22.0
1075,12126.0,6.703,5,116,438456067,-53151416,6.703,2023-06-09 18:23:51,252.60000000000002,529.0,,308.0,252.60000000000002,-8.89,22.0
1076,12133.15,6.703,6,117,438455321,-53151318,6.703,2023-06-09 18:23:52,252.20000000000005,529.0,,308.0,252.20000000000005,-8.41,22.0
1076,12140.45,6.703,5,117,438454531,-53151214,6.703,2023-06-09 18:23:53,251.79999999999995,529.0,,309.0,251.79999999999995,-7.75,22.0
1076,12147.01,6.703,5,116,438453842,-53151071,6.703,2023-06-09 18:23:54,251.39999999999998,529.0,,309.0,251.39999999999998,-7.03,22.0
1076,12153.29,6.703,5,115,438453186,-53150821,6.703,2023-06-09 18:23:55,251.0,529.0,,310.0,251.0,-6.37,22.0
1076,12159.72,6.703,5,115,438452555,-53150431,6.703,2023-06-09 18:23:56,250.60000000000002,529.0,,310.0,250.60000000000002,-5.86,22.0
1076,12165.94,6.703,5,115,438452005,-53150003,6.703,2023-06-09 18:23:57,250.20000000000005,529.0,,310.0,250.20000000000005,-5.5,22.0
1077,12172.49,6.747,5,115,438451438,-53149497,6.747,2023-06-09 18:23:58,249.79999999999995,529.0,,311.0,249.79999999999995,-5.31,22.0
1077,12179.66,6.811,5,115,438450779,-53148964,6.811,2023-06-09 18:23:59,249.20000000000005,529.0,,311.0,249.20000000000005,-5.25,22.0
1077,12187.18,7.006,5,116,438450095,-53148473,7.006,2023-06-09 18:24:00,248.79999999999995,529.0,,312.0,248.79999999999995,-5.29,22.0
1077,12195.13,7.684,5,116,438449303,-53148043,7.684,2023-06-09 18:24:01,248.0,529.0,,312.0,248.0,-5.48,22.0
1077,12203.36,8.268,5,117,438448449,-53147705,8.268,2023-06-09 18:24:02,247.20000000000005,529.0,,313.0,247.20000000000005,-5.84,22.0
1077,12211.64,8.381,4,117,438447586,-53147463,8.381,2023-06-09 18:24:03,246.60000000000002,529.0,,313.0,246.60000000000002,-6.33,22.0
1078,12219.96,8.262,4,116,438446714,-53147288,8.262,2023-06-09 18:24:04,245.79999999999995,529.0,,314.0,245.79999999999995,-6.82,22.0
1078,12228.06,7.933,4,115,438445853,-53147085,7.933,2023-06-09 18:24:05,245.20000000000005,529.0,,315.0,245.20000000000005,-7.18,22.0
1078,12236.69,7.988,4,114,438444969,-53146767,7.988,2023-06-09 18:24:06,244.39999999999998,529.0,,315.0,244.39999999999998,-7.4,22.0
1078,12245.29,8.473,4,114,438444120,-53146338,8.473,2023-06-09 18:24:07,243.39999999999998,529.0,,316.0,243.39999999999998,-7.6,22.0
1078,12254.83,9.171,4,114,438443174,-53145764,9.171,2023-06-09 18:24:08,242.39999999999998,529.0,,317.0,242.39999999999998,-7.88,22.0
1078,12264.96,9.963,4,115,438442234,-53145100,9.963,2023-06-09 18:24:09,241.20000000000005,529.0,,318.0,241.20000000000005,-8.28,22.0
1078,12275.21,10.211,4,115,438441279,-53144420,10.211,2023-06-09 18:24:10,240.20000000000005,529.0,,319.0,240.20000000000005,-8.71,22.0
1079,12285.75,10.231,5,116,438440269,-53143813,10.231,2023-06-09 18:24:11,239.39999999999998,529.0,,320.0,239.39999999999998,-9.06,22.0
1079,12296.4,10.467,5,117,438439204,-53143302,10.467,2023-06-09 18:24:12,238.39999999999998,529.0,,321.0,238.39999999999998,-9.24,22.0
1079,12307.21,10.22,5,117,438438080,-53142853,10.22,2023-06-09 18:24:13,237.60000000000002,529.0,,322.0,237.60000000000002,-9.22,22.0
1079,12318.21,10.211,5,117,438436947,-53142466,10.211,2023-06-09 18:24:14,236.79999999999995,529.0,,323.0,236.79999999999995,-9.03,22.0
1079,12329.51,10.389,5,117,438435776,-53142144,10.389,2023-06-09 18:24:15,236.0,529.0,,324.0,236.0,-8.68,22.0
1079,12340.69,10.51,5,117,438434588,-53141874,10.51,2023-06-09 18:24:16,235.39999999999998,529.0,,324.0,235.39999999999998,-8.2,22.0
1080,12351.29,10.667,5,116,438433480,-53141607,10.667,2023-06-09 18:24:17,234.79999999999995,529.0,,325.0,234.79999999999995,-7.67,22.0
1080,12362.31,10.703,5,115,438432304,-53141304,10.703,2023-06-09 18:24:18,234.39999999999998,529.0,,326.0,234.39999999999998,-7.1,22.0
1080,12371.96,10.159,5,115,438431265,-53141107,10.159,2023-06-09 18:24:19,234.0,529.0,,326.0,234.0,-6.5,22.0
1080,12380.75,9.325,4,115,438430341,-53140977,9.325,2023-06-09 18:24:20,233.60000000000002,529.0,,327.0,233.60000000000002,-5.89,22.0
1080,12388.64,8.349,4,116,438429499,-53140889,8.349,2023-06-09 18:24:21,233.39999999999998,529.0,,327.0,233.39999999999998,-5.24,22.0
1080,12395.78,7.323,4,117,438428721,-53140778,7.323,2023-06-09 18:24:22,233.0,529.0,,328.0,233.0,-4.62,22.0
1081,12402.94,7.103,4,117,438427967,-53140610,7.103,2023-06-09 18:24:23,232.79999999999995,529.0,,328.0,232.79999999999995,-4.09,22.0
1081,12409.94,7.116,4,117,438427251,-53140355,7.116,2023-06-09 18:24:24,232.39999999999998,529.0,,328.0,232.39999999999998,-3.72,22.0
1081,12416.79,7.119,4,117,438426564,-53140065,7.119,2023-06-09 18:24:25,232.0,529.0,,329.0,232.0,-3.55,22.0
1081,12423.57,7.119,4,118,438425888,-53139723,7.119,2023-06-09 18:24:26,231.60000000000002,529.0,,329.0,231.60000000000002,-3.55,22.0
1081,12430.39,7.119,4,118,438425193,-53139358,7.119,2023-06-09 18:24:27,231.20000000000005,529.0,,329.0,231.20000000000005,-3.7,22.0
1081,12436.96,7.106,4,119,438424551,-53139016,7.106,2023-06-09 18:24:28,230.79999999999995,529.0,,330.0,230.79999999999995,-3.94,22.0
1082,12443.52,6.966,4,119,438423932,-53138618,6.966,2023-06-09 18:24:29,230.39999999999998,529.0,,330.0,230.39999999999998,-4.24,22.0
1082,12449.69,6.859,4,119,438423377,-53138158,6.859,2023-06-09 18:24:30,230.20000000000005,529.0,,331.0,230.20000000000005,-4.49,22.0
1082,12455.93,6.686,4,119,438422879,-53137596,6.686,2023-06-09 18:24:31,229.79999999999995,529.0,,331.0,229.79999999999995,-4.61,22.0
1082,12462.73,6.647,4,119,438422443,-53136889,6.647,2023-06-09 18:24:32,229.20000000000005,529.0,,331.0,229.20000000000005,-4.66,22.0
1082,12469.51,6.647,4,119,438421969,-53136187,6.647,2023-06-09 18:24:33,228.79999999999995,529.0,,332.0,228.79999999999995,-4.75,22.0
1083,12476.51,6.647,4,119,438421393,-53135563,6.647,2023-06-09 18:24:34,228.20000000000005,529.0,,332.0,228.20000000000005,-4.94,22.0
1083,12483.17,6.647,4,119,438420772,-53135161,6.647,2023-06-09 18:24:35,227.60000000000002,529.0,,333.0,227.60000000000002,-5.26,22.0
1083,12490.28,6.921,4,118,438420025,-53135105,6.921,2023-06-09 18:24:36,227.0,529.0,,333.0,227.0,-5.67,22.0
1083,12498.26,7.672,4,117,438419204,-53135335,7.672,2023-06-09 18:24:37,226.60000000000002,529.0,,334.0,226.60000000000002,-6.09,22.0
1083,12506.17,7.833,4,117,438418378,-53135583,7.833,2023-06-09 18:24:38,226.20000000000005,529.0,,334.0,226.20000000000005,-6.45,22.0
1083,12513.31,7.519,4,116,438417603,-53135705,7.519,2023-06-09 18:24:39,225.79999999999995,529.0,,335.0,225.79999999999995,-6.62,22.0
1084,12519.4,6.642,4,116,438416969,-53135645,6.642,2023-06-09 18:24:40,225.39999999999998,529.0,,335.0,225.39999999999998,-6.51,22.0
1084,12524.03,5.096,4,116,438416501,-53135420,5.096,2023-06-09 18:24:41,225.20000000000005,529.0,,336.0,225.20000000000005,-6.13,22.0
1084,12528.67,4.742,4,118,438416119,-53135038,4.742,2023-06-09 18:24:42,224.79999999999995,529.0,,336.0,224.79999999999995,-5.62,22.0
1084,12533.54,4.909,4,119,438415790,-53134509,4.909,2023-06-09 18:24:43,224.39999999999998,529.0,,336.0,224.39999999999998,-5.21,22.0
1084,12538.74,5.149,5,119,438415617,-53133863,5.149,2023-06-09 18:24:44,223.79999999999995,529.0,,337.0,223.79999999999995,-5.06,22.0
1084,12544.61,5.744,5,120,438415444,-53133106,5.744,2023-06-09 18:24:45,223.20000000000005,529.0,,337.0,223.20000000000005,-5.29,22.0
1085,12550.98,6.184,5,120,438415294,-53132272,6.184,2023-06-09 18:24:46,222.39999999999998,529.0,,337.0,222.39999999999998,-5.97,22.0
1085,12557.32,6.25,5,118,438415124,-53131460,6.25,2023-06-09 18:24:47,221.60000000000002,529.0,,338.0,221.60000000000002,-7.04,22.0
1085,12564.13,6.619,5,118,438414870,-53130609,6.619,2023-06-09 18:24:48,220.79999999999995,529.0,,339.0,220.79999999999995,-8.34,22.0
1085,12571.12,6.909,5,116,438414529,-53129766,6.909,2023-06-09 18:24:49,220.0,529.0,,339.0,220.0,-9.5,22.0
1085,12578.13,6.964,5,114,438414197,-53128934,6.964,2023-06-09 18:24:50,219.20000000000005,529.0,,340.0,219.20000000000005,-10.27,22.0
1085,12584.51,6.949,5,113,438413844,-53128202,6.949,2023-06-09 18:24:51,218.60000000000002,529.0,,341.0,218.60000000000002,-10.63,22.0
1086,12589.74,5.638,4,113,438413490,-53127642,5.638,2023-06-09 18:24:52,218.0,529.0,,342.0,218.0,-10.55,22.0
1086,12594.54,4.594,5,112,438413145,-53127174,4.594,2023-06-09 18:24:53,217.60000000000002,529.0,,343.0,217.60000000000002,-10.15,22.0
1086,12599.19,4.444,5,112,438412723,-53126827,4.444,2023-06-09 18:24:54,217.39999999999998,529.0,,343.0,217.39999999999998,-9.56,22.0
1086,12604.18,4.503,5,112,438412239,-53126523,4.503,2023-06-09 18:24:55,217.20000000000005,529.0,,344.0,217.20000000000005,-8.85,22.0
1086,12608.97,4.519,5,113,438411791,-53126260,4.519,2023-06-09 18:24:56,217.20000000000005,529.0,,344.0,217.20000000000005,-8.1,22.0
1086,12612.81,4.188,5,114,438411393,-53126109,4.188,2023-06-09 18:24:57,217.0,529.0,,344.0,217.0,-7.27,22.0
1087,12616.59,4.435,6,116,438410983,-53126018,4.435,2023-06-09 18:24:58,217.0,529.0,,345.0,217.0,-6.33,22.0
1087,12620.43,4.46,5,118,438410575,-53126015,4.46,2023-06-09 18:24:59,217.0,529.0,,345.0,217.0,-5.26,22.0
1087,12624.63,4.198,5,120,438410150,-53126071,4.198,2023-06-09 18:25:00,217.0,529.0,,345.0,217.0,-4.08,22.0
1087,12628.84,4.147,5,121,438409700,-53126196,4.147,2023-06-09 18:25:01,217.0,529.0,,345.0,217.0,-2.9,22.0
1087,12632.8,4.111,5,122,438409294,-53126398,4.111,2023-06-09 18:25:02,217.20000000000005,529.0,,345.0,217.20000000000005,-1.33,22.0
1087,12637.02,4.087,5,123,438408883,-53126667,4.087,2023-06-09 18:25:03,217.0,529.0,,345.0,217.0,0.0,22.0
1088,12640.91,4.032,5,122,438408516,-53126891,4.032,2023-06-09 18:25:04,217.0,529.0,,345.0,217.0,0.0,22.0
1088,12644.67,4.004,5,122,438408119,-53127016,4.004,2023-06-09 18:25:05,217.0,529.0,,345.0,217.0,0.0,22.0
1088,12648.67,4.0,5,121,438407711,-53127019,4.0,2023-06-09 18:25:06,216.79999999999995,529.0,,345.0,216.79999999999995,-0.12,22.0
1088,12653.14,4.0,5,120,438407228,-53126907,4.0,2023-06-09 18:25:07,216.60000000000002,529.0,,345.0,216.60000000000002,-0.45,22.0
1088,12658.01,4.63,6,120,438406727,-53126689,4.63,2023-06-09 18:25:08,216.20000000000005,529.0,,345.0,216.20000000000005,-0.92,22.0
1088,12663.28,5.096,6,120,438406226,-53126432,5.096,2023-06-09 18:25:09,215.79999999999995,529.0,,345.0,215.79999999999995,-1.71,22.0
1089,12669.18,5.425,6,120,438405619,-53126175,5.425,2023-06-09 18:25:10,215.20000000000005,529.0,,345.0,215.20000000000005,-2.82,22.0
1089,12675.59,6.316,6,119,438404945,-53125946,6.316,2023-06-09 18:25:11,214.60000000000002,529.0,,346.0,214.60000000000002,-4.16,22.0
1089,12682.53,6.698,6,119,438404228,-53125805,6.698,2023-06-09 18:25:12,214.0,529.0,,346.0,214.0,-5.52,22.0
1089,12690.0,6.929,6,119,438403429,-53125780,6.929,2023-06-09 18:25:13,213.60000000000002,529.0,,347.0,213.60000000000002,-6.61,22.0
1089,12697.38,6.981,6,118,438402643,-53125986,6.981,2023-06-09 18:25:14,213.20000000000005,529.0,,347.0,213.20000000000005,-7.21,22.0
1090,12704.59,7.018,6,119,438401937,-53126359,7.018,2023-06-09 18:25:15,213.0,529.0,,348.0,213.0,-7.3,22.0
1090,12712.12,6.791,6,120,438401196,-53126783,6.791,2023-06-09 18:25:16,212.79999999999995,529.0,,348.0,212.79999999999995,-6.97,22.0
1090,12719.4,6.742,5,120,438400489,-53127191,6.742,2023-06-09 18:25:17,212.60000000000002,529.0,,349.0,212.60000000000002,-6.36,22.0
1090,12726.35,6.742,5,119,438399795,-53127545,6.742,2023-06-09 18:25:18,212.39999999999998,529.0,,349.0,212.39999999999998,-5.57,22.0
1090,12732.57,6.352,5,118,438399153,-53127788,6.352,2023-06-09 18:25:19,212.0,529.0,,349.0,212.0,-4.77,22.0
1090,12738.19,5.309,6,117,438398567,-53127914,5.309,2023-06-09 18:25:20,211.60000000000002,529.0,,349.0,211.60000000000002,-4.14,22.0
1091,12742.92,4.942,6,115,438398038,-53127930,4.942,2023-06-09 18:25:21,211.20000000000005,529.0,,349.0,211.20000000000005,-3.79,22.0
1091,12748.1,4.897,6,112,438397491,-53127834,4.897,2023-06-09 18:25:22,210.60000000000002,529.0,,350.0,210.60000000000002,-3.79,22.0
1091,12753.51,5.494,6,111,438396943,-53127637,5.494,2023-06-09 18:25:23,210.20000000000005,529.0,,350.0,210.20000000000005,-4.15,22.0
1091,12758.87,5.483,6,111,438396423,-53127331,5.483,2023-06-09 18:25:24,209.60000000000002,529.0,,351.0,209.60000000000002,-4.8,22.0
1091,12764.34,5.491,6,110,438395926,-53126931,5.491,2023-06-09 18:25:25,209.0,529.0,,351.0,209.0,-5.7,22.0
1091,12770.14,5.573,6,110,438395435,-53126473,5.573,2023-06-09 18:25:26,208.39999999999998,529.0,,352.0,208.39999999999998,-6.76,22.0
1091,12776.06,5.548,6,110,438394941,-53125956,5.548,2023-06-09 18:25:27,207.60000000000002,529.0,,352.0,207.60000000000002,-7.82,22.0
1092,12782.71,5.903,6,111,438394402,-53125356,5.903,2023-06-09 18:25:28,206.79999999999995,529.0,,353.0,206.79999999999995,-8.75,22.0
1092,12789.48,6.466,6,111,438393894,-53124740,6.466,2023-06-09 18:25:29,206.0,529.0,,353.0,206.0,-9.5,22.0
1092,12796.71,6.607,6,110,438393307,-53124123,6.607,2023-06-09 18:25:30,205.0,529.0,,354.0,205.0,-10.15,22.0
1092,12803.74,6.759,6,111,438392690,-53123586,6.759,2023-06-09 18:25:31,204.0,529.0,,355.0,204.0,-10.81,22.0
1092,12811.33,6.981,6,111,438391993,-53123014,6.981,2023-06-09 18:25:32,203.0,529.0,,356.0,203.0,-11.43,22.0
1092,12818.68,7.019,6,112,438391332,-53122460,7.019,2023-06-09 18:25:33,202.0,529.0,,357.0,202.0,-11.94,22.0
1093,12826.73,7.585,6,114,438390608,-53121877,7.585,2023-06-09 18:25:34,201.0,529.0,,358.0,201.0,-12.32,22.0
1093,12834.74,7.848,6,115,438389887,-53121339,7.848,2023-06-09 18:25:35,199.79999999999995,529.0,,359.0,199.79999999999995,-12.58,22.0
1093,12842.6,7.881,6,115,438389130,-53120863,7.881,2023-06-09 18:25:36,198.79999999999995,529.0,,360.0,198.79999999999995,-12.7,22.0
1093,12849.67,7.122,6,116,438388439,-53120492,7.122,2023-06-09 18:25:37,197.79999999999995,529.0,,361.0,197.79999999999995,-12.7,22.0
1093,12857.82,7.011,6,115,438387576,-53120254,7.011,2023-06-09 18:25:38,197.0,529.0,,362.0,197.0,-12.59,22.0
1093,12863.89,7.019,6,115,438386908,-53120216,7.019,2023-06-09 18:25:39,196.0,529.0,,363.0,196.0,-12.39,22.0
1094,12870.77,7.019,6,114,438386173,-53120297,7.019,2023-06-09 18:25:40,194.79999999999995,529.0,,364.0,194.79999999999995,-12.21,22.0
1094,12877.35,6.981,6,115,438385494,-53120475,6.981,2023-06-09 18:25:41,193.79999999999995,529.0,,365.0,193.79999999999995,-12.15,22.0
1094,12883.28,6.37,6,115,438384898,-53120733,6.37,2023-06-09 18:25:42,192.79999999999995,529.0,,366.0,192.79999999999995,-12.2,22.0
1094,12888.86,5.712,7,115,438384328,-53121039,5.712,2023-06-09 18:25:43,191.79999999999995,529.0,,367.0,191.79999999999995,-12.34,22.0
1094,12893.71,4.98,7,114,438383866,-53121347,4.98,2023-06-09 18:25:44,191.0,529.0,,368.0,191.0,-12.55,22.0
1094,12898.63,4.705,7,115,438383449,-53121710,4.705,2023-06-09 18:25:45,190.39999999999998,529.0,,369.0,190.39999999999998,-12.75,22.0
1095,12903.38,4.675,7,116,438383005,-53122007,4.675,2023-06-09 18:25:46,189.60000000000002,529.0,,370.0,189.60000000000002,-12.93,22.0
1095,12908.11,4.596,7,116,438382513,-53122160,4.596,2023-06-09 18:25:47,188.79999999999995,529.0,,371.0,188.79999999999995,-13.16,22.0
1095,12912.77,4.774,7,117,438382011,-53122166,4.774,2023-06-09 18:25:48,188.20000000000005,529.0,,371.0,188.20000000000005,-13.49,22.0
1095,12917.5,4.816,7,117,438381512,-53122035,4.816,2023-06-09 18:25:49,187.39999999999998,529.0,,372.0,187.39999999999998,-13.82,23.0
1095,12922.6,4.814,7,117,438381007,-53121765,4.814,2023-06-09 18:25:50,186.60000000000002,529.0,,373.0,186.60000000000002,-14.05,23.0
1095,12927.91,5.269,7,116,438380512,-53121409,5.269,2023-06-09 18:25:51,186.0,529.0,,374.0,186.0,-14.16,23.0
1096,12933.57,5.608,7,113,438380012,-53120999,5.608,2023-06-09 18:25:52,185.39999999999998,529.0,,374.0,185.39999999999998,-14.23,23.0
1096,12939.42,5.82,7,112,438379476,-53120582,5.82,2023-06-09 18:25:53,184.60000000000002,529.0,56.0,375.0,184.60000000000002,-14.46,23.0
1096,12945.48,5.861,7,112,438378889,-53120241,5.861,2023-06-09 18:25:54,183.60000000000002,529.0,,376.0,183.60000000000002,-14.8,23.0
1096,12951.26,5.757,6,112,438378263,-53120145,5.757,2023-06-09 18:25:55,182.79999999999995,529.0,,377.0,182.79999999999995,-15.01,23.0
1096,12957.39,5.678,6,113,438377610,-53120267,5.678,2023-06-09 18:25:56,182.0,529.0,,378.0,182.0,-14.96,23.0
1096,12963.05,5.667,6,113,438377021,-53120437,5.667,2023-06-09 18:25:57,181.20000000000005,529.0,,379.0,181.20000000000005,-14.66,23.0
1096,12967.63,5.051,6,114,438376543,-53120567,5.051,2023-06-09 18:25:58,180.60000000000002,529.0,,380.0,180.60000000000002,-14.07,23.0
1097,12971.31,3.834,6,115,438376162,-53120623,3.834,2023-06-09 18:25:59,180.20000000000005,529.0,,381.0,180.20000000000005,-13.23,23.0
1097,12974.48,3.266,6,115,438375824,-53120650,3.266,2023-06-09 18:26:00,179.79999999999995,529.0,,381.0,179.79999999999995,-12.2,23.0
1097,12977.27,2.901,6,117,438375511,-53120700,2.901,2023-06-09 18:26:01,179.39999999999998,529.0,,382.0,179.39999999999998,-11.17,23.0
1097,12980.74,2.825,6,118,438375150,-53120776,2.825,2023-06-09 18:26:02,178.79999999999995,529.0,,382.0,178.79999999999995,-10.42,23.0
1097,12984.9,3.982,6,119,438374708,-53120809,3.982,2023-06-09 18:26:03,178.20000000000005,529.0,,382.0,178.20000000000005,-10.27,23.0
1097,12990.59,5.203,6,120,438374097,-53120814,5.203,2023-06-09 18:26:04,177.60000000000002,529.0,,383.0,177.60000000000002,-10.83,23.0
1098,12997.01,6.398,6,121,438373412,-53120795,6.398,2023-06-09 18:26:05,177.0,529.0,,384.0,177.0,-11.88,23.0
1098,13004.67,7.299,6,121,438372587,-53120791,7.299,2023-06-09 18:26:06,176.60000000000002,529.0,,384.0,176.60000000000002,-12.83,23.0
1098,13012.29,7.436,5,121,438371781,-53120745,7.436,2023-06-09 18:26:07,176.20000000000005,529.0,,385.0,176.20000000000005,-12.91,23.0
1098,13019.67,7.436,5,122,438370988,-53120703,7.436,2023-06-09 18:26:08,175.79999999999995,529.0,,385.0,175.79999999999995,-11.61,23.0
1098,13026.92,7.18,5,122,438370195,-53120645,7.18,2023-06-09 18:26:09,175.39999999999998,529.0,,386.0,175.39999999999998,-9.63,23.0
1099,13033.65,6.735,5,121,438369460,-53120569,6.735,2023-06-09 18:26:10,175.20000000000005,529.0,,386.0,175.20000000000005,-7.64,23.0
1099,13040.11,6.631,5,122,438368760,-53120520,6.631,2023-06-09 18:26:11,175.0,529.0,,386.0,175.0,-5.98,23.0
1099,13046.24,6.631,5,121,438368115,-53120480,6.631,2023-06-09 18:26:12,174.79999999999995,529.0,,387.0,174.79999999999995,-4.73,23.0
1099,13052.37,6.631,5,119,438367478,-53120409,6.631,2023-06-09 18:26:13,174.60000000000002,529.0,,387.0,174.60000000000002,-3.85,23.0
1099,13058.38,6.631,5,117,438366836,-53120347,6.631,2023-06-09 18:26:14,174.60000000000002,529.0,,387.0,174.60000000000002,-3.25,23.0
