distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,temperature,calories,heart_rate,altitude,enhanced_altitude,ascent,descent,grade,battery_soc
4027.41,2.063,4,438348012,-53201518,2.063,2023-10-28 07:42:23,15.0,394.0,164.0,209.39999999999998,209.39999999999998,189.0,18.0,3.88,
4029.72,2.047,4,438348237,-53201417,2.047,2023-10-28 07:42:24,15.0,395.0,162.0,209.39999999999998,209.39999999999998,189.0,18.0,4.02,
4031.84,2.047,4,438348464,-53201337,2.047,2023-10-28 07:42:25,15.0,395.0,163.0,209.39999999999998,209.39999999999998,189.0,18.0,4.02,
4034.27,2.053,4,438348696,-53201215,2.053,2023-10-28 07:42:26,15.0,395.0,162.0,209.39999999999998,209.39999999999998,189.0,18.0,3.79,
4037.07,2.243,5,438348970,-53201078,2.243,2023-10-28 07:42:27,15.0,396.0,162.0,209.39999999999998,209.39999999999998,189.0,18.0,3.29,
4040.09,2.851,5,438349288,-53200923,2.851,2023-10-28 07:42:28,15.0,396.0,162.0,209.20000000000005,209.20000000000005,189.0,18.0,2.5,
4043.1,3.128,5,438349610,-53200869,3.128,2023-10-28 07:42:29,15.0,396.0,161.0,209.0,209.0,189.0,18.0,1.21,
4046.87,3.41,5,438350022,-53200927,3.41,2023-10-28 07:42:30,15.0,396.0,161.0,209.0,209.0,189.0,18.0,0.0,
4050.77,3.921,5,438350413,-53200987,3.921,2023-10-28 07:42:31,15.0,397.0,161.0,208.60000000000002,208.60000000000002,189.0,18.0,-0.79,
4055.94,4.43,5,438350990,-53200876,4.43,2023-10-28 07:42:32,15.0,397.0,160.0,208.39999999999998,208.39999999999998,189.0,18.0,-2.63,
4061.56,5.408,5,438351572,-53200701,5.408,2023-10-28 07:42:33,15.0,397.0,159.0,208.0,208.0,189.0,18.0,-3.8,
4067.18,5.413,5,438352120,-53200477,5.413,2023-10-28 07:42:34,15.0,398.0,158.0,207.79999999999995,207.79999999999995,189.0,19.0,-4.7,
4072.95,5.53,5,438352711,-53200196,5.53,2023-10-28 07:42:35,15.0,398.0,157.0,207.39999999999998,207.39999999999998,189.0,19.0,-5.26,
4078.64,5.376,4,438353258,-53199881,5.376,2023-10-28 07:42:36,15.0,398.0,155.0,207.0,207.0,189.0,19.0,-5.57,
4084.52,5.269,4,438353862,-53199664,5.269,2023-10-28 07:42:37,15.0,398.0,154.0,206.60000000000002,206.60000000000002,189.0,20.0,-5.75,
4090.79,5.841,4,438354544,-53199477,5.841,2023-10-28 07:42:38,15.0,399.0,153.0,206.20000000000005,206.20000000000005,189.0,20.0,-5.86,
4097.13,6.353,4,438355172,-53199205,6.353,2023-10-28 07:42:39,15.0,399.0,153.0,205.79999999999995,205.79999999999995,189.0,20.0,-5.96,
4103.53,6.359,4,438355863,-53198995,6.359,2023-10-28 07:42:40,15.0,399.0,152.0,205.20000000000005,205.20000000000005,189.0,21.0,-6.11,
4109.83,6.492,4,438356544,-53198985,6.492,2023-10-28 07:42:41,15.0,399.0,151.0,204.79999999999995,204.79999999999995,189.0,21.0,-6.26,
4116.47,6.508,4,438357218,-53199121,6.508,2023-10-28 07:42:42,15.0,400.0,151.0,204.39999999999998,204.39999999999998,189.0,22.0,-6.35,
4123.02,6.481,4,438357912,-53199320,6.481,2023-10-28 07:42:43,15.0,400.0,151.0,204.20000000000005,204.20000000000005,189.0,22.0,-6.33,
4129.22,5.939,4,438358596,-53199435,5.939,2023-10-28 07:42:44,15.0,400.0,150.0,203.79999999999995,203.79999999999995,189.0,23.0,-6.15,
4135.57,6.0,4,438359266,-53199450,6.0,2023-10-28 07:42:45,15.0,400.0,151.0,203.39999999999998,203.39999999999998,189.0,23.0,-5.87,
4141.94,6.0,4,438359955,-53199430,6.0,2023-10-28 07:42:46,15.0,401.0,151.0,203.0,203.0,189.0,23.0,-5.59,
4147.72,5.961,4,438360549,-53199344,5.961,2023-10-28 07:42:47,15.0,401.0,151.0,202.60000000000002,202.60000000000002,189.0,24.0,-5.39,
4153.0,5.271,4,438361084,-53199147,5.271,2023-10-28 07:42:48,15.0,401.0,152.0,202.39999999999998,202.39999999999998,189.0,24.0,-5.25,
4157.78,4.891,4,438361590,-53198934,4.891,2023-10-28 07:42:49,15.0,401.0,152.0,202.0,202.0,189.0,24.0,-5.13,
4162.55,4.765,4,438362081,-53198839,4.765,2023-10-28 07:42:50,15.0,402.0,152.0,201.79999999999995,201.79999999999995,189.0,25.0,-5.05,
4167.21,4.593,4,438362581,-53198920,4.593,2023-10-28 07:42:51,15.0,402.0,152.0,201.60000000000002,201.60000000000002,189.0,25.0,-5.01,
4171.17,4.286,4,438362989,-53199039,4.286,2023-10-28 07:42:52,15.0,402.0,151.0,201.39999999999998,201.39999999999998,189.0,25.0,-4.98,
4174.8,3.657,4,438363397,-53199159,3.657,2023-10-28 07:42:53,15.0,402.0,152.0,201.20000000000005,201.20000000000005,189.0,25.0,-4.91,
4178.06,3.374,4,438363716,-53199275,3.374,2023-10-28 07:42:54,15.0,403.0,152.0,201.0,201.0,189.0,26.0,-4.79,
4180.68,2.994,4,438363991,-53199292,2.994,2023-10-28 07:42:55,15.0,403.0,152.0,200.79999999999995,200.79999999999995,189.0,26.0,-4.63,
4183.12,2.503,4,438364249,-53199292,2.503,2023-10-28 07:42:56,15.0,403.0,152.0,200.79999999999995,200.79999999999995,189.0,26.0,-4.47,
4185.07,2.214,4,438364443,-53199402,2.214,2023-10-28 07:42:57,15.0,403.0,152.0,200.60000000000002,200.60000000000002,189.0,26.0,-4.32,
4187.37,2.242,4,438364671,-53199579,2.242,2023-10-28 07:42:58,15.0,404.0,152.0,200.39999999999998,200.39999999999998,189.0,26.0,-4.23,
4190.62,2.986,4,438364947,-53199806,2.986,2023-10-28 07:42:59,15.0,404.0,153.0,200.20000000000005,200.20000000000005,189.0,27.0,-4.3,
4194.94,3.621,4,438365311,-53200194,3.621,2023-10-28 07:43:00,15.0,404.0,153.0,199.79999999999995,199.79999999999995,189.0,27.0,-4.68,
4199.62,4.694,4,438365582,-53200703,4.694,2023-10-28 07:43:01,15.0,404.0,153.0,199.39999999999998,199.39999999999998,189.0,27.0,-5.5,
4204.25,4.679,4,438365900,-53201195,4.679,2023-10-28 07:43:02,15.0,405.0,153.0,199.39999999999998,199.39999999999998,189.0,27.0,-6.47,
4208.52,4.209,4,438366218,-53201612,4.209,2023-10-28 07:43:03,15.0,405.0,153.0,199.20000000000005,199.20000000000005,189.0,28.0,-6.97,
4211.93,3.581,4,438366491,-53201904,3.581,2023-10-28 07:43:04,15.0,405.0,152.0,199.39999999999998,199.39999999999998,189.0,28.0,-6.62,
4214.85,2.821,4,438366765,-53202083,2.821,2023-10-28 07:43:05,15.0,406.0,152.0,199.39999999999998,199.39999999999998,189.0,28.0,-5.56,
4217.15,2.964,4,438366995,-53202162,2.964,2023-10-28 07:43:06,15.0,406.0,153.0,199.39999999999998,199.39999999999998,189.0,28.0,-4.24,
4219.55,2.964,5,438367262,-53202219,2.964,2023-10-28 07:43:07,15.0,406.0,153.0,199.60000000000002,199.60000000000002,189.0,28.0,-2.86,
4221.69,2.961,5,438367485,-53202320,2.961,2023-10-28 07:43:08,15.0,406.0,154.0,199.79999999999995,199.79999999999995,189.0,28.0,-1.33,
4224.02,2.803,5,438367672,-53202462,2.803,2023-10-28 07:43:09,15.0,407.0,155.0,199.79999999999995,199.79999999999995,189.0,28.0,0.0,
4226.4,2.505,5,438367899,-53202662,2.505,2023-10-28 07:43:10,15.0,407.0,156.0,200.0,200.0,189.0,28.0,0.6,
4228.61,2.436,5,438368081,-53202858,2.436,2023-10-28 07:43:11,15.0,407.0,155.0,200.20000000000005,200.20000000000005,189.0,28.0,2.24,
4231.1,2.417,5,438368310,-53203045,2.417,2023-10-28 07:43:12,15.0,407.0,155.0,200.20000000000005,200.20000000000005,189.0,28.0,2.97,
4233.57,2.417,5,438368490,-53203241,2.417,2023-10-28 07:43:13,15.0,408.0,156.0,200.39999999999998,200.39999999999998,189.0,28.0,3.44,
4235.78,2.416,5,438368670,-53203459,2.416,2023-10-28 07:43:14,15.0,408.0,155.0,200.39999999999998,200.39999999999998,190.0,28.0,3.71,
4237.95,2.395,5,438368805,-53203693,2.395,2023-10-28 07:43:15,15.0,408.0,155.0,200.60000000000002,200.60000000000002,190.0,28.0,3.88,
4239.83,2.269,5,438368944,-53203870,2.269,2023-10-28 07:43:16,15.0,408.0,154.0,200.79999999999995,200.79999999999995,190.0,28.0,4.11,
4241.79,2.25,5,438369125,-53204012,2.25,2023-10-28 07:43:17,15.0,409.0,155.0,201.0,201.0,190.0,28.0,4.49,
4243.58,2.237,5,438369268,-53204133,2.237,2023-10-28 07:43:18,15.0,409.0,156.0,201.20000000000005,201.20000000000005,190.0,28.0,5.02,
4245.75,2.146,5,438369492,-53204249,2.146,2023-10-28 07:43:19,15.0,409.0,155.0,201.39999999999998,201.39999999999998,190.0,28.0,5.63,
4247.89,2.112,5,438369721,-53204330,2.112,2023-10-28 07:43:20,15.0,409.0,155.0,201.60000000000002,201.60000000000002,191.0,28.0,6.21,
4250.08,2.131,5,438369951,-53204426,2.131,2023-10-28 07:43:21,15.0,410.0,156.0,201.60000000000002,201.60000000000002,191.0,28.0,6.61,
4252.14,2.115,5,438370176,-53204487,2.115,2023-10-28 07:43:22,15.0,410.0,156.0,201.60000000000002,201.60000000000002,191.0,28.0,6.66,
4254.39,2.148,5,438370405,-53204528,2.148,2023-10-28 07:43:23,15.0,410.0,156.0,201.60000000000002,201.60000000000002,191.0,28.0,6.35,
4256.45,2.072,5,438370629,-53204586,2.072,2023-10-28 07:43:24,15.0,411.0,156.0,201.79999999999995,201.79999999999995,191.0,28.0,5.65,
4258.42,2.001,5,438370809,-53204687,2.001,2023-10-28 07:43:25,15.0,411.0,156.0,201.79999999999995,201.79999999999995,191.0,28.0,4.64,
4260.45,2.025,5,438370994,-53204787,2.025,2023-10-28 07:43:26,15.0,411.0,156.0,201.79999999999995,201.79999999999995,191.0,28.0,3.52,
4262.35,2.02,5,438371178,-53204908,2.02,2023-10-28 07:43:27,15.0,411.0,155.0,201.60000000000002,201.60000000000002,191.0,28.0,2.45,
4264.16,2.034,5,438371361,-53205047,2.034,2023-10-28 07:43:28,15.0,412.0,156.0,201.60000000000002,201.60000000000002,191.0,28.0,1.24,
4266.76,2.248,5,438371641,-53205146,2.248,2023-10-28 07:43:29,15.0,412.0,157.0,201.20000000000005,201.20000000000005,191.0,28.0,0.0,
4271.01,3.534,5,438372055,-53205295,3.534,2023-10-28 07:43:30,15.0,412.0,157.0,201.0,201.0,191.0,28.0,-0.66,
4275.54,4.389,5,438372490,-53205557,4.389,2023-10-28 07:43:31,15.0,412.0,157.0,200.60000000000002,200.60000000000002,191.0,28.0,-2.87,
4279.84,4.389,5,438372865,-53205909,4.389,2023-10-28 07:43:32,15.0,413.0,157.0,200.39999999999998,200.39999999999998,191.0,28.0,-4.66,
4284.18,4.391,5,438373238,-53206292,4.391,2023-10-28 07:43:33,15.0,413.0,156.0,200.20000000000005,200.20000000000005,191.0,29.0,-5.97,
4288.79,4.443,5,438373632,-53206656,4.443,2023-10-28 07:43:34,15.0,413.0,154.0,199.79999999999995,199.79999999999995,191.0,29.0,-6.68,
4294.55,5.188,5,438374165,-53206959,5.188,2023-10-28 07:43:35,15.0,413.0,154.0,199.20000000000005,199.20000000000005,191.0,29.0,-6.99,
4301.12,6.214,5,438374886,-53207129,6.214,2023-10-28 07:43:36,15.0,414.0,152.0,198.79999999999995,198.79999999999995,191.0,30.0,-7.21,
4307.8,6.25,5,438375571,-53207075,6.25,2023-10-28 07:43:37,15.0,414.0,150.0,198.60000000000002,198.60000000000002,191.0,30.0,-7.21,
4314.39,6.951,5,438376247,-53206728,6.951,2023-10-28 07:43:38,15.0,414.0,150.0,198.39999999999998,198.39999999999998,191.0,31.0,-6.93,
4321.16,6.69,5,438376843,-53206252,6.69,2023-10-28 07:43:39,15.0,414.0,149.0,198.20000000000005,198.20000000000005,191.0,31.0,-6.42,
4327.88,6.769,5,438377505,-53205827,6.769,2023-10-28 07:43:40,15.0,415.0,148.0,198.0,198.0,191.0,31.0,-5.83,
4334.98,6.766,5,438378159,-53205376,6.766,2023-10-28 07:43:41,15.0,415.0,148.0,197.79999999999995,197.79999999999995,191.0,31.0,-5.13,
4341.77,6.69,5,438378798,-53204903,6.69,2023-10-28 07:43:42,15.0,415.0,147.0,197.79999999999995,197.79999999999995,191.0,31.0,-4.29,
4348.76,6.771,6,438379435,-53204441,6.771,2023-10-28 07:43:43,15.0,415.0,145.0,197.60000000000002,197.60000000000002,191.0,32.0,-3.46,
4355.36,6.797,6,438380043,-53203985,6.797,2023-10-28 07:43:44,15.0,416.0,144.0,197.39999999999998,197.39999999999998,191.0,32.0,-2.8,
4362.44,6.806,6,438380710,-53203487,6.806,2023-10-28 07:43:45,15.0,416.0,143.0,197.20000000000005,197.20000000000005,191.0,32.0,-2.39,
4369.37,6.806,5,438381351,-53203059,6.806,2023-10-28 07:43:46,15.0,416.0,142.0,196.79999999999995,196.79999999999995,191.0,32.0,-2.27,
4376.56,6.811,5,438382082,-53202707,6.811,2023-10-28 07:43:47,15.0,416.0,143.0,196.60000000000002,196.60000000000002,191.0,32.0,-2.36,
4383.79,6.919,5,438382859,-53202515,6.919,2023-10-28 07:43:48,15.0,417.0,142.0,196.39999999999998,196.39999999999998,191.0,33.0,-2.48,
4391.09,6.814,5,438383622,-53202487,6.814,2023-10-28 07:43:49,15.0,417.0,142.0,196.20000000000005,196.20000000000005,191.0,33.0,-2.64,
4398.23,6.817,5,438384353,-53202742,6.817,2023-10-28 07:43:50,15.0,417.0,142.0,195.79999999999995,195.79999999999995,191.0,33.0,-2.83,
4405.31,6.883,5,438384987,-53203266,6.883,2023-10-28 07:43:51,15.0,417.0,142.0,195.79999999999995,195.79999999999995,191.0,33.0,-2.99,
4412.66,6.927,5,438385568,-53203944,6.927,2023-10-28 07:43:52,15.0,418.0,141.0,195.39999999999998,195.39999999999998,191.0,34.0,-3.05,
4419.53,6.964,5,438385921,-53204757,6.964,2023-10-28 07:43:53,15.0,418.0,140.0,195.20000000000005,195.20000000000005,191.0,34.0,-3.1,
4426.33,6.964,5,438386102,-53205633,6.964,2023-10-28 07:43:54,15.0,418.0,139.0,195.0,195.0,191.0,34.0,-3.09,
4433.19,6.964,5,438386237,-53206537,6.964,2023-10-28 07:43:55,15.0,418.0,139.0,194.79999999999995,194.79999999999995,191.0,34.0,-3.03,
4440.05,6.964,5,438386332,-53207439,6.964,2023-10-28 07:43:56,15.0,418.0,137.0,194.60000000000002,194.60000000000002,191.0,34.0,-2.91,
4447.01,6.964,5,438386464,-53208357,6.964,2023-10-28 07:43:57,15.0,419.0,136.0,194.39999999999998,194.39999999999998,191.0,35.0,-2.8,
4454.13,6.964,5,438386561,-53209305,6.964,2023-10-28 07:43:58,15.0,419.0,136.0,194.0,194.0,191.0,35.0,-2.77,
4461.35,6.963,5,438386749,-53210234,6.963,2023-10-28 07:43:59,15.0,419.0,134.0,193.79999999999995,193.79999999999995,191.0,35.0,-2.88,
4468.05,6.94,5,438387055,-53211053,6.94,2023-10-28 07:44:00,15.0,419.0,133.0,193.60000000000002,193.60000000000002,191.0,35.0,-2.99,
4474.65,6.488,5,438387337,-53211847,6.488,2023-10-28 07:44:01,15.0,420.0,133.0,193.79999999999995,193.79999999999995,191.0,36.0,-2.99,
4480.07,5.607,6,438387614,-53212481,5.607,2023-10-28 07:44:02,15.0,420.0,134.0,194.0,194.0,191.0,36.0,-2.77,
4484.67,4.959,6,438387929,-53212976,4.959,2023-10-28 07:44:03,15.0,420.0,135.0,194.20000000000005,194.20000000000005,191.0,36.0,-2.36,
4488.71,4.09,6,438388202,-53213389,4.09,2023-10-28 07:44:04,15.0,420.0,134.0,194.39999999999998,194.39999999999998,191.0,36.0,-1.54,
4491.94,3.524,5,438388429,-53213703,3.524,2023-10-28 07:44:05,15.0,420.0,134.0,194.79999999999995,194.79999999999995,191.0,36.0,0.0,
4494.73,2.773,5,438388655,-53213958,2.773,2023-10-28 07:44:06,15.0,421.0,135.0,195.0,195.0,191.0,36.0,0.21,
4497.19,2.678,6,438388838,-53214178,2.678,2023-10-28 07:44:07,15.0,421.0,135.0,195.20000000000005,195.20000000000005,192.0,36.0,1.65,
4499.64,2.524,6,438389059,-53214371,2.524,2023-10-28 07:44:08,15.0,421.0,137.0,195.60000000000002,195.60000000000002,192.0,36.0,2.93,
4501.98,2.329,6,438389291,-53214552,2.329,2023-10-28 07:44:09,15.0,421.0,139.0,195.79999999999995,195.79999999999995,192.0,36.0,4.15,
4504.25,2.075,6,438389472,-53214732,2.075,2023-10-28 07:44:10,15.0,421.0,140.0,196.0,196.0,192.0,36.0,5.37,
4506.48,2.075,6,438389659,-53214893,2.075,2023-10-28 07:44:11,15.0,422.0,141.0,196.20000000000005,196.20000000000005,193.0,36.0,6.5,
4508.59,2.089,6,438389883,-53215030,2.089,2023-10-28 07:44:12,15.0,422.0,141.0,196.39999999999998,196.39999999999998,193.0,36.0,7.46,
4510.79,2.34,6,438390067,-53215188,2.34,2023-10-28 07:44:13,15.0,422.0,142.0,196.60000000000002,196.60000000000002,193.0,36.0,8.2,
4513.09,2.297,6,438390295,-53215330,2.297,2023-10-28 07:44:14,15.0,422.0,142.0,196.79999999999995,196.79999999999995,193.0,36.0,8.72,
4515.44,2.297,6,438390513,-53215461,2.297,2023-10-28 07:44:15,15.0,423.0,143.0,197.0,197.0,194.0,36.0,8.97,
4517.99,2.297,6,438390750,-53215609,2.297,2023-10-28 07:44:16,15.0,423.0,144.0,197.20000000000005,197.20000000000005,194.0,36.0,8.92,
4520.27,2.297,6,438390977,-53215743,2.297,2023-10-28 07:44:17,15.0,423.0,143.0,197.39999999999998,197.39999999999998,194.0,36.0,8.68,
4522.59,2.297,6,438391203,-53215841,2.297,2023-10-28 07:44:18,15.0,423.0,143.0,197.60000000000002,197.60000000000002,194.0,36.0,8.33,
4525.49,2.297,6,438391483,-53216002,2.297,2023-10-28 07:44:19,15.0,424.0,144.0,197.79999999999995,197.79999999999995,194.0,36.0,7.91,
4528.27,2.298,6,438391798,-53216141,2.298,2023-10-28 07:44:20,15.0,424.0,144.0,197.79999999999995,197.79999999999995,194.0,36.0,7.49,
4530.93,2.314,6,438392069,-53216236,2.314,2023-10-28 07:44:21,15.0,424.0,144.0,198.0,198.0,195.0,36.0,7.13,
4533.57,2.322,6,438392342,-53216296,2.322,2023-10-28 07:44:22,15.0,424.0,145.0,198.20000000000005,198.20000000000005,195.0,36.0,6.85,
4536.0,2.492,6,438392575,-53216296,2.492,2023-10-28 07:44:23,15.0,424.0,145.0,198.39999999999998,198.39999999999998,195.0,36.0,6.63,
4538.57,2.492,6,438392890,-53216295,2.492,2023-10-28 07:44:24,15.0,425.0,145.0,198.39999999999998,198.39999999999998,195.0,36.0,6.4,
4541.13,2.492,6,438393159,-53216272,2.492,2023-10-28 07:44:25,15.0,425.0,145.0,198.60000000000002,198.60000000000002,195.0,36.0,6.14,
4543.55,2.491,5,438393386,-53216231,2.491,2023-10-28 07:44:26,15.0,425.0,145.0,198.60000000000002,198.60000000000002,195.0,36.0,5.8,
4545.67,2.481,5,438393619,-53216173,2.481,2023-10-28 07:44:27,15.0,425.0,145.0,198.79999999999995,198.79999999999995,196.0,36.0,5.43,
4548.11,2.474,6,438393890,-53216111,2.474,2023-10-28 07:44:28,15.0,426.0,146.0,198.79999999999995,198.79999999999995,196.0,36.0,5.04,
4550.41,2.342,6,438394124,-53216059,2.342,2023-10-28 07:44:29,15.0,426.0,146.0,199.0,199.0,196.0,36.0,4.62,
4553.57,2.342,7,438394484,-53216103,2.342,2023-10-28 07:44:30,15.0,426.0,146.0,199.0,199.0,196.0,36.0,4.16,
4556.5,2.384,7,438394757,-53216229,2.384,2023-10-28 07:44:31,15.0,426.0,146.0,199.0,199.0,196.0,36.0,3.71,
4559.74,3.172,6,438395028,-53216489,3.172,2023-10-28 07:44:32,15.0,427.0,146.0,199.20000000000005,199.20000000000005,196.0,36.0,3.32,
4562.98,3.238,6,438395255,-53216808,3.238,2023-10-28 07:44:33,15.0,427.0,147.0,199.20000000000005,199.20000000000005,196.0,36.0,3.03,
4566.38,3.375,6,438395481,-53217193,3.375,2023-10-28 07:44:34,15.0,427.0,147.0,199.20000000000005,199.20000000000005,196.0,36.0,2.78,
4569.77,3.387,6,438395662,-53217588,3.387,2023-10-28 07:44:35,15.0,427.0,147.0,199.39999999999998,199.39999999999998,196.0,36.0,2.56,
4573.24,3.458,6,438395843,-53217977,3.458,2023-10-28 07:44:36,15.0,428.0,148.0,199.39999999999998,199.39999999999998,196.0,36.0,2.39,
4576.44,3.243,6,438396028,-53218341,3.243,2023-10-28 07:44:37,15.0,428.0,148.0,199.60000000000002,199.60000000000002,196.0,36.0,2.29,
4579.48,3.072,6,438396207,-53218696,3.072,2023-10-28 07:44:38,15.0,428.0,149.0,199.60000000000002,199.60000000000002,196.0,36.0,2.28,
4582.28,2.992,6,438396343,-53219015,2.992,2023-10-28 07:44:39,15.0,428.0,150.0,199.79999999999995,199.79999999999995,197.0,36.0,2.35,
4584.92,2.989,6,438396476,-53219326,2.989,2023-10-28 07:44:40,15.0,429.0,150.0,199.79999999999995,199.79999999999995,197.0,36.0,2.54,
4587.08,2.911,6,438396565,-53219598,2.911,2023-10-28 07:44:41,15.0,429.0,151.0,200.0,200.0,197.0,36.0,2.87,
4589.38,2.363,6,438396662,-53219868,2.363,2023-10-28 07:44:42,15.0,429.0,151.0,200.20000000000005,200.20000000000005,197.0,36.0,3.32,
4591.34,2.019,6,438396796,-53220082,2.019,2023-10-28 07:44:43,15.0,429.0,151.0,200.39999999999998,200.39999999999998,197.0,36.0,3.82,
4593.44,2.077,5,438396932,-53220320,2.077,2023-10-28 07:44:44,15.0,430.0,151.0,200.60000000000002,200.60000000000002,197.0,36.0,4.34,
4595.17,1.861,5,438397021,-53220517,1.861,2023-10-28 07:44:45,15.0,430.0,152.0,200.79999999999995,200.79999999999995,197.0,36.0,4.85,
4596.98,2.123,5,438397112,-53220735,2.123,2023-10-28 07:44:46,15.0,430.0,153.0,201.0,201.0,198.0,36.0,5.4,
4598.64,1.924,5,438397160,-53220933,1.924,2023-10-28 07:44:47,15.0,430.0,152.0,201.20000000000005,201.20000000000005,198.0,36.0,5.97,
4600.54,1.907,5,438397298,-53221157,1.907,2023-10-28 07:44:48,15.0,431.0,153.0,201.39999999999998,201.39999999999998,198.0,36.0,6.55,
4602.5,1.878,5,438397434,-53221353,1.878,2023-10-28 07:44:49,15.0,431.0,153.0,201.60000000000002,201.60000000000002,198.0,36.0,7.08,
4604.15,1.814,5,438397571,-53221488,1.814,2023-10-28 07:44:50,15.0,431.0,153.0,201.60000000000002,201.60000000000002,198.0,36.0,7.52,
4606.03,1.821,6,438397751,-53221607,1.821,2023-10-28 07:44:51,15.0,431.0,153.0,201.79999999999995,201.79999999999995,199.0,36.0,7.88,
4607.77,1.799,6,438397890,-53221726,1.799,2023-10-28 07:44:52,15.0,432.0,152.0,202.0,202.0,199.0,36.0,8.07,
4609.51,1.73,6,438398069,-53221804,1.73,2023-10-28 07:44:53,15.0,432.0,153.0,202.20000000000005,202.20000000000005,199.0,36.0,8.14,
4611.24,1.721,6,438398252,-53221867,1.721,2023-10-28 07:44:54,15.0,432.0,153.0,202.39999999999998,202.39999999999998,199.0,36.0,8.16,
4613.18,1.667,7,438398433,-53221946,1.667,2023-10-28 07:44:55,15.0,432.0,152.0,202.60000000000002,202.60000000000002,199.0,36.0,8.18,
4615.33,1.667,6,438398659,-53222042,1.667,2023-10-28 07:44:56,15.0,433.0,153.0,202.60000000000002,202.60000000000002,199.0,36.0,8.24,
4617.1,1.667,6,438398842,-53222122,1.667,2023-10-28 07:44:57,15.0,433.0,153.0,202.79999999999995,202.79999999999995,200.0,36.0,8.34,
4618.71,1.658,7,438399029,-53222181,1.658,2023-10-28 07:44:58,15.0,433.0,154.0,203.0,203.0,200.0,36.0,8.51,
4620.41,1.658,7,438399188,-53222232,1.658,2023-10-28 07:44:59,15.0,434.0,154.0,203.20000000000005,203.20000000000005,200.0,36.0,8.7,
4622.14,1.658,7,438399351,-53222282,1.658,2023-10-28 07:45:00,15.0,434.0,155.0,203.39999999999998,203.39999999999998,200.0,36.0,8.92,
4624.2,1.659,7,438399579,-53222323,1.659,2023-10-28 07:45:01,15.0,434.0,156.0,203.60000000000002,203.60000000000002,200.0,36.0,9.17,
4626.28,1.685,7,438399806,-53222380,1.685,2023-10-28 07:45:02,15.0,434.0,157.0,203.79999999999995,203.79999999999995,200.0,36.0,9.36,
4628.34,2.056,7,438400030,-53222442,2.056,2023-10-28 07:45:03,15.0,435.0,157.0,204.0,204.0,201.0,36.0,9.44,
4630.24,1.93,7,438400213,-53222499,1.93,2023-10-28 07:45:04,15.0,435.0,159.0,204.0,204.0,201.0,36.0,9.27,
4631.98,1.797,7,438400398,-53222561,1.797,2023-10-28 07:45:05,15.0,435.0,160.0,204.20000000000005,204.20000000000005,201.0,36.0,8.97,
4633.85,1.799,7,438400621,-53222603,1.799,2023-10-28 07:45:06,15.0,435.0,160.0,204.39999999999998,204.39999999999998,201.0,36.0,8.48,
4635.63,1.853,7,438400761,-53222683,1.853,2023-10-28 07:45:07,15.0,436.0,159.0,204.60000000000002,204.60000000000002,201.0,36.0,8.02,
4637.76,2.082,7,438400985,-53222779,2.082,2023-10-28 07:45:08,15.0,436.0,159.0,204.60000000000002,204.60000000000002,201.0,36.0,7.64,
4639.77,2.024,7,438401214,-53222882,2.024,2023-10-28 07:45:09,15.0,436.0,159.0,204.79999999999995,204.79999999999995,202.0,36.0,7.31,
