calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade
32,625.47,3.38,15,119,438169721,-52967267,3.38,2023-10-03 16:29:46,,24.0,27.799999999999955,12.0,0.0,27.799999999999955,3.46
32,628.21,3.219,15,119,438169813,-52967610,3.219,2023-10-03 16:29:47,,24.0,28.0,12.0,0.0,28.0,3.26
32,631.66,3.093,15,119,438169981,-52968032,3.093,2023-10-03 16:29:48,,24.0,28.0,12.0,0.0,28.0,3.16
32,635.18,3.195,14,119,438170163,-52968436,3.195,2023-10-03 16:29:49,,24.0,28.200000000000045,12.0,0.0,28.200000000000045,3.16
32,639.24,3.316,14,120,438170414,-52968888,3.316,2023-10-03 16:29:50,,24.0,28.399999999999977,12.0,0.0,28.399999999999977,3.23
33,642.94,3.436,13,120,438170579,-52969325,3.436,2023-10-03 16:29:51,,24.0,28.399999999999977,13.0,0.0,28.399999999999977,3.36
33,646.55,3.534,13,121,438170756,-52969764,3.534,2023-10-03 16:29:52,,24.0,28.600000000000023,13.0,0.0,28.600000000000023,3.52
33,650.07,3.52,12,122,438170933,-52970175,3.52,2023-10-03 16:29:53,,24.0,28.799999999999955,13.0,0.0,28.799999999999955,3.63
33,654.03,3.506,12,123,438171155,-52970617,3.506,2023-10-03 16:29:54,,24.0,29.0,13.0,0.0,29.0,3.69
33,657.55,3.428,11,124,438171386,-52971008,3.428,2023-10-03 16:29:55,,24.0,29.0,13.0,0.0,29.0,3.65
34,661.35,3.735,11,124,438171574,-52971449,3.735,2023-10-03 16:29:56,,24.0,29.200000000000045,13.0,0.0,29.200000000000045,3.57
34,664.36,3.846,11,125,438171680,-52971825,3.846,2023-10-03 16:29:57,,24.0,29.399999999999977,13.0,0.0,29.399999999999977,3.5
34,667.75,3.597,11,125,438171879,-52972222,3.597,2023-10-03 16:29:58,,24.0,29.399999999999977,14.0,0.0,29.399999999999977,3.44
34,670.99,3.28,10,125,438172035,-52972600,3.28,2023-10-03 16:29:59,,24.0,29.600000000000023,14.0,0.0,29.600000000000023,3.38
34,674.28,3.297,12,124,438172211,-52972988,3.297,2023-10-03 16:30:00,,24.0,29.799999999999955,14.0,0.0,29.799999999999955,3.32
34,677.71,3.405,11,124,438172395,-52973389,3.405,2023-10-03 16:30:01,,24.0,29.799999999999955,14.0,0.0,29.799999999999955,3.26
35,680.68,3.435,13,123,438172460,-52973769,3.435,2023-10-03 16:30:02,,24.0,30.0,14.0,0.0,30.0,3.24
35,683.72,3.157,14,123,438172544,-52974168,3.157,2023-10-03 16:30:03,,24.0,30.0,14.0,0.0,30.0,3.24
35,686.83,3.126,13,123,438172675,-52974548,3.126,2023-10-03 16:30:04,,24.0,30.200000000000045,14.0,0.0,30.200000000000045,3.25
35,690.24,3.379,12,124,438172847,-52974950,3.379,2023-10-03 16:30:05,,24.0,30.399999999999977,14.0,0.0,30.399999999999977,3.27
35,693.41,3.196,12,124,438172987,-52975328,3.196,2023-10-03 16:30:06,,24.0,30.399999999999977,15.0,0.0,30.399999999999977,3.29
36,695.83,3.105,11,125,438173090,-52975616,3.105,2023-10-03 16:30:07,,24.0,30.600000000000023,15.0,0.0,30.600000000000023,3.34
36,699.03,3.282,12,126,438173219,-52976024,3.282,2023-10-03 16:30:08,,24.0,30.799999999999955,15.0,0.0,30.799999999999955,3.39
36,701.97,2.991,11,126,438173356,-52976382,2.991,2023-10-03 16:30:09,,24.0,30.799999999999955,15.0,0.0,30.799999999999955,3.45
36,704.29,2.883,11,127,438173454,-52976651,2.883,2023-10-03 16:30:10,,24.0,31.0,15.0,0.0,31.0,3.52
36,706.33,2.484,11,127,438173585,-52976880,2.484,2023-10-03 16:30:11,,24.0,31.200000000000045,15.0,0.0,31.200000000000045,3.57
37,708.55,2.492,12,127,438173679,-52977136,2.492,2023-10-03 16:30:12,,24.0,31.200000000000045,15.0,0.0,31.200000000000045,3.61
37,710.93,2.433,17,127,438173809,-52977416,2.433,2023-10-03 16:30:13,,24.0,31.399999999999977,15.0,0.0,31.399999999999977,3.68
37,713.18,2.417,19,127,438173984,-52977650,2.417,2023-10-03 16:30:14,,24.0,31.600000000000023,16.0,0.0,31.600000000000023,3.82
37,715.3,2.324,19,127,438174129,-52977853,2.324,2023-10-03 16:30:15,,24.0,31.600000000000023,16.0,0.0,31.600000000000023,4.01
37,717.51,2.306,20,127,438174305,-52978068,2.306,2023-10-03 16:30:16,,24.0,31.799999999999955,16.0,0.0,31.799999999999955,4.24
37,719.72,2.228,19,126,438174448,-52978304,2.228,2023-10-03 16:30:17,,24.0,32.0,16.0,0.0,32.0,4.49
38,722.1,2.346,18,126,438174584,-52978560,2.346,2023-10-03 16:30:18,,24.0,32.200000000000045,16.0,0.0,32.200000000000045,4.76
38,724.43,2.336,17,126,438174720,-52978815,2.336,2023-10-03 16:30:19,,24.0,32.39999999999998,16.0,0.0,32.39999999999998,5.14
38,727.16,2.318,16,126,438174894,-52979123,2.318,2023-10-03 16:30:20,,24.0,32.60000000000002,16.0,0.0,32.60000000000002,5.58
38,729.97,2.636,16,126,438175000,-52979472,2.636,2023-10-03 16:30:21,,24.0,32.799999999999955,17.0,0.0,32.799999999999955,6.02
38,732.94,2.923,15,127,438175092,-52979848,2.923,2023-10-03 16:30:22,,24.0,32.799999999999955,17.0,0.0,32.799999999999955,6.38
39,735.77,2.828,15,127,438175222,-52980198,2.828,2023-10-03 16:30:23,,24.0,33.0,17.0,0.0,33.0,6.59
39,739.83,2.782,14,127,438175390,-52980702,2.782,2023-10-03 16:30:24,,24.0,33.200000000000045,17.0,0.0,33.200000000000045,6.54
39,744.3,3.481,13,128,438175571,-52981238,3.481,2023-10-03 16:30:25,,24.0,33.200000000000045,17.0,0.0,33.200000000000045,6.22
39,747.07,3.831,13,128,438175717,-52981550,3.831,2023-10-03 16:30:26,,24.0,33.39999999999998,17.0,0.0,33.39999999999998,5.68
39,749.75,3.652,15,128,438175893,-52981862,3.652,2023-10-03 16:30:27,,24.0,33.39999999999998,18.0,0.0,33.39999999999998,5.0
40,752.11,3.442,15,128,438175998,-52982141,3.442,2023-10-03 16:30:28,,24.0,33.60000000000002,18.0,0.0,33.60000000000002,4.34
40,754.09,3.102,15,128,438176089,-52982374,3.102,2023-10-03 16:30:29,,24.0,33.799999999999955,18.0,0.0,33.799999999999955,3.78
40,756.82,2.801,21,128,438176253,-52982687,2.801,2023-10-03 16:30:30,,24.0,33.799999999999955,18.0,0.0,33.799999999999955,3.35
40,758.91,2.569,23,128,438176363,-52982916,2.569,2023-10-03 16:30:31,,24.0,33.799999999999955,18.0,0.0,33.799999999999955,3.05
40,760.22,2.396,23,128,438176491,-52983037,2.396,2023-10-03 16:30:32,,24.0,34.0,18.0,0.0,34.0,2.87
41,761.75,2.215,22,128,438176590,-52983184,2.215,2023-10-03 16:30:33,,24.0,34.200000000000045,18.0,0.0,34.200000000000045,2.83
41,763.42,2.077,21,129,438176682,-52983372,2.077,2023-10-03 16:30:34,,24.0,34.39999999999998,18.0,0.0,34.39999999999998,2.98
41,765.96,1.978,20,129,438176809,-52983683,1.978,2023-10-03 16:30:35,,24.0,34.39999999999998,18.0,0.0,34.39999999999998,3.32
41,769.22,2.249,19,129,438176945,-52984083,2.249,2023-10-03 16:30:36,,24.0,34.60000000000002,19.0,0.0,34.60000000000002,3.79
41,772.88,2.608,18,130,438177048,-52984548,2.608,2023-10-03 16:30:37,,24.0,34.60000000000002,19.0,0.0,34.60000000000002,4.26
42,775.83,2.887,17,130,438177179,-52984911,2.887,2023-10-03 16:30:38,,24.0,34.799999999999955,19.0,0.0,34.799999999999955,4.67
42,777.92,2.723,16,130,438177239,-52985184,2.723,2023-10-03 16:30:39,,24.0,34.799999999999955,19.0,0.0,34.799999999999955,4.89
42,779.33,2.533,17,131,438177169,-52985358,2.533,2023-10-03 16:30:40,,24.0,34.799999999999955,19.0,0.0,34.799999999999955,4.7
42,780.43,2.2,17,132,438177155,-52985499,2.2,2023-10-03 16:30:41,,24.0,35.0,19.0,0.0,35.0,4.18
42,781.18,1.846,19,133,438177118,-52985567,1.846,2023-10-03 16:30:42,,24.0,35.0,19.0,0.0,35.0,3.47
43,781.71,1.547,20,134,438177147,-52985610,1.547,2023-10-03 16:30:43,,24.0,35.0,19.0,0.0,35.0,2.81
43,783.27,1.61,20,134,438177308,-52985684,1.61,2023-10-03 16:30:44,,24.0,35.0,19.0,0.0,35.0,2.38
43,785.42,1.785,19,135,438177490,-52985797,1.785,2023-10-03 16:30:45,,24.0,35.200000000000045,19.0,0.0,35.200000000000045,2.22
43,786.9,1.673,19,136,438177634,-52985782,1.673,2023-10-03 16:30:46,,24.0,35.200000000000045,19.0,0.0,35.200000000000045,2.23
43,787.9,1.496,20,136,438177733,-52985694,1.496,2023-10-03 16:30:47,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,2.34
44,788.67,1.321,20,137,438177746,-52985594,1.321,2023-10-03 16:30:48,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,2.43
44,789.3,0.694,20,137,438177746,-52985510,0.694,2023-10-03 16:30:49,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,2.54
44,789.4,0.091,20,138,438177746,-52985450,0.091,2023-10-03 16:30:50,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,2.54
44,789.4,0.0,20,138,438177709,-52985394,0.0,2023-10-03 16:30:51,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,2.33
45,789.4,0.0,20,139,438177738,-52985365,0.0,2023-10-03 16:30:52,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
45,789.4,0.0,19,140,438177746,-52985347,0.0,2023-10-03 16:30:53,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
45,789.4,1.381,19,140,438177945,-52985273,1.381,2023-10-03 16:30:55,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
45,791.15,1.828,19,139,438178129,-52985163,1.828,2023-10-03 16:30:56,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
45,793.5,1.997,18,139,438178378,-52985015,1.997,2023-10-03 16:30:57,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
46,796.13,2.204,18,138,438178617,-52984868,2.204,2023-10-03 16:30:58,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
46,799.88,2.557,18,136,438178999,-52984644,2.557,2023-10-03 16:30:59,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
46,802.8,2.619,17,134,438179254,-52984440,2.619,2023-10-03 16:31:00,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
46,805.3,2.015,16,133,438179482,-52984290,2.015,2023-10-03 16:31:01,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
47,807.68,1.038,16,132,438179714,-52984168,1.038,2023-10-03 16:31:02,,24.0,35.60000000000002,20.0,0.0,35.60000000000002,0.0
47,808.05,0.144,15,132,438179978,-52984149,0.144,2023-10-03 16:31:03,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
47,808.05,0.0,14,133,438180173,-52984130,0.0,2023-10-03 16:31:04,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
47,809.53,0.827,14,133,438180352,-52984048,0.827,2023-10-03 16:31:05,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
47,810.76,1.355,14,132,438180463,-52983943,1.355,2023-10-03 16:31:06,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
48,811.88,1.417,17,132,438180514,-52983816,1.417,2023-10-03 16:31:07,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
48,813.75,1.417,21,132,438180636,-52983606,1.417,2023-10-03 16:31:08,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
48,816.08,1.837,25,132,438180812,-52983402,1.837,2023-10-03 16:31:09,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
48,820.32,2.75,25,132,438181221,-52983123,2.75,2023-10-03 16:31:10,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
48,824.58,2.979,25,133,438181638,-52982861,2.979,2023-10-03 16:31:11,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,0.0
49,828.22,2.992,24,133,438181965,-52982623,2.992,2023-10-03 16:31:12,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,0.0
49,832.37,3.234,24,133,438182372,-52982425,3.234,2023-10-03 16:31:13,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,-0.06
49,853.91,3.496,22,133,438184695,-52982451,3.496,2023-10-03 16:31:14,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,-1.94
49,862.19,3.964,20,133,438185569,-52982674,3.964,2023-10-03 16:31:15,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,-1.63
49,867.66,4.346,19,133,438186009,-52983117,4.346,2023-10-03 16:31:16,,24.0,35.200000000000045,20.0,0.0,35.200000000000045,-1.18
50,872.34,4.626,18,134,438186303,-52983626,4.626,2023-10-03 16:31:17,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
50,878.08,4.837,18,134,438186615,-52984279,4.837,2023-10-03 16:31:18,,24.0,35.39999999999998,20.0,0.0,35.39999999999998,0.0
50,882.99,4.997,17,134,438186860,-52984862,4.997,2023-10-03 16:31:19,,24.0,35.60000000000002,20.0,0.0,35.60000000000002,0.0
50,886.83,4.754,17,134,438187043,-52985335,4.754,2023-10-03 16:31:20,,24.0,35.60000000000002,20.0,0.0,35.60000000000002,0.03
51,890.07,4.49,18,133,438187152,-52985735,4.49,2023-10-03 16:31:21,,24.0,35.799999999999955,20.0,0.0,35.799999999999955,1.39
51,893.97,4.362,18,132,438187356,-52986176,4.362,2023-10-03 16:31:22,,24.0,36.0,20.0,0.0,36.0,1.72
51,897.4,4.279,18,131,438187624,-52986521,4.279,2023-10-03 16:31:23,,24.0,36.0,20.0,0.0,36.0,1.93
51,899.85,3.856,17,130,438187781,-52986771,3.856,2023-10-03 16:31:24,,24.0,36.200000000000045,21.0,0.0,36.200000000000045,2.05
51,902.14,3.47,18,130,438187953,-52987007,3.47,2023-10-03 16:31:25,,24.0,36.200000000000045,21.0,0.0,36.200000000000045,2.13
52,903.14,3.178,19,130,438188023,-52987115,3.178,2023-10-03 16:31:26,,24.0,36.39999999999998,21.0,0.0,36.39999999999998,2.17
52,903.27,0.51,19,131,438188032,-52987149,0.51,2023-10-03 16:31:27,,24.0,36.39999999999998,21.0,0.0,36.39999999999998,2.17
52,903.27,0.0,18,131,438188032,-52987134,0.0,2023-10-03 16:31:28,,24.0,36.39999999999998,21.0,0.0,36.39999999999998,2.11
52,903.27,0.0,17,131,438188032,-52987130,0.0,2023-10-03 16:31:29,,24.0,36.39999999999998,21.0,0.0,36.39999999999998,0.0
52,903.27,0.0,16,131,438188032,-52987130,0.0,2023-10-03 16:31:30,,24.0,36.39999999999998,21.0,0.0,36.39999999999998,0.0
53,903.27,0.0,16,131,438188032,-52987130,0.0,2023-10-03 16:31:31,,24.0,36.60000000000002,21.0,0.0,36.60000000000002,0.0
53,905.84,1.999,16,130,438188231,-52987432,1.999,2023-10-03 16:31:43,,24.0,36.60000000000002,21.0,0.0,36.60000000000002,0.0
53,909.33,2.591,16,131,438188408,-52987847,2.591,2023-10-03 16:31:44,,24.0,36.60000000000002,21.0,0.0,36.60000000000002,0.0
53,914.18,2.95,16,133,438188594,-52988443,2.95,2023-10-03 16:31:45,,24.0,36.60000000000002,21.0,0.0,36.60000000000002,0.0
54,918.98,3.568,15,134,438188847,-52988997,3.568,2023-10-03 16:31:46,,24.0,36.60000000000002,21.0,0.0,36.60000000000002,0.0
54,923.45,3.694,15,135,438189161,-52989448,3.694,2023-10-03 16:31:47,,24.0,36.799999999999955,21.0,0.0,36.799999999999955,0.0
54,927.35,3.603,14,135,438189441,-52989829,3.603,2023-10-03 16:31:48,,24.0,36.799999999999955,21.0,0.0,36.799999999999955,1.06
54,931.57,3.583,14,135,438189793,-52990210,3.583,2023-10-03 16:31:49,,24.0,37.0,21.0,0.0,37.0,1.4
54,935.87,3.69,14,136,438190113,-52990614,3.69,2023-10-03 16:31:50,,24.0,37.200000000000045,22.0,0.0,37.200000000000045,1.79
55,941.31,3.61,14,136,438190498,-52991182,3.61,2023-10-03 16:31:51,,24.0,37.200000000000045,22.0,0.0,37.200000000000045,2.29
55,946.95,3.583,14,136,438190734,-52991856,3.583,2023-10-03 16:31:52,,24.0,37.39999999999998,22.0,0.0,37.39999999999998,2.51
55,951.2,3.583,14,136,438190917,-52992384,3.583,2023-10-03 16:31:53,,24.0,37.60000000000002,22.0,0.0,37.60000000000002,2.75
55,955.22,3.583,15,135,438191057,-52992887,3.583,2023-10-03 16:31:54,,24.0,37.60000000000002,22.0,0.0,37.60000000000002,2.96
55,959.05,2.998,15,135,438191235,-52993348,2.998,2023-10-03 16:31:55,,24.0,37.799999999999955,22.0,0.0,37.799999999999955,3.13
56,962.51,3.875,15,134,438191417,-52993748,3.875,2023-10-03 16:31:56,,24.0,38.0,22.0,0.0,38.0,3.22
56,965.05,3.924,15,134,438191483,-52994072,3.924,2023-10-03 16:31:57,,24.0,38.0,22.0,0.0,38.0,3.22
56,967.88,3.704,15,134,438191601,-52994435,3.704,2023-10-03 16:31:58,,24.0,38.200000000000045,23.0,0.0,38.200000000000045,3.22
56,970.89,3.526,14,134,438191704,-52994809,3.526,2023-10-03 16:31:59,,24.0,38.200000000000045,23.0,0.0,38.200000000000045,3.18
57,974.26,3.485,14,134,438191828,-52995234,3.485,2023-10-03 16:32:00,,24.0,38.39999999999998,23.0,0.0,38.39999999999998,3.08
57,977.61,3.446,14,135,438191932,-52995661,3.446,2023-10-03 16:32:01,,24.0,38.39999999999998,23.0,0.0,38.39999999999998,2.95
57,981.32,3.511,14,135,438192101,-52996108,3.511,2023-10-03 16:32:02,,24.0,38.60000000000002,23.0,0.0,38.60000000000002,2.77
57,985.59,3.605,16,135,438192283,-52996636,3.605,2023-10-03 16:32:03,,24.0,38.60000000000002,23.0,0.0,38.60000000000002,2.65
57,989.05,3.619,16,135,438192421,-52997073,3.619,2023-10-03 16:32:04,,24.0,38.799999999999955,23.0,0.0,38.799999999999955,2.57
58,993.89,3.472,16,135,438192600,-52997673,3.472,2023-10-03 16:32:05,,24.0,38.799999999999955,23.0,0.0,38.799999999999955,2.53
58,999.48,4.512,15,135,438192901,-52998327,4.512,2023-10-03 16:32:06,,24.0,39.0,23.0,0.0,39.0,2.54
58,1004.98,5.083,15,135,438193179,-52998963,5.083,2023-10-03 16:32:07,,24.0,39.200000000000045,24.0,0.0,39.200000000000045,2.57
58,1011.26,5.293,14,136,438193492,-52999705,5.293,2023-10-03 16:32:08,,24.0,39.200000000000045,24.0,0.0,39.200000000000045,2.64
58,1017.53,5.533,14,137,438193842,-53000412,5.533,2023-10-03 16:32:09,,24.0,39.39999999999998,24.0,0.0,39.39999999999998,2.69
59,1023.78,5.718,13,138,438194246,-53001101,5.718,2023-10-03 16:32:10,,24.0,39.60000000000002,24.0,0.0,39.60000000000002,2.7
59,1029.14,5.853,12,139,438194544,-53001716,5.853,2023-10-03 16:32:11,,24.0,39.799999999999955,24.0,0.0,39.799999999999955,2.65
59,1033.35,5.544,12,140,438194770,-53002190,5.544,2023-10-03 16:32:12,,24.0,39.799999999999955,24.0,0.0,39.799999999999955,2.57
59,1037.19,5.115,11,141,438194966,-53002632,5.115,2023-10-03 16:32:13,,24.0,40.0,24.0,0.0,40.0,2.49
60,1041.07,4.803,11,142,438195188,-53003086,4.803,2023-10-03 16:32:14,,24.0,40.200000000000045,25.0,0.0,40.200000000000045,2.45
60,1046.03,4.576,11,142,438195417,-53003684,4.576,2023-10-03 16:32:15,,24.0,40.39999999999998,25.0,0.0,40.39999999999998,2.46
60,1051.44,4.74,10,143,438195719,-53004309,4.74,2023-10-03 16:32:16,,24.0,40.60000000000002,25.0,0.0,40.60000000000002,2.52
60,1056.21,4.924,11,144,438195962,-53004867,4.924,2023-10-03 16:32:17,,24.0,40.799999999999955,25.0,0.0,40.799999999999955,2.61
61,1060.42,4.785,13,145,438196109,-53005388,4.785,2023-10-03 16:32:18,,24.0,40.799999999999955,25.0,0.0,40.799999999999955,2.72
61,1064.74,4.622,15,145,438196248,-53005938,4.622,2023-10-03 16:32:19,,24.0,41.0,25.0,0.0,41.0,2.85
61,1068.84,4.417,19,146,438196381,-53006458,4.417,2023-10-03 16:32:20,,24.0,41.200000000000045,26.0,0.0,41.200000000000045,2.97
61,1072.97,4.277,19,146,438196521,-53006993,4.277,2023-10-03 16:32:21,,24.0,41.39999999999998,26.0,0.0,41.39999999999998,3.03
62,1078.68,4.209,18,146,438196812,-53007663,4.209,2023-10-03 16:32:22,,24.0,41.60000000000002,26.0,0.0,41.60000000000002,3.05
62,1086.18,5.075,16,147,438197172,-53008552,5.075,2023-10-03 16:32:23,,24.0,41.799999999999955,26.0,0.0,41.799999999999955,3.05
62,1093.44,5.642,15,147,438197573,-53009376,5.642,2023-10-03 16:32:24,,24.0,42.0,26.0,0.0,42.0,3.15
62,1099.29,5.942,15,147,438197905,-53010040,5.942,2023-10-03 16:32:25,,24.0,42.200000000000045,26.0,0.0,42.200000000000045,3.36
62,1104.2,5.272,14,148,438198218,-53010580,5.272,2023-10-03 16:32:26,,24.0,42.60000000000002,27.0,0.0,42.60000000000002,3.67
63,1109.24,5.125,20,149,438198459,-53011182,5.125,2023-10-03 16:32:27,,24.0,42.799999999999955,27.0,0.0,42.799999999999955,3.96
63,1114.91,5.123,25,150,438198691,-53011875,5.123,2023-10-03 16:32:28,,24.0,43.200000000000045,27.0,0.0,43.200000000000045,4.19
63,1119.29,5.123,24,152,438198880,-53012420,5.123,2023-10-03 16:32:29,,24.0,43.39999999999998,27.0,0.0,43.39999999999998,4.35
63,1123.24,4.506,23,153,438199025,-53012909,4.506,2023-10-03 16:32:30,,24.0,43.799999999999955,28.0,0.0,43.799999999999955,4.49
64,1126.38,4.01,22,154,438199120,-53013307,4.01,2023-10-03 16:32:31,,24.0,44.0,28.0,0.0,44.0,4.61
64,1130.51,4.146,22,155,438199252,-53013832,4.146,2023-10-03 16:32:32,,24.0,44.39999999999998,28.0,0.0,44.39999999999998,4.75
64,1135.08,4.444,21,156,438199466,-53014385,4.444,2023-10-03 16:32:33,,24.0,44.60000000000002,29.0,0.0,44.60000000000002,4.95
65,1139.5,4.41,20,157,438199617,-53014944,4.41,2023-10-03 16:32:34,,24.0,45.0,29.0,0.0,45.0,5.28
65,1144.92,4.386,19,158,438199869,-53015603,4.386,2023-10-03 16:32:35,,24.0,45.39999999999998,29.0,0.0,45.39999999999998,5.68
65,1150.02,4.819,18,158,438200169,-53016173,4.819,2023-10-03 16:32:36,,24.0,45.799999999999955,30.0,0.0,45.799999999999955,6.12
65,1154.57,4.984,17,159,438200339,-53016730,4.984,2023-10-03 16:32:37,,24.0,46.200000000000045,30.0,0.0,46.200000000000045,6.53
66,1158.81,4.45,17,159,438200512,-53017253,4.45,2023-10-03 16:32:38,,24.0,46.39999999999998,30.0,0.0,46.39999999999998,6.85
66,1162.3,4.232,16,159,438200657,-53017688,4.232,2023-10-03 16:32:39,,24.0,46.799999999999955,31.0,0.0,46.799999999999955,6.94
66,1165.66,3.627,16,159,438200760,-53018121,3.627,2023-10-03 16:32:40,,24.0,47.0,31.0,0.0,47.0,6.81
66,1168.68,3.18,15,159,438200886,-53018496,3.18,2023-10-03 16:32:41,,24.0,47.200000000000045,31.0,0.0,47.200000000000045,6.56
67,1171.25,2.869,15,159,438200985,-53018809,2.869,2023-10-03 16:32:42,,24.0,47.60000000000002,32.0,0.0,47.60000000000002,6.3
67,1172.32,2.719,16,158,438201076,-53018914,2.719,2023-10-03 16:32:43,,24.0,47.60000000000002,32.0,0.0,47.60000000000002,6.03
67,1172.46,1.609,17,158,438201094,-53018926,1.609,2023-10-03 16:32:44,,24.0,47.799999999999955,32.0,0.0,47.799999999999955,5.83
68,1172.46,0.914,12,117,438200912,-53019160,0.914,2023-10-03 16:33:43,,25.0,48.200000000000045,32.0,0.0,48.200000000000045,0.0
68,1173.89,1.192,12,118,438200912,-53019355,1.192,2023-10-03 16:33:44,,25.0,48.200000000000045,32.0,0.0,48.200000000000045,0.0
68,1175.61,1.304,12,119,438200912,-53019583,1.304,2023-10-03 16:33:45,,25.0,48.200000000000045,32.0,0.0,48.200000000000045,0.0
68,1177.33,1.517,12,119,438200948,-53019812,1.517,2023-10-03 16:33:46,,25.0,48.200000000000045,32.0,0.0,48.200000000000045,0.0
68,1179.11,1.23,11,118,438200957,-53020050,1.23,2023-10-03 16:33:47,,25.0,48.39999999999998,32.0,0.0,48.39999999999998,0.0
68,1180.62,1.583,11,118,438200993,-53020243,1.583,2023-10-03 16:33:48,,25.0,48.39999999999998,32.0,0.0,48.39999999999998,0.0
69,1182.52,2.649,11,119,438201075,-53020470,2.649,2023-10-03 16:33:49,,25.0,48.200000000000045,32.0,0.0,48.200000000000045,0.0
69,1185.57,3.39,10,120,438201207,-53020850,3.39,2023-10-03 16:33:50,,25.0,48.200000000000045,32.0,0.0,48.200000000000045,0.0
69,1189.34,4.25,10,121,438201303,-53021328,4.25,2023-10-03 16:33:51,,25.0,48.200000000000045,33.0,0.0,48.200000000000045,0.0
69,1193.49,4.9,9,123,438201466,-53021841,4.9,2023-10-03 16:33:52,,25.0,48.200000000000045,33.0,0.0,48.200000000000045,0.0
69,1200.04,5.847,9,123,438201794,-53022632,5.847,2023-10-03 16:33:53,,25.0,48.0,33.0,0.0,48.0,0.0
69,1206.69,6.496,9,122,438202156,-53023401,6.496,2023-10-03 16:33:54,,25.0,48.0,33.0,1.0,48.0,0.0
70,1211.89,6.611,8,123,438202413,-53024001,6.611,2023-10-03 16:33:55,,25.0,48.0,33.0,1.0,48.0,-0.65
70,1217.51,6.449,8,124,438202749,-53024640,6.449,2023-10-03 16:33:56,,25.0,48.0,33.0,1.0,48.0,-0.37
70,1224.52,6.191,8,123,438203153,-53025429,6.191,2023-10-03 16:33:57,,25.0,48.200000000000045,33.0,1.0,48.200000000000045,0.0
70,1230.38,5.946,8,123,438203524,-53026065,5.946,2023-10-03 16:33:58,,25.0,48.39999999999998,33.0,1.0,48.39999999999998,0.0
70,1234.61,5.897,8,124,438203776,-53026512,5.897,2023-10-03 16:33:59,,25.0,48.60000000000002,33.0,1.0,48.60000000000002,0.0
