calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade
483,164,2023-04-06 17:44:36,,6096.68,1.94,5.0,438280199.0,-53203770.0,1.94,15.0,125.79999999999995,239.0,139.0,125.79999999999995,15.25
484,165,2023-04-06 17:44:37,,6098.61,1.934,5.0,438280252.0,-53203531.0,1.934,15.0,126.0,239.0,139.0,126.0,14.74
484,166,2023-04-06 17:44:38,,6100.5,1.905,5.0,438280343.0,-53203299.0,1.905,15.0,126.20000000000005,240.0,139.0,126.20000000000005,14.22
484,166,2023-04-06 17:44:39,,6102.2,1.814,5.0,438280427.0,-53203092.0,1.814,15.0,126.39999999999998,240.0,139.0,126.39999999999998,13.74
484,167,2023-04-06 17:44:40,,6104.02,1.82,5.0,438280473.0,-53202854.0,1.82,15.0,126.79999999999995,240.0,139.0,126.79999999999995,13.26
485,167,2023-04-06 17:44:41,,6105.84,1.853,5.0,438280518.0,-53202615.0,1.853,15.0,127.0,240.0,139.0,127.0,12.84
485,168,2023-04-06 17:44:42,,6107.67,1.846,4.0,438280556.0,-53202377.0,1.846,15.0,127.20000000000005,241.0,139.0,127.20000000000005,12.47
485,168,2023-04-06 17:44:43,,6109.3,1.814,4.0,438280564.0,-53202166.0,1.814,15.0,127.39999999999998,241.0,139.0,127.39999999999998,12.05
486,168,2023-04-06 17:44:44,,6110.91,1.814,4.0,438280618.0,-53201960.0,1.814,15.0,127.60000000000002,241.0,139.0,127.60000000000002,11.61
486,168,2023-04-06 17:44:45,,6112.69,1.814,4.0,438280713.0,-53201745.0,1.814,15.0,127.60000000000002,241.0,139.0,127.60000000000002,11.06
486,168,2023-04-06 17:44:46,,6114.75,1.813,5.0,438280844.0,-53201530.0,1.813,15.0,127.79999999999995,241.0,139.0,127.79999999999995,10.34
487,168,2023-04-06 17:44:47,,6116.45,1.789,5.0,438280935.0,-53201339.0,1.789,15.0,128.0,242.0,139.0,128.0,9.66
487,169,2023-04-06 17:44:48,,6117.86,1.698,5.0,438281033.0,-53201195.0,1.698,15.0,128.20000000000005,242.0,139.0,128.20000000000005,9.2
487,169,2023-04-06 17:44:49,,6119.37,1.659,5.0,438281163.0,-53201041.0,1.659,15.0,128.60000000000002,242.0,139.0,128.60000000000002,9.07
487,169,2023-04-06 17:44:50,,6120.86,1.567,5.0,438281254.0,-53200884.0,1.567,15.0,128.79999999999995,242.0,139.0,128.79999999999995,9.28
488,168,2023-04-06 17:44:51,,6122.02,1.277,5.0,438281337.0,-53200756.0,1.277,15.0,129.0,242.0,139.0,129.0,9.8
488,159,2023-04-06 17:45:27,,6122.21,1.436,6.0,438281755.0,-53200589.0,1.436,15.0,129.79999999999995,243.0,139.0,129.79999999999995,0.0
488,158,2023-04-06 17:45:28,,6123.31,1.341,6.0,438281857.0,-53200584.0,1.341,15.0,129.79999999999995,243.0,139.0,129.79999999999995,0.0
488,159,2023-04-06 17:45:29,,6124.07,0.786,6.0,438281967.0,-53200563.0,0.786,15.0,129.79999999999995,243.0,139.0,129.79999999999995,0.0
489,159,2023-04-06 17:45:30,,6124.07,0.0,6.0,438281967.0,-53200549.0,0.0,15.0,129.79999999999995,243.0,139.0,129.79999999999995,0.0
489,158,2023-04-06 17:45:31,,6124.07,0.0,6.0,438281967.0,-53200549.0,0.0,15.0,130.0,243.0,139.0,130.0,0.0
489,158,2023-04-06 17:45:32,,6124.07,0.0,6.0,438281967.0,-53200549.0,0.0,15.0,130.0,243.0,139.0,130.0,0.0
490,157,2023-04-06 17:45:33,,6124.07,0.0,6.0,438281967.0,-53200549.0,0.0,15.0,130.0,243.0,139.0,130.0,0.0
490,156,2023-04-06 17:45:34,,6124.07,0.0,6.0,438281974.0,-53200549.0,0.0,15.0,130.0,243.0,139.0,130.0,0.0
490,154,2023-04-06 17:45:39,,6124.23,0.957,5.0,438282392.0,-53200423.0,0.957,15.0,130.20000000000005,243.0,139.0,130.20000000000005,0.0
490,154,2023-04-06 17:45:40,,6125.1,0.76,5.0,438282475.0,-53200386.0,0.76,15.0,130.39999999999998,243.0,139.0,130.39999999999998,0.0
491,155,2023-04-06 17:45:41,,6125.44,0.711,5.0,438282513.0,-53200367.0,0.711,15.0,130.39999999999998,243.0,139.0,130.39999999999998,0.0
491,156,2023-04-06 17:45:42,,6125.44,0.0,6.0,438282528.0,-53200367.0,0.0,15.0,130.39999999999998,243.0,139.0,130.39999999999998,0.0
491,157,2023-04-06 17:45:43,,6125.65,0.229,6.0,438282625.0,-53200373.0,0.229,15.0,130.39999999999998,243.0,139.0,130.39999999999998,0.0
491,160,2023-04-06 17:45:44,,6127.0,1.464,5.0,438282764.0,-53200414.0,1.464,15.0,130.60000000000002,243.0,139.0,130.60000000000002,0.0
492,160,2023-04-06 17:45:45,,6128.32,1.464,5.0,438282905.0,-53200451.0,1.464,15.0,130.60000000000002,243.0,139.0,130.60000000000002,0.0
492,159,2023-04-06 17:45:46,,6129.39,1.372,5.0,438283028.0,-53200466.0,1.372,15.0,130.60000000000002,243.0,139.0,130.60000000000002,0.0
492,157,2023-04-06 17:45:47,,6130.42,0.889,5.0,438283119.0,-53200447.0,0.889,15.0,130.79999999999995,243.0,139.0,130.79999999999995,0.0
492,158,2023-04-06 17:45:48,,6130.89,0.748,5.0,438283196.0,-53200447.0,0.748,15.0,130.79999999999995,243.0,139.0,130.79999999999995,0.0
493,158,2023-04-06 17:45:49,64.0,6130.89,0.0,5.0,438283196.0,-53200447.0,0.0,15.0,131.0,244.0,139.0,131.0,3.07
493,157,2023-04-06 17:45:50,,6130.89,0.0,5.0,438283196.0,-53200447.0,0.0,15.0,131.0,245.0,139.0,131.0,1.61
493,156,2023-04-06 17:45:51,,6130.89,0.0,5.0,438283196.0,-53200447.0,0.0,15.0,131.0,245.0,139.0,131.0,0.0
494,156,2023-04-06 17:45:52,,6130.89,0.0,5.0,438283196.0,-53200447.0,0.0,15.0,131.0,245.0,139.0,131.0,0.0
494,154,2023-04-06 17:45:53,,6130.89,0.0,5.0,438283196.0,-53200447.0,0.0,15.0,131.0,245.0,139.0,131.0,0.0
494,154,2023-04-06 17:46:03,,6131.08,1.158,5.0,438283487.0,-53200425.0,1.158,15.0,131.20000000000005,245.0,139.0,131.20000000000005,0.0
494,154,2023-04-06 17:46:04,,6131.92,1.067,5.0,438283567.0,-53200404.0,1.067,15.0,131.20000000000005,245.0,139.0,131.20000000000005,0.0
495,154,2023-04-06 17:46:05,,6132.55,0.603,5.0,438283620.0,-53200390.0,0.603,15.0,131.20000000000005,245.0,139.0,131.20000000000005,0.0
495,155,2023-04-06 17:46:06,,6133.59,0.731,6.0,438283723.0,-53200378.0,0.731,15.0,131.20000000000005,245.0,139.0,131.20000000000005,0.0
495,155,2023-04-06 17:46:07,,6134.94,1.303,6.0,438283863.0,-53200311.0,1.303,15.0,131.39999999999998,245.0,139.0,131.39999999999998,0.0
495,155,2023-04-06 17:46:08,,6136.48,1.42,6.0,438284038.0,-53200210.0,1.42,15.0,131.39999999999998,245.0,139.0,131.39999999999998,1.74
496,154,2023-04-06 17:46:09,,6138.31,1.18,6.0,438284187.0,-53200088.0,1.18,15.0,131.60000000000002,245.0,139.0,131.60000000000002,3.22
496,154,2023-04-06 17:46:10,,6140.25,1.275,6.0,438284362.0,-53199979.0,1.275,15.0,131.79999999999995,245.0,139.0,131.79999999999995,4.56
496,154,2023-04-06 17:46:11,,6141.99,1.332,6.0,438284544.0,-53199899.0,1.332,15.0,131.79999999999995,245.0,139.0,131.79999999999995,6.01
496,153,2023-04-06 17:46:12,,6143.61,1.492,5.0,438284727.0,-53199828.0,1.492,15.0,132.0,245.0,139.0,132.0,7.24
497,152,2023-04-06 17:46:13,,6145.24,1.595,5.0,438284901.0,-53199809.0,1.595,15.0,132.20000000000005,246.0,139.0,132.20000000000005,8.21
497,151,2023-04-06 17:46:14,,6146.82,1.612,5.0,438285054.0,-53199813.0,1.612,15.0,132.39999999999998,246.0,139.0,132.39999999999998,8.78
497,152,2023-04-06 17:46:15,,6148.84,1.635,5.0,438285277.0,-53199843.0,1.635,15.0,132.39999999999998,246.0,139.0,132.39999999999998,9.06
498,151,2023-04-06 17:46:16,,6150.55,1.707,5.0,438285455.0,-53199899.0,1.707,15.0,132.60000000000002,246.0,139.0,132.60000000000002,9.15
498,150,2023-04-06 17:46:17,,6152.4,1.731,5.0,438285638.0,-53199958.0,1.731,15.0,132.79999999999995,246.0,139.0,132.79999999999995,9.07
498,149,2023-04-06 17:46:18,,6153.92,1.731,5.0,438285812.0,-53199978.0,1.731,15.0,133.0,246.0,139.0,133.0,8.96
498,148,2023-04-06 17:46:19,,6155.54,1.731,5.0,438285961.0,-53199900.0,1.731,15.0,133.20000000000005,247.0,139.0,133.20000000000005,8.94
499,149,2023-04-06 17:46:20,,6157.17,1.725,5.0,438286145.0,-53199830.0,1.725,15.0,133.39999999999998,247.0,139.0,133.39999999999998,9.03
499,149,2023-04-06 17:46:21,,6158.92,1.708,4.0,438286317.0,-53199745.0,1.708,15.0,133.60000000000002,247.0,139.0,133.60000000000002,9.2
499,149,2023-04-06 17:46:22,,6160.47,1.74,4.0,438286464.0,-53199703.0,1.74,15.0,133.79999999999995,247.0,139.0,133.79999999999995,9.38
499,149,2023-04-06 17:46:23,,6162.54,1.786,4.0,438286685.0,-53199637.0,1.786,15.0,134.0,247.0,139.0,134.0,9.56
500,149,2023-04-06 17:46:24,,6164.45,1.783,4.0,438286867.0,-53199550.0,1.783,15.0,134.20000000000005,248.0,139.0,134.20000000000005,9.7
500,149,2023-04-06 17:46:25,,6166.25,1.769,4.0,438287043.0,-53199419.0,1.769,15.0,134.39999999999998,248.0,139.0,134.39999999999998,9.82
500,150,2023-04-06 17:46:26,,6168.17,1.769,4.0,438287178.0,-53199244.0,1.769,15.0,134.60000000000002,248.0,139.0,134.60000000000002,9.84
500,149,2023-04-06 17:46:27,,6170.01,1.817,4.0,438287326.0,-53199064.0,1.817,15.0,134.79999999999995,248.0,139.0,134.79999999999995,9.77
501,151,2023-04-06 17:46:28,,6171.99,1.973,4.0,438287499.0,-53198917.0,1.973,15.0,135.0,248.0,139.0,135.0,9.7
501,151,2023-04-06 17:46:29,,6173.65,1.769,5.0,438287640.0,-53198800.0,1.769,15.0,135.20000000000005,248.0,139.0,135.20000000000005,9.65
501,151,2023-04-06 17:46:30,,6175.24,1.766,5.0,438287814.0,-53198684.0,1.766,15.0,135.39999999999998,249.0,139.0,135.39999999999998,9.64
501,152,2023-04-06 17:46:31,,6176.94,1.751,5.0,438287959.0,-53198591.0,1.751,15.0,135.39999999999998,249.0,139.0,135.39999999999998,9.51
502,152,2023-04-06 17:46:32,,6178.82,1.758,5.0,438288144.0,-53198543.0,1.758,15.0,135.60000000000002,249.0,139.0,135.60000000000002,9.33
502,153,2023-04-06 17:46:33,,6180.58,1.757,5.0,438288328.0,-53198463.0,1.757,15.0,135.79999999999995,249.0,139.0,135.79999999999995,9.12
502,153,2023-04-06 17:46:34,,6182.55,1.75,5.0,438288550.0,-53198369.0,1.75,15.0,136.0,249.0,139.0,136.0,8.89
502,153,2023-04-06 17:46:35,,6184.36,1.75,5.0,438288733.0,-53198285.0,1.75,15.0,136.20000000000005,250.0,139.0,136.20000000000005,8.67
503,153,2023-04-06 17:46:36,,6186.35,1.75,5.0,438288918.0,-53198182.0,1.75,15.0,136.20000000000005,250.0,139.0,136.20000000000005,8.48
503,153,2023-04-06 17:46:37,,6188.21,1.75,5.0,438289101.0,-53198091.0,1.75,15.0,136.39999999999998,250.0,139.0,136.39999999999998,8.28
503,153,2023-04-06 17:46:38,,6190.01,1.75,5.0,438289280.0,-53198030.0,1.75,15.0,136.60000000000002,250.0,139.0,136.60000000000002,8.06
503,153,2023-04-06 17:46:39,,6191.67,1.75,5.0,438289466.0,-53197968.0,1.75,15.0,136.79999999999995,250.0,139.0,136.79999999999995,7.85
504,152,2023-04-06 17:46:40,,6193.47,1.751,5.0,438289635.0,-53197891.0,1.751,15.0,136.79999999999995,250.0,139.0,136.79999999999995,7.73
504,153,2023-04-06 17:46:41,,6194.95,1.76,5.0,438289781.0,-53197817.0,1.76,15.0,137.0,250.0,139.0,137.0,7.57
504,153,2023-04-06 17:46:42,,6196.72,1.769,5.0,438289970.0,-53197771.0,1.769,15.0,137.20000000000005,251.0,139.0,137.20000000000005,7.41
504,152,2023-04-06 17:46:43,,6198.42,1.762,4.0,438290150.0,-53197718.0,1.762,15.0,137.20000000000005,251.0,139.0,137.20000000000005,7.26
505,152,2023-04-06 17:46:44,,6200.05,1.737,4.0,438290328.0,-53197700.0,1.737,15.0,137.39999999999998,251.0,139.0,137.39999999999998,7.14
505,153,2023-04-06 17:46:45,,6201.74,1.769,4.0,438290512.0,-53197679.0,1.769,15.0,137.60000000000002,251.0,139.0,137.60000000000002,7.1
505,152,2023-04-06 17:46:46,,6203.4,1.769,4.0,438290689.0,-53197655.0,1.769,15.0,137.79999999999995,251.0,139.0,137.79999999999995,7.13
505,153,2023-04-06 17:46:47,,6205.28,1.769,4.0,438290872.0,-53197593.0,1.769,15.0,137.79999999999995,251.0,139.0,137.79999999999995,7.21
506,153,2023-04-06 17:46:48,,6207.08,1.769,4.0,438291067.0,-53197533.0,1.769,15.0,138.0,251.0,139.0,138.0,7.3
506,152,2023-04-06 17:46:49,,6208.91,1.769,4.0,438291282.0,-53197473.0,1.769,15.0,138.20000000000005,252.0,139.0,138.20000000000005,7.41
506,152,2023-04-06 17:46:50,,6210.73,1.776,4.0,438291469.0,-53197406.0,1.776,15.0,138.39999999999998,252.0,139.0,138.39999999999998,7.54
506,152,2023-04-06 17:46:51,,6212.8,1.806,4.0,438291662.0,-53197315.0,1.806,15.0,138.39999999999998,252.0,139.0,138.39999999999998,7.6
507,152,2023-04-06 17:46:52,,6215.03,1.809,4.0,438291888.0,-53197272.0,1.809,15.0,138.60000000000002,252.0,139.0,138.60000000000002,7.57
507,152,2023-04-06 17:46:53,,6217.21,1.894,4.0,438292116.0,-53197220.0,1.894,15.0,138.79999999999995,252.0,139.0,138.79999999999995,7.51
507,152,2023-04-06 17:46:54,,6219.48,2.245,4.0,438292384.0,-53197183.0,2.245,15.0,139.0,252.0,139.0,139.0,7.51
507,153,2023-04-06 17:46:55,,6221.73,2.26,4.0,438292615.0,-53197161.0,2.26,15.0,139.20000000000005,253.0,139.0,139.20000000000005,7.63
508,153,2023-04-06 17:46:56,,6223.84,2.166,4.0,438292829.0,-53197150.0,2.166,15.0,139.39999999999998,253.0,139.0,139.39999999999998,7.81
508,153,2023-04-06 17:46:57,,6225.83,2.127,4.0,438293031.0,-53197168.0,2.127,15.0,139.39999999999998,253.0,139.0,139.39999999999998,7.73
508,153,2023-04-06 17:46:58,,6228.36,2.282,4.0,438293314.0,-53197183.0,2.282,15.0,139.60000000000002,253.0,139.0,139.60000000000002,7.4
509,153,2023-04-06 17:46:59,,6231.29,2.775,4.0,438293628.0,-53197161.0,2.775,15.0,139.79999999999995,253.0,139.0,139.79999999999995,7.11
509,153,2023-04-06 17:47:00,,6233.79,2.57,4.0,438293890.0,-53197150.0,2.57,15.0,140.0,253.0,139.0,140.0,6.98
509,153,2023-04-06 17:47:01,,6235.92,2.231,4.0,438294111.0,-53197161.0,2.231,15.0,140.20000000000005,254.0,139.0,140.20000000000005,7.03
509,153,2023-04-06 17:47:02,,6238.05,2.219,4.0,438294348.0,-53197134.0,2.219,15.0,140.60000000000002,254.0,139.0,140.60000000000002,7.21
510,153,2023-04-06 17:47:03,,6240.06,2.172,5.0,438294564.0,-53197065.0,2.172,15.0,140.79999999999995,254.0,139.0,140.79999999999995,7.5
510,154,2023-04-06 17:47:04,,6241.82,2.157,5.0,438294739.0,-53196979.0,2.157,15.0,141.0,254.0,139.0,141.0,7.88
510,154,2023-04-06 17:47:05,,6243.69,2.119,5.0,438294921.0,-53196924.0,2.119,15.0,141.20000000000005,255.0,139.0,141.20000000000005,8.33
510,154,2023-04-06 17:47:06,,6245.43,1.96,5.0,438295111.0,-53196878.0,1.96,15.0,141.39999999999998,255.0,139.0,141.39999999999998,8.76
511,155,2023-04-06 17:47:07,,6247.37,1.89,5.0,438295332.0,-53196794.0,1.89,15.0,141.60000000000002,255.0,139.0,141.60000000000002,8.95
511,155,2023-04-06 17:47:08,,6249.25,1.851,5.0,438295520.0,-53196690.0,1.851,15.0,141.79999999999995,255.0,139.0,141.79999999999995,8.84
511,155,2023-04-06 17:47:09,,6251.1,1.838,4.0,438295704.0,-53196587.0,1.838,15.0,142.0,255.0,139.0,142.0,8.54
511,155,2023-04-06 17:47:10,,6252.95,1.822,4.0,438295880.0,-53196474.0,1.822,15.0,142.0,256.0,139.0,142.0,8.17
512,156,2023-04-06 17:47:11,,6254.86,1.802,4.0,438296059.0,-53196381.0,1.802,15.0,142.20000000000005,256.0,139.0,142.20000000000005,7.89
512,156,2023-04-06 17:47:12,,6256.52,1.776,4.0,438296234.0,-53196327.0,1.776,15.0,142.39999999999998,256.0,139.0,142.39999999999998,7.77
512,157,2023-04-06 17:47:13,,6257.86,1.722,4.0,438296370.0,-53196281.0,1.722,15.0,142.60000000000002,256.0,139.0,142.60000000000002,7.8
512,157,2023-04-06 17:47:14,,6259.39,1.728,4.0,438296516.0,-53196193.0,1.728,15.0,142.79999999999995,256.0,139.0,142.79999999999995,7.93
513,158,2023-04-06 17:47:15,,6261.29,1.758,4.0,438296693.0,-53196072.0,1.758,15.0,143.0,256.0,139.0,143.0,8.14
513,158,2023-04-06 17:47:16,,6262.97,1.758,4.0,438296826.0,-53195949.0,1.758,15.0,143.20000000000005,257.0,139.0,143.20000000000005,8.32
513,158,2023-04-06 17:47:17,,6264.75,1.752,4.0,438296963.0,-53195783.0,1.752,15.0,143.20000000000005,257.0,139.0,143.20000000000005,8.31
514,158,2023-04-06 17:47:18,,6266.6,1.716,4.0,438297092.0,-53195583.0,1.716,15.0,143.20000000000005,257.0,139.0,143.20000000000005,7.92
514,159,2023-04-06 17:47:19,,6268.37,1.678,4.0,438297186.0,-53195381.0,1.678,15.0,143.20000000000005,257.0,139.0,143.20000000000005,6.98
514,159,2023-04-06 17:47:20,,6269.96,1.659,4.0,438297281.0,-53195207.0,1.659,15.0,143.0,257.0,139.0,143.0,2.74
514,159,2023-04-06 17:47:21,,6271.67,1.703,4.0,438297410.0,-53195030.0,1.703,15.0,142.79999999999995,257.0,139.0,142.79999999999995,1.45
515,159,2023-04-06 17:47:22,,6273.07,1.597,4.0,438297493.0,-53194866.0,1.597,15.0,142.79999999999995,257.0,139.0,142.79999999999995,1.13
515,160,2023-04-06 17:47:23,,6273.76,1.262,4.0,438297532.0,-53194803.0,1.262,15.0,142.60000000000002,257.0,139.0,142.60000000000002,-1.16
515,160,2023-04-06 17:47:56,,6273.94,0.946,4.0,438296448.0,-53192830.0,0.946,15.0,142.60000000000002,257.0,140.0,142.60000000000002,0.0
515,162,2023-04-06 17:47:57,,6274.88,0.992,4.0,438296493.0,-53192715.0,0.992,15.0,142.60000000000002,257.0,140.0,142.60000000000002,0.0
516,162,2023-04-06 17:47:58,,6275.7,0.992,4.0,438296530.0,-53192616.0,0.992,15.0,142.60000000000002,257.0,140.0,142.60000000000002,0.0
516,162,2023-04-06 17:47:59,,6276.45,0.992,4.0,438296530.0,-53192514.0,0.992,15.0,142.60000000000002,257.0,140.0,142.60000000000002,0.0
516,163,2023-04-06 17:48:00,,6277.39,0.992,4.0,438296530.0,-53192391.0,0.992,15.0,142.79999999999995,257.0,140.0,142.79999999999995,1.26
517,162,2023-04-06 17:48:01,,6278.4,0.981,4.0,438296530.0,-53192261.0,0.981,15.0,142.79999999999995,257.0,140.0,142.79999999999995,2.83
517,161,2023-04-06 17:48:02,,6279.04,0.78,4.0,438296523.0,-53192166.0,0.78,15.0,142.79999999999995,257.0,140.0,142.79999999999995,3.78
517,161,2023-04-06 17:48:03,,6279.04,0.0,4.0,438296485.0,-53192118.0,0.0,15.0,143.0,257.0,140.0,143.0,4.75
517,161,2023-04-06 17:48:04,,6279.04,0.0,4.0,438296485.0,-53192118.0,0.0,15.0,143.0,257.0,140.0,143.0,2.41
518,161,2023-04-06 17:48:05,,6279.04,0.0,4.0,438296485.0,-53192118.0,0.0,15.0,143.0,257.0,140.0,143.0,0.0
518,161,2023-04-06 17:48:06,,6279.04,0.0,4.0,438296485.0,-53192118.0,0.0,15.0,143.0,257.0,140.0,143.0,0.0
518,161,2023-04-06 17:48:07,,6279.04,0.0,5.0,438296477.0,-53192114.0,0.0,15.0,143.0,257.0,140.0,143.0,0.0
519,160,2023-04-06 17:48:10,,6279.22,1.342,5.0,438296190.0,-53192135.0,1.342,15.0,143.0,257.0,140.0,143.0,0.0
519,161,2023-04-06 17:48:11,,6280.36,1.333,5.0,438296053.0,-53192139.0,1.333,15.0,143.0,257.0,140.0,143.0,0.0
519,162,2023-04-06 17:48:12,,6281.7,1.286,5.0,438295916.0,-53192158.0,1.286,15.0,143.0,257.0,140.0,143.0,0.0
519,162,2023-04-06 17:48:13,,6283.31,1.275,5.0,438295756.0,-53192158.0,1.275,15.0,143.0,257.0,140.0,143.0,0.0
520,162,2023-04-06 17:48:14,,6285.2,1.373,5.0,438295529.0,-53192169.0,1.373,15.0,143.0,257.0,140.0,143.0,0.0
520,162,2023-04-06 17:48:15,,6287.3,2.009,5.0,438295307.0,-53192240.0,2.009,15.0,143.0,257.0,140.0,143.0,0.0
520,161,2023-04-06 17:48:16,,6289.99,2.44,5.0,438295055.0,-53192385.0,2.44,15.0,142.79999999999995,257.0,140.0,142.79999999999995,0.0
521,161,2023-04-06 17:48:17,,6293.29,3.068,5.0,438294735.0,-53192523.0,3.068,15.0,142.39999999999998,257.0,140.0,142.39999999999998,0.0
521,159,2023-04-06 17:48:18,,6297.5,3.885,5.0,438294311.0,-53192700.0,3.885,15.0,142.20000000000005,257.0,140.0,142.20000000000005,-3.1
521,157,2023-04-06 17:48:19,,6302.35,4.639,5.0,438293796.0,-53192846.0,4.639,15.0,141.79999999999995,257.0,140.0,141.79999999999995,-6.81
521,156,2023-04-06 17:48:20,,6307.65,4.949,5.0,438293203.0,-53192944.0,4.949,15.0,141.39999999999998,257.0,141.0,141.39999999999998,-8.0
522,153,2023-04-06 17:48:21,,6313.27,5.348,5.0,438292607.0,-53193014.0,5.348,15.0,141.0,257.0,141.0,141.0,-8.46
522,152,2023-04-06 17:48:22,,6319.27,5.866,5.0,438291965.0,-53193006.0,5.866,15.0,140.60000000000002,257.0,141.0,140.60000000000002,-8.42
522,149,2023-04-06 17:48:23,,6325.47,6.154,5.0,438291327.0,-53192858.0,6.154,15.0,140.20000000000005,257.0,142.0,140.20000000000005,-8.17
522,148,2023-04-06 17:48:24,,6332.2,6.627,5.0,438290637.0,-53192626.0,6.627,15.0,139.60000000000002,257.0,142.0,139.60000000000002,-7.86
523,146,2023-04-06 17:48:25,,6339.16,6.904,5.0,438289914.0,-53192290.0,6.904,15.0,139.20000000000005,257.0,143.0,139.20000000000005,-7.57
523,145,2023-04-06 17:48:26,,6346.48,7.205,5.0,438289218.0,-53191860.0,7.205,15.0,138.39999999999998,257.0,143.0,138.39999999999998,-7.44
523,144,2023-04-06 17:48:27,,6354.37,7.657,5.0,438288469.0,-53191385.0,7.657,15.0,137.79999999999995,257.0,144.0,137.79999999999995,-7.47
523,143,2023-04-06 17:48:28,,6362.33,8.034,5.0,438287715.0,-53190878.0,8.034,15.0,137.20000000000005,257.0,144.0,137.20000000000005,-7.54
524,142,2023-04-06 17:48:29,,6370.5,8.114,5.0,438286944.0,-53190326.0,8.114,15.0,136.79999999999995,257.0,145.0,136.79999999999995,-7.51
524,141,2023-04-06 17:48:30,,6378.7,8.131,5.0,438286225.0,-53189705.0,8.131,15.0,136.39999999999998,257.0,146.0,136.39999999999998,-7.26
524,140,2023-04-06 17:48:31,,6386.7,8.08,5.0,438285536.0,-53189085.0,8.08,15.0,136.0,257.0,146.0,136.0,-6.78
524,139,2023-04-06 17:48:32,,6394.69,7.819,5.0,438284788.0,-53188573.0,7.819,15.0,135.79999999999995,257.0,146.0,135.79999999999995,-6.18
524,139,2023-04-06 17:48:33,,6402.76,7.842,5.0,438283953.0,-53188237.0,7.842,15.0,135.60000000000002,257.0,147.0,135.60000000000002,-5.51
525,138,2023-04-06 17:48:34,,6409.9,7.724,5.0,438283208.0,-53188148.0,7.724,15.0,135.39999999999998,257.0,147.0,135.39999999999998,-4.71
525,137,2023-04-06 17:48:35,,6416.76,6.996,5.0,438282473.0,-53188189.0,6.996,15.0,135.39999999999998,257.0,147.0,135.39999999999998,-3.83
525,136,2023-04-06 17:48:36,,6422.64,6.28,5.0,438281824.0,-53188224.0,6.28,15.0,135.39999999999998,257.0,147.0,135.39999999999998,-3.01
525,135,2023-04-06 17:48:37,,6428.45,5.824,5.0,438281217.0,-53188228.0,5.824,15.0,135.20000000000005,257.0,147.0,135.20000000000005,-2.34
526,134,2023-04-06 17:48:38,,6434.05,5.611,5.0,438280603.0,-53188145.0,5.611,15.0,135.0,257.0,147.0,135.0,-1.87
526,134,2023-04-06 17:48:39,,6439.23,5.554,5.0,438280080.0,-53187895.0,5.554,15.0,134.79999999999995,257.0,148.0,134.79999999999995,-1.64
526,133,2023-04-06 17:48:40,,6444.24,5.258,5.0,438279684.0,-53187462.0,5.258,15.0,134.39999999999998,257.0,148.0,134.39999999999998,-1.69
526,133,2023-04-06 17:48:41,,6449.9,5.357,5.0,438279369.0,-53186829.0,5.357,15.0,134.0,257.0,148.0,134.0,-2.11
526,135,2023-04-06 17:48:42,,6455.9,5.806,5.0,438279096.0,-53186098.0,5.806,15.0,133.39999999999998,257.0,148.0,133.39999999999998,-2.97
527,135,2023-04-06 17:48:43,,6462.04,5.806,5.0,438278767.0,-53185379.0,5.806,15.0,132.60000000000002,257.0,149.0,132.60000000000002,-4.27
527,135,2023-04-06 17:48:44,,6467.98,5.858,5.0,438278360.0,-53184801.0,5.858,15.0,131.79999999999995,257.0,149.0,131.79999999999995,-5.86
527,134,2023-04-06 17:48:45,,6474.26,6.206,5.0,438277812.0,-53184293.0,6.206,15.0,130.79999999999995,257.0,150.0,130.79999999999995,-7.59
527,133,2023-04-06 17:48:46,,6481.32,6.914,5.0,438277169.0,-53183772.0,6.914,15.0,130.0,257.0,151.0,130.0,-9.27
