cadence,calories,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
91,356,179,2024-02-05 16:17:15,,14277.61,5.352,5.0,106.0,437847696.0,-54016769.0,5.352,15.0,179.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
88,356,175,2024-02-05 16:17:16,,14282.96,5.274,4.0,107.0,437847337.0,-54016196.0,5.274,15.0,180.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
90,356,152,2024-02-05 16:17:17,,14288.23,5.115,4.0,109.0,437847020.0,-54015644.0,5.115,15.0,193.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
88,357,130,2024-02-05 16:17:18,,14293.24,5.008,4.0,110.0,437846700.0,-54015106.0,5.008,15.0,176.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
85,357,100,2024-02-05 16:17:19,,14298.17,5.008,4.0,111.0,437846382.0,-54014573.0,5.008,15.0,170.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
83,357,100,2024-02-05 16:17:20,,14302.83,5.008,4.0,112.0,437846063.0,-54014079.0,5.008,15.0,183.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
78,357,116,2024-02-05 16:17:21,,14307.46,5.008,4.0,114.0,437845750.0,-54013598.0,5.008,15.0,198.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
0,357,0,2024-02-05 16:17:22,,14311.99,5.008,4.0,115.0,437845478.0,-54013102.0,5.008,15.0,194.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
0,357,0,2024-02-05 16:17:23,,14316.63,4.991,4.0,116.0,437845205.0,-54012589.0,4.991,15.0,186.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
72,357,28,2024-02-05 16:17:24,,14321.03,4.867,4.0,116.0,437844932.0,-54012113.0,4.867,15.0,178.0,13.799999999999955,13.799999999999955,25.0,24.0,0.0
79,357,153,2024-02-05 16:17:25,,14325.46,4.773,4.0,115.0,437844659.0,-54011629.0,4.773,15.0,171.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
95,357,231,2024-02-05 16:17:26,,14330.05,4.739,5.0,114.0,437844385.0,-54011107.0,4.739,15.0,170.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
93,358,201,2024-02-05 16:17:27,,14334.72,4.716,5.0,114.0,437844118.0,-54010571.0,4.716,15.0,163.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
92,358,129,2024-02-05 16:17:28,,14339.23,4.671,5.0,114.0,437843897.0,-54010031.0,4.671,15.0,160.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
90,358,117,2024-02-05 16:17:29,,14343.72,4.635,5.0,115.0,437843709.0,-54009498.0,4.635,15.0,170.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
91,358,106,2024-02-05 16:17:30,,14348.23,4.554,5.0,117.0,437843481.0,-54008965.0,4.554,15.0,167.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
87,358,116,2024-02-05 16:17:31,,14352.73,4.546,5.0,117.0,437843253.0,-54008441.0,4.546,15.0,169.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
88,358,121,2024-02-05 16:17:32,,14357.32,4.535,5.0,119.0,437843027.0,-54007890.0,4.535,15.0,174.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
92,358,124,2024-02-05 16:17:33,,14361.83,4.528,5.0,122.0,437842799.0,-54007355.0,4.528,15.0,168.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
87,358,150,2024-02-05 16:17:34,,14366.31,4.529,5.0,123.0,437842565.0,-54006835.0,4.529,15.0,159.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
81,359,173,2024-02-05 16:17:35,,14370.92,4.538,5.0,125.0,437842299.0,-54006293.0,4.538,15.0,165.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
84,359,202,2024-02-05 16:17:36,,14375.69,4.547,5.0,125.0,437842064.0,-54005731.0,4.547,15.0,170.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
89,359,174,2024-02-05 16:17:37,,14380.62,4.548,5.0,126.0,437841791.0,-54005159.0,4.548,15.0,171.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
89,359,166,2024-02-05 16:17:38,,14385.51,4.556,5.0,125.0,437841519.0,-54004607.0,4.556,15.0,169.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
87,359,174,2024-02-05 16:17:39,,14390.45,4.562,5.0,124.0,437841246.0,-54004060.0,4.562,15.0,177.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
88,360,189,2024-02-05 16:17:40,,14395.67,4.632,5.0,123.0,437840978.0,-54003437.0,4.632,15.0,176.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
89,360,156,2024-02-05 16:17:41,,14400.89,4.82,5.0,122.0,437840751.0,-54002810.0,4.82,15.0,161.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
86,360,161,2024-02-05 16:17:42,,14405.84,4.88,5.0,122.0,437840525.0,-54002216.0,4.88,15.0,172.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
90,360,148,2024-02-05 16:17:43,,14410.82,5.005,5.0,123.0,437840295.0,-54001611.0,5.005,15.0,170.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
87,360,141,2024-02-05 16:17:44,,14415.93,5.038,5.0,123.0,437840062.0,-54000998.0,5.038,15.0,173.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
90,360,157,2024-02-05 16:17:45,,14421.1,5.051,5.0,123.0,437839794.0,-54000372.0,5.051,15.0,172.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
87,360,148,2024-02-05 16:17:46,,14426.28,5.084,5.0,124.0,437839568.0,-53999745.0,5.084,15.0,178.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
91,361,146,2024-02-05 16:17:47,,14431.3,5.144,5.0,122.0,437839334.0,-53999146.0,5.144,15.0,172.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
92,361,184,2024-02-05 16:17:48,,14436.51,5.177,5.0,123.0,437839067.0,-53998530.0,5.177,15.0,168.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
93,361,147,2024-02-05 16:17:49,,14441.76,5.186,5.0,123.0,437838832.0,-53997907.0,5.186,15.0,164.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
89,361,135,2024-02-05 16:17:50,,14447.12,5.185,4.0,122.0,437838566.0,-53997253.0,5.185,15.0,176.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
90,361,139,2024-02-05 16:17:51,,14452.37,5.173,4.0,122.0,437838339.0,-53996622.0,5.173,15.0,169.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,361,143,2024-02-05 16:17:52,,14457.63,5.161,4.0,122.0,437838111.0,-53995981.0,5.161,15.0,173.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
93,361,137,2024-02-05 16:17:53,,14462.86,5.178,4.0,123.0,437837890.0,-53995324.0,5.178,15.0,170.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,362,155,2024-02-05 16:17:54,,14467.87,5.194,4.0,124.0,437837709.0,-53994698.0,5.194,15.0,176.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,362,135,2024-02-05 16:17:55,,14472.87,5.194,4.0,125.0,437837526.0,-53994076.0,5.194,15.0,182.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
91,362,123,2024-02-05 16:17:56,,14477.86,5.194,4.0,125.0,437837344.0,-53993456.0,5.194,15.0,175.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,362,116,2024-02-05 16:17:57,,14483.02,5.198,4.0,127.0,437837167.0,-53992798.0,5.198,15.0,166.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,362,108,2024-02-05 16:17:58,,14488.12,5.216,4.0,126.0,437837031.0,-53992142.0,5.216,15.0,164.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,362,114,2024-02-05 16:17:59,,14493.23,5.175,4.0,128.0,437836889.0,-53991485.0,5.175,15.0,176.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,362,122,2024-02-05 16:18:00,,14498.49,5.175,4.0,128.0,437836719.0,-53990807.0,5.175,15.0,180.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,362,117,2024-02-05 16:18:01,,14503.68,5.177,4.0,127.0,437836621.0,-53990130.0,5.177,15.0,182.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,363,126,2024-02-05 16:18:02,,14508.67,5.186,4.0,128.0,437836485.0,-53989478.0,5.186,15.0,173.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,363,156,2024-02-05 16:18:03,,14513.77,5.185,4.0,128.0,437836342.0,-53988821.0,5.185,15.0,172.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,363,163,2024-02-05 16:18:04,,14518.86,5.171,4.0,127.0,437836154.0,-53988192.0,5.171,15.0,172.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,363,157,2024-02-05 16:18:05,,14523.93,5.151,4.0,128.0,437835921.0,-53987574.0,5.151,15.0,168.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,363,159,2024-02-05 16:18:06,,14529.18,5.175,4.0,128.0,437835647.0,-53986964.0,5.175,15.0,172.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,363,153,2024-02-05 16:18:07,,14534.11,5.177,4.0,128.0,437835381.0,-53986391.0,5.177,15.0,169.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
93,363,132,2024-02-05 16:18:08,,14539.09,5.185,4.0,127.0,437835153.0,-53985803.0,5.185,15.0,177.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,364,127,2024-02-05 16:18:09,,14544.13,5.177,4.0,127.0,437834931.0,-53985185.0,5.177,15.0,171.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
93,364,121,2024-02-05 16:18:10,,14549.13,5.182,4.0,127.0,437834756.0,-53984546.0,5.182,15.0,152.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,364,130,2024-02-05 16:18:11,,14554.25,5.155,4.0,127.0,437834613.0,-53983893.0,5.155,15.0,171.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,364,133,2024-02-05 16:18:12,,14559.36,5.125,4.0,127.0,437834438.0,-53983236.0,5.125,15.0,177.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
86,364,129,2024-02-05 16:18:13,,14564.32,5.097,4.0,126.0,437834307.0,-53982596.0,5.097,15.0,173.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
91,364,134,2024-02-05 16:18:14,,14569.38,5.131,4.0,127.0,437834209.0,-53981939.0,5.131,15.0,176.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,364,138,2024-02-05 16:18:15,,14574.44,5.131,4.0,126.0,437834066.0,-53981290.0,5.131,15.0,177.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,365,141,2024-02-05 16:18:16,,14579.35,5.131,4.0,126.0,437833878.0,-53980671.0,5.131,15.0,183.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
82,365,149,2024-02-05 16:18:17,,14584.3,5.131,4.0,128.0,437833663.0,-53980057.0,5.131,15.0,177.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
88,365,162,2024-02-05 16:18:18,,14589.19,5.131,4.0,128.0,437833527.0,-53979436.0,5.131,15.0,168.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
87,365,149,2024-02-05 16:18:19,,14594.28,5.125,4.0,128.0,437833384.0,-53978776.0,5.125,15.0,173.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
88,365,132,2024-02-05 16:18:20,,14599.49,5.092,4.0,127.0,437833209.0,-53978113.0,5.092,15.0,170.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,365,125,2024-02-05 16:18:21,,14604.56,5.092,4.0,127.0,437833059.0,-53977470.0,5.092,15.0,171.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
91,365,126,2024-02-05 16:18:22,,14609.72,5.089,4.0,129.0,437832838.0,-53976834.0,5.089,15.0,172.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,365,113,2024-02-05 16:18:23,,14614.78,5.077,4.0,129.0,437832657.0,-53976203.0,5.077,15.0,167.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,366,108,2024-02-05 16:18:24,,14619.85,5.092,4.0,128.0,437832475.0,-53975561.0,5.092,15.0,179.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,366,118,2024-02-05 16:18:25,,14624.98,5.095,4.0,128.0,437832299.0,-53974907.0,5.095,15.0,163.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
91,366,141,2024-02-05 16:18:26,,14630.17,5.121,4.0,127.0,437832162.0,-53974239.0,5.121,15.0,168.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
88,366,127,2024-02-05 16:18:27,,14635.45,5.129,4.0,126.0,437832026.0,-53973556.0,5.129,15.0,168.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
88,366,114,2024-02-05 16:18:28,,14640.33,5.119,4.0,126.0,437831895.0,-53972916.0,5.119,15.0,173.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
86,366,111,2024-02-05 16:18:29,,14645.36,5.116,4.0,126.0,437831798.0,-53972263.0,5.116,15.0,162.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,366,104,2024-02-05 16:18:30,,14650.25,5.091,4.0,125.0,437831668.0,-53971626.0,5.091,15.0,180.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
86,366,105,2024-02-05 16:18:31,,14655.25,5.081,4.0,123.0,437831577.0,-53970972.0,5.081,15.0,186.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,367,120,2024-02-05 16:18:32,,14660.15,5.067,4.0,123.0,437831472.0,-53970331.0,5.067,15.0,161.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
86,367,151,2024-02-05 16:18:33,,14665.14,5.086,4.0,124.0,437831291.0,-53969695.0,5.086,15.0,171.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,367,153,2024-02-05 16:18:34,,14670.32,5.1,4.0,123.0,437831115.0,-53969040.0,5.1,15.0,167.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
86,367,142,2024-02-05 16:18:35,,14675.28,5.075,4.0,124.0,437830979.0,-53968406.0,5.075,15.0,172.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
85,367,136,2024-02-05 16:18:36,,14680.2,5.016,4.0,125.0,437830842.0,-53967771.0,5.016,15.0,174.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,367,150,2024-02-05 16:18:37,,14684.96,4.992,4.0,125.0,437830712.0,-53967155.0,4.992,15.0,168.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
85,367,191,2024-02-05 16:18:38,,14689.75,4.992,4.0,125.0,437830615.0,-53966531.0,4.992,15.0,172.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,368,186,2024-02-05 16:18:39,,14694.81,4.992,4.0,126.0,437830466.0,-53965882.0,4.992,15.0,178.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,368,135,2024-02-05 16:18:40,,14699.82,4.992,4.0,126.0,437830237.0,-53965267.0,4.992,15.0,171.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
86,368,129,2024-02-05 16:18:41,,14704.77,4.992,4.0,126.0,437830010.0,-53964672.0,4.992,15.0,168.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
86,368,117,2024-02-05 16:18:42,,14709.74,4.993,4.0,125.0,437829789.0,-53964066.0,4.993,15.0,176.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,368,118,2024-02-05 16:18:43,,14714.98,5.0,4.0,126.0,437829600.0,-53963413.0,5.0,15.0,178.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,368,152,2024-02-05 16:18:44,,14720.08,5.0,4.0,124.0,437829386.0,-53962774.0,5.0,15.0,168.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,368,161,2024-02-05 16:18:45,,14725.21,5.003,4.0,125.0,437829255.0,-53962112.0,5.003,15.0,172.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,369,137,2024-02-05 16:18:46,,14730.21,5.019,4.0,124.0,437829170.0,-53961454.0,5.019,15.0,169.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
85,369,122,2024-02-05 16:18:47,,14735.29,5.021,4.0,124.0,437829125.0,-53960775.0,5.021,15.0,175.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,369,113,2024-02-05 16:18:48,,14740.35,5.031,4.0,123.0,437829086.0,-53960101.0,5.031,15.0,175.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,369,118,2024-02-05 16:18:49,,14745.4,5.048,4.0,123.0,437829086.0,-53959427.0,5.048,15.0,167.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,369,133,2024-02-05 16:18:50,,14750.44,5.062,4.0,123.0,437829080.0,-53958758.0,5.062,15.0,166.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
94,369,123,2024-02-05 16:18:51,,14755.4,5.103,4.0,122.0,437829021.0,-53958097.0,5.103,15.0,185.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,369,117,2024-02-05 16:18:52,,14760.43,5.099,4.0,123.0,437828872.0,-53957450.0,5.099,15.0,158.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,369,124,2024-02-05 16:18:53,,14765.51,5.075,4.0,124.0,437828644.0,-53956832.0,5.075,15.0,177.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,370,142,2024-02-05 16:18:54,,14770.59,5.075,4.0,124.0,437828417.0,-53956216.0,5.075,15.0,170.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,370,145,2024-02-05 16:18:55,,14775.67,5.072,4.0,124.0,437828196.0,-53955595.0,5.072,15.0,162.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,370,135,2024-02-05 16:18:56,,14780.83,5.054,4.0,123.0,437828020.0,-53954942.0,5.054,15.0,165.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
87,370,126,2024-02-05 16:18:57,,14785.83,5.047,4.0,122.0,437827890.0,-53954302.0,5.047,15.0,164.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
85,370,136,2024-02-05 16:18:58,,14790.8,5.047,4.0,122.0,437827792.0,-53953646.0,5.047,15.0,166.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
85,370,163,2024-02-05 16:18:59,,14795.62,5.046,4.0,123.0,437827669.0,-53953014.0,5.046,15.0,174.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,370,169,2024-02-05 16:19:00,,14800.35,5.035,4.0,124.0,437827617.0,-53952392.0,5.035,15.0,171.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,371,178,2024-02-05 16:19:01,,14805.35,5.028,4.0,123.0,437827526.0,-53951734.0,5.028,15.0,183.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,371,178,2024-02-05 16:19:02,,14810.45,5.029,4.0,125.0,437827435.0,-53951059.0,5.029,15.0,183.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
92,371,159,2024-02-05 16:19:03,,14815.6,5.036,4.0,124.0,437827350.0,-53950381.0,5.036,15.0,176.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
84,371,136,2024-02-05 16:19:04,,14820.7,5.035,4.0,124.0,437827292.0,-53949704.0,5.035,15.0,173.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,371,115,2024-02-05 16:19:05,,14825.87,5.028,4.0,124.0,437827161.0,-53949026.0,5.028,15.0,178.0,13.600000000000023,13.600000000000023,25.0,24.0,0.0
88,371,129,2024-02-05 16:19:06,,14831.0,5.028,4.0,123.0,437827065.0,-53948360.0,5.028,15.0,171.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,371,140,2024-02-05 16:19:07,,14836.05,5.028,4.0,124.0,437826934.0,-53947699.0,5.028,15.0,183.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
89,372,143,2024-02-05 16:19:08,,14841.05,5.038,4.0,124.0,437826843.0,-53947045.0,5.038,15.0,161.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
88,372,138,2024-02-05 16:19:09,,14846.0,5.103,4.0,125.0,437826758.0,-53946393.0,5.103,15.0,173.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
90,372,130,2024-02-05 16:19:10,,14850.82,5.105,4.0,124.0,437826719.0,-53945751.0,5.105,15.0,166.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
91,372,125,2024-02-05 16:19:11,,14855.94,5.119,4.0,125.0,437826719.0,-53945068.0,5.119,15.0,160.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
91,372,115,2024-02-05 16:19:12,,14861.11,5.119,4.0,125.0,437826719.0,-53944379.0,5.119,15.0,174.0,13.399999999999977,13.399999999999977,25.0,24.0,0.0
99,372,114,2024-02-05 16:19:13,,14866.31,5.122,4.0,124.0,437826701.0,-53943683.0,5.122,15.0,154.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
84,372,110,2024-02-05 16:19:14,,14871.51,5.139,4.0,125.0,437826564.0,-53943002.0,5.139,15.0,180.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
96,373,149,2024-02-05 16:19:15,,14876.93,5.144,4.0,123.0,437826421.0,-53942309.0,5.144,15.0,184.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
92,373,203,2024-02-05 16:19:16,,14882.28,5.175,4.0,123.0,437826239.0,-53941629.0,5.175,15.0,172.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,373,187,2024-02-05 16:19:17,,14887.69,5.175,4.0,123.0,437826069.0,-53940932.0,5.175,15.0,174.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,373,124,2024-02-05 16:19:18,,14893.09,5.177,4.0,123.0,437825985.0,-53940221.0,5.177,15.0,168.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
87,373,118,2024-02-05 16:19:19,,14898.23,5.19,4.0,124.0,437825927.0,-53939542.0,5.19,15.0,170.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,373,117,2024-02-05 16:19:20,,14903.55,5.214,4.0,124.0,437825784.0,-53938851.0,5.214,15.0,176.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
87,373,130,2024-02-05 16:19:21,,14908.81,5.214,4.0,124.0,437825608.0,-53938176.0,5.214,15.0,177.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
88,374,135,2024-02-05 16:19:22,,14913.89,5.216,4.0,124.0,437825478.0,-53937521.0,5.216,15.0,166.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
91,374,133,2024-02-05 16:19:23,,14919.08,5.231,4.0,124.0,437825387.0,-53936843.0,5.231,15.0,163.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,374,122,2024-02-05 16:19:24,,14924.25,5.228,4.0,126.0,437825302.0,-53936161.0,5.228,15.0,174.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
88,374,129,2024-02-05 16:19:25,,14929.63,5.214,4.0,127.0,437825257.0,-53935444.0,5.214,15.0,170.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,374,145,2024-02-05 16:19:26,,14934.79,5.214,4.0,128.0,437825211.0,-53934757.0,5.214,15.0,172.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,374,142,2024-02-05 16:19:27,,14939.71,5.214,4.0,128.0,437825160.0,-53934105.0,5.214,15.0,166.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
88,374,134,2024-02-05 16:19:28,,14944.73,5.214,4.0,129.0,437825068.0,-53933444.0,5.214,15.0,168.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
87,374,131,2024-02-05 16:19:29,,14949.71,5.211,4.0,127.0,437824983.0,-53932790.0,5.211,15.0,165.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
87,375,135,2024-02-05 16:19:30,,14954.5,5.192,4.0,127.0,437824932.0,-53932154.0,5.192,15.0,181.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
86,375,138,2024-02-05 16:19:31,,14959.45,5.174,4.0,126.0,437824847.0,-53931498.0,5.174,15.0,187.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,375,148,2024-02-05 16:19:32,,14964.39,5.167,4.0,125.0,437824808.0,-53930838.0,5.167,15.0,171.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,375,180,2024-02-05 16:19:33,,14969.4,5.167,4.0,125.0,437824801.0,-53930173.0,5.167,15.0,177.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
94,375,221,2024-02-05 16:19:34,,14974.76,5.167,4.0,124.0,437824756.0,-53929458.0,5.167,15.0,150.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
81,376,223,2024-02-05 16:19:35,,14980.15,5.167,4.0,123.0,437824717.0,-53928738.0,5.167,15.0,168.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
85,376,230,2024-02-05 16:19:36,,14985.67,5.168,4.0,123.0,437824710.0,-53928004.0,5.168,15.0,171.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
82,376,225,2024-02-05 16:19:37,,14991.2,5.177,4.0,124.0,437824665.0,-53927270.0,5.177,15.0,174.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
85,376,187,2024-02-05 16:19:38,,14996.58,5.195,4.0,124.0,437824626.0,-53926551.0,5.195,15.0,167.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
84,376,180,2024-02-05 16:19:39,,15002.23,5.285,4.0,125.0,437824632.0,-53925796.0,5.285,15.0,175.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
87,377,178,2024-02-05 16:19:40,,15007.87,5.51,4.0,124.0,437824671.0,-53925043.0,5.51,15.0,170.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
84,377,185,2024-02-05 16:19:41,,15013.42,5.524,4.0,125.0,437824665.0,-53924304.0,5.524,15.0,184.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
82,377,194,2024-02-05 16:19:42,,15019.13,5.565,4.0,125.0,437824613.0,-53923543.0,5.565,15.0,161.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
90,377,198,2024-02-05 16:19:43,,15024.94,5.621,4.0,125.0,437824529.0,-53922772.0,5.621,15.0,171.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
80,377,173,2024-02-05 16:19:44,,15030.78,5.634,4.0,124.0,437824470.0,-53921996.0,5.634,15.0,166.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
95,377,157,2024-02-05 16:19:45,,15036.63,5.658,3.0,125.0,437824327.0,-53921244.0,5.658,15.0,169.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
85,378,154,2024-02-05 16:19:46,,15042.37,5.658,3.0,123.0,437824152.0,-53920506.0,5.658,15.0,173.0,13.200000000000045,13.200000000000045,25.0,24.0,0.0
