battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,82,179,141,170,2024-02-23 16:36:07,16.0,6904.22,3.433,5.0,437595210.0,-53165966.0,3.433,178.0,78.79999999999995,78.79999999999995,15.0,13.0,5.19
,84,179,141,181,2024-02-23 16:36:08,16.0,6907.83,3.533,5.0,437594957.0,-53166331.0,3.533,191.0,78.79999999999995,78.79999999999995,15.0,13.0,4.66
,0,179,142,0,2024-02-23 16:36:09,16.0,6911.89,3.909,5.0,437594684.0,-53166757.0,3.909,190.0,78.60000000000002,78.60000000000002,15.0,13.0,3.71
,0,179,141,0,2024-02-23 16:36:10,16.0,6916.63,4.433,5.0,437594463.0,-53167328.0,4.433,188.0,78.39999999999998,78.39999999999998,15.0,13.0,2.38
,0,179,140,0,2024-02-23 16:36:11,16.0,6921.98,5.015,5.0,437594333.0,-53168017.0,5.015,185.0,78.0,78.0,15.0,13.0,0.31
,0,179,139,0,2024-02-23 16:36:12,16.0,6928.01,5.543,5.0,437594190.0,-53168800.0,5.543,183.0,77.60000000000002,77.60000000000002,15.0,13.0,-1.05
,0,179,137,0,2024-02-23 16:36:13,16.0,6934.72,6.195,5.0,437593982.0,-53169664.0,6.195,180.0,77.39999999999998,77.39999999999998,15.0,14.0,-2.59
,0,179,136,0,2024-02-23 16:36:14,16.0,6941.68,6.695,5.0,437593703.0,-53170522.0,6.695,178.0,76.79999999999995,76.79999999999995,15.0,14.0,-4.13
,0,179,135,0,2024-02-23 16:36:15,16.0,6948.67,6.933,5.0,437593280.0,-53171278.0,6.933,175.0,76.39999999999998,76.39999999999998,15.0,14.0,-5.25
,0,179,134,0,2024-02-23 16:36:16,16.0,6955.97,7.039,5.0,437592726.0,-53171964.0,7.039,173.0,76.20000000000005,76.20000000000005,15.0,15.0,-5.78
,0,179,134,0,2024-02-23 16:36:17,16.0,6963.35,7.047,4.0,437592134.0,-53172628.0,7.047,170.0,76.0,76.0,15.0,15.0,-5.7
,0,179,133,0,2024-02-23 16:36:18,16.0,6970.4,6.892,4.0,437591646.0,-53173333.0,6.892,168.0,75.79999999999995,75.79999999999995,15.0,16.0,-5.22
,0,179,135,0,2024-02-23 16:36:19,16.0,6976.94,6.778,4.0,437591341.0,-53174104.0,6.778,165.0,75.60000000000002,75.60000000000002,15.0,16.0,-4.66
,0,179,140,0,2024-02-23 16:36:20,16.0,6982.87,6.374,4.0,437591271.0,-53174872.0,6.374,163.0,75.39999999999998,75.39999999999998,15.0,16.0,-4.03
,91,179,139,116,2024-02-23 16:36:21,16.0,6988.59,5.804,5.0,437591395.0,-53175618.0,5.804,172.0,75.39999999999998,75.39999999999998,15.0,16.0,-3.42
,90,180,139,175,2024-02-23 16:36:22,16.0,6994.21,5.48,5.0,437591577.0,-53176330.0,5.48,169.0,75.20000000000005,75.20000000000005,15.0,16.0,-2.89
,87,180,139,160,2024-02-23 16:36:23,16.0,6999.62,5.33,5.0,437591758.0,-53177013.0,5.33,173.0,75.0,75.0,15.0,17.0,-2.44
,87,180,139,159,2024-02-23 16:36:24,16.0,7004.84,5.202,5.0,437591941.0,-53177679.0,5.202,169.0,74.79999999999995,74.79999999999995,15.0,17.0,-2.25
,85,180,139,165,2024-02-23 16:36:25,16.0,7010.03,5.112,6.0,437592150.0,-53178326.0,5.112,179.0,74.79999999999995,74.79999999999995,15.0,17.0,-2.23
,86,180,140,175,2024-02-23 16:36:26,16.0,7015.09,5.263,6.0,437592351.0,-53178950.0,5.263,174.0,74.60000000000002,74.60000000000002,15.0,17.0,-2.24
,86,180,139,178,2024-02-23 16:36:27,16.0,7020.11,5.33,6.0,437592533.0,-53179577.0,5.33,172.0,74.60000000000002,74.60000000000002,15.0,17.0,-2.23
,84,181,139,153,2024-02-23 16:36:28,16.0,7025.13,5.201,6.0,437592689.0,-53180215.0,5.201,178.0,74.60000000000002,74.60000000000002,15.0,17.0,-2.12
,86,181,138,154,2024-02-23 16:36:29,16.0,7030.2,5.112,6.0,437592852.0,-53180861.0,5.112,178.0,74.60000000000002,74.60000000000002,15.0,17.0,-1.96
,87,181,138,181,2024-02-23 16:36:30,16.0,7035.27,5.003,6.0,437593007.0,-53181515.0,5.003,172.0,74.60000000000002,74.60000000000002,15.0,17.0,-1.68
,87,181,137,191,2024-02-23 16:36:31,16.0,7040.24,4.936,6.0,437593117.0,-53182160.0,4.936,171.0,74.60000000000002,74.60000000000002,15.0,17.0,-1.28
,89,181,137,168,2024-02-23 16:36:32,16.0,7045.26,4.93,6.0,437593209.0,-53182820.0,4.93,174.0,74.60000000000002,74.60000000000002,15.0,17.0,-0.18
,84,181,136,150,2024-02-23 16:36:33,16.0,7050.35,4.925,6.0,437593273.0,-53183495.0,4.925,172.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,86,182,136,161,2024-02-23 16:36:34,16.0,7055.35,4.92,6.0,437593293.0,-53184159.0,4.92,165.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,87,182,136,184,2024-02-23 16:36:35,16.0,7060.28,4.912,5.0,437593293.0,-53184818.0,4.912,172.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,86,182,136,192,2024-02-23 16:36:36,16.0,7065.26,4.913,5.0,437593293.0,-53185485.0,4.913,172.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,86,182,136,193,2024-02-23 16:36:37,16.0,7070.32,4.921,5.0,437593293.0,-53186160.0,4.921,177.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,87,182,137,191,2024-02-23 16:36:38,16.0,7075.33,4.931,5.0,437593293.0,-53186828.0,4.931,173.0,74.20000000000005,74.20000000000005,15.0,17.0,0.0
,85,183,137,192,2024-02-23 16:36:39,16.0,7080.27,4.936,5.0,437593319.0,-53187484.0,4.936,173.0,74.20000000000005,74.20000000000005,15.0,17.0,0.0
,88,183,137,198,2024-02-23 16:36:40,16.0,7085.19,4.93,5.0,437593364.0,-53188140.0,4.93,172.0,74.20000000000005,74.20000000000005,15.0,17.0,0.0
,86,183,137,208,2024-02-23 16:36:41,16.0,7090.1,4.909,5.0,437593410.0,-53188794.0,4.909,182.0,74.20000000000005,74.20000000000005,15.0,17.0,0.0
,86,183,137,185,2024-02-23 16:36:42,16.0,7094.98,4.888,5.0,437593481.0,-53189438.0,4.888,173.0,74.20000000000005,74.20000000000005,15.0,17.0,0.0
,87,183,137,172,2024-02-23 16:36:43,16.0,7099.89,4.89,5.0,437593546.0,-53190087.0,4.89,169.0,74.20000000000005,74.20000000000005,15.0,17.0,0.0
,86,183,137,147,2024-02-23 16:36:44,16.0,7104.79,4.897,5.0,437593566.0,-53190737.0,4.897,180.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,88,184,137,137,2024-02-23 16:36:45,16.0,7109.79,4.897,5.0,437593540.0,-53191403.0,4.897,189.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,86,184,136,182,2024-02-23 16:36:46,16.0,7114.73,4.92,5.0,437593520.0,-53192062.0,4.92,171.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,87,184,136,220,2024-02-23 16:36:47,16.0,7119.68,4.936,5.0,437593546.0,-53192723.0,4.936,178.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,88,184,135,209,2024-02-23 16:36:48,16.0,7124.87,4.936,5.0,437593618.0,-53193410.0,4.936,178.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,87,184,135,196,2024-02-23 16:36:49,16.0,7130.06,4.936,5.0,437593709.0,-53194093.0,4.936,175.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,90,185,135,199,2024-02-23 16:36:50,16.0,7135.2,4.957,5.0,437593800.0,-53194771.0,4.957,174.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,89,185,137,176,2024-02-23 16:36:51,16.0,7140.23,4.983,5.0,437593839.0,-53195437.0,4.983,170.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,87,185,138,140,2024-02-23 16:36:52,16.0,7145.31,5.012,6.0,437593839.0,-53196117.0,5.012,174.0,74.79999999999995,74.79999999999995,15.0,17.0,0.0
,87,185,138,131,2024-02-23 16:36:53,16.0,7150.17,5.028,6.0,437593839.0,-53196765.0,5.028,164.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,91,185,139,128,2024-02-23 16:36:54,16.0,7154.98,5.028,6.0,437593787.0,-53197402.0,5.028,173.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,90,185,139,129,2024-02-23 16:36:55,16.0,7160.04,5.028,5.0,437593695.0,-53198072.0,5.028,175.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,88,185,140,144,2024-02-23 16:36:56,16.0,7165.23,5.039,5.0,437593631.0,-53198761.0,5.039,172.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,90,186,140,155,2024-02-23 16:36:57,16.0,7170.36,5.047,5.0,437593585.0,-53199443.0,5.047,185.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,91,186,140,174,2024-02-23 16:36:58,16.0,7175.46,5.047,5.0,437593540.0,-53200119.0,5.047,174.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,86,186,140,173,2024-02-23 16:36:59,16.0,7180.44,5.063,5.0,437593494.0,-53200782.0,5.063,177.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,91,186,141,161,2024-02-23 16:37:00,16.0,7185.39,5.069,5.0,437593449.0,-53201439.0,5.069,162.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,87,186,141,149,2024-02-23 16:37:01,16.0,7190.34,5.064,5.0,437593403.0,-53202096.0,5.064,180.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,92,186,141,156,2024-02-23 16:37:02,16.0,7195.28,5.064,5.0,437593358.0,-53202754.0,5.064,169.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,87,187,141,152,2024-02-23 16:37:03,16.0,7200.29,5.07,5.0,437593338.0,-53203422.0,5.07,177.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,88,187,141,138,2024-02-23 16:37:04,16.0,7205.43,5.075,5.0,437593338.0,-53204107.0,5.075,175.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,91,187,141,132,2024-02-23 16:37:05,16.0,7210.65,5.069,5.0,437593312.0,-53204804.0,5.069,181.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,91,187,141,125,2024-02-23 16:37:06,16.0,7215.81,5.07,5.0,437593267.0,-53205491.0,5.07,168.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,88,187,140,120,2024-02-23 16:37:07,16.0,7220.89,5.069,5.0,437593221.0,-53206166.0,5.069,172.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,90,187,140,151,2024-02-23 16:37:08,16.0,7226.03,5.07,5.0,437593202.0,-53206850.0,5.07,173.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,90,187,139,190,2024-02-23 16:37:09,16.0,7231.25,5.075,5.0,437593202.0,-53207545.0,5.075,169.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,87,188,139,234,2024-02-23 16:37:10,16.0,7236.57,5.085,5.0,437593202.0,-53208254.0,5.085,174.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,90,188,139,218,2024-02-23 16:37:11,16.0,7241.85,5.103,6.0,437593202.0,-53208962.0,5.103,179.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,88,188,140,198,2024-02-23 16:37:12,16.0,7246.88,5.116,5.0,437593228.0,-53209632.0,5.116,173.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,86,188,143,202,2024-02-23 16:37:13,16.0,7251.8,5.119,5.0,437593299.0,-53210284.0,5.119,172.0,74.79999999999995,74.79999999999995,15.0,17.0,0.0
,88,189,142,220,2024-02-23 16:37:14,16.0,7256.87,5.115,5.0,437593364.0,-53210955.0,5.115,181.0,74.79999999999995,74.79999999999995,15.0,17.0,0.0
,87,189,142,213,2024-02-23 16:37:15,16.0,7261.94,5.111,5.0,437593462.0,-53211621.0,5.111,175.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,86,189,141,199,2024-02-23 16:37:16,16.0,7266.95,5.116,5.0,437593573.0,-53212279.0,5.116,175.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,88,189,141,172,2024-02-23 16:37:17,16.0,7272.04,5.119,6.0,437593664.0,-53212950.0,5.119,175.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,89,189,141,163,2024-02-23 16:37:18,16.0,7277.15,5.119,6.0,437593729.0,-53213621.0,5.119,179.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,90,189,141,136,2024-02-23 16:37:19,16.0,7282.13,5.094,6.0,437593722.0,-53214282.0,5.094,166.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,86,190,141,137,2024-02-23 16:37:20,16.0,7287.06,5.064,6.0,437593624.0,-53214932.0,5.064,180.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,84,190,140,165,2024-02-23 16:37:21,16.0,7291.99,5.056,6.0,437593540.0,-53215579.0,5.056,174.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,86,190,140,185,2024-02-23 16:37:22,16.0,7296.94,5.056,6.0,437593494.0,-53216235.0,5.056,176.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,90,190,140,233,2024-02-23 16:37:23,16.0,7301.95,5.035,5.0,437593501.0,-53216900.0,5.035,170.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,84,190,140,258,2024-02-23 16:37:24,15.0,7306.92,5.004,5.0,437593598.0,-53217553.0,5.004,161.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,40,191,138,255,2024-02-23 16:37:25,15.0,7311.89,4.969,5.0,437593709.0,-53218202.0,4.969,156.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,79,191,139,163,2024-02-23 16:37:26,15.0,7316.55,4.953,5.0,437593800.0,-53218815.0,4.953,184.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,87,191,138,84,2024-02-23 16:37:27,15.0,7320.99,4.953,5.0,437593865.0,-53219404.0,4.953,174.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,84,191,138,265,2024-02-23 16:37:28,15.0,7325.7,4.953,5.0,437593937.0,-53220023.0,4.953,166.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,88,191,138,311,2024-02-23 16:37:29,15.0,7330.6,4.953,5.0,437594002.0,-53220672.0,4.953,173.0,74.39999999999998,74.39999999999998,15.0,17.0,0.0
,91,192,138,249,2024-02-23 16:37:30,15.0,7335.6,4.953,5.0,437594047.0,-53221338.0,4.953,171.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
,82,192,138,231,2024-02-23 16:37:31,15.0,7340.5,4.969,5.0,437594093.0,-53221989.0,4.969,185.0,74.60000000000002,74.60000000000002,15.0,17.0,0.0
