battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,enhanced_altitude,ascent,descent,grade
,285,3705.3,1.704,5,163,438361702,-53176110,1.704,2023-06-21 17:48:56,29.0,157.39999999999998,157.39999999999998,156.0,15.0,8.4
,285,3706.95,1.703,5,164,438361795,-53176271,1.703,2023-06-21 17:48:57,29.0,157.39999999999998,157.39999999999998,156.0,15.0,8.4
,285,3708.62,1.703,5,162,438361889,-53176452,1.703,2023-06-21 17:48:58,29.0,157.60000000000002,157.60000000000002,157.0,15.0,8.33
,285,3710.31,1.703,5,163,438362022,-53176629,1.703,2023-06-21 17:48:59,29.0,157.79999999999995,157.79999999999995,157.0,15.0,8.24
,286,3711.82,1.675,5,163,438362158,-53176764,1.675,2023-06-21 17:49:00,29.0,158.0,158.0,157.0,15.0,8.16
,286,3713.34,1.592,6,165,438362249,-53176906,1.592,2023-06-21 17:49:01,29.0,158.20000000000005,158.20000000000005,157.0,15.0,8.13
,286,3715.02,1.591,6,164,438362388,-53177070,1.591,2023-06-21 17:49:02,29.0,158.20000000000005,158.20000000000005,157.0,15.0,8.13
,287,3716.59,1.564,6,164,438362476,-53177224,1.564,2023-06-21 17:49:03,29.0,158.39999999999998,158.39999999999998,157.0,15.0,8.2
,287,3718.46,1.564,5,165,438362658,-53177401,1.564,2023-06-21 17:49:04,29.0,158.60000000000002,158.60000000000002,158.0,15.0,8.35
,287,3720.08,1.564,5,166,438362749,-53177582,1.564,2023-06-21 17:49:05,29.0,158.79999999999995,158.79999999999995,158.0,15.0,8.57
,287,3721.48,1.508,5,165,438362840,-53177720,1.508,2023-06-21 17:49:06,29.0,159.0,159.0,158.0,15.0,8.82
,288,3722.93,1.508,5,166,438362937,-53177867,1.508,2023-06-21 17:49:07,29.0,159.20000000000005,159.20000000000005,158.0,15.0,9.09
,288,3724.4,1.5,5,166,438363068,-53177999,1.5,2023-06-21 17:49:08,29.0,159.39999999999998,159.39999999999998,158.0,15.0,9.39
,288,3726.02,1.508,5,167,438363159,-53178157,1.508,2023-06-21 17:49:09,29.0,159.60000000000002,159.60000000000002,158.0,15.0,9.68
,289,3727.47,1.472,5,166,438363255,-53178299,1.472,2023-06-21 17:49:10,29.0,159.60000000000002,159.60000000000002,159.0,15.0,9.91
,289,3728.9,1.473,6,167,438363390,-53178419,1.473,2023-06-21 17:49:11,29.0,159.79999999999995,159.79999999999995,159.0,15.0,10.05
,289,3730.31,1.5,5,166,438363483,-53178562,1.5,2023-06-21 17:49:12,29.0,160.0,160.0,159.0,15.0,10.04
,290,3732.03,1.5,5,165,438363617,-53178719,1.5,2023-06-21 17:49:13,29.0,160.20000000000005,160.20000000000005,159.0,15.0,9.9
,290,3733.7,1.499,5,165,438363757,-53178882,1.499,2023-06-21 17:49:14,29.0,160.20000000000005,160.20000000000005,159.0,15.0,9.65
80.0,290,3735.42,1.472,5,163,438363891,-53179056,1.472,2023-06-21 17:49:15,29.0,160.39999999999998,160.39999999999998,159.0,15.0,9.35
,290,3736.84,1.47,5,164,438363982,-53179175,1.47,2023-06-21 17:49:16,29.0,160.60000000000002,160.60000000000002,160.0,15.0,9.06
,291,3738.43,1.417,5,163,438364113,-53179311,1.417,2023-06-21 17:49:17,29.0,160.79999999999995,160.79999999999995,160.0,15.0,8.85
,291,3739.56,1.417,5,164,438364208,-53179440,1.417,2023-06-21 17:49:18,29.0,160.79999999999995,160.79999999999995,160.0,15.0,8.8
,291,3741.09,1.424,5,164,438364254,-53179616,1.424,2023-06-21 17:49:19,29.0,161.0,161.0,160.0,15.0,8.85
,292,3742.74,1.409,5,163,438364344,-53179813,1.409,2023-06-21 17:49:20,29.0,161.20000000000005,161.20000000000005,160.0,15.0,8.96
,292,3744.19,1.425,5,163,438364390,-53179996,1.425,2023-06-21 17:49:21,29.0,161.39999999999998,161.39999999999998,160.0,15.0,9.09
,292,3745.86,1.432,5,164,438364482,-53180195,1.432,2023-06-21 17:49:22,29.0,161.39999999999998,161.39999999999998,160.0,15.0,9.17
,292,3747.45,1.593,5,163,438364571,-53180367,1.593,2023-06-21 17:49:23,29.0,161.60000000000002,161.60000000000002,161.0,15.0,9.2
,293,3749.12,1.664,5,164,438364708,-53180549,1.664,2023-06-21 17:49:24,29.0,161.79999999999995,161.79999999999995,161.0,15.0,9.17
,293,3750.66,1.555,5,162,438364756,-53180731,1.555,2023-06-21 17:49:25,29.0,161.79999999999995,161.79999999999995,161.0,15.0,9.09
,293,3752.11,1.467,5,163,438364842,-53180899,1.467,2023-06-21 17:49:26,29.0,162.0,162.0,161.0,15.0,8.97
,294,3753.6,1.49,5,162,438364983,-53181025,1.49,2023-06-21 17:49:27,29.0,162.20000000000005,162.20000000000005,161.0,15.0,8.85
,294,3755.01,1.491,5,162,438365076,-53181168,1.491,2023-06-21 17:49:28,29.0,162.39999999999998,162.39999999999998,161.0,15.0,8.81
,294,3756.81,1.741,4,162,438365208,-53181339,1.741,2023-06-21 17:49:29,29.0,162.60000000000002,162.60000000000002,161.0,15.0,8.84
,294,3758.82,1.97,4,162,438365346,-53181543,1.97,2023-06-21 17:49:30,29.0,162.60000000000002,162.60000000000002,162.0,15.0,8.89
,295,3760.5,1.725,4,162,438365436,-53181745,1.725,2023-06-21 17:49:31,29.0,162.79999999999995,162.79999999999995,162.0,15.0,8.93
,295,3762.33,1.817,4,162,438365482,-53181984,1.817,2023-06-21 17:49:32,29.0,163.0,163.0,162.0,15.0,8.84
,295,3763.93,1.625,4,160,438365530,-53182183,1.625,2023-06-21 17:49:33,29.0,163.20000000000005,163.20000000000005,162.0,15.0,8.56
,295,3765.54,1.613,4,162,438365620,-53182357,1.613,2023-06-21 17:49:34,29.0,163.39999999999998,163.39999999999998,162.0,15.0,8.22
,296,3767.15,1.615,4,162,438365710,-53182537,1.615,2023-06-21 17:49:35,29.0,163.39999999999998,163.39999999999998,162.0,15.0,8.01
,296,3768.67,1.556,4,162,438365803,-53182697,1.556,2023-06-21 17:49:36,29.0,163.60000000000002,163.60000000000002,163.0,15.0,7.98
,296,3770.25,1.582,5,162,438365936,-53182853,1.582,2023-06-21 17:49:37,29.0,163.79999999999995,163.79999999999995,163.0,15.0,8.19
,297,3771.97,1.693,5,163,438366028,-53183059,1.693,2023-06-21 17:49:38,29.0,164.0,164.0,163.0,15.0,8.6
,297,3773.68,1.715,5,163,438366075,-53183273,1.715,2023-06-21 17:49:39,29.0,164.20000000000005,164.20000000000005,163.0,15.0,9.11
,297,3775.23,1.577,5,163,438366167,-53183457,1.577,2023-06-21 17:49:40,29.0,164.39999999999998,164.39999999999998,163.0,15.0,9.53
,297,3776.62,1.536,5,162,438366257,-53183614,1.536,2023-06-21 17:49:41,29.0,164.60000000000002,164.60000000000002,163.0,15.0,9.82
,298,3778.1,1.538,5,164,438366346,-53183770,1.538,2023-06-21 17:49:42,29.0,164.79999999999995,164.79999999999995,164.0,15.0,9.97
,298,3779.8,1.661,5,162,438366438,-53183974,1.661,2023-06-21 17:49:43,29.0,165.0,165.0,164.0,15.0,10.05
,298,3781.46,1.658,5,164,438366485,-53184173,1.658,2023-06-21 17:49:44,29.0,165.20000000000005,165.20000000000005,164.0,15.0,10.18
,299,3783.13,1.671,5,164,438366576,-53184372,1.671,2023-06-21 17:49:45,29.0,165.39999999999998,165.39999999999998,164.0,15.0,10.41
,299,3784.75,1.633,5,164,438366667,-53184548,1.633,2023-06-21 17:49:46,29.0,165.60000000000002,165.60000000000002,164.0,15.0,10.71
,299,3786.24,1.553,5,164,438366758,-53184705,1.553,2023-06-21 17:49:47,29.0,165.79999999999995,165.79999999999995,165.0,15.0,11.0
,299,3788.01,1.722,5,163,438366895,-53184885,1.722,2023-06-21 17:49:48,29.0,166.0,166.0,165.0,15.0,11.22
,300,3789.61,1.625,5,162,438366985,-53185065,1.625,2023-06-21 17:49:49,29.0,166.20000000000005,166.20000000000005,165.0,15.0,11.33
,300,3791.28,1.658,5,163,438367074,-53185265,1.658,2023-06-21 17:49:50,29.0,166.39999999999998,166.39999999999998,165.0,15.0,11.34
,300,3792.86,1.607,5,163,438367122,-53185463,1.607,2023-06-21 17:49:51,29.0,166.60000000000002,166.60000000000002,166.0,15.0,11.29
,301,3794.2,1.564,5,164,438367208,-53185614,1.564,2023-06-21 17:49:52,29.0,166.79999999999995,166.79999999999995,166.0,15.0,11.25
,301,3795.75,1.564,4,164,438367303,-53185779,1.564,2023-06-21 17:49:53,29.0,167.0,167.0,166.0,15.0,11.23
,301,3797.5,1.575,4,164,438367439,-53185956,1.575,2023-06-21 17:49:54,29.0,167.20000000000005,167.20000000000005,166.0,15.0,11.24
,301,3799.13,1.575,4,163,438367531,-53186139,1.575,2023-06-21 17:49:55,29.0,167.39999999999998,167.39999999999998,166.0,15.0,11.25
,302,3800.5,1.564,4,162,438367619,-53186293,1.564,2023-06-21 17:49:56,29.0,167.60000000000002,167.60000000000002,167.0,15.0,11.27
,302,3802.15,1.564,4,162,438367712,-53186455,1.564,2023-06-21 17:49:57,29.0,167.79999999999995,167.79999999999995,167.0,15.0,11.3
,302,3803.82,1.564,4,165,438367852,-53186612,1.564,2023-06-21 17:49:58,29.0,168.0,168.0,167.0,15.0,11.36
,303,3805.55,1.564,4,164,438367987,-53186769,1.564,2023-06-21 17:49:59,29.0,168.39999999999998,168.39999999999998,167.0,15.0,11.47
,303,3807.02,1.564,4,166,438368119,-53186906,1.564,2023-06-21 17:50:00,29.0,168.60000000000002,168.60000000000002,167.0,15.0,11.59
,303,3808.73,1.592,4,165,438368258,-53187048,1.592,2023-06-21 17:50:01,29.0,168.79999999999995,168.79999999999995,168.0,15.0,11.72
,303,3810.43,1.592,4,165,438368347,-53187226,1.592,2023-06-21 17:50:02,29.0,169.0,169.0,168.0,15.0,11.9
,304,3812.22,1.592,4,167,438368534,-53187351,1.592,2023-06-21 17:50:03,29.0,169.20000000000005,169.20000000000005,168.0,15.0,12.11
,304,3813.98,1.592,4,166,438368669,-53187511,1.592,2023-06-21 17:50:04,29.0,169.39999999999998,169.39999999999998,168.0,15.0,12.31
,304,3815.5,1.592,4,166,438368761,-53187672,1.592,2023-06-21 17:50:05,29.0,169.60000000000002,169.60000000000002,168.0,15.0,12.48
,305,3817.11,1.592,4,168,438368851,-53187847,1.592,2023-06-21 17:50:06,29.0,169.79999999999995,169.79999999999995,169.0,15.0,12.59
,305,3818.44,1.592,4,167,438368938,-53187998,1.592,2023-06-21 17:50:07,29.0,170.20000000000005,170.20000000000005,169.0,15.0,12.66
,305,3820.07,1.592,4,168,438369029,-53188180,1.592,2023-06-21 17:50:08,29.0,170.39999999999998,170.39999999999998,169.0,15.0,12.7
,305,3821.73,1.611,4,169,438369123,-53188360,1.611,2023-06-21 17:50:09,29.0,170.60000000000002,170.60000000000002,169.0,15.0,12.75
,306,3823.29,1.592,4,168,438369261,-53188507,1.592,2023-06-21 17:50:10,29.0,170.79999999999995,170.79999999999995,170.0,15.0,12.83
,306,3824.79,1.611,4,168,438369350,-53188680,1.611,2023-06-21 17:50:11,29.0,171.0,171.0,170.0,15.0,12.9
,306,3826.56,1.59,4,170,438369445,-53188858,1.59,2023-06-21 17:50:12,29.0,171.20000000000005,171.20000000000005,170.0,15.0,12.94
,307,3827.97,1.555,4,169,438369580,-53188976,1.555,2023-06-21 17:50:13,29.0,171.60000000000002,171.60000000000002,170.0,15.0,12.95
,307,3829.5,1.537,5,169,438369716,-53189120,1.537,2023-06-21 17:50:14,29.0,171.79999999999995,171.79999999999995,171.0,15.0,12.87
,307,3831.04,1.556,5,170,438369808,-53189283,1.556,2023-06-21 17:50:15,29.0,172.0,172.0,171.0,15.0,12.74
,308,3832.66,1.557,5,170,438369898,-53189459,1.557,2023-06-21 17:50:16,29.0,172.20000000000005,172.20000000000005,171.0,15.0,12.62
,308,3834.36,1.591,4,170,438369986,-53189653,1.591,2023-06-21 17:50:17,29.0,172.39999999999998,172.39999999999998,171.0,15.0,12.51
,308,3835.86,1.556,4,170,438370031,-53189847,1.556,2023-06-21 17:50:18,29.0,172.60000000000002,172.60000000000002,171.0,15.0,12.49
,309,3837.37,1.536,4,172,438370031,-53190048,1.536,2023-06-21 17:50:19,29.0,172.79999999999995,172.79999999999995,172.0,15.0,12.6
,309,3838.97,1.509,5,171,438370080,-53190255,1.509,2023-06-21 17:50:20,29.0,173.0,173.0,172.0,15.0,12.74
,309,3840.57,1.536,5,172,438370168,-53190447,1.536,2023-06-21 17:50:21,29.0,173.39999999999998,173.39999999999998,172.0,15.0,12.86
,309,3842.08,1.536,5,171,438370258,-53190626,1.536,2023-06-21 17:50:22,29.0,173.60000000000002,173.60000000000002,172.0,15.0,12.94
,310,3843.76,1.556,4,171,438370351,-53190808,1.556,2023-06-21 17:50:23,29.0,173.79999999999995,173.79999999999995,173.0,15.0,12.97
,310,3845.4,1.564,4,173,438370442,-53191005,1.564,2023-06-21 17:50:24,29.0,174.0,174.0,173.0,15.0,12.88
,310,3846.98,1.564,4,174,438370534,-53191188,1.564,2023-06-21 17:50:25,29.0,174.20000000000005,174.20000000000005,173.0,15.0,12.8
,311,3848.57,1.564,4,172,438370581,-53191386,1.564,2023-06-21 17:50:26,29.0,174.39999999999998,174.39999999999998,173.0,15.0,12.81
,311,3850.22,1.563,4,173,438370670,-53191584,1.563,2023-06-21 17:50:27,29.0,174.60000000000002,174.60000000000002,173.0,15.0,12.76
,311,3851.77,1.537,4,172,438370718,-53191769,1.537,2023-06-21 17:50:28,29.0,174.79999999999995,174.79999999999995,174.0,15.0,12.74
,312,3853.36,1.564,4,174,438370807,-53191969,1.564,2023-06-21 17:50:29,29.0,175.0,175.0,174.0,15.0,12.78
,312,3855.17,1.576,4,174,438370852,-53192205,1.576,2023-06-21 17:50:30,29.0,175.20000000000005,175.20000000000005,174.0,15.0,12.78
,312,3856.63,1.611,4,174,438370898,-53192383,1.611,2023-06-21 17:50:31,29.0,175.39999999999998,175.39999999999998,174.0,15.0,12.74
,313,3858.36,1.611,4,173,438370943,-53192606,1.611,2023-06-21 17:50:32,29.0,175.79999999999995,175.79999999999995,175.0,15.0,12.64
,313,3860.16,1.611,4,174,438370988,-53192835,1.611,2023-06-21 17:50:33,29.0,176.0,176.0,175.0,15.0,12.49
,313,3861.62,1.611,4,172,438371034,-53193019,1.611,2023-06-21 17:50:34,29.0,176.20000000000005,176.20000000000005,175.0,15.0,12.3
,313,3863.31,1.611,4,173,438371080,-53193237,1.611,2023-06-21 17:50:35,29.0,176.39999999999998,176.39999999999998,175.0,15.0,12.21
,314,3864.79,1.611,4,175,438371124,-53193428,1.611,2023-06-21 17:50:36,29.0,176.60000000000002,176.60000000000002,175.0,15.0,12.27
,314,3866.1,1.611,4,175,438371169,-53193597,1.611,2023-06-21 17:50:37,29.0,176.79999999999995,176.79999999999995,176.0,15.0,12.34
,314,3867.74,1.611,4,174,438371169,-53193817,1.611,2023-06-21 17:50:38,29.0,177.20000000000005,177.20000000000005,176.0,15.0,12.45
,315,3869.08,1.61,4,175,438371167,-53193992,1.61,2023-06-21 17:50:39,29.0,177.39999999999998,177.39999999999998,176.0,15.0,12.6
,315,3870.64,1.583,4,174,438371121,-53194194,1.583,2023-06-21 17:50:40,29.0,177.60000000000002,177.60000000000002,176.0,15.0,12.78
,315,3872.34,1.583,4,175,438371075,-53194412,1.583,2023-06-21 17:50:41,29.0,177.79999999999995,177.79999999999995,177.0,15.0,12.98
,316,3874.05,1.582,4,174,438370987,-53194626,1.582,2023-06-21 17:50:42,29.0,178.20000000000005,178.20000000000005,177.0,15.0,13.2
,316,3875.55,1.519,4,174,438370987,-53194821,1.519,2023-06-21 17:50:43,29.0,178.39999999999998,178.39999999999998,177.0,15.0,13.5
,316,3876.97,1.519,4,175,438370989,-53195006,1.519,2023-06-21 17:50:44,29.0,178.79999999999995,178.79999999999995,177.0,15.0,13.94
,317,3878.66,1.519,5,179,438371035,-53195229,1.519,2023-06-21 17:50:45,29.0,179.0,179.0,178.0,15.0,14.5
,317,3880.2,1.521,5,181,438371080,-53195422,1.521,2023-06-21 17:50:46,29.0,179.39999999999998,179.39999999999998,178.0,15.0,15.17
,317,3881.8,1.584,5,181,438371169,-53195623,1.584,2023-06-21 17:50:47,29.0,179.60000000000002,179.60000000000002,178.0,15.0,15.85
,318,3883.62,1.61,5,178,438371170,-53195861,1.61,2023-06-21 17:50:48,29.0,180.0,180.0,179.0,15.0,16.53
,318,3885.24,1.584,5,178,438371214,-53196075,1.584,2023-06-21 17:50:49,29.0,180.20000000000005,180.20000000000005,179.0,15.0,17.2
,318,3886.95,1.659,5,180,438371218,-53196303,1.659,2023-06-21 17:50:50,29.0,180.60000000000002,180.60000000000002,179.0,15.0,17.71
,319,3888.73,1.666,4,180,438371309,-53196517,1.666,2023-06-21 17:50:51,29.0,180.79999999999995,180.79999999999995,179.0,15.0,17.95
,319,3890.28,1.658,4,179,438371399,-53196703,1.658,2023-06-21 17:50:52,29.0,181.20000000000005,181.20000000000005,180.0,15.0,17.89
,319,3891.95,1.658,4,179,438371442,-53196917,1.658,2023-06-21 17:50:53,29.0,181.39999999999998,181.39999999999998,180.0,15.0,17.63
,319,3893.59,1.658,4,180,438371442,-53197134,1.658,2023-06-21 17:50:54,29.0,181.79999999999995,181.79999999999995,180.0,15.0,17.23
,320,3895.25,1.66,4,180,438371444,-53197357,1.66,2023-06-21 17:50:55,29.0,182.0,182.0,181.0,15.0,16.75
,320,3896.79,1.693,4,180,438371487,-53197558,1.693,2023-06-21 17:50:56,29.0,182.20000000000005,182.20000000000005,181.0,15.0,16.23
,320,3898.57,1.675,4,180,438371490,-53197795,1.675,2023-06-21 17:50:57,29.0,182.60000000000002,182.60000000000002,181.0,15.0,15.71
,321,3900.07,1.674,4,181,438371535,-53197992,1.674,2023-06-21 17:50:58,29.0,182.79999999999995,182.79999999999995,182.0,15.0,15.24
,321,3901.8,1.658,4,180,438371582,-53198208,1.658,2023-06-21 17:50:59,29.0,183.0,183.0,182.0,15.0,14.88
,321,3903.45,1.656,4,179,438371671,-53198407,1.656,2023-06-21 17:51:00,29.0,183.39999999999998,183.39999999999998,182.0,15.0,14.6
,322,3905.04,1.611,4,180,438371717,-53198607,1.611,2023-06-21 17:51:01,29.0,183.60000000000002,183.60000000000002,182.0,15.0,14.42
,322,3906.67,1.611,4,181,438371761,-53198822,1.611,2023-06-21 17:51:02,29.0,184.0,184.0,183.0,15.0,14.32
,322,3908.26,1.603,4,179,438371806,-53199028,1.603,2023-06-21 17:51:03,29.0,184.20000000000005,184.20000000000005,183.0,15.0,14.31
,323,3909.77,1.603,4,181,438371809,-53199224,1.603,2023-06-21 17:51:04,29.0,184.39999999999998,184.39999999999998,183.0,15.0,14.39
,323,3911.26,1.603,4,181,438371851,-53199421,1.603,2023-06-21 17:51:05,29.0,184.60000000000002,184.60000000000002,183.0,15.0,14.49
,323,3912.73,1.603,4,182,438371851,-53199618,1.603,2023-06-21 17:51:06,29.0,185.0,185.0,184.0,15.0,14.63
,324,3914.21,1.603,4,179,438371853,-53199815,1.603,2023-06-21 17:51:07,29.0,185.20000000000005,185.20000000000005,184.0,15.0,14.84
,324,3915.97,1.605,4,179,438371899,-53200042,1.605,2023-06-21 17:51:08,29.0,185.60000000000002,185.60000000000002,184.0,15.0,15.04
,324,3917.8,1.658,4,180,438371942,-53200282,1.658,2023-06-21 17:51:09,29.0,185.79999999999995,185.79999999999995,184.0,15.0,15.14
,325,3919.6,1.647,4,179,438371942,-53200523,1.647,2023-06-21 17:51:10,29.0,186.0,186.0,185.0,15.0,15.1
,325,3921.21,1.647,4,181,438371942,-53200735,1.647,2023-06-21 17:51:11,29.0,186.20000000000005,186.20000000000005,185.0,15.0,14.98
,325,3922.71,1.645,4,179,438371945,-53200934,1.645,2023-06-21 17:51:12,29.0,186.60000000000002,186.60000000000002,185.0,15.0,14.78
,326,3924.11,1.605,4,179,438371990,-53201117,1.605,2023-06-21 17:51:13,29.0,186.79999999999995,186.79999999999995,186.0,15.0,14.51
,326,3925.6,1.639,4,180,438372035,-53201309,1.639,2023-06-21 17:51:14,29.0,187.0,187.0,186.0,15.0,14.22
,326,3927.26,1.638,4,179,438372079,-53201529,1.638,2023-06-21 17:51:15,29.0,187.20000000000005,187.20000000000005,186.0,15.0,13.93
,327,3928.76,1.605,4,180,438372079,-53201729,1.605,2023-06-21 17:51:16,29.0,187.60000000000002,187.60000000000002,186.0,15.0,13.67
,327,3930.11,1.639,4,179,438372079,-53201906,1.639,2023-06-21 17:51:17,29.0,187.79999999999995,187.79999999999995,187.0,15.0,13.46
,327,3931.61,1.639,4,180,438372081,-53202105,1.639,2023-06-21 17:51:18,29.0,188.0,188.0,187.0,15.0,13.24
,328,3933.43,1.639,4,179,438372127,-53202346,1.639,2023-06-21 17:51:19,29.0,188.20000000000005,188.20000000000005,187.0,15.0,13.0
,328,3935.04,1.639,4,181,438372170,-53202560,1.639,2023-06-21 17:51:20,29.0,188.39999999999998,188.39999999999998,187.0,15.0,12.67
,328,3936.89,1.639,4,180,438372172,-53202806,1.639,2023-06-21 17:51:21,29.0,188.60000000000002,188.60000000000002,187.0,15.0,12.28
,329,3938.68,1.64,4,181,438372215,-53203044,1.64,2023-06-21 17:51:22,29.0,188.79999999999995,188.79999999999995,188.0,15.0,11.86
,329,3940.33,1.667,4,181,438372218,-53203259,1.667,2023-06-21 17:51:23,29.0,189.0,189.0,188.0,15.0,11.45
,329,3941.79,1.676,4,182,438372263,-53203438,1.676,2023-06-21 17:51:24,29.0,189.20000000000005,189.20000000000005,188.0,15.0,11.09
,330,3943.31,1.686,4,181,438372308,-53203635,1.686,2023-06-21 17:51:25,29.0,189.20000000000005,189.20000000000005,188.0,15.0,10.77
,330,3944.83,1.686,4,181,438372354,-53203837,1.686,2023-06-21 17:51:26,29.0,189.39999999999998,189.39999999999998,188.0,15.0,10.48
,330,3946.35,1.686,4,179,438372398,-53204034,1.686,2023-06-21 17:51:27,29.0,189.60000000000002,189.60000000000002,189.0,15.0,10.19
,331,3947.86,1.686,4,180,438372399,-53204231,1.686,2023-06-21 17:51:28,29.0,189.79999999999995,189.79999999999995,189.0,15.0,9.9
,331,3949.23,1.675,4,180,438372443,-53204415,1.675,2023-06-21 17:51:29,29.0,190.0,190.0,189.0,15.0,9.62
,331,3950.88,1.679,4,179,438372443,-53204632,1.679,2023-06-21 17:51:30,29.0,190.20000000000005,190.20000000000005,189.0,15.0,9.33
,332,3952.68,1.775,4,177,438372445,-53204872,1.775,2023-06-21 17:51:31,29.0,190.20000000000005,190.20000000000005,189.0,15.0,9.02
,332,3954.5,1.812,4,179,438372492,-53205109,1.812,2023-06-21 17:51:32,29.0,190.39999999999998,190.39999999999998,189.0,15.0,8.72
,332,3956.2,1.686,4,178,438372581,-53205302,1.686,2023-06-21 17:51:33,29.0,190.60000000000002,190.60000000000002,190.0,15.0,8.35
,333,3958.37,1.688,4,177,438372722,-53205549,1.688,2023-06-21 17:51:34,29.0,190.60000000000002,190.60000000000002,190.0,15.0,7.87
,333,3960.84,1.764,5,178,438372860,-53205828,1.764,2023-06-21 17:51:35,29.0,190.60000000000002,190.60000000000002,190.0,15.0,7.23
,333,3963.43,2.528,5,177,438373046,-53206087,2.528,2023-06-21 17:51:36,29.0,190.60000000000002,190.60000000000002,190.0,15.0,6.38
,334,3966.36,2.698,5,175,438373267,-53206380,2.698,2023-06-21 17:51:37,29.0,190.39999999999998,190.39999999999998,190.0,15.0,3.93
,334,3970.18,3.399,5,175,438373557,-53206706,3.399,2023-06-21 17:51:38,29.0,190.20000000000005,190.20000000000005,190.0,15.0,0.45
,334,3974.29,3.753,5,175,438373962,-53206953,3.753,2023-06-21 17:51:39,29.0,189.79999999999995,189.79999999999995,190.0,16.0,0.75
,334,3979.65,4.8,5,175,438374520,-53207067,4.8,2023-06-21 17:51:40,29.0,189.39999999999998,189.39999999999998,190.0,16.0,-2.32
,335,3985.58,6.049,5,173,438375156,-53207017,6.049,2023-06-21 17:51:41,29.0,189.0,189.0,190.0,16.0,-4.92
,335,3992.1,6.361,5,172,438375827,-53206740,6.361,2023-06-21 17:51:42,29.0,188.79999999999995,188.79999999999995,190.0,17.0,-6.55
,335,3998.5,6.36,5,173,438376457,-53206346,6.36,2023-06-21 17:51:43,29.0,188.60000000000002,188.60000000000002,190.0,17.0,-7.15
,336,4005.12,6.3,6,172,438377072,-53205956,6.3,2023-06-21 17:51:44,29.0,188.20000000000005,188.20000000000005,190.0,17.0,-6.92
