cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,heart_rate,power,battery_soc,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
101,328,13117.51,7.035,5,437824995,-53903267,7.035,2024-01-29 15:58:04,141.0,47.0,,13.0,175.0,18.399999999999977,18.399999999999977,23.0,22.0,-3.23
82,329,13124.69,7.276,6,437825537,-53903946,7.276,2024-01-29 15:58:05,140.0,108.0,,13.0,177.0,18.200000000000045,18.200000000000045,23.0,22.0,-4.03
91,329,13131.8,7.287,8,437826088,-53904600,7.287,2024-01-29 15:58:06,139.0,106.0,,13.0,179.0,17.799999999999955,17.799999999999955,23.0,23.0,-4.6
83,329,13138.86,7.055,9,437826591,-53905297,7.055,2024-01-29 15:58:07,138.0,112.0,,13.0,178.0,17.799999999999955,17.799999999999955,23.0,23.0,-4.8
82,329,13147.36,6.889,9,437826941,-53906302,6.889,2024-01-29 15:58:08,138.0,120.0,,13.0,174.0,17.600000000000023,17.600000000000023,23.0,23.0,-4.6
86,329,13155.89,7.035,9,437827122,-53907416,7.035,2024-01-29 15:58:09,137.0,118.0,,13.0,176.0,17.600000000000023,17.600000000000023,23.0,23.0,-4.11
84,329,13163.19,7.203,8,437827199,-53908374,7.203,2024-01-29 15:58:10,137.0,121.0,,13.0,183.0,17.399999999999977,17.399999999999977,23.0,24.0,-3.46
92,329,13171.04,7.203,8,437827047,-53909396,7.203,2024-01-29 15:58:11,136.0,123.0,,13.0,173.0,17.200000000000045,17.200000000000045,23.0,24.0,-2.82
86,329,13178.8,7.203,8,437826665,-53910316,7.203,2024-01-29 15:58:12,136.0,152.0,,13.0,171.0,17.200000000000045,17.200000000000045,23.0,24.0,-2.28
99,330,13186.14,7.111,8,437826187,-53911094,7.111,2024-01-29 15:58:13,136.0,188.0,,13.0,155.0,17.200000000000045,17.200000000000045,23.0,24.0,-1.86
113,330,13192.61,6.694,8,437825731,-53911742,6.694,2024-01-29 15:58:14,137.0,188.0,,13.0,201.0,17.399999999999977,17.399999999999977,23.0,24.0,-1.45
99,330,13198.34,5.844,8,437825298,-53912294,5.844,2024-01-29 15:58:15,137.0,314.0,,13.0,180.0,17.799999999999955,17.799999999999955,23.0,24.0,-0.57
87,331,13203.27,4.96,7,437824931,-53912754,4.96,2024-01-29 15:58:16,138.0,541.0,,13.0,180.0,18.200000000000045,18.200000000000045,23.0,24.0,0.0
83,331,13207.51,4.35,7,437824656,-53913198,4.35,2024-01-29 15:58:17,138.0,591.0,,13.0,169.0,18.799999999999955,18.799999999999955,23.0,24.0,0.63
87,332,13211.5,3.965,7,437824513,-53913695,3.965,2024-01-29 15:58:18,139.0,498.0,,13.0,172.0,19.200000000000045,19.200000000000045,23.0,24.0,1.8
77,332,13215.42,3.76,7,437824468,-53914213,3.76,2024-01-29 15:58:19,140.0,335.0,,13.0,180.0,19.600000000000023,19.600000000000023,24.0,24.0,3.02
74,332,13219.22,3.667,7,437824422,-53914719,3.667,2024-01-29 15:58:20,141.0,160.0,,13.0,166.0,19.799999999999955,19.799999999999955,24.0,24.0,4.27
76,332,13222.83,3.468,7,437824377,-53915196,3.468,2024-01-29 15:58:21,141.0,71.0,,13.0,167.0,20.0,20.0,24.0,24.0,5.43
76,332,13226.23,3.171,7,437824353,-53915645,3.171,2024-01-29 15:58:22,142.0,56.0,,13.0,167.0,20.200000000000045,20.200000000000045,25.0,24.0,6.31
0,332,13229.25,2.947,7,437824331,-53916046,2.947,2024-01-29 15:58:23,142.0,0.0,,13.0,168.0,20.399999999999977,20.399999999999977,25.0,24.0,6.73
76,332,13231.88,2.677,6,437824286,-53916395,2.677,2024-01-29 15:58:24,142.0,35.0,,13.0,170.0,20.399999999999977,20.399999999999977,25.0,24.0,6.69
80,333,13234.38,2.507,6,437824240,-53916725,2.507,2024-01-29 15:58:25,142.0,112.0,,13.0,171.0,20.600000000000023,20.600000000000023,25.0,24.0,6.26
85,333,13237.03,2.453,6,437824173,-53917071,2.453,2024-01-29 15:58:26,141.0,141.0,,13.0,171.0,20.600000000000023,20.600000000000023,25.0,24.0,5.57
93,333,13240.17,2.698,6,437824125,-53917484,2.698,2024-01-29 15:58:27,141.0,132.0,,13.0,167.0,20.600000000000023,20.600000000000023,26.0,24.0,4.78
90,333,13243.67,3.028,6,437824125,-53917950,3.028,2024-01-29 15:58:28,141.0,129.0,,13.0,171.0,20.600000000000023,20.600000000000023,26.0,24.0,3.99
88,333,13247.33,3.188,6,437824147,-53918438,3.188,2024-01-29 15:58:29,140.0,144.0,,13.0,181.0,20.600000000000023,20.600000000000023,26.0,24.0,3.24
88,333,13251.03,3.337,6,437824214,-53918929,3.337,2024-01-29 15:58:30,139.0,129.0,,13.0,181.0,20.600000000000023,20.600000000000023,26.0,24.0,2.51
0,333,13254.66,3.409,6,437824283,-53919403,3.409,2024-01-29 15:58:31,139.0,0.0,,13.0,177.0,20.600000000000023,20.600000000000023,26.0,24.0,1.79
85,333,13258.26,3.457,6,437824328,-53919877,3.457,2024-01-29 15:58:32,139.0,48.0,,13.0,173.0,20.600000000000023,20.600000000000023,26.0,24.0,0.7
84,333,13262.0,3.532,6,437824374,-53920373,3.532,2024-01-29 15:58:33,138.0,133.0,,13.0,171.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
82,334,13265.92,3.687,6,437824441,-53920890,3.687,2024-01-29 15:58:34,138.0,200.0,,13.0,176.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
84,334,13270.09,3.967,6,437824532,-53921437,3.967,2024-01-29 15:58:35,138.0,240.0,,13.0,163.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
85,334,13274.47,4.256,5,437824602,-53922015,4.256,2024-01-29 15:58:36,138.0,200.0,,13.0,169.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
91,334,13278.81,4.413,5,437824647,-53922592,4.413,2024-01-29 15:58:37,139.0,139.0,,13.0,178.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
88,334,13283.27,4.543,5,437824713,-53923182,4.543,2024-01-29 15:58:38,140.0,111.0,,13.0,176.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
87,334,13287.91,4.654,5,437824803,-53923792,4.654,2024-01-29 15:58:39,141.0,101.0,,13.0,175.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
88,334,13292.56,4.661,5,437824914,-53924398,4.661,2024-01-29 15:58:40,141.0,103.0,,13.0,185.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
82,335,13297.23,4.668,5,437825051,-53925002,4.668,2024-01-29 15:58:41,142.0,113.0,,13.0,172.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
84,335,13302.01,4.746,5,437825147,-53925627,4.746,2024-01-29 15:58:42,143.0,147.0,,13.0,165.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
86,335,13306.88,4.824,5,437825192,-53926272,4.824,2024-01-29 15:58:43,143.0,171.0,,13.0,180.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
88,335,13311.95,4.98,5,437825238,-53926947,4.98,2024-01-29 15:58:44,143.0,165.0,,13.0,173.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
94,335,13317.16,5.138,5,437825283,-53927643,5.138,2024-01-29 15:58:45,143.0,163.0,,13.0,173.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
82,335,13322.31,5.137,5,437825308,-53928329,5.137,2024-01-29 15:58:46,143.0,152.0,,13.0,169.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
91,336,13327.38,5.085,4,437825329,-53929007,5.085,2024-01-29 15:58:47,142.0,129.0,,13.0,180.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
90,336,13332.48,5.094,4,437825395,-53929684,5.094,2024-01-29 15:58:48,142.0,116.0,,13.0,175.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
90,336,13337.59,5.102,4,437825465,-53930358,5.102,2024-01-29 15:58:49,143.0,126.0,,13.0,168.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
91,336,13342.86,5.109,4,437825551,-53931047,5.109,2024-01-29 15:58:50,143.0,134.0,,13.0,178.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
94,336,13348.19,5.134,4,437825668,-53931747,5.134,2024-01-29 15:58:51,143.0,131.0,,13.0,167.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
82,336,13353.47,5.139,4,437825778,-53932440,5.139,2024-01-29 15:58:52,142.0,137.0,,13.0,175.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
97,336,13358.95,5.2,4,437825895,-53933157,5.2,2024-01-29 15:58:53,142.0,165.0,,13.0,184.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
100,337,13364.51,5.299,4,437826006,-53933882,5.299,2024-01-29 15:58:54,142.0,182.0,,13.0,187.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
36,337,13370.18,5.341,4,437826163,-53934615,5.341,2024-01-29 15:58:55,141.0,121.0,,13.0,203.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
96,337,13375.88,5.377,4,437826325,-53935353,5.377,2024-01-29 15:58:56,140.0,68.0,,13.0,181.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
91,337,13381.45,5.431,4,437826482,-53936074,5.431,2024-01-29 15:58:57,140.0,84.0,,13.0,168.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
89,337,13386.85,5.472,4,437826643,-53936766,5.472,2024-01-29 15:58:58,139.0,107.0,,13.0,174.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
97,337,13392.24,5.472,4,437826800,-53937454,5.472,2024-01-29 15:58:59,138.0,103.0,,13.0,175.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
99,337,13397.59,5.476,4,437826982,-53938129,5.476,2024-01-29 15:59:00,138.0,91.0,,13.0,159.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
79,337,13403.02,5.481,4,437827144,-53938822,5.481,2024-01-29 15:59:01,138.0,114.0,,13.0,175.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
81,337,13408.59,5.501,4,437827280,-53939547,5.501,2024-01-29 15:59:02,139.0,163.0,,13.0,169.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
90,338,13414.25,5.528,4,437827397,-53940291,5.528,2024-01-29 15:59:03,139.0,190.0,,13.0,170.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
87,338,13420.0,5.528,4,437827488,-53941048,5.528,2024-01-29 15:59:04,139.0,153.0,,13.0,177.0,20.200000000000045,20.200000000000045,26.0,24.0,0.0
86,338,13425.72,5.515,4,437827559,-53941808,5.515,2024-01-29 15:59:05,139.0,128.0,,13.0,173.0,20.200000000000045,20.200000000000045,26.0,24.0,0.0
81,338,13431.38,5.512,4,437827584,-53942561,5.512,2024-01-29 15:59:06,139.0,143.0,,13.0,173.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
86,338,13436.97,5.528,4,437827604,-53943307,5.528,2024-01-29 15:59:07,139.0,159.0,,13.0,168.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
95,338,13442.47,5.528,5,437827650,-53944042,5.528,2024-01-29 15:59:08,139.0,143.0,,13.0,158.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
102,338,13447.88,5.528,5,437827716,-53944756,5.528,2024-01-29 15:59:09,138.0,113.0,,13.0,174.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
98,338,13453.19,5.528,5,437827806,-53945456,5.528,2024-01-29 15:59:10,138.0,86.0,,13.0,210.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
93,339,13458.41,5.528,5,437827897,-53946145,5.528,2024-01-29 15:59:11,138.0,79.0,,13.0,178.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
93,339,13463.6,5.515,5,437827968,-53946829,5.515,2024-01-29 15:59:12,137.0,99.0,,13.0,183.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
82,339,13468.91,5.496,5,437828014,-53947534,5.496,2024-01-29 15:59:13,137.0,150.0,,13.0,170.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
90,339,13474.23,5.474,5,437828079,-53948240,5.474,2024-01-29 15:59:14,137.0,169.0,,13.0,179.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
99,339,13479.54,5.408,5,437828171,-53948940,5.408,2024-01-29 15:59:15,137.0,126.0,,13.0,166.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
90,339,13484.72,5.344,5,437828242,-53949627,5.344,2024-01-29 15:59:16,137.0,88.0,,13.0,156.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
90,339,13489.86,5.333,5,437828287,-53950313,5.333,2024-01-29 15:59:17,137.0,76.0,,13.0,175.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
91,339,13495.05,5.301,5,437828312,-53951004,5.301,2024-01-29 15:59:18,137.0,75.0,,13.0,166.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
86,339,13500.05,5.243,5,437828350,-53951670,5.243,2024-01-29 15:59:19,137.0,80.0,,13.0,172.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
87,340,13505.23,5.215,5,437828451,-53952352,5.215,2024-01-29 15:59:20,137.0,80.0,,13.0,179.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
84,340,13510.53,5.196,5,437828567,-53953041,5.196,2024-01-29 15:59:21,137.0,80.0,,13.0,164.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
82,340,13515.8,5.186,5,437828693,-53953725,5.186,2024-01-29 15:59:22,136.0,86.0,,13.0,176.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
82,340,13520.92,5.158,5,437828819,-53954389,5.158,2024-01-29 15:59:23,136.0,85.0,,13.0,174.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
87,340,13525.9,5.097,5,437828933,-53955036,5.097,2024-01-29 15:59:24,135.0,93.0,,13.0,171.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
88,340,13531.35,5.06,5,437829078,-53955742,5.06,2024-01-29 15:59:25,135.0,121.0,,13.0,172.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
88,340,13536.47,5.047,5,437829238,-53956398,5.047,2024-01-29 15:59:26,135.0,145.0,,13.0,183.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
86,340,13541.03,5.02,5,437829396,-53956978,5.02,2024-01-29 15:59:27,135.0,134.0,,13.0,161.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
91,340,13546.19,5.0,5,437829558,-53957635,5.0,2024-01-29 15:59:28,136.0,128.0,,13.0,177.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
88,341,13551.36,5.0,5,437829694,-53958299,5.0,2024-01-29 15:59:29,136.0,137.0,,13.0,190.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
89,341,13556.65,5.0,5,437829831,-53958987,5.0,2024-01-29 15:59:30,137.0,159.0,,13.0,176.0,20.600000000000023,20.600000000000023,26.0,24.0,0.0
83,341,13562.2,5.0,5,437829989,-53959706,5.0,2024-01-29 15:59:31,137.0,191.0,,13.0,174.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
86,341,13568.02,5.026,5,437830150,-53960457,5.026,2024-01-29 15:59:32,138.0,211.0,,13.0,165.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
84,341,13573.97,5.072,5,437830286,-53961229,5.072,2024-01-29 15:59:33,138.0,203.0,,13.0,162.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
90,341,13579.93,5.173,5,437830444,-53961996,5.173,2024-01-29 15:59:34,139.0,182.0,,13.0,169.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
90,342,13585.8,5.311,5,437830626,-53962752,5.311,2024-01-29 15:59:35,139.0,194.0,,13.0,157.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
90,342,13591.54,5.454,5,437830766,-53963498,5.454,2024-01-29 15:59:36,139.0,208.0,,13.0,176.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
87,342,13597.17,5.589,5,437830878,-53964235,5.589,2024-01-29 15:59:37,139.0,173.0,,13.0,169.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
91,342,13602.96,5.662,5,437830993,-53964997,5.662,2024-01-29 15:59:38,138.0,138.0,,13.0,168.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
90,342,13609.13,5.718,5,437831084,-53965810,5.718,2024-01-29 15:59:39,138.0,136.0,,13.0,169.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
91,342,13615.42,5.722,5,437831197,-53966639,5.722,2024-01-29 15:59:40,138.0,125.0,,13.0,158.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
93,343,13621.69,5.761,6,437831333,-53967463,5.761,2024-01-29 15:59:41,137.0,109.0,,13.0,160.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
86,343,13628.14,5.835,6,437831470,-53968308,5.835,2024-01-29 15:59:42,137.0,126.0,,13.0,175.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
42,343,13634.43,5.878,6,437831627,-53969126,5.878,2024-01-29 15:59:43,136.0,110.0,,13.0,203.0,20.399999999999977,20.399999999999977,26.0,24.0,0.0
89,343,13640.45,5.889,5,437831788,-53969899,5.889,2024-01-29 15:59:44,136.0,61.0,,13.0,180.0,20.200000000000045,20.200000000000045,26.0,24.0,0.0
90,343,13646.38,5.889,5,437831945,-53970662,5.889,2024-01-29 15:59:45,136.0,70.0,,13.0,197.0,20.200000000000045,20.200000000000045,26.0,24.0,0.0
