battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,ascent,descent,enhanced_altitude,grade
,35,709.99,5.75,9,141,438174356,-52945893,5.75,2023-05-31 18:04:00,23.0,115.20000000000005,13.0,0.0,115.20000000000005,0.84
,35,716.44,5.72,10,142,438174591,-52946698,5.72,2023-05-31 18:04:01,23.0,115.20000000000005,13.0,0.0,115.20000000000005,0.8
,35,722.11,5.503,10,143,438174874,-52947366,5.503,2023-05-31 18:04:02,23.0,115.20000000000005,13.0,0.0,115.20000000000005,0.86
,35,728.94,5.935,10,144,438175235,-52948147,5.935,2023-05-31 18:04:03,23.0,115.39999999999998,13.0,0.0,115.39999999999998,0.9
,36,736.34,6.879,10,144,438175507,-52949070,6.879,2023-05-31 18:04:04,23.0,115.39999999999998,13.0,0.0,115.39999999999998,0.92
,36,743.39,5.392,10,145,438175768,-52949952,5.392,2023-05-31 18:04:05,23.0,115.39999999999998,13.0,0.0,115.39999999999998,0.85
,36,749.77,5.495,10,145,438175914,-52950779,5.495,2023-05-31 18:04:06,23.0,115.39999999999998,13.0,0.0,115.39999999999998,0.1
,36,756.15,5.201,10,146,438175860,-52951615,5.201,2023-05-31 18:04:07,23.0,115.39999999999998,13.0,0.0,115.39999999999998,0.0
,36,762.01,5.459,11,146,438176066,-52952351,5.459,2023-05-31 18:04:08,23.0,115.39999999999998,13.0,0.0,115.39999999999998,0.0
,37,769.29,5.369,10,146,438176411,-52953206,5.369,2023-05-31 18:04:09,23.0,115.39999999999998,13.0,0.0,115.39999999999998,0.0
,37,775.29,5.369,10,146,438176688,-52953909,5.369,2023-05-31 18:04:10,23.0,115.60000000000002,13.0,0.0,115.60000000000002,0.0
,37,782.14,5.369,10,146,438177264,-52954454,5.369,2023-05-31 18:04:11,23.0,115.60000000000002,13.0,0.0,115.60000000000002,0.0
,37,790.57,5.458,9,146,438177725,-52955425,5.458,2023-05-31 18:04:12,23.0,115.60000000000002,13.0,0.0,115.60000000000002,0.0
,38,794.7,5.892,10,146,438177895,-52955936,5.892,2023-05-31 18:04:13,23.0,115.60000000000002,13.0,0.0,115.60000000000002,0.0
,38,798.66,4.804,10,145,438177992,-52956445,4.804,2023-05-31 18:04:14,23.0,115.60000000000002,13.0,0.0,115.60000000000002,0.0
,38,804.11,4.654,10,145,438178128,-52957152,4.654,2023-05-31 18:04:15,23.0,115.60000000000002,13.0,0.0,115.60000000000002,0.0
,38,809.53,5.26,11,145,438178271,-52957861,5.26,2023-05-31 18:04:16,23.0,115.79999999999995,13.0,0.0,115.79999999999995,0.0
,39,816.36,6.119,11,145,438178441,-52958751,6.119,2023-05-31 18:04:17,23.0,115.79999999999995,13.0,0.0,115.79999999999995,0.0
,39,823.07,6.116,10,145,438178526,-52959641,6.116,2023-05-31 18:04:18,23.0,115.79999999999995,13.0,0.0,115.79999999999995,0.0
,39,829.26,5.991,10,144,438178566,-52960465,5.991,2023-05-31 18:04:19,23.0,115.79999999999995,13.0,0.0,115.79999999999995,0.0
,39,836.02,5.325,10,144,438178566,-52961367,5.325,2023-05-31 18:04:20,23.0,115.79999999999995,13.0,0.0,115.79999999999995,0.0
,40,842.46,5.325,10,144,438178589,-52962227,5.325,2023-05-31 18:04:21,23.0,116.0,13.0,0.0,116.0,0.0
,40,847.85,5.36,10,143,438178776,-52962918,5.36,2023-05-31 18:04:22,23.0,116.0,13.0,0.0,116.0,0.0
,40,854.8,5.611,10,143,438179011,-52963794,5.611,2023-05-31 18:04:23,23.0,116.0,13.0,0.0,116.0,0.0
,40,861.72,5.633,9,143,438179285,-52964644,5.633,2023-05-31 18:04:24,23.0,116.0,13.0,0.0,116.0,0.0
,41,868.83,5.805,9,144,438179572,-52965535,5.805,2023-05-31 18:04:25,23.0,116.0,13.0,0.0,116.0,0.0
,41,876.94,6.056,9,144,438179987,-52966484,6.056,2023-05-31 18:04:26,23.0,116.20000000000005,13.0,0.0,116.20000000000005,0.0
,41,885.11,6.056,8,145,438180426,-52967424,6.056,2023-05-31 18:04:27,23.0,116.20000000000005,13.0,0.0,116.20000000000005,0.0
,41,893.51,6.056,8,145,438180715,-52968475,6.056,2023-05-31 18:04:28,23.0,116.20000000000005,13.0,0.0,116.20000000000005,0.0
,41,899.96,6.034,8,146,438180831,-52969321,6.034,2023-05-31 18:04:29,23.0,116.39999999999998,13.0,0.0,116.39999999999998,0.0
,42,906.53,5.909,8,146,438181103,-52970137,5.909,2023-05-31 18:04:30,23.0,116.39999999999998,13.0,0.0,116.39999999999998,0.0
,42,913.28,6.047,8,147,438181369,-52970982,6.047,2023-05-31 18:04:31,23.0,116.39999999999998,13.0,0.0,116.39999999999998,0.0
,42,919.56,6.048,8,147,438181595,-52971778,6.048,2023-05-31 18:04:32,23.0,116.60000000000002,13.0,0.0,116.60000000000002,0.0
,42,926.42,5.957,8,147,438181875,-52972612,5.957,2023-05-31 18:04:33,23.0,116.79999999999995,13.0,0.0,116.79999999999995,0.0
,43,933.56,5.233,8,146,438182132,-52973506,5.233,2023-05-31 18:04:34,23.0,117.0,13.0,0.0,117.0,0.92
,43,938.61,5.24,9,146,438182317,-52974150,5.24,2023-05-31 18:04:35,23.0,117.0,13.0,0.0,117.0,1.28
,43,944.71,5.047,9,145,438182563,-52974911,5.047,2023-05-31 18:04:36,23.0,117.20000000000005,14.0,0.0,117.20000000000005,1.54
,43,950.78,5.072,9,144,438182887,-52975610,5.072,2023-05-31 18:04:37,23.0,117.60000000000002,14.0,0.0,117.60000000000002,1.86
,44,956.35,5.256,9,144,438183228,-52976212,5.256,2023-05-31 18:04:38,23.0,117.79999999999995,14.0,0.0,117.79999999999995,2.23
,44,961.42,5.224,9,143,438183454,-52976830,5.224,2023-05-31 18:04:39,23.0,118.0,14.0,0.0,118.0,2.63
,44,966.0,5.087,9,143,438183634,-52977389,5.087,2023-05-31 18:04:40,23.0,118.20000000000005,14.0,0.0,118.20000000000005,3.05
,44,970.4,4.324,9,143,438183858,-52977898,4.324,2023-05-31 18:04:41,23.0,118.39999999999998,15.0,0.0,118.39999999999998,3.38
,45,975.95,4.176,9,143,438184290,-52978450,4.176,2023-05-31 18:04:42,23.0,118.60000000000002,15.0,0.0,118.60000000000002,3.61
,45,979.62,3.895,9,143,438184534,-52978818,3.895,2023-05-31 18:04:43,23.0,118.79999999999995,15.0,0.0,118.79999999999995,3.7
,45,982.4,3.772,9,143,438184573,-52979182,3.772,2023-05-31 18:04:44,23.0,118.79999999999995,15.0,0.0,118.79999999999995,3.75
,45,982.67,3.277,8,142,438184573,-52979217,3.277,2023-05-31 18:04:45,23.0,119.0,15.0,0.0,119.0,3.77
,46,982.67,2.832,9,142,438184573,-52979217,2.832,2023-05-31 18:04:46,23.0,119.20000000000005,16.0,0.0,119.20000000000005,3.76
,46,982.76,2.121,10,140,438184567,-52979224,2.121,2023-05-31 18:04:47,23.0,119.20000000000005,16.0,0.0,119.20000000000005,3.7
,46,983.38,1.418,10,141,438184521,-52979274,1.418,2023-05-31 18:04:48,23.0,119.20000000000005,16.0,0.0,119.20000000000005,3.58
,46,983.66,1.535,10,118,438184639,-52979526,1.535,2023-05-31 18:05:32,23.0,119.39999999999998,16.0,0.0,119.39999999999998,0.0
,46,986.31,2.422,11,119,438184812,-52979822,2.422,2023-05-31 18:05:33,23.0,119.39999999999998,16.0,0.0,119.39999999999998,0.0
,46,989.34,3.005,10,120,438184903,-52980206,3.005,2023-05-31 18:05:34,23.0,119.60000000000002,16.0,0.0,119.60000000000002,0.0
,47,992.87,3.396,10,122,438185006,-52980663,3.396,2023-05-31 18:05:35,23.0,119.60000000000002,16.0,0.0,119.60000000000002,0.0
,47,997.62,4.519,10,123,438185201,-52981242,4.519,2023-05-31 18:05:36,23.0,119.60000000000002,16.0,0.0,119.60000000000002,0.0
,47,1002.41,4.555,9,125,438185463,-52981785,4.555,2023-05-31 18:05:37,23.0,119.79999999999995,16.0,0.0,119.79999999999995,0.82
,47,1008.21,4.908,9,126,438185728,-52982484,4.908,2023-05-31 18:05:38,23.0,119.79999999999995,16.0,0.0,119.79999999999995,1.23
,47,1012.54,4.908,11,128,438185921,-52983016,4.908,2023-05-31 18:05:39,23.0,120.0,17.0,0.0,120.0,1.6
,48,1017.69,4.861,10,129,438186137,-52983647,4.861,2023-05-31 18:05:40,23.0,120.20000000000005,17.0,0.0,120.20000000000005,1.83
,48,1022.68,4.562,10,131,438186285,-52984289,4.562,2023-05-31 18:05:41,23.0,120.39999999999998,17.0,0.0,120.39999999999998,2.01
,48,1027.85,4.861,10,132,438186507,-52984937,4.861,2023-05-31 18:05:42,23.0,120.39999999999998,17.0,0.0,120.39999999999998,2.19
,48,1033.87,4.958,10,134,438186748,-52985674,4.958,2023-05-31 18:05:43,23.0,120.60000000000002,17.0,0.0,120.60000000000002,2.35
,48,1040.09,5.761,9,135,438187036,-52986423,5.761,2023-05-31 18:05:44,23.0,120.79999999999995,17.0,0.0,120.79999999999995,2.51
,49,1047.51,6.869,9,137,438187442,-52987270,6.869,2023-05-31 18:05:45,23.0,121.0,17.0,0.0,121.0,2.67
,49,1054.24,6.802,9,138,438187787,-52988058,6.802,2023-05-31 18:05:46,23.0,121.20000000000005,18.0,0.0,121.20000000000005,2.83
,49,1061.12,6.287,9,139,438188008,-52988934,6.287,2023-05-31 18:05:47,23.0,121.60000000000002,18.0,0.0,121.60000000000002,2.92
,49,1066.22,5.952,8,141,438188185,-52989586,5.952,2023-05-31 18:05:48,23.0,121.79999999999995,18.0,0.0,121.79999999999995,2.94
,50,1071.74,5.629,8,141,438188325,-52990295,5.629,2023-05-31 18:05:49,23.0,121.79999999999995,18.0,0.0,121.79999999999995,2.9
,50,1077.77,5.897,8,143,438188573,-52991044,5.897,2023-05-31 18:05:50,23.0,122.0,18.0,0.0,122.0,2.87
,50,1083.98,5.784,8,143,438188878,-52991781,5.784,2023-05-31 18:05:51,23.0,122.39999999999998,19.0,0.0,122.39999999999998,2.87
,50,1089.13,4.895,8,144,438189096,-52992407,4.895,2023-05-31 18:05:52,23.0,122.39999999999998,19.0,0.0,122.39999999999998,2.9
,50,1093.34,4.305,8,145,438189278,-52992924,4.305,2023-05-31 18:05:53,23.0,122.60000000000002,19.0,0.0,122.60000000000002,2.95
,51,1096.27,2.928,9,145,438189409,-52993292,2.928,2023-05-31 18:05:54,23.0,122.79999999999995,19.0,0.0,122.79999999999995,3.01
,51,1098.47,2.486,10,145,438189494,-52993562,2.486,2023-05-31 18:05:55,23.0,123.0,19.0,0.0,123.0,3.05
,51,1099.9,3.794,10,145,438189534,-52993747,3.794,2023-05-31 18:05:56,23.0,123.0,20.0,0.0,123.0,3.13
,51,1100.71,3.033,10,145,438189539,-52993851,3.033,2023-05-31 18:05:57,23.0,123.20000000000005,20.0,0.0,123.20000000000005,3.23
,52,1101.97,2.483,10,145,438189584,-52994004,2.483,2023-05-31 18:05:58,23.0,123.20000000000005,20.0,0.0,123.20000000000005,3.35
,52,1103.25,2.142,9,145,438189637,-52994162,2.142,2023-05-31 18:05:59,23.0,123.39999999999998,20.0,0.0,123.39999999999998,3.41
,52,1105.49,2.022,9,146,438189733,-52994435,2.022,2023-05-31 18:06:00,23.0,123.39999999999998,20.0,0.0,123.39999999999998,3.36
,52,1108.37,2.722,9,146,438189861,-52994783,2.722,2023-05-31 18:06:01,23.0,123.39999999999998,20.0,0.0,123.39999999999998,3.24
,53,1111.32,2.776,9,146,438189960,-52995155,2.776,2023-05-31 18:06:02,23.0,123.60000000000002,20.0,0.0,123.60000000000002,3.07
,53,1114.69,3.158,9,146,438190109,-52995563,3.158,2023-05-31 18:06:03,23.0,123.60000000000002,20.0,0.0,123.60000000000002,2.89
,53,1118.7,3.261,10,145,438190337,-52996024,3.261,2023-05-31 18:06:04,23.0,123.60000000000002,20.0,0.0,123.60000000000002,2.79
,53,1122.85,3.945,11,145,438190552,-52996522,3.945,2023-05-31 18:06:05,23.0,123.79999999999995,20.0,0.0,123.79999999999995,2.71
,54,1127.13,3.952,10,145,438190695,-52997061,3.952,2023-05-31 18:06:06,23.0,123.79999999999995,20.0,0.0,123.79999999999995,2.63
,54,1131.19,3.928,10,145,438190871,-52997558,3.928,2023-05-31 18:06:07,23.0,124.0,21.0,0.0,124.0,2.53
,54,1135.32,3.771,10,146,438191069,-52998053,3.771,2023-05-31 18:06:08,23.0,124.20000000000005,21.0,0.0,124.20000000000005,2.47
,54,1139.85,3.779,10,146,438191331,-52998555,3.779,2023-05-31 18:06:09,23.0,124.39999999999998,21.0,0.0,124.39999999999998,2.48
,55,1143.46,3.736,9,147,438191514,-52998985,3.736,2023-05-31 18:06:10,23.0,124.39999999999998,21.0,0.0,124.39999999999998,2.59
,55,1147.22,3.743,9,147,438191690,-52999440,3.743,2023-05-31 18:06:11,23.0,124.60000000000002,21.0,0.0,124.60000000000002,2.74
,55,1150.83,3.701,9,148,438191876,-52999862,3.701,2023-05-31 18:06:12,23.0,124.79999999999995,21.0,0.0,124.79999999999995,2.92
,55,1155.3,3.803,8,148,438192115,-53000373,3.803,2023-05-31 18:06:13,23.0,124.79999999999995,21.0,0.0,124.79999999999995,3.11
,56,1160.54,4.139,8,148,438192422,-53000972,4.139,2023-05-31 18:06:14,23.0,125.0,22.0,0.0,125.0,3.26
,56,1164.72,4.403,8,148,438192595,-53001482,4.403,2023-05-31 18:06:15,23.0,125.20000000000005,22.0,0.0,125.20000000000005,3.33
,56,1166.88,4.164,9,148,438192680,-53001743,4.164,2023-05-31 18:06:16,23.0,125.20000000000005,22.0,0.0,125.20000000000005,3.28
,56,1169.18,3.959,10,147,438192724,-53002049,3.959,2023-05-31 18:06:17,23.0,125.39999999999998,22.0,0.0,125.39999999999998,3.12
,57,1171.38,3.516,12,147,438192774,-53002326,3.516,2023-05-31 18:06:18,23.0,125.39999999999998,22.0,0.0,125.39999999999998,2.91
,57,1173.33,3.114,11,147,438192868,-53002572,3.114,2023-05-31 18:06:19,23.0,125.60000000000002,22.0,0.0,125.60000000000002,2.7
,57,1175.36,2.842,11,146,438192953,-53002817,2.842,2023-05-31 18:06:20,23.0,125.60000000000002,22.0,0.0,125.60000000000002,2.52
,57,1177.37,2.659,11,146,438192998,-53003081,2.659,2023-05-31 18:06:21,23.0,125.79999999999995,22.0,0.0,125.79999999999995,2.39
,57,1178.84,2.519,11,147,438193044,-53003268,2.519,2023-05-31 18:06:22,23.0,125.79999999999995,22.0,0.0,125.79999999999995,2.39
,58,1181.04,2.417,13,147,438193101,-53003546,2.417,2023-05-31 18:06:23,23.0,126.0,23.0,0.0,126.0,2.48
,58,1183.99,2.413,13,147,438193226,-53003920,2.413,2023-05-31 18:06:24,23.0,126.0,23.0,0.0,126.0,2.63
,58,1186.88,2.485,13,148,438193283,-53004290,2.485,2023-05-31 18:06:25,23.0,126.20000000000005,23.0,0.0,126.20000000000005,2.84
,58,1190.58,2.901,12,148,438193420,-53004759,2.901,2023-05-31 18:06:26,23.0,126.20000000000005,23.0,0.0,126.20000000000005,3.04
,59,1194.94,3.869,12,149,438193568,-53005311,3.869,2023-05-31 18:06:27,23.0,126.39999999999998,23.0,0.0,126.39999999999998,3.25
,59,1200.34,4.644,11,150,438193858,-53005948,4.644,2023-05-31 18:06:28,23.0,126.60000000000002,23.0,0.0,126.60000000000002,3.44
,59,1206.37,4.826,11,150,438194215,-53006620,4.826,2023-05-31 18:06:29,23.0,126.60000000000002,23.0,0.0,126.60000000000002,3.56
,59,1212.4,4.919,10,151,438194539,-53007320,4.919,2023-05-31 18:06:30,23.0,126.79999999999995,23.0,0.0,126.79999999999995,3.58
,60,1218.67,4.983,10,152,438194899,-53008014,4.983,2023-05-31 18:06:31,23.0,127.0,23.0,0.0,127.0,3.48
,60,1224.55,5.312,10,153,438195214,-53008684,5.312,2023-05-31 18:06:32,23.0,127.20000000000005,24.0,0.0,127.20000000000005,3.38
,60,1231.29,5.571,9,155,438195584,-53009462,5.571,2023-05-31 18:06:33,23.0,127.39999999999998,24.0,0.0,127.39999999999998,3.31
,61,1236.7,5.724,9,156,438195878,-53010096,5.724,2023-05-31 18:06:34,23.0,127.79999999999995,24.0,0.0,127.79999999999995,3.3
,61,1241.97,5.618,9,158,438196010,-53010776,5.618,2023-05-31 18:06:35,23.0,128.0,24.0,0.0,128.0,3.39
,61,1247.48,5.59,9,159,438196152,-53011484,5.59,2023-05-31 18:06:36,23.0,128.39999999999998,24.0,0.0,128.39999999999998,3.55
,61,1252.75,5.468,8,160,438196297,-53012167,5.468,2023-05-31 18:06:37,23.0,128.60000000000002,25.0,0.0,128.60000000000002,3.76
,62,1257.98,5.11,8,162,438196514,-53012822,5.11,2023-05-31 18:06:38,23.0,129.0,25.0,0.0,129.0,3.96
,62,1263.01,5.34,8,163,438196639,-53013472,5.34,2023-05-31 18:06:39,23.0,129.20000000000005,25.0,0.0,129.20000000000005,4.15
,62,1267.67,5.169,8,164,438196690,-53014091,5.169,2023-05-31 18:06:40,23.0,129.39999999999998,26.0,0.0,129.39999999999998,4.33
,62,1272.23,5.063,7,165,438196792,-53014683,5.063,2023-05-31 18:06:41,23.0,129.79999999999995,26.0,0.0,129.79999999999995,4.46
,63,1275.74,4.913,7,165,438196963,-53015111,4.913,2023-05-31 18:06:42,23.0,130.0,26.0,0.0,130.0,4.52
,63,1278.61,4.4,7,166,438197060,-53015467,4.4,2023-05-31 18:06:43,23.0,130.20000000000005,26.0,0.0,130.20000000000005,4.52
,63,1281.09,3.939,7,166,438197191,-53015773,3.939,2023-05-31 18:06:44,23.0,130.39999999999998,27.0,0.0,130.39999999999998,4.5
,64,1283.08,3.602,7,166,438197288,-53016002,3.602,2023-05-31 18:06:45,23.0,130.79999999999995,27.0,0.0,130.79999999999995,4.51
,64,1285.81,3.387,7,166,438197418,-53016315,3.387,2023-05-31 18:06:46,23.0,131.0,27.0,0.0,131.0,4.61
,64,1288.14,3.129,7,166,438197506,-53016606,3.129,2023-05-31 18:06:47,23.0,131.20000000000005,27.0,0.0,131.20000000000005,4.81
,64,1290.45,2.937,6,166,438197594,-53016897,2.937,2023-05-31 18:06:48,23.0,131.60000000000002,28.0,0.0,131.60000000000002,5.12
,65,1292.11,2.772,6,165,438197653,-53017102,2.772,2023-05-31 18:06:49,23.0,131.79999999999995,28.0,0.0,131.79999999999995,5.54
,65,1293.89,2.52,6,165,438197783,-53017302,2.52,2023-05-31 18:06:50,23.0,132.0,28.0,0.0,132.0,6.01
,65,1295.71,2.347,6,164,438197874,-53017497,2.347,2023-05-31 18:06:51,23.0,132.20000000000005,28.0,0.0,132.20000000000005,6.48
,66,1297.31,2.164,6,164,438197965,-53017673,2.164,2023-05-31 18:06:52,23.0,132.39999999999998,29.0,0.0,132.39999999999998,6.84
,66,1298.87,2.011,7,164,438198056,-53017859,2.011,2023-05-31 18:06:53,23.0,132.60000000000002,29.0,0.0,132.60000000000002,7.1
,66,1300.42,1.924,7,164,438198141,-53018043,1.924,2023-05-31 18:06:54,23.0,132.79999999999995,29.0,0.0,132.79999999999995,7.27
,66,1301.13,1.631,7,164,438198181,-53018112,1.631,2023-05-31 18:06:55,23.0,132.79999999999995,29.0,0.0,132.79999999999995,7.39
,67,1301.31,1.061,9,132,438198330,-53018429,1.061,2023-05-31 18:07:44,23.0,133.39999999999998,30.0,0.0,133.39999999999998,0.0
,67,1303.24,1.664,9,134,438198464,-53018656,1.664,2023-05-31 18:07:45,23.0,133.39999999999998,30.0,0.0,133.39999999999998,0.0
,67,1305.41,1.884,9,135,438198565,-53018899,1.884,2023-05-31 18:07:46,23.0,133.60000000000002,30.0,0.0,133.60000000000002,0.0
,67,1308.13,2.51,9,136,438198750,-53019179,2.51,2023-05-31 18:07:47,23.0,133.60000000000002,30.0,0.0,133.60000000000002,0.0
,68,1311.02,2.582,8,136,438198943,-53019488,2.582,2023-05-31 18:07:48,23.0,133.60000000000002,30.0,0.0,133.60000000000002,0.0
,68,1314.68,3.126,8,137,438199210,-53019860,3.126,2023-05-31 18:07:49,23.0,133.60000000000002,30.0,0.0,133.60000000000002,0.93
,68,1318.94,3.976,8,136,438199441,-53020346,3.976,2023-05-31 18:07:50,23.0,133.60000000000002,30.0,0.0,133.60000000000002,0.57
,68,1323.78,4.677,8,136,438199706,-53020907,4.677,2023-05-31 18:07:51,23.0,133.39999999999998,30.0,0.0,133.39999999999998,0.0
,68,1329.28,5.067,8,135,438199991,-53021533,5.067,2023-05-31 18:07:52,23.0,133.20000000000005,30.0,0.0,133.20000000000005,0.09
,69,1335.51,5.766,8,137,438200367,-53022228,5.766,2023-05-31 18:07:53,23.0,133.20000000000005,30.0,0.0,133.20000000000005,-0.33
,69,1341.82,6.286,7,137,438200762,-53022923,6.286,2023-05-31 18:07:54,23.0,133.0,30.0,1.0,133.0,-0.95
,69,1348.87,6.703,7,138,438201179,-53023701,6.703,2023-05-31 18:07:55,23.0,133.0,30.0,1.0,133.0,-1.34
,69,1355.96,6.683,7,139,438201633,-53024460,6.683,2023-05-31 18:07:56,23.0,133.20000000000005,30.0,1.0,133.20000000000005,-1.49
,70,1362.64,6.466,7,140,438202047,-53025183,6.466,2023-05-31 18:07:57,23.0,133.39999999999998,30.0,1.0,133.39999999999998,-0.61
,70,1369.02,6.25,7,141,438202453,-53025864,6.25,2023-05-31 18:07:58,23.0,133.60000000000002,30.0,1.0,133.60000000000002,0.0
,70,1375.48,6.25,7,142,438202899,-53026560,6.25,2023-05-31 18:07:59,23.0,134.0,30.0,1.0,134.0,0.06
,70,1381.96,6.25,7,142,438203281,-53027259,6.25,2023-05-31 18:08:00,23.0,134.39999999999998,31.0,1.0,134.39999999999998,0.59
,70,1387.8,6.25,6,144,438203662,-53027885,6.25,2023-05-31 18:08:01,23.0,134.79999999999995,31.0,1.0,134.79999999999995,1.48
,71,1393.68,6.25,6,144,438204039,-53028522,6.25,2023-05-31 18:08:02,23.0,135.20000000000005,31.0,1.0,135.20000000000005,2.39
,71,1399.27,6.261,7,145,438204407,-53029099,6.261,2023-05-31 18:08:03,23.0,135.60000000000002,31.0,1.0,135.60000000000002,3.27
,71,1405.35,6.354,8,146,438204838,-53029726,6.354,2023-05-31 18:08:04,23.0,136.0,32.0,1.0,136.0,4.07
,71,1411.39,6.233,7,147,438205268,-53030343,6.233,2023-05-31 18:08:05,23.0,136.39999999999998,32.0,1.0,136.39999999999998,4.73
,72,1417.05,5.966,7,148,438205675,-53030894,5.966,2023-05-31 18:08:06,23.0,136.79999999999995,33.0,1.0,136.79999999999995,5.17
,72,1422.24,5.185,7,149,438206046,-53031379,5.185,2023-05-31 18:08:07,23.0,137.0,33.0,1.0,137.0,5.4
,72,1427.65,5.208,7,150,438206464,-53031918,5.208,2023-05-31 18:08:08,23.0,137.20000000000005,34.0,1.0,137.20000000000005,5.46
,72,1432.89,5.436,7,150,438206824,-53032455,5.436,2023-05-31 18:08:09,23.0,137.39999999999998,34.0,1.0,137.39999999999998,5.37
,73,1438.08,5.417,7,150,438207152,-53032990,5.417,2023-05-31 18:08:10,23.0,137.60000000000002,34.0,1.0,137.60000000000002,5.14
,73,1443.12,5.278,7,151,438207545,-53033488,5.278,2023-05-31 18:08:11,23.0,137.60000000000002,34.0,1.0,137.60000000000002,4.8
,73,1448.67,5.274,7,152,438207948,-53034021,5.274,2023-05-31 18:08:12,23.0,137.79999999999995,35.0,1.0,137.79999999999995,4.41
,73,1454.1,5.23,7,152,438208315,-53034576,5.23,2023-05-31 18:08:13,23.0,138.0,35.0,1.0,138.0,3.99
,74,1459.51,5.22,6,152,438208727,-53035117,5.22,2023-05-31 18:08:14,23.0,138.0,35.0,1.0,138.0,3.55
,74,1464.65,5.202,6,152,438209085,-53035627,5.202,2023-05-31 18:08:15,23.0,138.20000000000005,35.0,1.0,138.20000000000005,3.15
,74,1469.9,5.186,6,151,438209451,-53036163,5.186,2023-05-31 18:08:16,23.0,138.39999999999998,35.0,1.0,138.39999999999998,2.84
,74,1475.22,5.185,7,151,438209831,-53036680,5.185,2023-05-31 18:08:17,23.0,138.39999999999998,35.0,1.0,138.39999999999998,2.61
,75,1479.9,5.174,7,150,438210182,-53037113,5.174,2023-05-31 18:08:18,23.0,138.60000000000002,35.0,1.0,138.60000000000002,2.45
,75,1484.9,5.156,7,149,438210600,-53037551,5.156,2023-05-31 18:08:19,23.0,138.60000000000002,36.0,1.0,138.60000000000002,2.31
,75,1489.92,5.047,7,149,438211052,-53037945,5.047,2023-05-31 18:08:20,23.0,138.79999999999995,36.0,1.0,138.79999999999995,2.16
,75,1495.41,5.047,7,149,438211532,-53038330,5.047,2023-05-31 18:08:21,23.0,138.79999999999995,36.0,1.0,138.79999999999995,1.97
,76,1500.64,5.047,7,148,438212040,-53038642,5.047,2023-05-31 18:08:22,23.0,138.79999999999995,36.0,1.0,138.79999999999995,1.78
,76,1505.96,5.047,7,148,438212581,-53038901,5.047,2023-05-31 18:08:23,23.0,138.79999999999995,36.0,1.0,138.79999999999995,1.58
,76,1511.35,5.102,7,148,438213114,-53039147,5.102,2023-05-31 18:08:24,23.0,138.79999999999995,36.0,1.0,138.79999999999995,1.35
,76,1517.39,5.71,7,148,438213731,-53039392,5.71,2023-05-31 18:08:25,23.0,138.79999999999995,36.0,1.0,138.79999999999995,0.55
,77,1523.2,5.975,6,148,438214347,-53039610,5.975,2023-05-31 18:08:26,23.0,138.79999999999995,36.0,1.0,138.79999999999995,0.0
,77,1529.6,6.112,6,147,438214987,-53039864,6.112,2023-05-31 18:08:27,23.0,138.79999999999995,36.0,1.0,138.79999999999995,0.0
,77,1536.06,6.332,7,147,438215661,-53040091,6.332,2023-05-31 18:08:28,23.0,138.60000000000002,36.0,1.0,138.60000000000002,0.0
,77,1542.88,6.441,7,146,438216380,-53040216,6.441,2023-05-31 18:08:29,23.0,138.60000000000002,36.0,1.0,138.60000000000002,0.0
,78,1549.19,6.553,7,146,438217077,-53040336,6.553,2023-05-31 18:08:30,23.0,138.39999999999998,36.0,1.0,138.39999999999998,0.0
,78,1555.94,6.398,7,147,438217760,-53040511,6.398,2023-05-31 18:08:31,23.0,138.60000000000002,36.0,1.0,138.60000000000002,0.0
