battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade
,87,290,136,205,2024-03-05 15:54:19,20.0,179.0,10923.42,7.603,7.0,437742631.0,-53625028.0,7.603,24.600000000000023,18.0,15.0,24.600000000000023,-1.35
,94,291,136,178,2024-03-05 15:54:20,20.0,163.0,10930.91,7.603,7.0,437742864.0,-53625990.0,7.603,24.600000000000023,18.0,15.0,24.600000000000023,-0.83
,95,291,137,137,2024-03-05 15:54:21,20.0,159.0,10936.64,7.603,7.0,437743010.0,-53626724.0,7.603,24.600000000000023,18.0,15.0,24.600000000000023,0.0
,94,291,137,113,2024-03-05 15:54:22,20.0,158.0,10943.55,7.603,7.0,437743187.0,-53627620.0,7.603,24.600000000000023,18.0,15.0,24.600000000000023,0.0
,86,291,137,120,2024-03-05 15:54:23,20.0,175.0,10950.2,7.494,7.0,437743369.0,-53628478.0,7.494,24.600000000000023,18.0,15.0,24.600000000000023,0.0
,95,291,137,157,2024-03-05 15:54:24,20.0,167.0,10957.07,7.332,7.0,437743551.0,-53629372.0,7.332,24.600000000000023,18.0,15.0,24.600000000000023,0.0
,91,291,137,209,2024-03-05 15:54:25,20.0,164.0,10964.92,7.078,7.0,437743812.0,-53630366.0,7.078,24.600000000000023,18.0,15.0,24.600000000000023,0.0
,90,291,137,142,2024-03-05 15:54:26,20.0,162.0,10970.7,7.03,7.0,437744005.0,-53631097.0,7.03,24.600000000000023,18.0,15.0,24.600000000000023,0.0
,87,292,137,149,2024-03-05 15:54:27,20.0,182.0,10976.96,6.996,6.0,437744268.0,-53631883.0,6.996,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,91,292,137,179,2024-03-05 15:54:28,20.0,172.0,10983.53,6.967,7.0,437744461.0,-53632717.0,6.967,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,87,292,136,213,2024-03-05 15:54:29,20.0,172.0,10990.28,6.904,9.0,437744685.0,-53633574.0,6.904,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,90,292,136,190,2024-03-05 15:54:30,20.0,174.0,10997.16,6.882,9.0,437744912.0,-53634445.0,6.882,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,90,292,137,158,2024-03-05 15:54:31,20.0,176.0,11004.02,6.838,9.0,437745180.0,-53635302.0,6.838,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,87,293,137,132,2024-03-05 15:54:32,20.0,170.0,11010.67,6.767,9.0,437745371.0,-53636156.0,6.767,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,86,293,138,130,2024-03-05 15:54:33,20.0,179.0,11018.52,6.743,9.0,437745635.0,-53637155.0,6.743,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,87,293,138,137,2024-03-05 15:54:34,20.0,169.0,11025.21,6.7,9.0,437745907.0,-53637987.0,6.7,24.799999999999955,18.0,15.0,24.799999999999955,0.0
,90,293,137,168,2024-03-05 15:54:35,20.0,172.0,11030.67,6.687,9.0,437746099.0,-53638678.0,6.687,25.0,18.0,15.0,25.0,0.0
,90,293,137,179,2024-03-05 15:54:36,20.0,169.0,11037.23,6.676,8.0,437746322.0,-53639498.0,6.676,25.0,18.0,15.0,25.0,0.0
,88,293,136,169,2024-03-05 15:54:37,20.0,169.0,11043.89,6.675,8.0,437746590.0,-53640336.0,6.675,25.0,18.0,15.0,25.0,0.0
,92,293,136,165,2024-03-05 15:54:38,20.0,157.0,11050.44,6.675,8.0,437746822.0,-53641150.0,6.675,25.0,18.0,15.0,25.0,0.0
,90,294,136,191,2024-03-05 15:54:39,20.0,177.0,11058.43,6.675,8.0,437747131.0,-53642142.0,6.675,25.0,18.0,15.0,25.0,0.0
,91,294,136,193,2024-03-05 15:54:40,20.0,178.0,11064.19,6.675,8.0,437747328.0,-53642876.0,6.675,25.0,18.0,15.0,25.0,0.0
,91,294,135,170,2024-03-05 15:54:41,20.0,171.0,11070.69,6.675,8.0,437747591.0,-53643691.0,6.675,25.0,18.0,15.0,25.0,0.0
,91,294,135,216,2024-03-05 15:54:42,20.0,183.0,11078.54,6.675,8.0,437747824.0,-53644692.0,6.675,25.0,18.0,15.0,25.0,0.0
,90,294,135,224,2024-03-05 15:54:43,20.0,177.0,11084.13,6.71,8.0,437748012.0,-53645403.0,6.71,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,295,135,226,2024-03-05 15:54:44,20.0,176.0,11090.79,6.729,8.0,437748234.0,-53646253.0,6.729,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,88,295,135,177,2024-03-05 15:54:45,20.0,168.0,11098.77,6.731,7.0,437748463.0,-53647278.0,6.731,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,295,135,176,2024-03-05 15:54:46,20.0,169.0,11105.61,6.731,7.0,437748650.0,-53648154.0,6.731,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,88,295,135,181,2024-03-05 15:54:47,20.0,171.0,11111.03,6.731,7.0,437748789.0,-53648859.0,6.731,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,87,295,135,178,2024-03-05 15:54:48,20.0,170.0,11117.54,6.731,7.0,437748967.0,-53649699.0,6.731,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,88,296,135,147,2024-03-05 15:54:49,20.0,189.0,11124.31,6.731,7.0,437749150.0,-53650575.0,6.731,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,296,135,149,2024-03-05 15:54:50,20.0,175.0,11131.0,6.731,7.0,437749331.0,-53651442.0,6.731,25.0,18.0,15.0,25.0,0.0
,91,296,136,197,2024-03-05 15:54:51,20.0,174.0,11137.91,6.731,7.0,437749432.0,-53652356.0,6.731,25.0,18.0,15.0,25.0,0.0
,87,296,136,192,2024-03-05 15:54:52,20.0,188.0,11145.95,6.731,7.0,437749564.0,-53653413.0,6.731,25.0,18.0,15.0,25.0,0.0
,91,296,136,160,2024-03-05 15:54:53,20.0,185.0,11152.8,6.731,7.0,437749700.0,-53654312.0,6.731,25.0,18.0,15.0,25.0,0.0
,86,296,136,175,2024-03-05 15:54:54,20.0,180.0,11158.6,6.748,7.0,437749796.0,-53655079.0,6.748,25.0,18.0,15.0,25.0,0.0
,90,297,137,226,2024-03-05 15:54:55,20.0,169.0,11165.04,6.725,7.0,437749928.0,-53655926.0,6.725,25.0,18.0,15.0,25.0,0.0
,87,297,137,232,2024-03-05 15:54:56,20.0,168.0,11171.76,6.73,7.0,437750023.0,-53656809.0,6.73,25.0,18.0,15.0,25.0,0.0
,90,297,137,181,2024-03-05 15:54:57,20.0,180.0,11179.56,6.748,8.0,437750154.0,-53657839.0,6.748,25.0,18.0,15.0,25.0,0.0
,91,297,137,146,2024-03-05 15:54:58,20.0,174.0,11185.3,6.75,8.0,437750251.0,-53658599.0,6.75,25.0,18.0,15.0,25.0,0.0
,90,297,137,162,2024-03-05 15:54:59,20.0,176.0,11192.07,6.75,8.0,437750342.0,-53659492.0,6.75,25.0,18.0,15.0,25.0,0.0
,90,298,137,168,2024-03-05 15:55:00,20.0,172.0,11196.88,6.755,8.0,437750405.0,-53660132.0,6.755,25.0,18.0,15.0,25.0,0.0
,87,298,137,186,2024-03-05 15:55:01,20.0,172.0,11203.46,6.756,8.0,437750513.0,-53661001.0,6.756,25.0,18.0,15.0,25.0,0.0
,88,298,136,209,2024-03-05 15:55:02,20.0,174.0,11213.33,6.751,8.0,437750696.0,-53662298.0,6.751,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,92,298,138,196,2024-03-05 15:55:03,20.0,168.0,11219.24,6.75,8.0,437750838.0,-53663058.0,6.75,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,89,298,138,179,2024-03-05 15:55:04,20.0,173.0,11226.9,6.75,7.0,437751096.0,-53664033.0,6.75,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,86,298,138,178,2024-03-05 15:55:05,20.0,175.0,11233.74,6.733,7.0,437751328.0,-53664907.0,6.733,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,299,139,185,2024-03-05 15:55:06,20.0,171.0,11239.29,6.731,7.0,437751474.0,-53665616.0,6.731,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,88,299,139,169,2024-03-05 15:55:07,20.0,185.0,11245.75,6.698,7.0,437751692.0,-53666439.0,6.698,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,88,299,139,172,2024-03-05 15:55:08,20.0,174.0,11252.3,6.694,7.0,437751959.0,-53667253.0,6.694,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,299,139,193,2024-03-05 15:55:09,20.0,181.0,11258.86,6.677,7.0,437752192.0,-53668072.0,6.677,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,299,140,149,2024-03-05 15:55:10,20.0,173.0,11265.44,6.675,7.0,437752500.0,-53668866.0,6.675,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,299,140,147,2024-03-05 15:55:11,20.0,174.0,11271.9,6.66,7.0,437752818.0,-53669624.0,6.66,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,300,140,155,2024-03-05 15:55:12,20.0,173.0,11278.43,6.624,7.0,437753218.0,-53670348.0,6.624,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,300,140,160,2024-03-05 15:55:13,20.0,179.0,11285.08,6.619,7.0,437753586.0,-53671112.0,6.619,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,94,300,140,159,2024-03-05 15:55:14,20.0,175.0,11292.97,6.619,7.0,437753990.0,-53672046.0,6.619,25.0,18.0,15.0,25.0,0.0
,94,300,141,181,2024-03-05 15:55:15,20.0,170.0,11298.84,6.629,7.0,437754243.0,-53672747.0,6.629,25.0,18.0,15.0,25.0,0.0
,93,300,140,237,2024-03-05 15:55:16,20.0,174.0,11305.4,6.631,7.0,437754590.0,-53673523.0,6.631,25.0,18.0,15.0,25.0,0.0
,85,301,140,195,2024-03-05 15:55:17,20.0,186.0,11312.26,6.631,7.0,437754912.0,-53674351.0,6.631,25.0,18.0,15.0,25.0,0.0
,92,301,141,137,2024-03-05 15:55:18,20.0,175.0,11319.71,6.668,7.0,437755218.0,-53675268.0,6.668,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,91,301,141,140,2024-03-05 15:55:19,20.0,173.0,11325.64,6.636,7.0,437755469.0,-53676003.0,6.636,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,86,301,141,185,2024-03-05 15:55:20,20.0,168.0,11332.15,6.67,8.0,437755697.0,-53676817.0,6.67,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,88,301,142,185,2024-03-05 15:55:21,20.0,174.0,11338.72,6.685,8.0,437755925.0,-53677638.0,6.685,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,301,141,181,2024-03-05 15:55:22,20.0,168.0,11345.26,6.686,8.0,437756234.0,-53678418.0,6.686,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,86,302,141,170,2024-03-05 15:55:23,20.0,176.0,11351.85,6.686,8.0,437756593.0,-53679191.0,6.686,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,91,302,140,163,2024-03-05 15:55:24,20.0,177.0,11359.72,6.686,8.0,437756998.0,-53680114.0,6.686,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,89,302,139,185,2024-03-05 15:55:25,20.0,174.0,11365.51,6.686,8.0,437757285.0,-53680795.0,6.686,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,302,138,213,2024-03-05 15:55:26,20.0,169.0,11372.28,6.694,8.0,437757598.0,-53681612.0,6.694,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,89,302,138,212,2024-03-05 15:55:27,20.0,174.0,11380.33,6.694,7.0,437758000.0,-53682560.0,6.694,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,86,303,137,188,2024-03-05 15:55:28,20.0,170.0,11387.13,6.694,8.0,437758409.0,-53683330.0,6.694,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,87,303,137,168,2024-03-05 15:55:29,20.0,180.0,11392.66,6.694,8.0,437758697.0,-53683965.0,6.694,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,303,136,174,2024-03-05 15:55:30,20.0,174.0,11399.14,6.694,8.0,437759090.0,-53684683.0,6.694,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,90,303,137,185,2024-03-05 15:55:31,20.0,171.0,11405.82,6.694,8.0,437759503.0,-53685423.0,6.694,25.200000000000045,18.0,15.0,25.200000000000045,0.0
,87,303,137,189,2024-03-05 15:55:32,20.0,159.0,11412.64,6.694,8.0,437759911.0,-53686175.0,6.694,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,87,303,138,175,2024-03-05 15:55:33,20.0,175.0,11420.4,6.694,8.0,437760358.0,-53687046.0,6.694,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,91,304,138,139,2024-03-05 15:55:34,20.0,172.0,11426.09,6.702,8.0,437760694.0,-53687681.0,6.702,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,90,304,138,146,2024-03-05 15:55:35,20.0,179.0,11432.62,6.703,7.0,437761054.0,-53688422.0,6.703,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,89,304,139,167,2024-03-05 15:55:36,20.0,171.0,11439.2,6.703,7.0,437761460.0,-53689161.0,6.703,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,90,304,139,174,2024-03-05 15:55:37,20.0,178.0,11445.9,6.703,7.0,437761827.0,-53689911.0,6.703,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,90,304,139,155,2024-03-05 15:55:38,20.0,175.0,11452.65,6.703,7.0,437762230.0,-53690684.0,6.703,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,92,304,139,145,2024-03-05 15:55:39,20.0,183.0,11459.56,6.703,7.0,437762600.0,-53691462.0,6.703,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,95,304,139,128,2024-03-05 15:55:40,20.0,170.0,11466.48,6.728,7.0,437763008.0,-53692227.0,6.728,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,88,305,139,124,2024-03-05 15:55:41,20.0,174.0,11473.48,6.731,7.0,437763418.0,-53693019.0,6.731,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,90,305,140,125,2024-03-05 15:55:42,20.0,175.0,11481.29,6.723,7.0,437763866.0,-53693899.0,6.723,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,87,305,140,126,2024-03-05 15:55:43,20.0,168.0,11486.86,6.705,7.0,437764201.0,-53694530.0,6.705,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,88,305,140,131,2024-03-05 15:55:44,20.0,168.0,11493.41,6.703,7.0,437764550.0,-53695283.0,6.703,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,91,305,138,133,2024-03-05 15:55:45,20.0,179.0,11501.09,6.703,7.0,437764985.0,-53696162.0,6.703,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,87,305,139,140,2024-03-05 15:55:46,20.0,171.0,11508.12,6.703,6.0,437765414.0,-53696929.0,6.703,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,88,305,138,156,2024-03-05 15:55:47,20.0,166.0,11513.42,6.679,6.0,437765732.0,-53697500.0,6.679,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,88,306,138,157,2024-03-05 15:55:48,20.0,177.0,11519.97,6.675,6.0,437766142.0,-53698205.0,6.675,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,94,306,137,148,2024-03-05 15:55:49,20.0,159.0,11526.7,6.675,6.0,437766578.0,-53698948.0,6.675,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,91,306,136,160,2024-03-05 15:55:50,20.0,167.0,11533.42,6.675,7.0,437766992.0,-53699668.0,6.675,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,87,306,136,159,2024-03-05 15:55:51,20.0,171.0,11541.49,6.675,7.0,437767575.0,-53700493.0,6.675,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,88,306,136,139,2024-03-05 15:55:52,20.0,179.0,11547.08,6.675,7.0,437767955.0,-53701064.0,6.675,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,92,306,135,139,2024-03-05 15:55:53,20.0,169.0,11553.56,6.675,6.0,437768354.0,-53701750.0,6.675,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,88,306,135,165,2024-03-05 15:55:54,20.0,171.0,11560.38,6.684,6.0,437768801.0,-53702480.0,6.684,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,92,307,136,170,2024-03-05 15:55:55,20.0,172.0,11567.17,6.7,6.0,437769219.0,-53703235.0,6.7,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,87,307,136,166,2024-03-05 15:55:56,20.0,165.0,11573.94,6.719,7.0,437769669.0,-53703942.0,6.719,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,90,307,136,160,2024-03-05 15:55:57,20.0,174.0,11580.79,6.722,7.0,437770099.0,-53704679.0,6.722,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,89,307,137,140,2024-03-05 15:55:58,20.0,171.0,11587.45,6.722,7.0,437770538.0,-53705379.0,6.722,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,90,307,137,151,2024-03-05 15:55:59,20.0,166.0,11595.26,6.722,7.0,437771069.0,-53706196.0,6.722,25.399999999999977,18.0,15.0,25.399999999999977,0.0
,88,307,137,169,2024-03-05 15:56:00,20.0,173.0,11602.07,6.706,7.0,437771498.0,-53706929.0,6.706,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,87,308,137,178,2024-03-05 15:56:01,20.0,179.0,11607.6,6.703,7.0,437771836.0,-53707519.0,6.703,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,94,308,137,171,2024-03-05 15:56:02,20.0,173.0,11613.94,6.703,7.0,437772234.0,-53708211.0,6.703,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,90,308,137,159,2024-03-05 15:56:03,20.0,167.0,11620.49,6.696,7.0,437772598.0,-53708950.0,6.696,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,88,308,137,158,2024-03-05 15:56:04,20.0,175.0,11627.26,6.691,7.0,437773027.0,-53709690.0,6.691,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,90,308,137,159,2024-03-05 15:56:05,20.0,180.0,11634.08,6.687,7.0,437773468.0,-53710430.0,6.687,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,90,308,136,167,2024-03-05 15:56:06,20.0,178.0,11640.83,6.686,7.0,437773881.0,-53711170.0,6.686,25.600000000000023,18.0,15.0,25.600000000000023,0.0
,87,309,136,185,2024-03-05 15:56:07,20.0,162.0,11647.68,6.686,7.0,437774289.0,-53711938.0,6.686,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,90,309,135,177,2024-03-05 15:56:08,20.0,177.0,11655.49,6.686,7.0,437774740.0,-53712803.0,6.686,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,87,309,135,168,2024-03-05 15:56:09,20.0,172.0,11661.0,6.652,7.0,437775113.0,-53713395.0,6.652,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,88,309,135,178,2024-03-05 15:56:10,20.0,168.0,11667.29,6.647,7.0,437775479.0,-53714077.0,6.647,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,89,309,135,185,2024-03-05 15:56:11,20.0,180.0,11673.98,6.647,8.0,437775924.0,-53714805.0,6.647,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,92,310,135,188,2024-03-05 15:56:12,20.0,158.0,11680.9,6.682,8.0,437776343.0,-53715553.0,6.682,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,91,310,134,184,2024-03-05 15:56:13,20.0,173.0,11687.7,6.686,8.0,437776749.0,-53716301.0,6.686,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,88,310,134,158,2024-03-05 15:56:14,20.0,177.0,11694.45,6.686,8.0,437777199.0,-53717017.0,6.686,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,89,310,134,132,2024-03-05 15:56:15,20.0,176.0,11700.81,6.652,8.0,437777643.0,-53717681.0,6.652,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,91,310,134,137,2024-03-05 15:56:16,20.0,162.0,11707.29,6.624,8.0,437778012.0,-53718396.0,6.624,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,88,310,134,138,2024-03-05 15:56:17,20.0,177.0,11714.13,6.619,8.0,437778432.0,-53719164.0,6.619,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,88,310,134,143,2024-03-05 15:56:18,20.0,176.0,11720.81,6.619,8.0,437778803.0,-53719922.0,6.619,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,89,311,134,189,2024-03-05 15:56:19,20.0,173.0,11727.62,6.619,7.0,437779167.0,-53720708.0,6.619,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,91,311,134,194,2024-03-05 15:56:20,20.0,181.0,11734.31,6.637,7.0,437779531.0,-53721488.0,6.637,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,87,311,134,180,2024-03-05 15:56:21,20.0,173.0,11740.85,6.639,7.0,437779894.0,-53722224.0,6.639,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,88,311,134,174,2024-03-05 15:56:22,20.0,187.0,11748.83,6.639,7.0,437780343.0,-53723130.0,6.639,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,91,311,134,147,2024-03-05 15:56:23,20.0,169.0,11754.31,6.639,7.0,437780674.0,-53723735.0,6.639,26.0,18.0,15.0,26.0,0.0
,90,311,134,142,2024-03-05 15:56:24,20.0,174.0,11760.79,6.614,7.0,437781074.0,-53724437.0,6.614,25.799999999999955,18.0,15.0,25.799999999999955,0.0
,90,312,134,172,2024-03-05 15:56:25,20.0,174.0,11767.38,6.636,7.0,437781444.0,-53725191.0,6.636,26.0,18.0,15.0,26.0,0.0
,90,312,134,221,2024-03-05 15:56:26,20.0,169.0,11773.99,6.639,7.0,437781765.0,-53725979.0,6.639,26.0,18.0,15.0,26.0,0.0
,90,312,134,189,2024-03-05 15:56:27,20.0,175.0,11780.79,6.639,7.0,437782085.0,-53726795.0,6.639,26.0,18.0,15.0,26.0,0.0
,87,312,134,145,2024-03-05 15:56:28,20.0,176.0,11788.69,6.664,7.0,437782485.0,-53727734.0,6.664,26.0,18.0,15.0,26.0,0.0
,88,312,135,143,2024-03-05 15:56:29,20.0,180.0,11794.37,6.667,7.0,437782773.0,-53728385.0,6.667,26.0,18.0,15.0,26.0,0.0
,88,312,135,153,2024-03-05 15:56:30,20.0,173.0,11800.88,6.659,7.0,437783168.0,-53729107.0,6.659,26.0,18.0,15.0,26.0,0.0
,86,313,135,180,2024-03-05 15:56:31,20.0,171.0,11807.46,6.658,7.0,437783537.0,-53729862.0,6.658,26.0,18.0,15.0,26.0,0.0
,90,313,135,148,2024-03-05 15:56:32,20.0,168.0,11813.92,6.609,7.0,437783860.0,-53730617.0,6.609,26.0,18.0,15.0,26.0,0.0
,90,313,135,155,2024-03-05 15:56:33,20.0,171.0,11820.67,6.653,7.0,437784221.0,-53731413.0,6.653,26.0,18.0,15.0,26.0,0.0
,89,313,136,143,2024-03-05 15:56:34,20.0,169.0,11827.29,6.666,7.0,437784544.0,-53732189.0,6.666,26.0,18.0,15.0,26.0,0.0
,92,313,135,139,2024-03-05 15:56:35,20.0,170.0,11834.06,6.674,7.0,437784904.0,-53732968.0,6.674,26.0,18.0,15.0,26.0,0.0
,87,313,134,126,2024-03-05 15:56:36,20.0,174.0,11840.63,6.667,7.0,437785309.0,-53733707.0,6.667,26.0,18.0,15.0,26.0,0.0
,90,313,134,126,2024-03-05 15:56:37,20.0,171.0,11847.27,6.659,7.0,437785677.0,-53734460.0,6.659,26.0,18.0,15.0,26.0,0.0
,85,314,134,138,2024-03-05 15:56:38,20.0,177.0,11853.85,6.658,7.0,437786042.0,-53735213.0,6.658,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,85,314,133,147,2024-03-05 15:56:39,20.0,178.0,11860.29,6.608,7.0,437786406.0,-53735934.0,6.608,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,86,314,133,183,2024-03-05 15:56:40,20.0,173.0,11867.85,6.603,7.0,437786851.0,-53736791.0,6.603,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,88,314,133,192,2024-03-05 15:56:41,20.0,167.0,11873.25,6.585,7.0,437787143.0,-53737397.0,6.585,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,84,314,133,186,2024-03-05 15:56:42,20.0,176.0,11879.65,6.583,7.0,437787497.0,-53738133.0,6.583,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,89,314,132,155,2024-03-05 15:56:43,20.0,175.0,11886.13,6.576,7.0,437787860.0,-53738889.0,6.576,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,88,315,132,138,2024-03-05 15:56:44,20.0,171.0,11892.8,6.575,7.0,437788185.0,-53739686.0,6.575,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,87,315,132,135,2024-03-05 15:56:45,20.0,182.0,11899.43,6.55,7.0,437788463.0,-53740498.0,6.55,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,87,315,132,127,2024-03-05 15:56:46,20.0,171.0,11907.22,6.547,7.0,437788774.0,-53741464.0,6.547,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,86,315,132,158,2024-03-05 15:56:47,20.0,180.0,11912.86,6.547,7.0,437789012.0,-53742159.0,6.547,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,95,315,132,170,2024-03-05 15:56:48,20.0,175.0,11919.08,6.547,7.0,437789234.0,-53742942.0,6.547,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,90,315,132,227,2024-03-05 15:56:49,20.0,167.0,11925.64,6.547,7.0,437789456.0,-53743767.0,6.547,26.200000000000045,18.0,15.0,26.200000000000045,0.0
,86,316,131,211,2024-03-05 15:56:50,20.0,177.0,11932.35,6.562,7.0,437789691.0,-53744614.0,6.562,26.399999999999977,18.0,15.0,26.399999999999977,0.0
,92,316,131,161,2024-03-05 15:56:51,20.0,181.0,11938.96,6.574,7.0,437789961.0,-53745442.0,6.574,26.399999999999977,18.0,15.0,26.399999999999977,0.0
,87,316,132,172,2024-03-05 15:56:52,20.0,178.0,11945.62,6.582,7.0,437790195.0,-53746274.0,6.582,26.399999999999977,18.0,15.0,26.399999999999977,0.0
,90,316,132,179,2024-03-05 15:56:53,20.0,171.0,11952.22,6.601,7.0,437790462.0,-53747091.0,6.601,26.399999999999977,18.0,15.0,26.399999999999977,0.0
,90,316,132,198,2024-03-05 15:56:54,20.0,176.0,11958.92,6.61,7.0,437790735.0,-53747920.0,6.61,26.399999999999977,18.0,15.0,26.399999999999977,0.0
,91,316,132,156,2024-03-05 15:56:55,20.0,165.0,11965.71,6.611,8.0,437791009.0,-53748760.0,6.611,26.399999999999977,18.0,15.0,26.399999999999977,0.0
,90,317,134,144,2024-03-05 15:56:56,20.0,150.0,11972.39,6.629,8.0,437791283.0,-53749584.0,6.629,26.399999999999977,18.0,15.0,26.399999999999977,0.0
,90,317,134,134,2024-03-05 15:56:57,20.0,175.0,11979.26,6.645,8.0,437791556.0,-53750434.0,6.645,26.399999999999977,18.0,15.0,26.399999999999977,0.0
