distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,heart_rate,calories,temperature,altitude,enhanced_altitude,ascent,descent,grade
3698.4,1.278,4,438320695,-53203468,1.278,2023-10-21 16:47:45,,175.0,320.0,19.0,191.79999999999995,191.79999999999995,175.0,15.0,12.54
3699.48,1.27,4,438320784,-53203467,1.27,2023-10-21 16:47:46,,174.0,320.0,19.0,192.0,192.0,175.0,15.0,12.8
3700.77,1.269,4,438320918,-53203451,1.269,2023-10-21 16:47:47,,174.0,321.0,19.0,192.20000000000005,192.20000000000005,175.0,15.0,13.04
3701.97,1.258,4,438321060,-53203411,1.258,2023-10-21 16:47:48,,175.0,321.0,19.0,192.39999999999998,192.39999999999998,176.0,15.0,13.25
3703.27,1.258,4,438321197,-53203388,1.258,2023-10-21 16:47:49,,176.0,321.0,19.0,192.60000000000002,192.60000000000002,176.0,15.0,13.42
3704.54,1.258,4,438321330,-53203388,1.258,2023-10-21 16:47:50,,175.0,322.0,19.0,192.79999999999995,192.79999999999995,176.0,15.0,13.55
3705.76,1.258,4,438321469,-53203331,1.258,2023-10-21 16:47:51,,175.0,322.0,19.0,193.0,193.0,176.0,15.0,13.63
3706.92,1.269,4,438321562,-53203291,1.269,2023-10-21 16:47:52,,174.0,322.0,19.0,193.20000000000005,193.20000000000005,176.0,15.0,13.71
3708.42,1.269,4,438321742,-53203252,1.269,2023-10-21 16:47:53,,174.0,323.0,19.0,193.60000000000002,193.60000000000002,177.0,15.0,13.89
3709.5,1.259,4,438321830,-53203235,1.259,2023-10-21 16:47:54,,175.0,323.0,19.0,193.79999999999995,193.79999999999995,177.0,15.0,14.18
3710.9,1.195,4,438321970,-53203172,1.195,2023-10-21 16:47:55,,175.0,323.0,19.0,194.0,194.0,177.0,15.0,14.51
3712.16,1.186,4,438322145,-53203155,1.186,2023-10-21 16:47:56,,175.0,323.0,19.0,194.20000000000005,194.20000000000005,177.0,15.0,14.92
3713.54,1.186,4,438322284,-53203094,1.186,2023-10-21 16:47:57,,176.0,324.0,19.0,194.39999999999998,194.39999999999998,177.0,15.0,15.34
3715.1,1.186,4,438322426,-53203052,1.186,2023-10-21 16:47:58,,177.0,324.0,19.0,194.60000000000002,194.60000000000002,178.0,15.0,15.79
3716.21,1.186,4,438322562,-53203035,1.186,2023-10-21 16:47:59,,177.0,324.0,19.0,195.0,195.0,178.0,15.0,16.24
3717.3,1.186,4,438322651,-53203035,1.186,2023-10-21 16:48:00,,177.0,325.0,19.0,195.20000000000005,195.20000000000005,178.0,15.0,16.68
3718.62,1.186,4,438322789,-53203012,1.186,2023-10-21 16:48:01,,178.0,325.0,19.0,195.39999999999998,195.39999999999998,178.0,15.0,17.05
3720.06,1.194,4,438322965,-53203012,1.194,2023-10-21 16:48:02,,178.0,325.0,19.0,195.60000000000002,195.60000000000002,179.0,15.0,17.24
3721.73,1.625,4,438323148,-53203034,1.625,2023-10-21 16:48:03,,179.0,326.0,19.0,195.79999999999995,195.79999999999995,179.0,15.0,17.21
3723.22,1.509,4,438323286,-53203051,1.509,2023-10-21 16:48:04,,178.0,326.0,19.0,196.0,196.0,179.0,15.0,16.96
3724.76,1.546,4,438323473,-53203035,1.546,2023-10-21 16:48:05,,179.0,326.0,19.0,196.20000000000005,196.20000000000005,179.0,15.0,16.36
3726.01,1.359,4,438323605,-53203035,1.359,2023-10-21 16:48:06,,181.0,327.0,19.0,196.39999999999998,196.39999999999998,179.0,15.0,15.48
3727.29,1.361,4,438323740,-53203051,1.361,2023-10-21 16:48:07,,182.0,327.0,19.0,196.60000000000002,196.60000000000002,180.0,15.0,14.31
3728.81,1.485,4,438323877,-53203014,1.485,2023-10-21 16:48:08,,181.0,327.0,19.0,196.79999999999995,196.79999999999995,180.0,15.0,13.2
3728.87,0.948,4,438325336,-53203090,0.948,2023-10-21 16:49:29,,161.0,328.0,19.0,197.39999999999998,197.39999999999998,180.0,15.0,0.0
3730.33,1.007,4,438325511,-53203151,1.007,2023-10-21 16:49:30,,162.0,328.0,19.0,197.60000000000002,197.60000000000002,180.0,15.0,0.0
3732.29,1.666,4,438325701,-53203211,1.666,2023-10-21 16:49:31,,161.0,328.0,19.0,197.60000000000002,197.60000000000002,180.0,15.0,0.0
3733.75,1.675,4,438325876,-53203249,1.675,2023-10-21 16:49:32,,161.0,329.0,19.0,197.79999999999995,197.79999999999995,180.0,15.0,0.0
3735.06,1.397,4,438326014,-53203267,1.397,2023-10-21 16:49:33,,162.0,329.0,19.0,197.79999999999995,197.79999999999995,180.0,15.0,0.07
3736.61,1.381,4,438326153,-53203328,1.381,2023-10-21 16:49:34,,161.0,329.0,19.0,198.0,198.0,181.0,15.0,3.95
3738.12,1.335,4,438326333,-53203369,1.335,2023-10-21 16:49:35,,160.0,329.0,19.0,198.20000000000005,198.20000000000005,181.0,15.0,5.16
3739.66,1.379,4,438326471,-53203425,1.379,2023-10-21 16:49:36,,159.0,330.0,19.0,198.39999999999998,198.39999999999998,181.0,15.0,5.89
3741.03,1.381,4,438326607,-53203487,1.381,2023-10-21 16:49:37,,159.0,330.0,19.0,198.60000000000002,198.60000000000002,181.0,15.0,6.95
3742.55,1.407,4,438326788,-53203528,1.407,2023-10-21 16:49:38,,159.0,330.0,19.0,198.79999999999995,198.79999999999995,182.0,15.0,8.58
3743.88,1.408,4,438326926,-53203568,1.408,2023-10-21 16:49:39,,159.0,330.0,19.0,199.0,199.0,182.0,15.0,10.08
3745.23,1.408,4,438327061,-53203624,1.408,2023-10-21 16:49:40,,158.0,331.0,19.0,199.39999999999998,199.39999999999998,182.0,15.0,12.03
3746.68,1.39,4,438327200,-53203742,1.39,2023-10-21 16:49:41,,155.0,331.0,19.0,199.60000000000002,199.60000000000002,183.0,15.0,14.08
3747.96,1.381,4,438327292,-53203860,1.381,2023-10-21 16:49:42,,156.0,331.0,19.0,199.79999999999995,199.79999999999995,183.0,15.0,15.74
3749.4,1.381,4,438327340,-53204040,1.381,2023-10-21 16:49:43,,157.0,332.0,19.0,200.0,200.0,183.0,15.0,16.68
3750.2,1.29,5,438327342,-53204141,1.29,2023-10-21 16:49:44,,159.0,332.0,19.0,200.20000000000005,200.20000000000005,183.0,15.0,16.95
3750.23,0.053,5,438327342,-53204144,0.053,2023-10-21 16:49:45,,160.0,332.0,19.0,200.39999999999998,200.39999999999998,184.0,15.0,16.58
3750.23,0.0,5,438327342,-53204183,0.0,2023-10-21 16:49:46,,160.0,332.0,19.0,200.39999999999998,200.39999999999998,184.0,15.0,14.83
3751.29,0.988,4,438327342,-53204321,0.988,2023-10-21 16:49:47,,161.0,333.0,19.0,200.60000000000002,200.60000000000002,184.0,15.0,0.0
3752.68,1.321,4,438327254,-53204479,1.321,2023-10-21 16:49:48,,161.0,333.0,19.0,200.60000000000002,200.60000000000002,184.0,15.0,0.0
3754.03,1.288,4,438327207,-53204654,1.288,2023-10-21 16:49:49,,163.0,333.0,19.0,200.79999999999995,200.79999999999995,184.0,15.0,0.0
3755.32,1.286,4,438327250,-53204819,1.286,2023-10-21 16:49:50,,164.0,334.0,19.0,200.79999999999995,200.79999999999995,184.0,15.0,0.0
3756.69,1.286,4,438327338,-53204974,1.286,2023-10-21 16:49:51,,165.0,334.0,19.0,200.79999999999995,200.79999999999995,184.0,15.0,0.0
3758.52,1.297,4,438327472,-53205154,1.297,2023-10-21 16:49:52,,164.0,334.0,19.0,200.79999999999995,200.79999999999995,184.0,15.0,0.0
3761.48,2.379,4,438327740,-53205386,2.379,2023-10-21 16:49:53,,164.0,334.0,19.0,200.60000000000002,200.60000000000002,184.0,15.0,0.0
3765.54,3.881,4,438328111,-53205593,3.881,2023-10-21 16:49:54,,164.0,335.0,19.0,200.20000000000005,200.20000000000005,184.0,15.0,0.0
3769.89,4.111,4,438328596,-53205672,4.111,2023-10-21 16:49:55,,163.0,335.0,19.0,199.79999999999995,199.79999999999995,184.0,15.0,-0.03
3775.38,5.122,4,438329182,-53205696,5.122,2023-10-21 16:49:56,,164.0,335.0,19.0,199.39999999999998,199.39999999999998,184.0,16.0,-6.83
3781.29,5.832,4,438329818,-53205736,5.832,2023-10-21 16:49:57,,163.0,336.0,19.0,199.0,199.0,184.0,16.0,-9.69
3787.61,5.861,4,438330475,-53205816,5.861,2023-10-21 16:49:58,,161.0,336.0,19.0,198.79999999999995,198.79999999999995,184.0,17.0,-10.36
3793.71,5.661,4,438331157,-53205834,5.661,2023-10-21 16:49:59,,160.0,336.0,19.0,198.60000000000002,198.60000000000002,184.0,17.0,-9.55
3799.32,5.632,4,438331733,-53205757,5.632,2023-10-21 16:50:00,,159.0,336.0,19.0,198.60000000000002,198.60000000000002,184.0,17.0,-7.92
3804.52,5.47,4,438332281,-53205585,5.47,2023-10-21 16:50:01,,159.0,337.0,19.0,198.60000000000002,198.60000000000002,184.0,18.0,-6.12
3809.27,4.658,4,438332751,-53205342,4.658,2023-10-21 16:50:02,,158.0,337.0,19.0,198.79999999999995,198.79999999999995,184.0,18.0,-4.31
3813.24,4.275,4,438333149,-53205072,4.275,2023-10-21 16:50:03,,158.0,337.0,19.0,199.0,199.0,184.0,18.0,-2.67
3816.74,3.486,4,438333435,-53204809,3.486,2023-10-21 16:50:04,,158.0,337.0,19.0,199.20000000000005,199.20000000000005,184.0,18.0,-1.16
3819.28,2.631,4,438333664,-53204608,2.631,2023-10-21 16:50:05,,159.0,338.0,19.0,199.39999999999998,199.39999999999998,184.0,18.0,0.0
3821.65,2.417,4,438333885,-53204431,2.417,2023-10-21 16:50:06,,159.0,338.0,19.0,199.60000000000002,199.60000000000002,184.0,18.0,1.47
3824.06,2.43,4,438334095,-53204268,2.43,2023-10-21 16:50:07,,158.0,338.0,19.0,199.79999999999995,199.79999999999995,185.0,18.0,2.58
3826.47,2.453,4,438334304,-53204105,2.453,2023-10-21 16:50:08,,158.0,339.0,19.0,200.20000000000005,200.20000000000005,185.0,18.0,3.66
3828.66,2.618,4,438334530,-53203947,2.618,2023-10-21 16:50:09,,160.0,339.0,19.0,200.39999999999998,200.39999999999998,185.0,18.0,4.67
3831.36,2.574,4,438334761,-53203745,2.574,2023-10-21 16:50:10,,161.0,339.0,19.0,200.60000000000002,200.60000000000002,185.0,18.0,5.68
3833.47,2.454,4,438334940,-53203571,2.454,2023-10-21 16:50:11,,160.0,339.0,19.0,200.79999999999995,200.79999999999995,185.0,18.0,6.52
3835.77,2.408,4,438335169,-53203428,2.408,2023-10-21 16:50:12,,161.0,340.0,19.0,201.0,201.0,186.0,18.0,7.16
3837.98,2.361,4,438335396,-53203309,2.361,2023-10-21 16:50:13,,160.0,340.0,19.0,201.20000000000005,201.20000000000005,186.0,18.0,7.45
3840.1,2.104,4,438335578,-53203235,2.104,2023-10-21 16:50:14,,160.0,340.0,19.0,201.20000000000005,201.20000000000005,186.0,18.0,7.36
3842.21,2.103,4,438335805,-53203155,2.103,2023-10-21 16:50:15,,159.0,340.0,19.0,201.39999999999998,201.39999999999998,186.0,18.0,7.0
3844.3,2.213,4,438336033,-53203092,2.213,2023-10-21 16:50:16,,159.0,341.0,19.0,201.39999999999998,201.39999999999998,186.0,18.0,6.45
3846.4,2.214,4,438336262,-53203035,2.214,2023-10-21 16:50:17,,159.0,341.0,19.0,201.39999999999998,201.39999999999998,186.0,18.0,5.86
3848.66,2.214,4,438336489,-53202973,2.214,2023-10-21 16:50:18,,160.0,341.0,19.0,201.60000000000002,201.60000000000002,186.0,18.0,5.29
3850.91,2.214,4,438336715,-53202916,2.214,2023-10-21 16:50:19,,160.0,342.0,19.0,201.60000000000002,201.60000000000002,187.0,18.0,4.71
3853.36,2.214,4,438336989,-53202853,2.214,2023-10-21 16:50:20,,160.0,342.0,19.0,201.79999999999995,201.79999999999995,187.0,18.0,4.21
3855.64,2.222,4,438337218,-53202796,2.222,2023-10-21 16:50:21,,160.0,342.0,19.0,201.79999999999995,201.79999999999995,187.0,18.0,3.8
3858.03,2.231,4,438337489,-53202773,2.231,2023-10-21 16:50:22,,159.0,342.0,19.0,201.79999999999995,201.79999999999995,187.0,18.0,3.48
3860.43,2.258,4,438337761,-53202796,2.258,2023-10-21 16:50:23,,160.0,343.0,19.0,202.0,202.0,187.0,18.0,3.2
3862.87,2.352,4,438337990,-53202836,2.352,2023-10-21 16:50:24,,159.0,343.0,19.0,202.0,202.0,187.0,18.0,2.98
3865.45,2.361,4,438338262,-53202836,2.361,2023-10-21 16:50:25,,159.0,343.0,19.0,202.0,202.0,187.0,18.0,2.76
3868.05,2.369,4,438338536,-53202813,2.369,2023-10-21 16:50:26,,158.0,343.0,19.0,202.0,202.0,187.0,18.0,2.52
3870.62,2.448,4,438338829,-53202794,2.448,2023-10-21 16:50:27,,158.0,344.0,19.0,202.20000000000005,202.20000000000005,187.0,18.0,2.27
3873.19,2.526,4,438339122,-53202774,2.526,2023-10-21 16:50:28,,157.0,344.0,19.0,202.20000000000005,202.20000000000005,187.0,18.0,2.07
3875.69,2.564,4,438339356,-53202717,2.564,2023-10-21 16:50:29,,156.0,344.0,19.0,202.20000000000005,202.20000000000005,187.0,18.0,1.95
3878.16,2.564,4,438339629,-53202637,2.564,2023-10-21 16:50:30,,155.0,345.0,19.0,202.39999999999998,202.39999999999998,187.0,18.0,1.93
3880.71,2.592,4,438339905,-53202534,2.592,2023-10-21 16:50:31,,154.0,345.0,19.0,202.39999999999998,202.39999999999998,187.0,18.0,2.01
3883.26,2.592,4,438340167,-53202457,2.592,2023-10-21 16:50:32,,153.0,345.0,19.0,202.39999999999998,202.39999999999998,187.0,18.0,2.16
3885.76,2.592,4,438340403,-53202415,2.592,2023-10-21 16:50:33,,152.0,345.0,19.0,202.60000000000002,202.60000000000002,187.0,18.0,2.34
3888.05,2.564,4,438340678,-53202357,2.564,2023-10-21 16:50:34,,151.0,346.0,19.0,202.79999999999995,202.79999999999995,188.0,18.0,2.57
3890.54,2.528,4,438340904,-53202256,2.528,2023-10-21 16:50:35,,151.0,346.0,19.0,202.79999999999995,202.79999999999995,188.0,18.0,2.85
3892.55,2.36,4,438341123,-53202201,2.36,2023-10-21 16:50:36,,152.0,346.0,19.0,203.0,203.0,188.0,18.0,3.12
3894.92,2.325,4,438341358,-53202119,2.325,2023-10-21 16:50:37,,151.0,346.0,19.0,203.0,203.0,188.0,18.0,3.4
3896.92,2.314,4,438341587,-53202017,2.314,2023-10-21 16:50:38,,150.0,347.0,19.0,203.20000000000005,203.20000000000005,188.0,18.0,3.63
3899.13,2.259,4,438341812,-53201898,2.259,2023-10-21 16:50:39,,151.0,347.0,19.0,203.20000000000005,203.20000000000005,188.0,18.0,3.82
3901.07,2.176,4,438341995,-53201818,2.176,2023-10-21 16:50:40,,150.0,347.0,19.0,203.39999999999998,203.39999999999998,188.0,18.0,3.95
3903.0,2.13,4,438342179,-53201760,2.13,2023-10-21 16:50:41,,151.0,347.0,19.0,203.60000000000002,203.60000000000002,188.0,18.0,4.1
3905.04,2.075,4,438342405,-53201721,2.075,2023-10-21 16:50:42,,150.0,348.0,19.0,203.60000000000002,203.60000000000002,188.0,18.0,4.23
3907.06,2.056,4,438342631,-53201721,2.056,2023-10-21 16:50:43,,149.0,348.0,19.0,203.79999999999995,203.79999999999995,189.0,18.0,4.37
3909.13,2.056,4,438342860,-53201681,2.056,2023-10-21 16:50:44,,149.0,348.0,19.0,203.79999999999995,203.79999999999995,189.0,18.0,4.5
3911.12,1.994,4,438343081,-53201643,1.994,2023-10-21 16:50:45,,149.0,348.0,19.0,204.0,204.0,189.0,18.0,4.63
3913.23,1.992,4,438343270,-53201618,1.992,2023-10-21 16:50:46,,148.0,349.0,19.0,204.0,204.0,189.0,18.0,4.73
3915.25,1.992,4,438343497,-53201618,1.992,2023-10-21 16:50:47,,148.0,349.0,19.0,204.20000000000005,204.20000000000005,189.0,18.0,4.82
3917.28,1.992,4,438343723,-53201618,1.992,2023-10-21 16:50:48,,147.0,349.0,19.0,204.20000000000005,204.20000000000005,189.0,18.0,4.83
3919.31,1.992,4,438343950,-53201641,1.992,2023-10-21 16:50:49,,147.0,349.0,19.0,204.39999999999998,204.39999999999998,189.0,18.0,4.76
3921.21,1.992,4,438344135,-53201681,1.992,2023-10-21 16:50:50,,147.0,350.0,19.0,204.39999999999998,204.39999999999998,189.0,18.0,4.62
3923.25,1.992,4,438344361,-53201721,1.992,2023-10-21 16:50:51,,148.0,350.0,19.0,204.60000000000002,204.60000000000002,189.0,18.0,4.5
3925.52,1.992,4,438344591,-53201761,1.992,2023-10-21 16:50:52,,147.0,350.0,19.0,204.60000000000002,204.60000000000002,190.0,18.0,4.45
3927.39,1.972,4,438344818,-53201801,1.972,2023-10-21 16:50:53,,146.0,350.0,19.0,204.79999999999995,204.79999999999995,190.0,18.0,4.49
3929.27,1.992,4,438344999,-53201857,1.992,2023-10-21 16:50:54,,147.0,351.0,19.0,205.0,205.0,190.0,18.0,4.68
3931.52,2.008,4,438345227,-53201897,2.008,2023-10-21 16:50:55,,148.0,351.0,19.0,205.20000000000005,205.20000000000005,190.0,18.0,4.96
3933.63,2.008,4,438345454,-53201976,2.008,2023-10-21 16:50:56,,147.0,351.0,19.0,205.20000000000005,205.20000000000005,190.0,18.0,5.24
3935.83,2.008,4,438345671,-53202053,2.008,2023-10-21 16:50:57,,147.0,351.0,19.0,205.39999999999998,205.39999999999998,190.0,18.0,5.42
3938.21,2.064,4,438345956,-53202119,2.064,2023-10-21 16:50:58,,146.0,352.0,19.0,205.39999999999998,205.39999999999998,190.0,18.0,5.46
3940.63,2.175,4,438346183,-53202159,2.175,2023-10-21 16:50:59,,146.0,352.0,19.0,205.39999999999998,205.39999999999998,190.0,18.0,5.35
3942.79,2.221,4,438346404,-53202175,2.221,2023-10-21 16:51:00,,145.0,352.0,19.0,205.60000000000002,205.60000000000002,190.0,18.0,5.09
3944.93,2.222,4,438346637,-53202119,2.222,2023-10-21 16:51:01,,144.0,352.0,19.0,205.60000000000002,205.60000000000002,191.0,18.0,4.75
3947.04,2.222,4,438346864,-53202040,2.222,2023-10-21 16:51:02,,145.0,353.0,19.0,205.79999999999995,205.79999999999995,191.0,18.0,4.45
3948.99,2.222,4,438347047,-53201960,2.222,2023-10-21 16:51:03,,144.0,353.0,19.0,206.0,206.0,191.0,18.0,4.2
3951.07,2.222,4,438347274,-53201897,2.222,2023-10-21 16:51:04,,145.0,353.0,19.0,206.0,206.0,191.0,18.0,4.12
3952.96,2.25,4,438347503,-53201857,2.25,2023-10-21 16:51:05,,145.0,353.0,19.0,206.20000000000005,206.20000000000005,191.0,18.0,4.12
3955.19,2.25,4,438347728,-53201801,2.25,2023-10-21 16:51:06,,145.0,353.0,19.0,206.20000000000005,206.20000000000005,191.0,18.0,4.15
3957.27,2.195,4,438347957,-53201761,2.195,2023-10-21 16:51:07,,145.0,354.0,19.0,206.20000000000005,206.20000000000005,191.0,18.0,4.09
3959.51,2.194,4,438348185,-53201721,2.194,2023-10-21 16:51:08,,144.0,354.0,19.0,206.39999999999998,206.39999999999998,191.0,18.0,3.93
3962.03,2.194,4,438348458,-53201619,2.194,2023-10-21 16:51:09,,144.0,354.0,19.0,206.39999999999998,206.39999999999998,191.0,18.0,3.57
3964.77,2.195,4,438348732,-53201499,2.195,2023-10-21 16:51:10,,144.0,354.0,19.0,206.20000000000005,206.20000000000005,191.0,18.0,2.97
3967.91,3.075,4,438349051,-53201362,3.075,2023-10-21 16:51:11,,143.0,355.0,19.0,206.20000000000005,206.20000000000005,191.0,18.0,2.15
3971.05,3.02,4,438349323,-53201164,3.02,2023-10-21 16:51:12,,143.0,355.0,19.0,206.0,206.0,191.0,18.0,1.13
3974.51,3.36,4,438349684,-53201028,3.36,2023-10-21 16:51:13,,142.0,355.0,19.0,206.0,206.0,191.0,18.0,0.09
3978.27,3.761,4,438350081,-53201027,3.761,2023-10-21 16:51:14,,141.0,355.0,19.0,205.60000000000002,205.60000000000002,191.0,18.0,-1.46
3982.66,4.069,4,438350574,-53201043,4.069,2023-10-21 16:51:15,,141.0,356.0,19.0,205.39999999999998,205.39999999999998,191.0,18.0,-2.86
3987.85,4.49,4,438351141,-53201004,4.49,2023-10-21 16:51:16,,141.0,356.0,19.0,205.0,205.0,191.0,18.0,-4.05
3993.4,5.269,4,438351689,-53200828,5.269,2023-10-21 16:51:17,,140.0,356.0,19.0,204.79999999999995,204.79999999999995,191.0,18.0,-4.94
3998.88,5.335,4,438352241,-53200604,5.335,2023-10-21 16:51:18,,141.0,356.0,19.0,204.39999999999998,204.39999999999998,191.0,19.0,-5.58
4004.48,5.532,4,438352817,-53200332,5.532,2023-10-21 16:51:19,,140.0,356.0,19.0,204.0,204.0,191.0,19.0,-6.03
4010.48,5.862,4,438353422,-53200008,5.862,2023-10-21 16:51:20,,140.0,357.0,19.0,203.60000000000002,203.60000000000002,191.0,19.0,-6.31
4016.62,5.964,4,438354058,-53199792,5.964,2023-10-21 16:51:21,,140.0,357.0,19.0,203.0,203.0,191.0,20.0,-6.49
4022.67,5.972,4,438354700,-53199648,5.972,2023-10-21 16:51:22,,139.0,357.0,19.0,202.60000000000002,202.60000000000002,191.0,20.0,-6.61
4029.32,5.976,4,438355380,-53199433,5.976,2023-10-21 16:51:23,,140.0,357.0,19.0,202.0,202.0,191.0,21.0,-6.69
4036.08,6.696,4,438356107,-53199275,6.696,2023-10-21 16:51:24,,139.0,358.0,19.0,201.60000000000002,201.60000000000002,191.0,21.0,-6.75
4042.92,7.054,4,438356836,-53199275,7.054,2023-10-21 16:51:25,,140.0,358.0,19.0,201.20000000000005,201.20000000000005,191.0,22.0,-6.78
4049.66,6.769,4,438357564,-53199412,6.769,2023-10-21 16:51:26,,139.0,358.0,19.0,200.79999999999995,200.79999999999995,191.0,22.0,-6.67
4056.04,6.768,4,438358247,-53199554,6.768,2023-10-21 16:51:27,,140.0,358.0,19.0,200.60000000000002,200.60000000000002,191.0,23.0,-6.38
4062.79,6.447,4,438358933,-53199673,6.447,2023-10-21 16:51:28,,140.0,359.0,19.0,200.0,200.0,191.0,23.0,-6.05
4069.97,6.695,4,438359703,-53199650,6.695,2023-10-21 16:51:29,,139.0,359.0,19.0,199.60000000000002,199.60000000000002,191.0,23.0,-5.74
4076.87,6.769,4,438360432,-53199530,6.769,2023-10-21 16:51:30,,139.0,359.0,19.0,199.20000000000005,199.20000000000005,191.0,24.0,-5.45
4083.62,6.769,4,438361158,-53199371,6.769,2023-10-21 16:51:31,,140.0,359.0,19.0,199.0,199.0,191.0,24.0,-5.22
4090.02,6.767,4,438361841,-53199212,6.767,2023-10-21 16:51:32,,140.0,359.0,19.0,198.60000000000002,198.60000000000002,191.0,25.0,-5.03
4095.83,5.979,4,438362478,-53199092,5.979,2023-10-21 16:51:33,,140.0,360.0,19.0,198.39999999999998,198.39999999999998,191.0,25.0,-4.86
4101.68,5.714,4,438363075,-53198977,5.714,2023-10-21 16:51:34,,140.0,360.0,19.0,198.20000000000005,198.20000000000005,191.0,25.0,-4.67
4106.89,5.699,4,438363617,-53198859,5.699,2023-10-21 16:51:35,,139.0,360.0,19.0,198.0,198.0,191.0,25.0,-4.4
4111.38,5.141,4,438364113,-53198740,5.141,2023-10-21 16:51:36,,140.0,360.0,19.0,197.79999999999995,197.79999999999995,191.0,26.0,-4.04
4115.28,4.333,4,438364524,-53198717,4.333,2023-10-21 16:51:37,,141.0,361.0,19.0,197.79999999999995,197.79999999999995,191.0,26.0,-3.64
4118.08,3.354,4,438364843,-53198757,3.354,2023-10-21 16:51:38,,141.0,361.0,19.0,197.60000000000002,197.60000000000002,191.0,26.0,-3.25
4119.63,1.994,4,438364976,-53198835,1.994,2023-10-21 16:51:39,,141.0,361.0,19.0,197.60000000000002,197.60000000000002,191.0,26.0,-2.91
4120.29,0.896,4,438365025,-53198876,0.896,2023-10-21 16:51:40,,141.0,361.0,19.0,197.60000000000002,197.60000000000002,191.0,26.0,-2.62
4120.29,0.938,6,438365068,-53199988,0.938,2023-10-21 16:52:11,,135.0,361.0,19.0,197.20000000000005,197.20000000000005,191.0,26.0,0.0
4121.92,1.352,5,438365161,-53200168,1.352,2023-10-21 16:52:12,,135.0,362.0,19.0,197.20000000000005,197.20000000000005,191.0,26.0,0.0
4121.92,0.005,5,438365207,-53200247,0.005,2023-10-21 16:52:13,,135.0,362.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4121.92,0.0,5,438365207,-53200247,0.0,2023-10-21 16:52:14,,135.0,362.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4121.92,0.0,5,438365207,-53200247,0.0,2023-10-21 16:52:15,,136.0,362.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4121.92,0.0,5,438365207,-53200247,0.0,2023-10-21 16:52:16,,135.0,363.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4121.92,0.0,5,438365207,-53200247,0.0,2023-10-21 16:52:17,,136.0,363.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4121.94,1.309,5,438365299,-53200449,1.309,2023-10-21 16:52:21,,135.0,363.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4123.43,1.536,5,438365389,-53200606,1.536,2023-10-21 16:52:22,,136.0,363.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4125.2,1.605,5,438365481,-53200808,1.605,2023-10-21 16:52:23,,136.0,363.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
4127.29,1.834,5,438365617,-53201045,1.834,2023-10-21 16:52:24,,136.0,364.0,19.0,197.39999999999998,197.39999999999998,191.0,26.0,0.0
