distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,calories,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
990.92,5.761,11,438048996,-52852503,5.761,2024-01-14 16:04:08,,27.0,116.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
996.97,5.837,11,438048359,-52852335,5.837,2024-01-14 16:04:09,,28.0,117.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1003.39,5.855,10,438047692,-52852114,5.855,2024-01-14 16:04:10,,28.0,118.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1010.39,5.861,10,438046987,-52851814,5.861,2024-01-14 16:04:11,,28.0,120.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1015.91,5.865,10,438046472,-52851483,5.865,2024-01-14 16:04:12,,28.0,121.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1023.23,5.888,10,438045763,-52851035,5.888,2024-01-14 16:04:13,,28.0,123.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1029.57,5.917,9,438045157,-52850654,5.917,2024-01-14 16:04:14,,29.0,124.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1034.96,5.917,9,438044627,-52850403,5.917,2024-01-14 16:04:15,,29.0,124.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1041.37,5.942,10,438043980,-52850102,5.942,2024-01-14 16:04:16,,29.0,123.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1047.69,6.184,13,438043326,-52849838,6.184,2024-01-14 16:04:17,,29.0,122.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1052.43,6.365,16,438042800,-52849789,6.365,2024-01-14 16:04:18,,29.0,121.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1057.52,5.228,17,438042275,-52849798,5.228,2024-01-14 16:04:19,,29.0,119.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1064.5,5.936,17,438041540,-52849855,5.936,2024-01-14 16:04:20,,30.0,118.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1069.68,5.743,16,438040989,-52850000,5.743,2024-01-14 16:04:21,,30.0,119.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1074.5,5.036,16,438040521,-52850277,5.036,2024-01-14 16:04:22,,30.0,120.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1080.91,5.193,16,438039888,-52850671,5.193,2024-01-14 16:04:23,,30.0,121.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1086.16,5.878,17,438039384,-52850968,5.878,2024-01-14 16:04:24,,30.0,122.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1093.46,6.444,17,438038642,-52851260,6.444,2024-01-14 16:04:25,,31.0,123.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1101.66,7.158,17,438037774,-52851411,7.158,2024-01-14 16:04:26,,31.0,124.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1107.52,6.996,17,438037199,-52851151,6.996,2024-01-14 16:04:27,,31.0,125.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1114.15,6.255,17,438036542,-52850777,6.255,2024-01-14 16:04:28,,31.0,125.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1120.51,5.83,16,438035978,-52850357,5.83,2024-01-14 16:04:29,,31.0,125.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1126.38,6.046,16,438035342,-52850254,6.046,2024-01-14 16:04:30,,31.0,124.0,14.0,18.0,18.0,0.0,8.0,0.0
1132.41,5.778,15,438034705,-52850258,5.778,2024-01-14 16:04:31,,32.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1138.23,5.778,15,438034069,-52850215,5.778,2024-01-14 16:04:32,,32.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1144.38,5.778,14,438033421,-52850213,5.778,2024-01-14 16:04:33,,32.0,124.0,14.0,18.0,18.0,0.0,8.0,0.0
1150.65,5.851,14,438032768,-52850458,5.851,2024-01-14 16:04:34,,32.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1156.92,6.119,13,438032239,-52850923,6.119,2024-01-14 16:04:35,,32.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1163.52,6.119,13,438031765,-52851585,6.119,2024-01-14 16:04:36,,33.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1170.73,6.119,14,438031230,-52852307,6.119,2024-01-14 16:04:37,,33.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1176.85,6.122,14,438030750,-52852869,6.122,2024-01-14 16:04:38,,33.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1182.49,6.138,14,438030291,-52853353,6.138,2024-01-14 16:04:39,,33.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1189.88,6.186,14,438029685,-52853989,6.186,2024-01-14 16:04:40,,33.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1196.23,6.258,16,438029184,-52854569,6.258,2024-01-14 16:04:41,,34.0,124.0,14.0,18.0,18.0,0.0,8.0,0.0
1202.63,6.258,16,438028691,-52855163,6.258,2024-01-14 16:04:42,,34.0,125.0,14.0,18.0,18.0,0.0,8.0,0.0
1208.55,6.274,16,438028246,-52855708,6.274,2024-01-14 16:04:43,,34.0,124.0,14.0,18.0,18.0,0.0,8.0,0.0
1213.74,6.333,15,438027827,-52856171,6.333,2024-01-14 16:04:44,,34.0,125.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1220.04,6.17,15,438027332,-52856735,6.17,2024-01-14 16:04:45,,34.0,124.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1226.89,5.575,15,438026713,-52857285,5.575,2024-01-14 16:04:46,,34.0,125.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1232.86,5.583,14,438026179,-52857704,5.583,2024-01-14 16:04:47,,35.0,125.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1238.53,5.719,14,438025667,-52858081,5.719,2024-01-14 16:04:48,,35.0,126.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1244.77,6.143,15,438025121,-52858562,6.143,2024-01-14 16:04:49,,35.0,127.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1251.46,6.274,19,438024556,-52859149,6.274,2024-01-14 16:04:50,,35.0,126.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1258.81,6.333,21,438023977,-52859805,6.333,2024-01-14 16:04:51,,35.0,127.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1264.48,6.333,21,438023572,-52860350,6.333,2024-01-14 16:04:52,,36.0,127.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1271.26,6.35,22,438023027,-52860986,6.35,2024-01-14 16:04:53,,36.0,127.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1278.45,6.442,22,438022462,-52861643,6.442,2024-01-14 16:04:54,,36.0,127.0,14.0,18.200000000000045,18.200000000000045,0.0,8.0,0.0
1286.05,6.564,21,438021864,-52862317,6.564,2024-01-14 16:04:55,,36.0,127.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1291.59,6.564,21,438021400,-52862790,6.564,2024-01-14 16:04:56,,36.0,128.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1297.99,6.564,20,438020899,-52863338,6.564,2024-01-14 16:04:57,,37.0,128.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1304.3,6.564,19,438020408,-52863926,6.564,2024-01-14 16:04:58,,37.0,128.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1310.62,6.564,18,438019973,-52864588,6.564,2024-01-14 16:04:59,,37.0,128.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,0.0
1317.13,6.526,18,438019618,-52865341,6.526,2024-01-14 16:05:00,,37.0,129.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1323.34,6.274,17,438019299,-52866068,6.274,2024-01-14 16:05:01,,37.0,129.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1329.27,5.925,17,438018991,-52866756,5.925,2024-01-14 16:05:02,,38.0,130.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1335.39,6.132,17,438018709,-52867482,6.132,2024-01-14 16:05:03,,38.0,131.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1342.41,6.036,17,438018408,-52868346,6.036,2024-01-14 16:05:04,,38.0,132.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1347.9,6.036,18,438018181,-52869029,6.036,2024-01-14 16:05:05,,38.0,132.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1354.3,6.015,18,438017944,-52869825,6.015,2024-01-14 16:05:06,,38.0,133.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1360.93,5.936,18,438017690,-52870665,5.936,2024-01-14 16:05:07,,39.0,135.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1368.14,5.983,17,438017567,-52871608,5.983,2024-01-14 16:05:08,,39.0,136.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1374.18,6.132,16,438017668,-52872407,6.132,2024-01-14 16:05:09,,39.0,137.0,14.0,19.0,19.0,0.0,8.0,0.0
1381.18,6.014,16,438017825,-52873317,6.014,2024-01-14 16:05:10,,39.0,138.0,14.0,19.0,19.0,0.0,8.0,0.0
1387.63,5.96,15,438018061,-52874133,5.96,2024-01-14 16:05:11,,40.0,140.0,14.0,19.0,19.0,0.0,8.0,0.0
1394.61,6.219,16,438018343,-52874992,6.219,2024-01-14 16:05:12,,40.0,141.0,14.0,19.200000000000045,19.200000000000045,0.0,8.0,0.0
1402.18,6.965,16,438018643,-52875924,6.965,2024-01-14 16:05:13,,40.0,143.0,14.0,19.200000000000045,19.200000000000045,0.0,8.0,0.0
1410.0,7.342,15,438018822,-52876937,7.342,2024-01-14 16:05:14,,40.0,145.0,14.0,19.200000000000045,19.200000000000045,0.0,8.0,0.0
1417.1,7.342,15,438018763,-52877874,7.342,2024-01-14 16:05:15,,40.0,147.0,14.0,19.399999999999977,19.399999999999977,0.0,8.0,0.0
1424.13,7.346,14,438018443,-52878723,7.346,2024-01-14 16:05:16,,41.0,148.0,14.0,19.399999999999977,19.399999999999977,0.0,8.0,0.0
1431.53,7.339,14,438017902,-52879435,7.339,2024-01-14 16:05:17,,41.0,150.0,14.0,19.399999999999977,19.399999999999977,0.0,8.0,0.0
1439.22,7.406,15,438017182,-52879911,7.406,2024-01-14 16:05:18,,41.0,151.0,14.0,19.399999999999977,19.399999999999977,0.0,8.0,0.0
1447.28,8.004,14,438016319,-52880108,8.004,2024-01-14 16:05:19,,41.0,153.0,14.0,19.399999999999977,19.399999999999977,0.0,8.0,0.0
1455.86,8.194,14,438015425,-52880010,8.194,2024-01-14 16:05:20,,42.0,155.0,14.0,19.399999999999977,19.399999999999977,0.0,8.0,0.0
1464.78,8.106,14,438014507,-52879667,8.106,2024-01-14 16:05:21,,42.0,156.0,14.0,19.200000000000045,19.200000000000045,0.0,8.0,0.0
1471.48,7.754,14,438013894,-52879195,7.754,2024-01-14 16:05:22,,42.0,156.0,14.0,19.200000000000045,19.200000000000045,0.0,8.0,0.0
1479.3,7.639,15,438013234,-52878522,7.639,2024-01-14 16:05:23,,43.0,157.0,14.0,19.0,19.0,0.0,8.0,0.0
1486.93,7.639,18,438012661,-52877795,7.639,2024-01-14 16:05:24,,43.0,157.0,14.0,19.0,19.0,0.0,8.0,0.0
1493.44,7.453,18,438012170,-52877178,7.453,2024-01-14 16:05:25,,43.0,157.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1500.22,6.778,18,438011667,-52876535,6.778,2024-01-14 16:05:26,,43.0,156.0,14.0,18.799999999999955,18.799999999999955,0.0,8.0,0.0
1508.14,6.778,17,438011002,-52875859,6.778,2024-01-14 16:05:27,,44.0,155.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,0.0
1514.88,6.81,17,438010400,-52875390,6.81,2024-01-14 16:05:28,,44.0,154.0,14.0,18.600000000000023,18.600000000000023,0.0,8.0,-0.6
1521.49,6.967,18,438009793,-52874903,6.967,2024-01-14 16:05:29,,44.0,153.0,14.0,18.399999999999977,18.399999999999977,0.0,8.0,-1.06
1527.36,7.078,19,438009254,-52874511,7.078,2024-01-14 16:05:30,,44.0,152.0,14.0,18.399999999999977,18.399999999999977,0.0,9.0,-1.12
1534.49,6.925,19,438008572,-52874047,6.925,2024-01-14 16:05:31,,45.0,151.0,14.0,18.200000000000045,18.200000000000045,0.0,9.0,-1.18
1542.44,6.925,18,438007889,-52873451,6.925,2024-01-14 16:05:32,,45.0,150.0,14.0,18.0,18.0,0.0,9.0,-1.26
1550.35,6.917,18,438007208,-52872819,6.917,2024-01-14 16:05:33,,45.0,150.0,14.0,18.0,18.0,0.0,9.0,-1.35
1558.01,6.889,17,438006514,-52872274,6.889,2024-01-14 16:05:34,,45.0,149.0,14.0,17.799999999999955,17.799999999999955,0.0,9.0,-1.43
1565.99,6.949,17,438005755,-52871721,6.949,2024-01-14 16:05:35,,46.0,147.0,14.0,17.799999999999955,17.799999999999955,0.0,9.0,-1.49
1575.51,7.156,16,438004919,-52870985,7.156,2024-01-14 16:05:36,,46.0,146.0,14.0,17.600000000000023,17.600000000000023,0.0,9.0,-1.52
1583.77,7.13,16,438004209,-52870347,7.13,2024-01-14 16:05:37,,46.0,145.0,14.0,17.600000000000023,17.600000000000023,0.0,9.0,-1.51
1591.04,7.221,15,438003563,-52869781,7.221,2024-01-14 16:05:38,,46.0,144.0,14.0,17.399999999999977,17.399999999999977,0.0,10.0,-1.48
1599.33,7.43,14,438002844,-52869148,7.43,2024-01-14 16:05:39,,47.0,143.0,14.0,17.399999999999977,17.399999999999977,0.0,10.0,-1.44
1608.22,7.486,13,438002048,-52868501,7.486,2024-01-14 16:05:40,,47.0,142.0,14.0,17.200000000000045,17.200000000000045,0.0,10.0,-1.38
1614.75,7.511,13,438001462,-52868004,7.511,2024-01-14 16:05:41,,47.0,143.0,14.0,17.200000000000045,17.200000000000045,0.0,10.0,-1.29
1622.86,7.517,12,438000714,-52867434,7.517,2024-01-14 16:05:42,,47.0,143.0,14.0,17.200000000000045,17.200000000000045,0.0,10.0,-1.2
1631.29,7.502,12,437999953,-52866853,7.502,2024-01-14 16:05:43,,48.0,143.0,14.0,17.0,17.0,0.0,10.0,-1.1
1638.05,7.481,12,437999347,-52866358,7.481,2024-01-14 16:05:44,,48.0,143.0,14.0,17.0,17.0,0.0,10.0,-0.44
1646.41,7.481,11,437998568,-52865774,7.481,2024-01-14 16:05:45,,48.0,143.0,14.0,17.0,17.0,0.0,10.0,0.0
1653.21,7.467,11,437997952,-52865311,7.467,2024-01-14 16:05:46,,48.0,142.0,14.0,17.0,17.0,0.0,10.0,0.0
1659.63,7.391,11,437997358,-52864869,7.391,2024-01-14 16:05:47,,49.0,143.0,14.0,17.0,17.0,0.0,10.0,0.0
1667.5,7.274,11,437996632,-52864359,7.274,2024-01-14 16:05:48,,49.0,143.0,14.0,17.0,17.0,0.0,10.0,0.0
1673.6,7.178,10,437996056,-52863944,7.178,2024-01-14 16:05:49,,49.0,144.0,14.0,17.0,17.0,0.0,10.0,0.0
1680.62,7.028,11,437995393,-52863466,7.028,2024-01-14 16:05:50,,49.0,144.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1687.38,6.669,12,437994802,-52862967,6.669,2024-01-14 16:05:51,,49.0,144.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1693.79,6.731,13,437994230,-52862476,6.731,2024-01-14 16:05:52,,50.0,143.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1699.75,5.894,13,437993719,-52862006,5.894,2024-01-14 16:05:53,,50.0,142.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1705.65,5.842,13,437993172,-52861567,5.842,2024-01-14 16:05:54,,50.0,140.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1711.87,5.904,12,437992617,-52861121,5.904,2024-01-14 16:05:55,,50.0,139.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1718.4,6.178,12,437992025,-52860652,6.178,2024-01-14 16:05:56,,51.0,138.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1724.7,6.353,12,437991435,-52860220,6.353,2024-01-14 16:05:57,,51.0,137.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1731.33,6.353,11,437990813,-52859799,6.353,2024-01-14 16:05:58,,51.0,136.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1738.68,6.344,11,437990111,-52859367,6.344,2024-01-14 16:05:59,,51.0,135.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1744.64,6.314,11,437989549,-52858995,6.314,2024-01-14 16:06:00,,52.0,135.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1749.73,6.314,10,437989064,-52858687,6.314,2024-01-14 16:06:01,,52.0,135.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1756.3,6.302,10,437988455,-52858250,6.302,2024-01-14 16:06:02,,52.0,135.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1763.17,6.27,10,437987820,-52857763,6.27,2024-01-14 16:06:03,,52.0,135.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1768.56,6.314,10,437987331,-52857361,6.314,2024-01-14 16:06:04,,52.0,134.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1775.26,6.314,10,437986741,-52856876,6.314,2024-01-14 16:06:05,,53.0,134.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1780.25,6.302,12,437986301,-52856511,6.302,2024-01-14 16:06:06,,53.0,134.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1786.46,6.258,12,437985706,-52856135,6.258,2024-01-14 16:06:07,,53.0,134.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1793.33,6.258,12,437985001,-52855782,6.258,2024-01-14 16:06:08,,53.0,133.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1798.71,6.255,12,437984523,-52855418,6.255,2024-01-14 16:06:09,,53.0,133.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1805.16,6.242,12,437983959,-52854934,6.242,2024-01-14 16:06:10,,54.0,133.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1812.04,6.242,12,437983362,-52854384,6.242,2024-01-14 16:06:11,,54.0,133.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1817.24,6.242,12,437982897,-52853978,6.242,2024-01-14 16:06:12,,54.0,133.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1823.4,6.249,12,437982387,-52853470,6.249,2024-01-14 16:06:13,,54.0,133.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1829.85,6.302,12,437981851,-52852913,6.302,2024-01-14 16:06:14,,54.0,133.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1835.93,6.357,12,437981339,-52852406,6.357,2024-01-14 16:06:15,,55.0,132.0,14.0,16.799999999999955,16.799999999999955,0.0,10.0,0.0
1841.47,6.029,13,437980794,-52852084,6.029,2024-01-14 16:06:16,,55.0,132.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1846.83,5.302,13,437980296,-52851730,5.302,2024-01-14 16:06:17,,55.0,131.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1851.5,5.434,14,437979948,-52851292,5.434,2024-01-14 16:06:18,,55.0,129.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1857.29,5.299,14,437979472,-52850779,5.299,2024-01-14 16:06:19,,56.0,127.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1863.68,5.5,14,437978958,-52850236,5.5,2024-01-14 16:06:20,,56.0,126.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1868.61,5.28,15,437978567,-52849823,5.28,2024-01-14 16:06:21,,56.0,125.0,14.0,16.600000000000023,16.600000000000023,0.0,10.0,0.0
1872.7,5.471,17,437978210,-52849496,5.471,2024-01-14 16:06:22,,56.0,125.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1877.95,5.366,18,437977709,-52849138,5.366,2024-01-14 16:06:23,,56.0,125.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1883.39,5.244,20,437977208,-52848779,5.244,2024-01-14 16:06:24,,56.0,126.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1888.93,5.197,20,437976718,-52848350,5.197,2024-01-14 16:06:25,,57.0,127.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1895.46,5.103,19,437976302,-52847669,5.103,2024-01-14 16:06:26,,57.0,127.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1901.25,5.103,18,437976019,-52846978,5.103,2024-01-14 16:06:27,,57.0,128.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1908.51,5.089,17,437975690,-52846086,5.089,2024-01-14 16:06:28,,57.0,128.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1915.32,5.545,16,437975355,-52845285,5.545,2024-01-14 16:06:29,,57.0,128.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1919.67,7.019,16,437975128,-52844785,7.019,2024-01-14 16:06:30,,58.0,128.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1923.5,5.661,15,437974900,-52844361,5.661,2024-01-14 16:06:31,,58.0,128.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1926.92,5.126,16,437974673,-52843985,5.126,2024-01-14 16:06:32,,58.0,128.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1930.62,3.911,19,437974436,-52843596,3.911,2024-01-14 16:06:33,,58.0,127.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1934.9,4.058,19,437974151,-52843148,4.058,2024-01-14 16:06:34,,58.0,127.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1939.95,4.274,18,437973842,-52842586,4.274,2024-01-14 16:06:35,,59.0,128.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1945.63,4.998,17,437973570,-52841926,4.998,2024-01-14 16:06:36,,59.0,128.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1952.78,5.102,16,437973279,-52841046,5.102,2024-01-14 16:06:37,,59.0,128.0,14.0,16.399999999999977,16.399999999999977,0.0,10.0,0.0
1957.75,5.101,15,437972914,-52840539,5.101,2024-01-14 16:06:38,,59.0,129.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1962.5,5.101,15,437972529,-52840118,5.101,2024-01-14 16:06:39,,59.0,128.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1968.35,5.379,14,437972074,-52839585,5.379,2024-01-14 16:06:40,,60.0,127.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1974.61,6.429,14,437971639,-52838947,6.429,2024-01-14 16:06:41,,60.0,126.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1979.82,6.459,14,437971264,-52838429,6.459,2024-01-14 16:06:42,,60.0,124.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1986.22,6.026,14,437970825,-52837780,6.026,2024-01-14 16:06:43,,60.0,124.0,14.0,16.200000000000045,16.200000000000045,0.0,10.0,0.0
1994.26,5.869,14,437970281,-52836955,5.869,2024-01-14 16:06:44,,60.0,124.0,14.0,16.0,16.0,0.0,10.0,0.0
2001.8,5.692,13,437969735,-52836227,5.692,2024-01-14 16:06:45,,61.0,124.0,14.0,16.0,16.0,0.0,10.0,0.0
2008.48,6.092,12,437969177,-52835686,6.092,2024-01-14 16:06:46,,61.0,124.0,14.0,16.0,16.0,0.0,10.0,0.0
2015.93,5.939,12,437968606,-52834980,5.939,2024-01-14 16:06:47,,61.0,124.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2021.66,5.725,13,437968134,-52834448,5.725,2024-01-14 16:06:48,,61.0,124.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2026.67,6.863,13,437967790,-52833947,6.863,2024-01-14 16:06:49,,61.0,124.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2031.37,6.414,15,437967468,-52833467,6.414,2024-01-14 16:06:50,,62.0,124.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2037.72,6.024,16,437966988,-52832862,6.024,2024-01-14 16:06:51,,62.0,124.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2043.64,5.396,16,437966538,-52832308,5.396,2024-01-14 16:06:52,,62.0,123.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2050.92,5.453,15,437965977,-52831618,5.453,2024-01-14 16:06:53,,62.0,123.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2056.36,5.415,15,437965520,-52831169,5.415,2024-01-14 16:06:54,,62.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2061.69,5.352,14,437965077,-52830730,5.352,2024-01-14 16:06:55,,62.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2066.85,5.63,15,437964695,-52830258,5.63,2024-01-14 16:06:56,,63.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2070.34,5.383,15,437964405,-52829945,5.383,2024-01-14 16:06:57,,63.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2074.43,4.336,15,437964023,-52829696,4.336,2024-01-14 16:06:58,,63.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2079.12,4.45,14,437963536,-52829676,4.45,2024-01-14 16:06:59,,63.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2084.3,4.454,14,437962973,-52829796,4.454,2024-01-14 16:07:00,,63.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2088.85,4.351,14,437962486,-52829945,4.351,2024-01-14 16:07:01,,64.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2094.32,4.46,15,437961937,-52830167,4.46,2024-01-14 16:07:02,,64.0,123.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2098.62,5.258,16,437961497,-52830269,5.258,2024-01-14 16:07:03,,64.0,122.0,14.0,15.799999999999955,15.799999999999955,0.0,10.0,0.0
2103.55,5.086,16,437960958,-52830388,5.086,2024-01-14 16:07:04,,64.0,121.0,14.0,16.0,16.0,0.0,10.0,0.0
2108.32,4.532,17,437960487,-52830587,4.532,2024-01-14 16:07:05,,64.0,120.0,14.0,16.0,16.0,0.0,10.0,0.0
2112.43,4.794,16,437960094,-52830821,4.794,2024-01-14 16:07:06,,64.0,119.0,14.0,16.0,16.0,0.0,10.0,0.0
