calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
40,134,2023-12-18 15:36:20,,848.35,3.532,11.0,438169518.0,-52968980.0,3.532,15.0,24.799999999999955,24.799999999999955,9.0,0.0,3.17
40,134,2023-12-18 15:36:21,,852.0,3.635,10.0,438169655.0,-52969434.0,3.635,15.0,25.0,25.0,9.0,0.0,3.15
40,134,2023-12-18 15:36:22,,855.23,3.609,10.0,438169737.0,-52969840.0,3.609,15.0,25.200000000000045,25.200000000000045,9.0,0.0,3.22
41,135,2023-12-18 15:36:23,,857.92,3.294,9.0,438169774.0,-52970189.0,3.294,15.0,25.200000000000045,25.200000000000045,9.0,0.0,3.37
41,135,2023-12-18 15:36:24,,861.04,2.861,9.0,438169883.0,-52970573.0,2.861,15.0,25.399999999999977,25.399999999999977,10.0,0.0,3.53
41,135,2023-12-18 15:36:25,,864.2,2.799,10.0,438170001.0,-52970965.0,2.799,15.0,25.600000000000023,25.600000000000023,10.0,0.0,3.73
41,135,2023-12-18 15:36:26,,866.72,2.686,10.0,438170092.0,-52971288.0,2.686,15.0,25.600000000000023,25.600000000000023,10.0,0.0,3.78
42,134,2023-12-18 15:36:27,,869.55,2.763,9.0,438170183.0,-52971647.0,2.763,15.0,25.799999999999955,25.799999999999955,10.0,0.0,3.87
42,135,2023-12-18 15:36:28,,872.43,2.84,9.0,438170292.0,-52972006.0,2.84,15.0,26.0,26.0,10.0,0.0,3.95
42,135,2023-12-18 15:36:29,,875.06,2.854,9.0,438170392.0,-52972341.0,2.854,15.0,26.0,26.0,10.0,0.0,4.06
42,135,2023-12-18 15:36:30,,877.32,2.723,9.0,438170419.0,-52972636.0,2.723,15.0,26.200000000000045,26.200000000000045,10.0,0.0,4.17
42,136,2023-12-18 15:36:31,,879.63,2.51,9.0,438170455.0,-52972941.0,2.51,15.0,26.399999999999977,26.399999999999977,10.0,0.0,4.28
43,137,2023-12-18 15:36:32,,882.38,2.486,9.0,438170566.0,-52973286.0,2.486,15.0,26.600000000000023,26.600000000000023,11.0,0.0,4.38
43,138,2023-12-18 15:36:33,,885.31,2.518,9.0,438170684.0,-52973647.0,2.518,15.0,26.600000000000023,26.600000000000023,11.0,0.0,4.46
43,138,2023-12-18 15:36:34,,887.99,2.586,8.0,438170775.0,-52973987.0,2.586,15.0,26.799999999999955,26.799999999999955,11.0,0.0,4.57
43,138,2023-12-18 15:36:35,,890.48,2.559,8.0,438170848.0,-52974310.0,2.559,15.0,27.0,27.0,11.0,0.0,4.69
44,139,2023-12-18 15:36:36,,892.84,2.5,8.0,438170893.0,-52974615.0,2.5,15.0,27.200000000000045,27.200000000000045,11.0,0.0,4.84
44,139,2023-12-18 15:36:37,,895.32,2.486,8.0,438170976.0,-52974917.0,2.486,15.0,27.200000000000045,27.200000000000045,11.0,0.0,4.92
44,139,2023-12-18 15:36:38,,897.48,2.452,8.0,438171112.0,-52975162.0,2.452,15.0,27.399999999999977,27.399999999999977,12.0,0.0,4.93
44,138,2023-12-18 15:36:39,,899.34,2.423,9.0,438171212.0,-52975386.0,2.423,15.0,27.600000000000023,27.600000000000023,12.0,0.0,4.92
44,138,2023-12-18 15:36:40,,901.3,2.408,10.0,438171276.0,-52975628.0,2.408,15.0,27.600000000000023,27.600000000000023,12.0,0.0,4.94
45,137,2023-12-18 15:36:41,,903.42,2.427,10.0,438171385.0,-52975873.0,2.427,15.0,27.799999999999955,27.799999999999955,12.0,0.0,5.02
45,136,2023-12-18 15:36:42,,905.8,2.435,10.0,438171485.0,-52976158.0,2.435,15.0,28.0,28.0,12.0,0.0,5.18
45,136,2023-12-18 15:36:43,,908.2,2.426,10.0,438171567.0,-52976462.0,2.426,15.0,28.200000000000045,28.200000000000045,12.0,0.0,5.45
45,136,2023-12-18 15:36:44,,910.84,2.435,10.0,438171685.0,-52976790.0,2.435,15.0,28.399999999999977,28.399999999999977,12.0,0.0,5.77
46,135,2023-12-18 15:36:45,,913.39,2.367,10.0,438171757.0,-52977112.0,2.367,15.0,28.600000000000023,28.600000000000023,13.0,0.0,6.01
46,135,2023-12-18 15:36:46,,916.07,2.306,10.0,438171822.0,-52977458.0,2.306,15.0,28.600000000000023,28.600000000000023,13.0,0.0,6.17
46,134,2023-12-18 15:36:47,,919.3,2.306,9.0,438171950.0,-52977850.0,2.306,15.0,28.799999999999955,28.799999999999955,13.0,0.0,6.17
46,134,2023-12-18 15:36:48,,922.74,2.325,9.0,438172151.0,-52978241.0,2.325,15.0,29.0,29.0,13.0,0.0,6.0
46,134,2023-12-18 15:36:49,,926.31,2.36,9.0,438172341.0,-52978655.0,2.36,15.0,29.0,29.0,13.0,0.0,5.72
47,134,2023-12-18 15:36:50,,929.16,2.689,9.0,438172477.0,-52978992.0,2.689,15.0,29.200000000000045,29.200000000000045,13.0,0.0,5.38
47,134,2023-12-18 15:36:51,,931.37,2.828,9.0,438172596.0,-52979253.0,2.828,15.0,29.200000000000045,29.200000000000045,13.0,0.0,5.01
47,135,2023-12-18 15:36:52,,933.33,2.353,10.0,438172687.0,-52979491.0,2.353,15.0,29.399999999999977,29.399999999999977,14.0,0.0,4.6
47,136,2023-12-18 15:36:53,,935.48,2.36,11.0,438172796.0,-52979746.0,2.36,15.0,29.600000000000023,29.600000000000023,14.0,0.0,4.31
47,136,2023-12-18 15:36:54,,937.83,2.369,11.0,438172932.0,-52980018.0,2.369,15.0,29.600000000000023,29.600000000000023,14.0,0.0,4.16
48,137,2023-12-18 15:36:55,,940.28,2.369,10.0,438173051.0,-52980303.0,2.369,15.0,29.799999999999955,29.799999999999955,14.0,0.0,4.16
48,137,2023-12-18 15:36:56,,942.89,2.369,10.0,438173161.0,-52980623.0,2.369,15.0,30.0,30.0,14.0,0.0,4.3
48,136,2023-12-18 15:36:57,,945.41,2.363,10.0,438173278.0,-52980932.0,2.363,15.0,30.200000000000045,30.200000000000045,14.0,0.0,4.57
48,136,2023-12-18 15:36:58,,948.18,2.337,10.0,438173388.0,-52981269.0,2.337,15.0,30.200000000000045,30.200000000000045,14.0,0.0,4.91
49,135,2023-12-18 15:36:59,,951.22,2.504,11.0,438173506.0,-52981651.0,2.504,15.0,30.399999999999977,30.399999999999977,15.0,0.0,5.25
49,134,2023-12-18 15:37:00,,954.06,2.799,11.0,438173597.0,-52982009.0,2.799,15.0,30.600000000000023,30.600000000000023,15.0,0.0,5.44
49,133,2023-12-18 15:37:01,,957.5,2.836,10.0,438173763.0,-52982417.0,2.836,15.0,30.600000000000023,30.600000000000023,15.0,0.0,5.34
49,131,2023-12-18 15:37:02,,961.24,2.876,10.0,438173979.0,-52982843.0,2.876,15.0,30.600000000000023,30.600000000000023,15.0,0.0,4.96
49,130,2023-12-18 15:37:03,,963.44,2.935,10.0,438174060.0,-52983112.0,2.935,15.0,30.799999999999955,30.799999999999955,15.0,0.0,4.39
50,129,2023-12-18 15:37:04,,964.07,1.807,11.0,438174078.0,-52983218.0,1.807,15.0,30.799999999999955,30.799999999999955,15.0,0.0,3.73
50,90,2023-12-18 15:38:04,,964.78,1.53,9.0,438174178.0,-52983282.0,1.53,15.0,31.0,31.0,15.0,0.0,0.0
50,90,2023-12-18 15:38:05,,966.7,1.702,9.0,438174095.0,-52983507.0,1.702,15.0,31.0,31.0,15.0,0.0,0.0
50,90,2023-12-18 15:38:06,,968.5,1.706,10.0,438174015.0,-52983714.0,1.706,15.0,31.0,31.0,15.0,0.0,0.0
50,91,2023-12-18 15:38:07,,969.26,1.702,11.0,438174015.0,-52983817.0,1.702,15.0,31.0,31.0,15.0,0.0,0.0
50,91,2023-12-18 15:38:08,,969.88,1.801,11.0,438174071.0,-52983838.0,1.801,15.0,31.200000000000045,31.200000000000045,15.0,0.0,0.0
50,92,2023-12-18 15:38:09,,971.79,1.831,11.0,438174281.0,-52983864.0,1.831,15.0,31.200000000000045,31.200000000000045,15.0,0.0,1.58
50,93,2023-12-18 15:38:10,,974.81,1.972,10.0,438174599.0,-52983855.0,1.972,15.0,31.200000000000045,31.200000000000045,16.0,0.0,2.19
50,93,2023-12-18 15:38:11,,978.36,2.499,10.0,438174954.0,-52983760.0,2.499,15.0,31.399999999999977,31.399999999999977,16.0,0.0,2.61
51,94,2023-12-18 15:38:12,,982.41,2.758,10.0,438175363.0,-52983576.0,2.758,15.0,31.399999999999977,31.399999999999977,16.0,0.0,3.19
51,95,2023-12-18 15:38:13,,986.57,2.881,10.0,438175756.0,-52983299.0,2.881,14.0,31.399999999999977,31.399999999999977,16.0,0.0,3.34
51,95,2023-12-18 15:38:14,,990.1,2.819,10.0,438176065.0,-52983013.0,2.819,14.0,31.600000000000023,31.600000000000023,16.0,0.0,3.31
51,96,2023-12-18 15:38:15,,993.15,2.576,12.0,438176292.0,-52982721.0,2.576,14.0,31.600000000000023,31.600000000000023,16.0,0.0,3.07
51,96,2023-12-18 15:38:16,,996.58,2.356,11.0,438176576.0,-52982419.0,2.356,14.0,31.600000000000023,31.600000000000023,16.0,0.0,2.7
51,96,2023-12-18 15:38:17,,1000.5,2.667,11.0,438176921.0,-52982130.0,2.667,14.0,31.600000000000023,31.600000000000023,16.0,0.0,2.31
51,95,2023-12-18 15:38:18,,1004.09,3.173,11.0,438177257.0,-52981895.0,3.173,14.0,31.600000000000023,31.600000000000023,16.0,0.0,1.91
51,95,2023-12-18 15:38:19,,1007.84,3.317,10.0,438177604.0,-52981628.0,3.317,14.0,31.600000000000023,31.600000000000023,16.0,0.0,1.58
51,97,2023-12-18 15:38:20,,1011.57,3.422,10.0,438177942.0,-52981405.0,3.422,14.0,31.600000000000023,31.600000000000023,16.0,0.0,1.22
52,99,2023-12-18 15:38:21,,1014.97,3.482,10.0,438178287.0,-52981259.0,3.482,14.0,31.600000000000023,31.600000000000023,16.0,0.0,0.16
52,99,2023-12-18 15:38:22,,1017.99,3.463,10.0,438178586.0,-52981078.0,3.463,14.0,31.600000000000023,31.600000000000023,16.0,0.0,0.0
52,101,2023-12-18 15:38:23,,1021.23,3.356,10.0,438178822.0,-52980785.0,3.356,14.0,31.600000000000023,31.600000000000023,16.0,0.0,0.0
52,100,2023-12-18 15:38:24,,1024.99,3.379,11.0,438179061.0,-52980385.0,3.379,14.0,31.399999999999977,31.399999999999977,16.0,0.0,0.0
52,100,2023-12-18 15:38:25,,1029.25,3.544,12.0,438179434.0,-52980036.0,3.544,14.0,31.399999999999977,31.399999999999977,16.0,0.0,0.0
52,98,2023-12-18 15:38:26,,1034.09,3.787,12.0,438179908.0,-52979790.0,3.787,14.0,31.399999999999977,31.399999999999977,16.0,0.0,0.0
52,98,2023-12-18 15:38:27,,1039.07,4.14,13.0,438180408.0,-52979640.0,4.14,14.0,31.399999999999977,31.399999999999977,16.0,0.0,-0.96
52,98,2023-12-18 15:38:28,,1043.31,4.242,14.0,438180873.0,-52979553.0,4.242,14.0,31.399999999999977,31.399999999999977,16.0,0.0,-1.16
53,98,2023-12-18 15:38:29,,1046.84,3.936,14.0,438181261.0,-52979503.0,3.936,14.0,31.200000000000045,31.200000000000045,16.0,0.0,-1.16
53,100,2023-12-18 15:38:30,,1050.79,3.573,14.0,438181676.0,-52979553.0,3.573,14.0,31.200000000000045,31.200000000000045,16.0,0.0,-1.13
53,103,2023-12-18 15:38:31,,1055.52,3.898,13.0,438182164.0,-52979696.0,3.898,14.0,31.200000000000045,31.200000000000045,16.0,0.0,-1.12
53,106,2023-12-18 15:38:32,,1060.2,4.565,13.0,438182637.0,-52979895.0,4.565,14.0,31.200000000000045,31.200000000000045,16.0,0.0,-1.07
53,107,2023-12-18 15:38:33,,1067.15,4.631,13.0,438183302.0,-52980326.0,4.631,14.0,31.200000000000045,31.200000000000045,16.0,0.0,-0.19
53,110,2023-12-18 15:38:34,,1076.45,4.932,13.0,438184030.0,-52981133.0,4.932,14.0,31.200000000000045,31.200000000000045,16.0,0.0,0.0
53,114,2023-12-18 15:38:35,,1084.8,5.366,13.0,438184540.0,-52982045.0,5.366,14.0,31.399999999999977,31.399999999999977,16.0,0.0,0.0
54,117,2023-12-18 15:38:36,,1093.71,5.464,12.0,438185060.0,-52983046.0,5.464,14.0,31.399999999999977,31.399999999999977,16.0,0.0,0.0
54,119,2023-12-18 15:38:37,,1101.94,5.64,11.0,438185451.0,-52984030.0,5.64,14.0,31.600000000000023,31.600000000000023,16.0,0.0,0.0
54,121,2023-12-18 15:38:38,,1109.71,5.722,11.0,438185814.0,-52984968.0,5.722,14.0,31.600000000000023,31.600000000000023,16.0,0.0,0.0
54,124,2023-12-18 15:38:39,,1117.02,5.582,10.0,438186160.0,-52985841.0,5.582,14.0,31.799999999999955,31.799999999999955,16.0,0.0,1.14
54,126,2023-12-18 15:38:40,,1123.88,5.381,10.0,438186479.0,-52986661.0,5.381,14.0,32.0,32.0,16.0,0.0,1.68
55,128,2023-12-18 15:38:41,,1130.6,5.441,10.0,438186815.0,-52987462.0,5.441,14.0,32.200000000000045,32.200000000000045,16.0,0.0,1.95
55,129,2023-12-18 15:38:42,,1137.49,5.551,9.0,438187161.0,-52988286.0,5.551,14.0,32.39999999999998,32.39999999999998,17.0,0.0,2.18
55,131,2023-12-18 15:38:43,,1144.29,5.64,9.0,438187479.0,-52989104.0,5.64,14.0,32.60000000000002,32.60000000000002,17.0,0.0,2.44
55,132,2023-12-18 15:38:44,,1150.66,5.722,9.0,438187761.0,-52989877.0,5.722,14.0,32.799999999999955,32.799999999999955,17.0,0.0,2.68
55,132,2023-12-18 15:38:45,,1156.0,5.722,9.0,438187989.0,-52990523.0,5.722,14.0,33.0,33.0,17.0,0.0,2.9
56,133,2023-12-18 15:38:46,,1160.81,5.722,9.0,438188252.0,-52991071.0,5.722,14.0,33.200000000000045,33.200000000000045,17.0,0.0,3.03
56,135,2023-12-18 15:38:47,,1166.42,5.73,9.0,438188552.0,-52991722.0,5.73,14.0,33.39999999999998,33.39999999999998,18.0,0.0,3.08
56,136,2023-12-18 15:38:48,,1172.35,5.734,10.0,438188826.0,-52992446.0,5.734,14.0,33.60000000000002,33.60000000000002,18.0,0.0,3.02
56,136,2023-12-18 15:38:49,,1177.37,5.494,10.0,438189062.0,-52993046.0,5.494,14.0,33.799999999999955,33.799999999999955,18.0,0.0,2.94
56,137,2023-12-18 15:38:50,,1181.75,5.24,11.0,438189282.0,-52993550.0,5.24,14.0,34.0,34.0,18.0,0.0,2.89
57,137,2023-12-18 15:38:51,,1186.74,5.264,12.0,438189555.0,-52994133.0,5.264,14.0,34.200000000000045,34.200000000000045,18.0,0.0,2.82
57,137,2023-12-18 15:38:52,,1192.34,5.109,12.0,438189826.0,-52994802.0,5.109,14.0,34.200000000000045,34.200000000000045,19.0,0.0,2.77
57,137,2023-12-18 15:38:53,,1198.23,5.127,12.0,438190100.0,-52995508.0,5.127,14.0,34.39999999999998,34.39999999999998,19.0,0.0,2.77
57,137,2023-12-18 15:38:54,,1203.08,5.194,12.0,438190356.0,-52996073.0,5.194,14.0,34.60000000000002,34.60000000000002,19.0,0.0,2.81
58,136,2023-12-18 15:38:55,,1207.29,4.825,11.0,438190582.0,-52996563.0,4.825,14.0,34.799999999999955,34.799999999999955,19.0,0.0,2.92
58,135,2023-12-18 15:38:56,,1210.74,4.247,11.0,438190773.0,-52996966.0,4.247,14.0,35.200000000000045,35.200000000000045,19.0,0.0,3.07
58,133,2023-12-18 15:38:57,,1213.13,3.854,12.0,438190891.0,-52997242.0,3.854,14.0,35.200000000000045,35.200000000000045,19.0,0.0,3.2
58,132,2023-12-18 15:38:58,,1214.94,3.354,13.0,438190945.0,-52997469.0,3.354,14.0,35.39999999999998,35.39999999999998,20.0,0.0,3.27
58,132,2023-12-18 15:38:59,,1216.67,2.95,12.0,438190963.0,-52997700.0,2.95,14.0,35.60000000000002,35.60000000000002,20.0,0.0,3.3
59,131,2023-12-18 15:39:00,,1218.13,2.579,12.0,438190990.0,-52997896.0,2.579,14.0,35.60000000000002,35.60000000000002,20.0,0.0,3.35
59,131,2023-12-18 15:39:01,,1219.28,2.219,12.0,438191009.0,-52998037.0,2.219,14.0,35.799999999999955,35.799999999999955,20.0,0.0,3.37
59,132,2023-12-18 15:39:02,,1220.38,1.941,12.0,438191073.0,-52998163.0,1.941,14.0,35.799999999999955,35.799999999999955,20.0,0.0,3.35
59,132,2023-12-18 15:39:03,,1221.59,1.758,12.0,438191145.0,-52998312.0,1.758,14.0,35.799999999999955,35.799999999999955,20.0,0.0,3.29
59,132,2023-12-18 15:39:04,,1222.58,1.489,12.0,438191154.0,-52998438.0,1.489,14.0,36.0,36.0,20.0,0.0,3.21
60,132,2023-12-18 15:39:05,,1223.21,1.196,12.0,438191108.0,-52998469.0,1.196,14.0,36.0,36.0,20.0,0.0,3.12
60,132,2023-12-18 15:39:06,,1223.58,0.683,11.0,438191081.0,-52998446.0,0.683,14.0,36.0,36.0,21.0,0.0,3.04
60,113,2023-12-18 15:39:45,,1224.68,2.417,10.0,438191301.0,-52999180.0,2.417,14.0,36.200000000000045,36.200000000000045,21.0,0.0,0.0
60,116,2023-12-18 15:39:46,,1227.94,2.454,10.0,438191429.0,-52999583.0,2.454,14.0,36.200000000000045,36.200000000000045,21.0,0.0,0.0
60,119,2023-12-18 15:39:47,,1232.05,2.731,10.0,438191592.0,-53000097.0,2.731,14.0,36.200000000000045,36.200000000000045,21.0,0.0,0.0
61,121,2023-12-18 15:39:48,,1236.44,3.722,9.0,438191710.0,-53000662.0,3.722,14.0,36.200000000000045,36.200000000000045,21.0,0.0,0.0
61,123,2023-12-18 15:39:49,,1240.91,4.703,9.0,438191800.0,-53001245.0,4.703,14.0,36.39999999999998,36.39999999999998,21.0,0.0,0.0
61,125,2023-12-18 15:39:50,,1245.25,4.674,8.0,438191928.0,-53001801.0,4.674,14.0,36.60000000000002,36.60000000000002,21.0,0.0,0.85
61,128,2023-12-18 15:39:51,,1250.24,4.631,8.0,438192148.0,-53002409.0,4.631,14.0,36.60000000000002,36.60000000000002,21.0,0.0,1.41
61,130,2023-12-18 15:39:52,,1255.8,4.941,8.0,438192421.0,-53003081.0,4.941,14.0,37.0,37.0,21.0,0.0,1.88
62,132,2023-12-18 15:39:53,,1261.39,5.514,8.0,438192675.0,-53003755.0,5.514,14.0,37.0,37.0,21.0,0.0,2.48
62,133,2023-12-18 15:39:54,,1267.83,5.757,8.0,438192977.0,-53004529.0,5.757,14.0,37.200000000000045,37.200000000000045,22.0,0.0,2.74
62,135,2023-12-18 15:39:55,,1275.72,5.891,7.0,438193349.0,-53005468.0,5.891,14.0,37.39999999999998,37.39999999999998,22.0,0.0,2.89
62,137,2023-12-18 15:39:56,,1282.93,5.936,7.0,438193649.0,-53006344.0,5.936,14.0,37.60000000000002,37.60000000000002,22.0,0.0,2.98
62,139,2023-12-18 15:39:57,,1289.84,6.044,7.0,438193959.0,-53007191.0,6.044,14.0,37.799999999999955,37.799999999999955,22.0,0.0,3.0
63,141,2023-12-18 15:39:58,,1296.96,6.203,7.0,438194305.0,-53008045.0,6.203,14.0,38.0,38.0,22.0,0.0,3.0
63,142,2023-12-18 15:39:59,,1303.41,6.064,7.0,438194587.0,-53008824.0,6.064,14.0,38.39999999999998,38.39999999999998,23.0,0.0,3.04
63,143,2023-12-18 15:40:00,,1309.52,5.944,7.0,438194833.0,-53009582.0,5.944,14.0,38.60000000000002,38.60000000000002,23.0,0.0,3.16
63,145,2023-12-18 15:40:01,,1316.31,6.012,7.0,438195051.0,-53010451.0,6.012,14.0,39.0,39.0,23.0,0.0,3.38
64,146,2023-12-18 15:40:02,,1321.8,5.936,7.0,438195205.0,-53011152.0,5.936,14.0,39.39999999999998,39.39999999999998,23.0,0.0,3.7
64,147,2023-12-18 15:40:03,,1327.03,5.936,7.0,438195406.0,-53011806.0,5.936,14.0,39.799999999999955,39.799999999999955,24.0,0.0,4.05
64,148,2023-12-18 15:40:04,,1333.58,5.936,7.0,438195671.0,-53012617.0,5.936,14.0,40.0,40.0,24.0,0.0,4.36
64,149,2023-12-18 15:40:05,,1340.03,5.883,8.0,438195934.0,-53013417.0,5.883,14.0,40.39999999999998,40.39999999999998,25.0,0.0,4.61
65,150,2023-12-18 15:40:06,,1345.59,5.541,7.0,438196116.0,-53014120.0,5.541,14.0,40.60000000000002,40.60000000000002,25.0,0.0,4.78
65,151,2023-12-18 15:40:07,,1350.91,5.66,8.0,438196261.0,-53014802.0,5.66,14.0,41.0,41.0,25.0,0.0,4.83
65,152,2023-12-18 15:40:08,,1355.04,5.876,8.0,438196352.0,-53015342.0,5.876,14.0,41.200000000000045,41.200000000000045,25.0,0.0,4.85
65,153,2023-12-18 15:40:09,,1359.89,4.94,9.0,438196480.0,-53015968.0,4.94,14.0,41.60000000000002,41.60000000000002,26.0,0.0,4.9
66,153,2023-12-18 15:40:10,,1365.44,5.002,8.0,438196754.0,-53016623.0,5.002,14.0,42.0,42.0,26.0,0.0,5.01
66,154,2023-12-18 15:40:11,,1371.82,5.551,8.0,438197218.0,-53017263.0,5.551,14.0,42.39999999999998,42.39999999999998,26.0,0.0,5.2
66,155,2023-12-18 15:40:12,,1378.9,5.937,8.0,438197728.0,-53017949.0,5.937,14.0,42.799999999999955,42.799999999999955,27.0,0.0,5.48
66,156,2023-12-18 15:40:13,,1385.0,6.441,9.0,438198110.0,-53018594.0,6.441,14.0,43.39999999999998,43.39999999999998,27.0,0.0,5.87
67,158,2023-12-18 15:40:14,,1390.07,5.827,9.0,438198364.0,-53019201.0,5.827,14.0,43.799999999999955,43.799999999999955,28.0,0.0,6.26
67,158,2023-12-18 15:40:15,,1394.73,4.838,9.0,438198592.0,-53019757.0,4.838,14.0,44.200000000000045,44.200000000000045,28.0,0.0,6.49
67,160,2023-12-18 15:40:16,,1398.48,4.858,9.0,438198802.0,-53020172.0,4.858,14.0,44.39999999999998,44.39999999999998,29.0,0.0,6.49
68,161,2023-12-18 15:40:17,,1400.89,4.623,9.0,438199002.0,-53020384.0,4.623,14.0,44.60000000000002,44.60000000000002,29.0,0.0,6.26
68,162,2023-12-18 15:40:18,,1403.96,4.319,9.0,438199229.0,-53020681.0,4.319,14.0,44.799999999999955,44.799999999999955,29.0,0.0,5.86
68,162,2023-12-18 15:40:19,,1408.07,4.406,9.0,438199475.0,-53021127.0,4.406,14.0,44.799999999999955,44.799999999999955,30.0,0.0,5.32
68,162,2023-12-18 15:40:20,,1412.97,4.463,9.0,438199729.0,-53021693.0,4.463,14.0,44.799999999999955,44.799999999999955,30.0,0.0,4.63
69,162,2023-12-18 15:40:21,,1417.91,4.539,8.0,438199994.0,-53022261.0,4.539,14.0,44.60000000000002,44.60000000000002,30.0,0.0,3.76
69,161,2023-12-18 15:40:22,,1423.03,4.662,8.0,438200311.0,-53022827.0,4.662,14.0,44.60000000000002,44.60000000000002,30.0,0.0,2.76
69,160,2023-12-18 15:40:23,,1427.97,4.769,8.0,438200629.0,-53023373.0,4.769,14.0,44.60000000000002,44.60000000000002,30.0,0.0,1.71
69,159,2023-12-18 15:40:24,,1432.79,4.784,8.0,438200912.0,-53023913.0,4.784,14.0,44.799999999999955,44.799999999999955,30.0,0.0,0.38
70,158,2023-12-18 15:40:25,,1437.33,4.679,8.0,438201139.0,-53024434.0,4.679,14.0,44.799999999999955,44.799999999999955,30.0,0.0,0.0
70,156,2023-12-18 15:40:26,,1441.99,4.502,7.0,438201404.0,-53024956.0,4.502,14.0,44.799999999999955,44.799999999999955,30.0,0.0,0.0
70,155,2023-12-18 15:40:27,,1446.26,4.379,7.0,438201686.0,-53025407.0,4.379,14.0,45.0,45.0,30.0,0.0,0.0
71,153,2023-12-18 15:40:28,,1449.89,4.414,7.0,438201968.0,-53025763.0,4.414,14.0,45.200000000000045,45.200000000000045,30.0,0.0,0.0
71,152,2023-12-18 15:40:29,,1453.69,4.52,7.0,438202260.0,-53026138.0,4.52,14.0,45.39999999999998,45.39999999999998,30.0,0.0,1.06
71,151,2023-12-18 15:40:30,,1456.82,4.346,7.0,438202478.0,-53026456.0,4.346,14.0,45.60000000000002,45.60000000000002,30.0,0.0,1.94
71,151,2023-12-18 15:40:31,,1460.55,3.932,7.0,438202732.0,-53026823.0,3.932,14.0,45.799999999999955,45.799999999999955,30.0,0.0,2.55
72,151,2023-12-18 15:40:32,,1464.19,3.744,7.0,438202978.0,-53027188.0,3.744,14.0,46.200000000000045,46.200000000000045,30.0,0.0,3.12
72,150,2023-12-18 15:40:33,,1467.87,3.695,6.0,438203234.0,-53027567.0,3.695,14.0,46.39999999999998,46.39999999999998,31.0,0.0,3.61
72,151,2023-12-18 15:40:34,,1471.66,3.616,6.0,438203480.0,-53027972.0,3.616,14.0,46.60000000000002,46.60000000000002,31.0,0.0,4.03
72,151,2023-12-18 15:40:35,,1475.16,3.764,6.0,438203698.0,-53028352.0,3.764,14.0,46.799999999999955,46.799999999999955,31.0,0.0,4.4
73,152,2023-12-18 15:40:36,,1478.08,3.825,6.0,438203871.0,-53028674.0,3.825,14.0,47.0,47.0,31.0,0.0,4.75
73,152,2023-12-18 15:40:37,,1481.24,3.494,6.0,438204080.0,-53029016.0,3.494,14.0,47.39999999999998,47.39999999999998,32.0,0.0,5.08
73,153,2023-12-18 15:40:38,,1484.07,3.152,6.0,438204281.0,-53029302.0,3.152,14.0,47.60000000000002,47.60000000000002,32.0,0.0,5.45
73,153,2023-12-18 15:40:39,,1486.7,2.688,7.0,438204490.0,-53029541.0,2.688,14.0,48.0,48.0,32.0,0.0,5.8
74,153,2023-12-18 15:40:40,,1489.33,2.653,7.0,438204690.0,-53029764.0,2.653,14.0,48.200000000000045,48.200000000000045,32.0,0.0,6.06
74,154,2023-12-18 15:40:41,,1491.82,2.564,7.0,438204899.0,-53029979.0,2.564,14.0,48.39999999999998,48.39999999999998,33.0,0.0,6.27
74,154,2023-12-18 15:40:42,,1494.32,2.534,7.0,438205101.0,-53030219.0,2.534,14.0,48.60000000000002,48.60000000000002,33.0,0.0,6.48
74,155,2023-12-18 15:40:43,,1497.41,2.672,7.0,438205328.0,-53030523.0,2.672,14.0,48.799999999999955,48.799999999999955,33.0,0.0,6.75
75,156,2023-12-18 15:40:44,,1500.9,2.853,7.0,438205556.0,-53030879.0,2.853,14.0,49.0,49.0,33.0,0.0,7.03
75,156,2023-12-18 15:40:45,,1503.77,2.853,7.0,438205764.0,-53031160.0,2.853,14.0,49.200000000000045,49.200000000000045,34.0,0.0,7.26
75,156,2023-12-18 15:40:46,,1506.77,2.853,6.0,438205983.0,-53031458.0,2.853,14.0,49.39999999999998,49.39999999999998,34.0,0.0,7.31
76,157,2023-12-18 15:40:47,,1510.55,3.077,6.0,438206275.0,-53031831.0,3.077,14.0,49.39999999999998,49.39999999999998,34.0,0.0,6.97
76,157,2023-12-18 15:40:48,,1514.22,3.579,6.0,438206538.0,-53032189.0,3.579,14.0,49.60000000000002,49.60000000000002,34.0,0.0,6.39
76,157,2023-12-18 15:40:49,,1517.34,3.741,6.0,438206738.0,-53032513.0,3.741,14.0,49.60000000000002,49.60000000000002,34.0,0.0,5.67
76,157,2023-12-18 15:40:50,,1520.94,3.641,6.0,438206966.0,-53032895.0,3.641,14.0,49.799999999999955,49.799999999999955,34.0,0.0,4.86
77,156,2023-12-18 15:40:51,,1524.62,3.671,7.0,438207213.0,-53033288.0,3.671,14.0,49.799999999999955,49.799999999999955,34.0,0.0,4.01
77,156,2023-12-18 15:40:52,,1528.46,3.608,7.0,438207504.0,-53033662.0,3.608,14.0,49.799999999999955,49.799999999999955,34.0,0.0,3.23
77,156,2023-12-18 15:40:53,,1532.42,3.594,7.0,438207785.0,-53034044.0,3.594,14.0,49.799999999999955,49.799999999999955,35.0,0.0,2.62
