cadence,calories,distance,enhanced_speed,gps_accuracy,left_right_balance,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
88,23,959.96,5.304,16,179.0,438049747,-52854804,149,5.304,2024-03-18 15:14:30,,113.0,19.0,35.0,35.0,0.0,3.0,0.0
82,24,965.61,5.422,16,172.0,438049361,-52854240,172,5.422,2024-03-18 15:14:31,,113.0,19.0,35.0,35.0,0.0,3.0,0.0
86,24,971.91,5.418,15,170.0,438049036,-52853508,176,5.418,2024-03-18 15:14:32,,114.0,19.0,35.0,35.0,0.0,3.0,0.0
82,24,978.2,5.107,14,170.0,438048716,-52852764,142,5.107,2024-03-18 15:14:33,,114.0,19.0,35.0,35.0,0.0,3.0,0.0
88,24,983.65,5.064,14,176.0,438048440,-52852140,133,5.064,2024-03-18 15:14:34,,114.0,19.0,35.0,35.0,0.0,3.0,0.0
87,24,989.29,5.105,13,176.0,438048048,-52851540,128,5.105,2024-03-18 15:14:35,,114.0,19.0,35.0,35.0,0.0,3.0,0.0
88,24,995.16,5.111,13,173.0,438047634,-52850971,124,5.111,2024-03-18 15:14:36,,114.0,19.0,35.200000000000045,35.200000000000045,0.0,3.0,0.0
85,24,1000.51,5.111,12,174.0,438047187,-52850506,112,5.111,2024-03-18 15:14:37,,114.0,19.0,35.200000000000045,35.200000000000045,0.0,3.0,0.0
86,25,1005.16,4.801,12,165.0,438046772,-52850171,110,4.801,2024-03-18 15:14:38,,113.0,19.0,35.200000000000045,35.200000000000045,0.0,3.0,0.0
88,25,1009.78,4.661,12,167.0,438046322,-52849921,100,4.661,2024-03-18 15:14:39,,112.0,19.0,35.0,35.0,0.0,3.0,0.0
0,25,1014.85,4.633,12,168.0,438045790,-52849892,0,4.633,2024-03-18 15:14:40,,112.0,19.0,35.0,35.0,0.0,3.0,0.0
0,25,1020.4,5.178,12,172.0,438045203,-52849961,0,5.178,2024-03-18 15:14:41,,111.0,19.0,34.799999999999955,34.799999999999955,0.0,3.0,0.0
78,25,1026.16,5.129,12,175.0,438044568,-52849936,22,5.129,2024-03-18 15:14:42,,111.0,19.0,34.60000000000002,34.60000000000002,0.0,3.0,0.0
95,25,1032.6,5.411,11,186.0,438043890,-52849722,151,5.411,2024-03-18 15:14:43,,111.0,19.0,34.60000000000002,34.60000000000002,0.0,3.0,-0.29
94,25,1039.1,6.065,11,175.0,438043206,-52849707,273,6.065,2024-03-18 15:14:44,,112.0,19.0,34.39999999999998,34.39999999999998,0.0,3.0,-1.26
87,25,1046.28,6.157,11,181.0,438042489,-52850077,253,6.157,2024-03-18 15:14:45,,113.0,19.0,34.200000000000045,34.200000000000045,0.0,3.0,-1.75
81,26,1052.52,6.158,11,184.0,438041918,-52850494,131,6.158,2024-03-18 15:14:46,,113.0,19.0,34.200000000000045,34.200000000000045,0.0,3.0,-2.08
87,26,1058.49,6.149,11,171.0,438041335,-52850858,109,6.149,2024-03-18 15:14:47,,114.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,-2.09
81,26,1064.64,5.904,11,184.0,438040701,-52851098,125,5.904,2024-03-18 15:14:48,,114.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,-1.83
83,26,1070.53,5.869,11,177.0,438040071,-52851126,174,5.869,2024-03-18 15:14:49,,114.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,-1.46
88,26,1076.62,5.869,13,170.0,438039428,-52850967,207,5.869,2024-03-18 15:14:50,,115.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,-0.88
87,26,1083.52,5.903,12,167.0,438038751,-52850631,201,5.903,2024-03-18 15:14:51,,115.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
88,27,1090.19,6.118,12,162.0,438038145,-52850166,181,6.118,2024-03-18 15:14:52,,116.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
88,27,1096.79,6.147,14,162.0,438037517,-52849760,158,6.147,2024-03-18 15:14:53,,116.0,19.0,34.0,34.0,0.0,4.0,0.0
47,27,1103.09,6.084,14,169.0,438036877,-52849485,70,6.084,2024-03-18 15:14:54,,117.0,19.0,34.0,34.0,0.0,4.0,0.0
83,27,1109.86,6.075,15,176.0,438036163,-52849364,158,6.075,2024-03-18 15:14:55,,117.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
88,27,1116.4,5.978,15,175.0,438035435,-52849386,198,5.978,2024-03-18 15:14:56,,117.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
87,27,1122.37,5.964,14,175.0,438034825,-52849550,180,5.964,2024-03-18 15:14:57,,117.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
88,28,1128.39,5.964,14,171.0,438034275,-52849970,187,5.964,2024-03-18 15:14:58,,118.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
88,28,1134.58,5.988,14,166.0,438033806,-52850536,235,5.988,2024-03-18 15:14:59,,118.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
94,28,1140.75,5.992,13,172.0,438033313,-52851109,239,5.992,2024-03-18 15:15:00,,119.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
93,28,1147.15,5.992,15,176.0,438032889,-52851757,193,5.992,2024-03-18 15:15:01,,120.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
93,29,1153.89,6.065,15,185.0,438032397,-52852420,268,6.065,2024-03-18 15:15:02,,121.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
88,29,1161.06,6.674,17,172.0,438031820,-52853071,503,6.674,2024-03-18 15:15:03,,122.0,19.0,34.0,34.0,0.0,4.0,0.0
90,29,1168.48,7.122,19,174.0,438031231,-52853757,380,7.122,2024-03-18 15:15:04,,123.0,19.0,34.0,34.0,0.0,4.0,0.0
92,30,1175.95,7.451,20,165.0,438030679,-52854456,354,7.451,2024-03-18 15:15:05,,125.0,19.0,34.0,34.0,0.0,4.0,0.0
90,30,1183.25,7.523,19,174.0,438030049,-52855085,258,7.523,2024-03-18 15:15:06,,127.0,19.0,34.0,34.0,0.0,4.0,0.0
90,30,1191.48,7.528,18,163.0,438029454,-52855857,180,7.528,2024-03-18 15:15:07,,128.0,19.0,34.0,34.0,0.0,4.0,0.0
77,30,1199.86,7.22,18,161.0,438028785,-52856630,140,7.22,2024-03-18 15:15:08,,129.0,19.0,34.0,34.0,0.0,4.0,0.0
39,30,1208.18,7.175,17,156.0,438028180,-52857427,99,7.175,2024-03-18 15:15:09,,130.0,19.0,34.0,34.0,0.0,4.0,0.0
62,30,1215.48,6.536,16,159.0,438027548,-52857994,31,6.536,2024-03-18 15:15:10,,131.0,19.0,34.0,34.0,0.0,4.0,0.0
24,30,1221.94,6.194,15,169.0,438026911,-52858429,4,6.194,2024-03-18 15:15:11,,131.0,19.0,34.0,34.0,0.0,4.0,0.0
102,30,1228.02,5.648,15,223.0,438026314,-52858761,3,5.648,2024-03-18 15:15:12,,131.0,19.0,34.0,34.0,0.0,4.0,0.0
96,30,1233.95,5.346,14,169.0,438025802,-52859199,17,5.346,2024-03-18 15:15:13,,131.0,19.0,34.0,34.0,0.0,4.0,0.0
74,30,1239.26,5.185,14,178.0,438025420,-52859709,48,5.185,2024-03-18 15:15:14,,131.0,19.0,33.799999999999955,33.799999999999955,0.0,4.0,0.0
78,31,1244.38,5.212,13,170.0,438025015,-52860158,139,5.212,2024-03-18 15:15:15,,131.0,19.0,33.799999999999955,33.799999999999955,0.0,4.0,0.0
76,31,1249.33,5.007,13,170.0,438024570,-52860573,150,5.007,2024-03-18 15:15:16,,130.0,19.0,34.0,34.0,0.0,4.0,0.0
79,31,1254.73,4.98,13,176.0,438024115,-52861027,119,4.98,2024-03-18 15:15:17,,130.0,19.0,33.799999999999955,33.799999999999955,0.0,4.0,0.0
79,31,1260.56,5.142,13,171.0,438023660,-52861537,107,5.142,2024-03-18 15:15:18,,129.0,19.0,33.799999999999955,33.799999999999955,0.0,4.0,0.0
75,31,1265.99,5.038,12,190.0,438023243,-52862051,101,5.038,2024-03-18 15:15:19,,129.0,19.0,34.0,34.0,0.0,4.0,0.0
77,31,1271.48,5.01,12,178.0,438022795,-52862553,114,5.01,2024-03-18 15:15:20,,129.0,19.0,34.0,34.0,0.0,4.0,0.0
77,31,1277.39,5.008,12,170.0,438022338,-52863050,189,5.008,2024-03-18 15:15:21,,129.0,19.0,34.0,34.0,0.0,4.0,0.0
86,32,1283.44,5.008,12,189.0,438021804,-52863550,344,5.008,2024-03-18 15:15:22,,130.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
102,32,1289.75,5.008,11,179.0,438021256,-52864062,522,5.008,2024-03-18 15:15:23,,130.0,19.0,34.39999999999998,34.39999999999998,0.0,4.0,0.0
113,33,1296.31,5.576,11,170.0,438020712,-52864577,728,5.576,2024-03-18 15:15:24,,131.0,19.0,34.39999999999998,34.39999999999998,0.0,4.0,0.22
117,34,1303.14,6.359,11,170.0,438020127,-52865148,848,6.359,2024-03-18 15:15:25,,132.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,1.08
0,34,1310.61,6.865,11,170.0,438019575,-52865882,0,6.865,2024-03-18 15:15:26,,133.0,19.0,34.39999999999998,34.39999999999998,0.0,4.0,1.12
0,34,1318.37,6.925,10,169.0,438019028,-52866655,0,6.925,2024-03-18 15:15:27,,135.0,19.0,34.39999999999998,34.39999999999998,0.0,4.0,1.12
0,34,1325.46,6.57,10,169.0,438018560,-52867416,0,6.57,2024-03-18 15:15:28,,136.0,19.0,34.60000000000002,34.60000000000002,0.0,4.0,0.84
0,34,1331.5,6.502,10,169.0,438018185,-52868047,0,6.502,2024-03-18 15:15:29,,136.0,19.0,34.60000000000002,34.60000000000002,0.0,4.0,0.0
0,34,1337.19,6.048,9,168.0,438017902,-52868713,0,6.048,2024-03-18 15:15:30,,135.0,19.0,34.799999999999955,34.799999999999955,0.0,4.0,0.0
0,34,1342.76,5.981,10,168.0,438017628,-52869392,0,5.981,2024-03-18 15:15:31,,135.0,19.0,34.60000000000002,34.60000000000002,0.0,4.0,0.0
0,34,1348.09,5.981,10,167.0,438017395,-52870048,0,5.981,2024-03-18 15:15:32,,135.0,19.0,34.60000000000002,34.60000000000002,0.0,4.0,0.0
0,34,1353.57,5.322,10,167.0,438017206,-52870727,0,5.322,2024-03-18 15:15:33,,134.0,19.0,34.60000000000002,34.60000000000002,0.0,4.0,0.0
0,34,1358.32,5.086,9,167.0,438016985,-52871310,0,5.086,2024-03-18 15:15:34,,133.0,19.0,34.60000000000002,34.60000000000002,0.0,4.0,0.0
0,34,1361.57,3.969,10,166.0,438016797,-52871681,0,3.969,2024-03-18 15:15:35,,132.0,19.0,34.60000000000002,34.60000000000002,0.0,4.0,0.0
0,34,1361.96,1.708,11,164.0,438016477,-52871747,0,1.708,2024-03-18 15:15:42,,127.0,19.0,34.39999999999998,34.39999999999998,0.0,4.0,0.0
66,34,1363.31,1.944,11,163.0,438016375,-52871902,61,1.944,2024-03-18 15:15:43,,126.0,19.0,34.39999999999998,34.39999999999998,0.0,4.0,0.0
97,35,1365.71,2.672,11,175.0,438016364,-52872218,224,2.672,2024-03-18 15:15:44,,125.0,19.0,34.39999999999998,34.39999999999998,0.0,4.0,0.0
82,35,1368.59,2.834,11,201.0,438016285,-52872588,291,2.834,2024-03-18 15:15:45,,127.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
95,35,1372.59,3.182,11,170.0,438016114,-52873073,295,3.182,2024-03-18 15:15:46,,127.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
85,36,1376.29,3.454,10,172.0,438015858,-52873457,248,3.454,2024-03-18 15:15:47,,125.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
80,36,1380.61,3.499,10,170.0,438015500,-52873810,201,3.499,2024-03-18 15:15:48,,126.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
81,36,1384.68,3.766,10,187.0,438015097,-52874041,158,3.766,2024-03-18 15:15:49,,127.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
77,36,1389.35,4.099,10,182.0,438014614,-52874123,109,4.099,2024-03-18 15:15:50,,125.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,-0.19
75,36,1393.79,4.147,12,179.0,438014148,-52874043,109,4.147,2024-03-18 15:15:51,,124.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,-0.84
81,36,1398.36,4.245,12,166.0,438013648,-52873839,148,4.245,2024-03-18 15:15:52,,122.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
85,36,1403.06,4.381,12,163.0,438013227,-52873533,164,4.381,2024-03-18 15:15:53,,122.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
88,37,1407.93,4.162,12,168.0,438012777,-52873214,155,4.162,2024-03-18 15:15:54,,121.0,19.0,34.200000000000045,34.200000000000045,0.0,4.0,0.0
78,37,1413.06,4.827,12,181.0,438012284,-52872897,151,4.827,2024-03-18 15:15:55,,120.0,19.0,34.0,34.0,0.0,4.0,0.0
79,37,1418.98,4.925,13,171.0,438011746,-52872490,155,4.925,2024-03-18 15:15:56,,119.0,19.0,34.0,34.0,0.0,4.0,0.0
80,37,1423.39,5.013,18,173.0,438011325,-52872168,147,5.013,2024-03-18 15:15:57,,119.0,19.0,34.0,34.0,0.0,4.0,0.0
78,37,1428.98,4.697,18,175.0,438010832,-52871758,130,4.697,2024-03-18 15:15:58,,118.0,19.0,33.799999999999955,33.799999999999955,0.0,4.0,0.0
78,37,1434.33,4.852,17,175.0,438010343,-52871419,100,4.852,2024-03-18 15:15:59,,117.0,19.0,33.799999999999955,33.799999999999955,0.0,4.0,0.0
0,37,1439.96,4.919,16,175.0,438009803,-52871064,0,4.919,2024-03-18 15:16:00,,116.0,19.0,33.799999999999955,33.799999999999955,0.0,4.0,-0.18
77,37,1444.68,5.015,16,174.0,438009362,-52870766,9,5.015,2024-03-18 15:16:01,,115.0,19.0,33.60000000000002,33.60000000000002,0.0,4.0,-1.09
81,37,1449.79,5.052,17,174.0,438008870,-52870415,73,5.052,2024-03-18 15:16:02,,114.0,19.0,33.39999999999998,33.39999999999998,0.0,4.0,-1.26
81,37,1454.91,5.177,17,167.0,438008451,-52870009,86,5.177,2024-03-18 15:16:03,,113.0,19.0,33.39999999999998,33.39999999999998,0.0,4.0,-1.42
83,38,1461.19,5.226,16,170.0,438007885,-52869506,90,5.226,2024-03-18 15:16:04,,112.0,19.0,33.39999999999998,33.39999999999998,0.0,4.0,-1.51
84,38,1466.75,5.289,16,154.0,438007412,-52869073,95,5.289,2024-03-18 15:16:05,,113.0,19.0,33.200000000000045,33.200000000000045,0.0,5.0,-1.59
8,38,1472.72,5.297,15,,438006877,-52868656,80,5.297,2024-03-18 15:16:06,,114.0,19.0,33.200000000000045,33.200000000000045,0.0,5.0,-1.67
0,38,1478.55,5.297,14,,438006332,-52868256,0,5.297,2024-03-18 15:16:07,,115.0,19.0,33.0,33.0,0.0,5.0,-1.67
0,38,1484.37,5.239,14,,438005747,-52867947,0,5.239,2024-03-18 15:16:08,,115.0,19.0,33.0,33.0,0.0,5.0,-1.64
0,38,1490.24,5.223,13,,438005189,-52867558,0,5.223,2024-03-18 15:16:09,,114.0,19.0,33.0,33.0,0.0,5.0,-1.51
0,38,1496.12,5.198,12,,438004765,-52866988,0,5.198,2024-03-18 15:16:10,,113.0,19.0,32.799999999999955,32.799999999999955,0.0,5.0,-1.39
0,38,1500.47,5.782,12,,438004435,-52866600,0,5.782,2024-03-18 15:16:11,,112.0,19.0,32.799999999999955,32.799999999999955,0.0,5.0,-1.35
0,38,1503.55,4.376,11,,438004155,-52866360,0,4.376,2024-03-18 15:16:12,,110.0,19.0,32.60000000000002,32.60000000000002,0.0,5.0,-1.34
0,38,1505.75,3.944,11,,438004002,-52866158,0,3.944,2024-03-18 15:16:13,,108.0,19.0,32.60000000000002,32.60000000000002,0.0,5.0,-1.37
0,38,1506.81,2.571,10,,438003866,-52866133,0,2.571,2024-03-18 15:16:14,,107.0,19.0,32.39999999999998,32.39999999999998,0.0,5.0,-1.41
0,38,1506.93,0.383,10,,438003849,-52866133,0,0.383,2024-03-18 15:16:15,,105.0,19.0,32.39999999999998,32.39999999999998,0.0,5.0,-1.51
0,38,1506.93,0.0,10,,438003849,-52866133,0,0.0,2024-03-18 15:16:16,,105.0,19.0,32.200000000000045,32.200000000000045,0.0,6.0,-1.42
0,38,1506.93,0.0,10,,438003849,-52866133,0,0.0,2024-03-18 15:16:17,,105.0,19.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
0,38,1506.93,0.0,10,,438003849,-52866133,0,0.0,2024-03-18 15:16:18,,106.0,19.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
0,38,1506.93,0.0,10,,438003849,-52866133,0,0.0,2024-03-18 15:16:19,,106.0,19.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
0,38,1506.93,1.487,9,,438003684,-52866235,0,1.487,2024-03-18 15:16:25,,115.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
0,38,1508.66,1.634,9,,438003547,-52866428,0,1.634,2024-03-18 15:16:26,,117.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
58,38,1511.03,2.092,9,173.0,438003371,-52866660,28,2.092,2024-03-18 15:16:27,,117.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
65,38,1513.57,2.318,9,173.0,438003189,-52866919,93,2.318,2024-03-18 15:16:28,,115.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
73,38,1516.01,2.39,9,162.0,438003046,-52867211,117,2.39,2024-03-18 15:16:29,,110.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
67,38,1518.13,2.431,9,164.0,438002910,-52867442,148,2.431,2024-03-18 15:16:30,,108.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
74,38,1520.24,2.193,9,171.0,438002774,-52867644,165,2.193,2024-03-18 15:16:31,,107.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
73,38,1522.74,2.319,9,170.0,438002597,-52867913,166,2.319,2024-03-18 15:16:32,,105.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
32,39,1525.31,2.342,9,130.0,438002455,-52868206,96,2.342,2024-03-18 15:16:33,,103.0,18.0,32.39999999999998,32.39999999999998,0.0,6.0,0.0
0,39,1527.66,2.342,9,133.0,438002319,-52868451,0,2.342,2024-03-18 15:16:34,,101.0,18.0,32.39999999999998,32.39999999999998,0.0,6.0,0.0
0,39,1528.99,2.116,9,140.0,438002261,-52868602,0,2.116,2024-03-18 15:16:35,,98.0,18.0,32.39999999999998,32.39999999999998,0.0,6.0,0.0
0,39,1529.81,1.134,9,146.0,438002216,-52868535,0,1.134,2024-03-18 15:16:36,,96.0,18.0,32.39999999999998,32.39999999999998,0.0,6.0,0.0
0,39,1530.87,0.992,8,153.0,438002131,-52868592,0,0.992,2024-03-18 15:16:37,,97.0,18.0,32.39999999999998,32.39999999999998,0.0,6.0,0.0
26,39,1532.66,1.405,8,159.0,438002039,-52868792,23,1.405,2024-03-18 15:16:38,,98.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
81,39,1535.25,2.541,8,175.0,438001909,-52869095,71,2.541,2024-03-18 15:16:39,,101.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
95,39,1538.85,3.187,8,184.0,438001654,-52869449,179,3.187,2024-03-18 15:16:40,,103.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
88,39,1542.78,3.924,8,173.0,438001260,-52869704,201,3.924,2024-03-18 15:16:41,,104.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
79,39,1547.18,4.236,7,172.0,438000814,-52869650,240,4.236,2024-03-18 15:16:42,,105.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
85,40,1552.0,4.478,7,170.0,438000316,-52869409,214,4.478,2024-03-18 15:16:43,,106.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
88,40,1557.09,4.769,7,171.0,437999854,-52869082,250,4.769,2024-03-18 15:16:44,,106.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
82,40,1562.27,4.944,7,169.0,437999361,-52868762,234,4.944,2024-03-18 15:16:45,,107.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
81,40,1567.93,5.124,7,172.0,437998860,-52868354,200,5.124,2024-03-18 15:16:46,,107.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
82,40,1573.57,5.401,8,173.0,437998316,-52867970,208,5.401,2024-03-18 15:16:47,,107.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
82,41,1579.06,5.436,15,167.0,437997812,-52867577,186,5.436,2024-03-18 15:16:48,,108.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
81,41,1584.22,5.224,19,171.0,437997351,-52867198,152,5.224,2024-03-18 15:16:49,,108.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
85,41,1589.11,4.993,20,163.0,437996936,-52866838,127,4.993,2024-03-18 15:16:50,,109.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
81,41,1593.99,4.964,20,174.0,437996487,-52866480,163,4.964,2024-03-18 15:16:51,,110.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
86,41,1598.98,4.964,19,177.0,437996033,-52866122,159,4.964,2024-03-18 15:16:52,,111.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
52,41,1604.69,4.964,17,201.0,437995499,-52865729,132,4.964,2024-03-18 15:16:53,,112.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
84,41,1610.79,5.027,16,176.0,437994913,-52865331,43,5.027,2024-03-18 15:16:54,,112.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
84,41,1616.23,5.036,15,174.0,437994440,-52864967,81,5.036,2024-03-18 15:16:55,,112.0,18.0,32.0,32.0,0.0,6.0,0.0
86,42,1621.78,5.036,15,172.0,437993948,-52864527,116,5.036,2024-03-18 15:16:56,,111.0,18.0,32.0,32.0,0.0,6.0,0.0
83,42,1627.07,4.973,15,167.0,437993483,-52864118,99,4.973,2024-03-18 15:16:57,,110.0,18.0,32.0,32.0,0.0,6.0,0.0
85,42,1633.38,4.964,14,168.0,437992868,-52863719,108,4.964,2024-03-18 15:16:58,,109.0,18.0,32.0,32.0,0.0,6.0,0.0
81,42,1638.93,4.964,13,169.0,437992351,-52863376,108,4.964,2024-03-18 15:16:59,,109.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
64,42,1644.1,4.954,13,169.0,437991851,-52863071,102,4.954,2024-03-18 15:17:00,,108.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
0,42,1647.71,5.114,12,176.0,437991509,-52862844,0,5.114,2024-03-18 15:17:01,,106.0,18.0,32.200000000000045,32.200000000000045,0.0,6.0,0.0
0,42,1651.91,4.529,12,182.0,437991152,-52862519,0,4.529,2024-03-18 15:17:02,,106.0,18.0,32.0,32.0,0.0,6.0,0.0
72,42,1655.34,4.349,11,188.0,437990827,-52862267,90,4.349,2024-03-18 15:17:03,,105.0,18.0,32.0,32.0,0.0,6.0,0.0
76,42,1659.05,3.92,11,191.0,437990470,-52862028,182,3.92,2024-03-18 15:17:04,,105.0,18.0,32.0,32.0,0.0,6.0,0.0
45,43,1663.23,4.146,10,167.0,437990064,-52861808,200,4.146,2024-03-18 15:17:05,,104.0,18.0,32.0,32.0,0.0,6.0,0.0
45,43,1667.28,4.145,10,167.0,437989696,-52861593,194,4.145,2024-03-18 15:17:06,,103.0,18.0,32.0,32.0,0.0,6.0,0.0
34,43,1671.2,4.083,10,204.0,437989290,-52861371,129,4.083,2024-03-18 15:17:07,,102.0,18.0,32.0,32.0,0.0,6.0,0.0
34,43,1674.8,3.881,10,204.0,437988922,-52861190,7,3.881,2024-03-18 15:17:08,,102.0,18.0,32.0,32.0,0.0,6.0,0.0
0,43,1678.15,3.553,9,200.0,437988598,-52860994,0,3.553,2024-03-18 15:17:09,,102.0,18.0,32.0,32.0,0.0,6.0,0.0
0,43,1681.12,3.162,9,195.0,437988319,-52860864,0,3.162,2024-03-18 15:17:10,,102.0,18.0,32.0,32.0,0.0,6.0,0.0
0,43,1684.09,3.408,9,190.0,437988007,-52860794,0,3.408,2024-03-18 15:17:11,,102.0,18.0,32.0,32.0,0.0,6.0,0.0
0,43,1687.87,3.47,9,184.0,437987647,-52860597,0,3.47,2024-03-18 15:17:12,,102.0,18.0,32.0,32.0,0.0,6.0,0.0
87,43,1692.63,3.726,8,179.0,437987204,-52860223,51,3.726,2024-03-18 15:17:13,,103.0,18.0,32.0,32.0,0.0,6.0,0.0
88,43,1697.14,4.074,8,177.0,437986869,-52859825,210,4.074,2024-03-18 15:17:14,,104.0,18.0,32.0,32.0,0.0,6.0,0.0
39,43,1701.78,4.382,8,206.0,437986510,-52859376,205,4.382,2024-03-18 15:17:15,,104.0,18.0,32.0,32.0,0.0,6.0,0.0
86,43,1706.02,4.286,8,178.0,437986186,-52858972,146,4.286,2024-03-18 15:17:16,,105.0,18.0,32.0,32.0,0.0,6.0,0.0
86,44,1710.42,4.369,8,166.0,437985828,-52858608,142,4.369,2024-03-18 15:17:17,,106.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
87,44,1715.04,4.574,8,151.0,437985425,-52858230,157,4.574,2024-03-18 15:17:18,,107.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
78,44,1720.19,4.9,7,172.0,437984975,-52857799,162,4.9,2024-03-18 15:17:19,,108.0,18.0,31.600000000000023,31.600000000000023,0.0,6.0,0.0
83,44,1725.71,5.097,7,177.0,437984520,-52857331,190,5.097,2024-03-18 15:17:20,,109.0,18.0,31.600000000000023,31.600000000000023,0.0,6.0,0.0
85,44,1731.22,5.288,7,174.0,437984105,-52856835,161,5.288,2024-03-18 15:17:21,,109.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
87,44,1737.12,5.355,7,170.0,437983655,-52856284,149,5.355,2024-03-18 15:17:22,,109.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
92,45,1743.11,5.523,7,168.0,437983160,-52855746,157,5.523,2024-03-18 15:17:23,,109.0,18.0,31.600000000000023,31.600000000000023,0.0,6.0,0.0
78,45,1749.03,5.644,7,183.0,437982698,-52855225,159,5.644,2024-03-18 15:17:24,,109.0,18.0,31.600000000000023,31.600000000000023,0.0,6.0,0.0
79,45,1754.9,5.359,9,179.0,437982205,-52854710,143,5.359,2024-03-18 15:17:25,,109.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
63,45,1760.78,5.355,9,188.0,437981745,-52854192,133,5.355,2024-03-18 15:17:26,,109.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
32,45,1766.56,5.361,9,206.0,437981287,-52853657,104,5.361,2024-03-18 15:17:27,,108.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
37,45,1772.39,5.361,8,212.0,437980832,-52853123,74,5.361,2024-03-18 15:17:28,,107.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
83,45,1778.01,5.368,8,166.0,437980419,-52852605,34,5.368,2024-03-18 15:17:29,,106.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
98,45,1783.6,5.459,8,179.0,437979970,-52852068,139,5.459,2024-03-18 15:17:30,,106.0,18.0,31.799999999999955,31.799999999999955,0.0,6.0,0.0
